season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2012/13,49440,45,42,80,1280,7,2,0,33,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
2016/17,49440,50,50,52,701,3,2,1,13,0,0,0,3,0,0,3,144,166.2,130.7,255.0,53.8
2017/18,49440,50,49,32,816,2,0,4,14,0,0,0,2,1,0,1,83,121.2,115.9,264.0,49.5
2020/21,49440,55,52,30,544,2,0,0,12,0,0,0,2,0,0,3,69,101.4,66.7,149.0,31.5
