goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
1,3,0.6437394618988037,76,FW,Manchester City,Everton,5,0,2021-05-23,14811,2020,473401,0.1778055876493454,0,2,1,0.6437394618988037,1.3137527704238892,0.6700133085250854,Gabriel Jesus
0,1,0.060078464448451996,8,Sub,Brighton,Manchester City,3,2,2021-05-18,14795,2020,472372,0,0,0,0,0.060078464448451996,0.060078464448451996,0,Gabriel Jesus
0,2,0.09764208644628525,90,FW,Newcastle United,Manchester City,3,4,2021-05-14,14791,2020,470664,0.4968729615211487,1,1,0,0.09764208644628525,0.7840090394020081,0.18949398398399353,Gabriel Jesus
0,3,0.09595823287963867,90,FW,Manchester City,Chelsea,1,2,2021-05-08,14781,2020,468848,0.059416264295578,0,1,0,0.09595823287963867,0.654506266117096,0.49913179874420166,Gabriel Jesus
0,3,0.27972060441970825,90,FW,Crystal Palace,Manchester City,0,2,2021-05-01,14768,2020,466849,0.11023348569869995,0,2,0,0.27972060441970825,0.18929144740104675,0.0790579542517662,Gabriel Jesus
0,0,0,50,FW,Aston Villa,Manchester City,1,2,2021-04-21,14746,2020,464725,0.02487276680767536,0,1,0,0,0.13940106332302094,0.11452830582857132,Gabriel Jesus
0,3,0.19792795181274414,90,FW,Manchester City,Leeds,1,2,2021-04-10,14740,2020,460943,0.04562252759933472,0,2,0,0.19792795181274414,0.3051714599132538,0.1671755611896515,Gabriel Jesus
1,2,0.7074500322341919,90,AML,Leicester,Manchester City,0,2,2021-04-03,14730,2020,459877,0.520330011844635,0,3,1,0.7074500322341919,1.606881022453308,0.3791009783744812,Gabriel Jesus
1,1,0.8114340305328369,90,FWL,Fulham,Manchester City,0,3,2021-03-13,14708,2020,456649,0,0,0,1,0.8114340305328369,0.8114340305328369,0,Gabriel Jesus
0,2,0.08608820289373398,71,FW,Manchester City,Manchester United,0,2,2021-03-07,14700,2020,455285,0.06505926698446274,0,1,0,0.08608820289373398,0.22395218908786774,0.10448474436998367,Gabriel Jesus
2,5,1.7245742082595825,90,FW,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02,14720,2020,453558,0.13598544895648956,0,2,2,1.7245742082595825,1.9287216663360596,0.1294430047273636,Gabriel Jesus
0,0,0,28,Sub,Manchester City,West Ham,2,1,2021-02-27,14689,2020,452020,0,0,0,0,0,0.1621607095003128,0.1621607095003128,Gabriel Jesus
0,1,0.08769665658473969,26,Sub,Arsenal,Manchester City,0,1,2021-02-21,14675,2020,451444,0.3509388864040375,0,1,0,0.08769665658473969,0.43863552808761597,0,Gabriel Jesus
0,4,0.5964875817298889,90,FW,Everton,Manchester City,1,3,2021-02-17,14593,2020,450275,0.10163094103336334,1,1,0,0.5964875817298889,0.811202347278595,0.1307423710823059,Gabriel Jesus
0,3,0.31297165155410767,80,FW,Manchester City,Tottenham,3,0,2021-02-13,14671,2020,449176,0,0,0,0,0.31297165155410767,0.532750129699707,0.21977847814559937,Gabriel Jesus
0,0,0,16,Sub,Liverpool,Manchester City,1,4,2021-02-07,14659,2020,448460,0.09570378065109253,1,1,0,0,0.09570378065109253,0.09570378065109253,Gabriel Jesus
1,3,0.7116856575012207,90,FW,Burnley,Manchester City,0,2,2021-02-03,14646,2020,447001,0,0,0,1,0.7116856575012207,1.4206821918487549,0.708996593952179,Gabriel Jesus
1,2,1.1320604085922241,90,FW,Manchester City,Sheffield United,1,0,2021-01-30,14642,2020,445632,0.09726319462060928,0,1,1,1.1320604085922241,1.2654069662094116,0.03608335554599762,Gabriel Jesus
0,0,0,27,Sub,West Bromwich Albion,Manchester City,0,5,2021-01-26,14629,2020,445059,0.029855109751224518,0,1,0,0,0.029855109751224518,0,Gabriel Jesus
0,2,0.10094604641199112,29,Sub,Manchester City,Aston Villa,2,0,2021-01-20,14089,2020,443430,0.11510482430458069,0,1,0,0.10094604641199112,0.3595672845840454,0.143516406416893,Gabriel Jesus
0,1,0.044948648661375046,90,FW,Manchester City,Crystal Palace,4,0,2021-01-17,14621,2020,442926,0.03864141181111336,0,2,0,0.044948648661375046,0.12890832126140594,0.09026691317558289,Gabriel Jesus
0,0,0,22,Sub,Manchester City,Brighton,1,0,2021-01-13,14614,2020,441913,0,0,0,0,0,0.060055892914533615,0.060055892914533615,Gabriel Jesus
0,2,0.07569464296102524,90,FW,Manchester City,West Bromwich Albion,1,1,2020-12-15,14564,2020,434449,0.014793283306062222,0,1,0,0.07569464296102524,0.05112098902463913,0.03632770851254463,Gabriel Jesus
0,1,0.3142378330230713,90,FW,Manchester United,Manchester City,0,0,2020-12-12,14549,2020,433195,0.3785802721977234,0,1,0,0.3142378330230713,1.040324330329895,0.7260864973068237,Gabriel Jesus
