goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,2,0.7076303958892822,47,FW,Southampton,Leeds,0,2,2021-05-18,14802,2020,472328,0,0,0,0,0.7076303958892822,0.7076303958892822,0,Che Adams
1,1,0.6436201930046082,90,FW,Southampton,Fulham,3,1,2021-05-15,14792,2020,470983,0.5096444487571716,0,3,1,0.6436201930046082,0.9320725798606873,0.4224281311035156,Che Adams
1,2,0.6347458958625793,90,FW,Southampton,Crystal Palace,3,1,2021-05-11,14753,2020,469994,0.5276853442192078,1,3,1,0.6347458958625793,0.5276853442192078,0.4554785490036011,Che Adams
0,2,0.6671480536460876,80,FW,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469014,0,0,0,0,0.6671480536460876,1.0419191122055054,0.37477102875709534,Che Adams
0,0,0,90,FW,Southampton,Leicester,1,1,2021-04-30,14772,2020,466688,0.10394609719514847,0,1,0,0,0.12300236523151398,0.01905626617372036,Che Adams
0,1,0.6119070649147034,90,FW,Tottenham,Southampton,2,1,2021-04-21,14722,2020,464302,0.016703400760889053,0,1,0,0.6119070649147034,0.016703400760889053,0,Che Adams
0,1,0.0759642943739891,11,Sub,West Bromwich Albion,Southampton,3,0,2021-04-12,14743,2020,462378,0,0,0,0,0.0759642943739891,0.0759642943739891,0,Che Adams
0,1,0.3008584976196289,1,Sub,Southampton,Burnley,3,2,2021-04-04,14733,2020,460042,0,0,0,0,0.3008584976196289,0.3008584976196289,0,Che Adams
1,2,0.6239326000213623,90,FWR,Southampton,Brighton,1,2,2021-03-14,14713,2020,456748,0.051110073924064636,0,1,1,0.6239326000213623,0.12769848108291626,0.07658839970827103,Che Adams
1,1,0.4106513261795044,90,FW,Manchester City,Southampton,5,2,2021-03-10,14761,2020,455781,0.12563057243824005,0,2,1,0.4106513261795044,0.5362818837165833,0,Che Adams
1,3,0.5316083431243896,78,Sub,Sheffield United,Southampton,0,2,2021-03-06,14701,2020,454659,0.017424553632736206,0,1,1,0.5316083431243896,0.5490328669548035,0,Che Adams
0,0,0,79,FW,Everton,Southampton,1,0,2021-03-01,14686,2020,453461,0,0,0,0,0,0,0,Che Adams
0,2,0.5280299186706543,90,FW,Leeds,Southampton,3,0,2021-02-23,14608,2020,451769,0.03900172561407089,0,1,0,0.5280299186706543,0.5670316219329834,0,Che Adams
0,0,0,2,Sub,Southampton,Chelsea,1,1,2021-02-20,14682,2020,450501,0,0,0,0,0,0,0,Che Adams
0,1,0.23562544584274292,19,Sub,Southampton,Wolverhampton Wanderers,1,2,2021-02-14,14672,2020,449446,0,0,0,0,0.23562544584274292,0.23562544584274292,0,Che Adams
0,2,0.04927018657326698,90,FW,Newcastle United,Southampton,3,2,2021-02-06,14661,2020,447686,0.3774268627166748,0,2,0,0.04927018657326698,0.5828457474708557,0.15614870190620422,Che Adams
0,1,0.3333064317703247,90,FW,Manchester United,Southampton,9,0,2021-02-02,14651,2020,446762,0.016576746478676796,0,1,0,0.3333064317703247,0.34988316893577576,0.016576746478676796,Che Adams
0,2,0.7297701835632324,24,Sub,Southampton,Aston Villa,0,1,2021-01-30,14641,2020,445954,0.09200882166624069,0,1,0,0.7297701835632324,0.47225233912467957,0.02169884741306305,Che Adams
0,2,0.05821326747536659,90,FW,Southampton,Arsenal,1,3,2021-01-26,14632,2020,445015,0.06425207853317261,0,1,0,0.05821326747536659,0.22778840363025665,0.10532305389642715,Che Adams
0,1,0.06763945519924164,74,FW,Leicester,Southampton,2,0,2021-01-16,14619,2020,442500,0,0,0,0,0.06763945519924164,0.11646902561187744,0.0488295741379261,Che Adams
