,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,1,0.11009287089109421,90,AMC,Wolverhampton Wanderers,Brighton,2,1,2021-05-09,14784,2020,469104,0,0,0,0,0.11009287089109421,0.11009287089109421,0,Neal Maupay
1,0,2,0.4497271776199341,90,FW,Brighton,Leeds,2,0,2021-05-01,14765,2020,466952,0.08659637719392776,0,1,0,0.4497271776199341,0.5571449398994446,0.10741773247718811,Neal Maupay
2,0,4,1.2944236993789673,90,FW,Sheffield United,Brighton,1,0,2021-04-24,14762,2020,465674,0.026628214865922928,0,1,0,1.2944236993789673,1.3929755687713623,0.09855194389820099,Neal Maupay
3,0,1,0.04831428825855255,14,Sub,Chelsea,Brighton,0,0,2021-04-20,14747,2020,464179,0.07166218012571335,0,1,0,0.04831428825855255,0.1199764683842659,0,Neal Maupay
4,0,3,0.24482578039169312,88,FW,Brighton,Everton,0,0,2021-04-12,14735,2020,462481,0.06788355112075806,0,3,0,0.24482578039169312,0.4416603446006775,0.12895101308822632,Neal Maupay
5,0,0,0,90,FW,Manchester United,Brighton,2,1,2021-04-04,14731,2020,460518,0.4595474302768707,0,1,0,0,0.4595474302768707,0,Neal Maupay
6,1,2,0.28275972604751587,90,FW,Brighton,Newcastle United,3,0,2021-03-20,14715,2020,458330,0.13426746428012848,0,2,1,0.28275972604751587,0.4985882639884949,0.22889088094234467,Neal Maupay
7,0,1,0.039514049887657166,90,FW,Southampton,Brighton,1,2,2021-03-14,14713,2020,456763,0,0,0,0,0.039514049887657166,0.039514049887657166,0,Neal Maupay
8,0,1,0.07566017657518387,79,FW,Brighton,Leicester,1,2,2021-03-06,14696,2020,454909,0.3800892233848572,1,1,0,0.07566017657518387,0.45574939250946045,0,Neal Maupay
9,0,3,0.2620753049850464,90,FW,West Bromwich Albion,Brighton,1,0,2021-02-27,14692,2020,452280,0.13484321534633636,0,2,0,0.2620753049850464,0.39691853523254395,0.059820350259542465,Neal Maupay
10,0,2,0.08434881269931793,90,FW,Brighton,Crystal Palace,1,2,2021-02-22,14677,2020,451697,0.6883695125579834,0,3,0,0.08434881269931793,0.8539955615997314,0.1572442352771759,Neal Maupay
11,0,3,0.30637386441230774,81,FW,Brighton,Aston Villa,0,0,2021-02-13,14666,2020,449289,0.14825023710727692,0,2,0,0.30637386441230774,0.5336321592330933,0.07900803536176682,Neal Maupay
12,0,2,0.16557344794273376,63,FW,Burnley,Brighton,1,1,2021-02-06,14656,2020,447657,0.04944111406803131,0,1,0,0.16557344794273376,0.21501456201076508,0,Neal Maupay
13,0,2,0.11416759341955185,84,FW,Liverpool,Brighton,0,1,2021-02-03,14654,2020,447209,0.08981767296791077,0,1,0,0.11416759341955185,0.16122621297836304,0.08981767296791077,Neal Maupay
14,0,1,0.15284553170204163,80,FW,Brighton,Tottenham,1,0,2021-01-31,14636,2020,446540,0.1785581111907959,0,2,0,0.15284553170204163,0.4565967321395874,0.12519308924674988,Neal Maupay
15,0,4,1.0801374912261963,90,FW,Brighton,Fulham,0,0,2021-01-27,14625,2020,445128,0.6645136475563049,0,2,0,1.0801374912261963,1.8743388652801514,0.12968775629997253,Neal Maupay
16,1,2,0.7786245942115784,83,FW,Leeds,Brighton,0,1,2021-01-16,14618,2020,442323,0.08848046511411667,0,1,1,0.7786245942115784,0.8671050667762756,0,Neal Maupay
17,0,1,0.03404511511325836,21,Sub,Manchester City,Brighton,1,0,2021-01-13,14614,2020,441926,0,0,0,0,0.03404511511325836,0.03404511511325836,0,Neal Maupay
18,1,3,0.8187599182128906,90,AMC,Brighton,Wolverhampton Wanderers,3,3,2021-01-02,14601,2020,439232,0,0,0,0,0.05759107694029808,0.11907441914081573,0.06148334592580795,Neal Maupay
19,0,0,0,23,Sub,Brighton,Arsenal,0,1,2020-12-29,14585,2020,438387,0,0,0,0,0,0,0,Neal Maupay
20,1,3,0.5204974412918091,90,AMC,West Ham,Brighton,2,2,2020-12-27,14583,2020,438261,0,0,0,1,0.5204974412918091,0.5973675847053528,0.1199340969324112,Neal Maupay
21,0,2,0.5070779323577881,69,AMC,Brighton,Sheffield United,1,1,2020-12-20,14565,2020,436425,0.07969945669174194,0,1,0,0.5070779323577881,0.4909537732601166,0.02528352290391922,Neal Maupay
22,0,2,0.13718202710151672,90,AMC,Leicester,Brighton,3,0,2020-12-13,14553,2020,434103,0,0,0,0,0.13718202710151672,0.21139293909072876,0.15710990130901337,Neal Maupay
23,0,1,0.08874586969614029,25,Sub,Brighton,Southampton,1,2,2020-12-07,14536,2020,432473,0.05421234667301178,0,1,0,0.08874586969614029,0.14295822381973267,0,Neal Maupay
24,0,1,0.7611688375473022,25,AMC,Brighton,Liverpool,1,1,2020-11-28,14528,2020,429354,0.3095676600933075,0,1,0,0,0.3095676600933075,0,Neal Maupay
25,0,3,0.8932493925094604,81,FW,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427933,0,0,0,0,0.8932493925094604,1.3625235557556152,0.46927422285079956,Neal Maupay
