,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,0,0,10,DC,Everton,Liverpool,2,2,2020-10-17,14477,2020,420867,0,0,0,0,0,0,0,Virgil van Dijk
1,0,0,0,90,DC,Aston Villa,Liverpool,7,2,2020-10-04,14466,2020,420650,0,0,0,0,0,0.28205442428588867,0.28205442428588867,Virgil van Dijk
2,0,2,0.1211596131324768,90,DC,Liverpool,Arsenal,3,1,2020-09-28,14115,2020,418694,0,0,0,0,0.1211596131324768,0.8261159062385559,0.7049562931060791,Virgil van Dijk
3,0,0,0,90,DC,Chelsea,Liverpool,0,2,2020-09-20,14102,2020,427509,0,0,0,0,0,0.09280648827552795,0.09280648827552795,Virgil van Dijk
4,1,2,0.43222299218177795,90,DC,Liverpool,Leeds,4,3,2020-09-12,14090,2020,414675,0,0,0,1,0.43222299218177795,0.2086174339056015,0.2086174339056015,Virgil van Dijk
