,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,0,0,1,Sub,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473375,0,0,0,0,0,0,0,Diogo Jota
1,1,4,1.2743780612945557,78,FWL,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470605,0,0,0,1,1.2743780612945557,0.7914562225341797,0.07671831548213959,Diogo Jota
2,0,3,0.5514236688613892,80,FW,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469000,0,0,0,0,0.5514236688613892,0.649945080280304,0.45884576439857483,Diogo Jota
3,0,4,0.7425335049629211,60,FW,Liverpool,Newcastle United,1,1,2021-04-24,14760,2020,465131,0.08331116288900375,0,1,0,0.7425335049629211,1.4928401708602905,0.6669955253601074,Diogo Jota
4,0,5,0.6765598654747009,82,FWR,Leeds,Liverpool,1,1,2021-04-19,14749,2020,463997,0.12659476697444916,0,2,0,0.6765598654747009,1.0019538402557373,0.354974627494812,Diogo Jota
5,0,5,0.2527872920036316,90,FWL,Liverpool,Aston Villa,2,1,2021-04-10,14739,2020,461188,0.04401037469506264,0,1,0,0.2527872920036316,0.6550924777984619,0.4788818955421448,Diogo Jota
6,2,2,0.7009931206703186,26,Sub,Arsenal,Liverpool,0,3,2021-04-03,14725,2020,459969,0,0,0,2,0.7009931206703186,0.7009931206703186,0.13156861066818237,Diogo Jota
7,1,2,0.17496760189533234,84,FW,Wolverhampton Wanderers,Liverpool,0,1,2021-03-15,14714,2020,457443,0.032194916158914566,0,1,1,0.17496760189533234,0.43923330307006836,0.23207077383995056,Diogo Jota
8,0,1,0.05364902690052986,90,FWL,Liverpool,Fulham,0,1,2021-03-07,14699,2020,455142,0.041124794632196426,0,1,0,0.05364902690052986,0.12339460104703903,0.028620781376957893,Diogo Jota
9,0,0,0,27,Sub,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454260,0,0,0,0,0,0,0,Diogo Jota
10,0,0,0,14,Sub,Liverpool,Wolverhampton Wanderers,4,0,2020-12-06,14539,2020,432299,0.05734026059508324,0,1,0,0,0.11516040563583374,0.057820145040750504,Diogo Jota
11,1,2,0.10534808039665222,90,FWL,Brighton,Liverpool,1,1,2020-11-28,14528,2020,429370,0,0,0,1,0.10534808039665222,0.18278568983078003,0.0774376168847084,Diogo Jota
12,1,5,0.9565460085868835,90,FWR,Liverpool,Leicester,3,0,2020-11-22,14519,2020,428947,1.1534912586212158,0,3,1,0.9565460085868835,2.217064380645752,0.6348382234573364,Diogo Jota
13,0,3,0.18129435181617737,90,AMR,Manchester City,Liverpool,1,1,2020-11-08,14511,2020,427251,0,0,0,0,0.18129435181617737,0.11403771489858627,0,Diogo Jota
14,1,1,0.38926634192466736,18,Sub,Liverpool,West Ham,2,1,2020-10-31,14499,2020,424652,0,0,0,1,0.38926634192466736,0.4364539086818695,0.04718758910894394,Diogo Jota
15,1,1,0.31936338543891907,86,AMR,Liverpool,Sheffield United,2,1,2020-10-24,14490,2020,423218,0,0,0,1,0.31936338543891907,0.6289955377578735,0.30963215231895447,Diogo Jota
16,0,1,0.10109953582286835,9,Sub,Everton,Liverpool,2,2,2020-10-17,14477,2020,420876,0.2039484977722168,0,1,0,0.10109953582286835,0.34961193799972534,0.044563885778188705,Diogo Jota
17,0,4,0.11389050632715225,90,FWL,Aston Villa,Liverpool,7,2,2020-10-04,14466,2020,420658,0.020505042746663094,0,1,0,0.11389050632715225,0.6103361248970032,0.4759405851364136,Diogo Jota
18,1,3,0.4636201858520508,9,Sub,Liverpool,Arsenal,3,1,2020-09-28,14115,2020,418704,0,0,0,1,0.4636201858520508,0.4636201858520508,0,Diogo Jota
