,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,0,0,90,GK,West Bromwich Albion,West Ham,1,3,2021-05-19,14804,2020,472582,0,0,0,0,0,0.10234081745147705,0.10234081745147705,Darren Randolph
1,0,0,0,90,GK,Manchester City,West Ham,2,1,2021-02-27,14689,2020,452023,0,0,0,0,0,0.06985665112733841,0.06985665112733841,Darren Randolph
2,0,0,0,90,GK,Everton,West Ham,0,1,2021-01-01,14595,2020,438855,0,0,0,0,0,0.10296445339918137,0.10296445339918137,Darren Randolph
