,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,1,0.036282729357481,90,DC,Fulham,Newcastle United,0,2,2021-05-23,14807,2020,473281,0,0,0,0,0.036282729357481,0.25144320726394653,0.21516048908233643,Kenny Tete
1,0,0,0,1,Sub,Manchester United,Fulham,1,1,2021-05-18,14800,2020,472317,0,0,0,0,0,0,0,Kenny Tete
2,0,0,0,90,DC,Southampton,Fulham,3,1,2021-05-15,14792,2020,470989,0.06098254770040512,0,1,0,0,0.345314621925354,0.345314621925354,Kenny Tete
3,0,2,0.032731544226408005,55,DR,Fulham,Burnley,0,2,2021-05-10,14777,2020,469807,0.03114258125424385,0,1,0,0.032731544226408005,0.10894365608692169,0.045069534331560135,Kenny Tete
4,0,0,0,90,DMR,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,14738,2020,460823,0,0,0,0,0,0.09653481096029282,0.09653481096029282,Kenny Tete
5,0,1,0.04120736941695213,90,DR,Aston Villa,Fulham,3,1,2021-04-04,14726,2020,460394,0.11060849577188492,0,3,0,0.04120736941695213,0.2527258098125458,0.10090993344783783,Kenny Tete
6,0,0,0,14,Sub,Fulham,Leeds,1,2,2021-03-19,14718,2020,457857,0,0,0,0,0,0,0,Kenny Tete
7,0,1,0.022506507113575935,90,DR,Fulham,Manchester City,0,3,2021-03-13,14708,2020,456626,0,0,0,0,0.022506507113575935,0.10830601304769516,0.08579950779676437,Kenny Tete
8,0,0,0,90,DR,Liverpool,Fulham,0,1,2021-03-07,14699,2020,455147,0.12905873358249664,0,2,0,0,0.27096661925315857,0.14190788567066193,Kenny Tete
9,0,0,0,90,DR,Crystal Palace,Fulham,0,0,2021-02-28,14687,2020,452682,0.02452811226248741,0,1,0,0,0.3157102167606354,0.29118210077285767,Kenny Tete
10,0,0,0,11,Sub,Fulham,Sheffield United,1,0,2021-02-20,14679,2020,450979,0,0,0,0,0,0.08557822555303574,0.08557822555303574,Kenny Tete
11,0,0,0,80,DR,Burnley,Fulham,1,1,2021-02-17,14602,2020,450178,0,0,0,0,0,0.16761089861392975,0.16761089861392975,Kenny Tete
12,0,0,0,90,DR,Everton,Fulham,0,2,2021-02-14,14669,2020,449916,0,0,0,0,0,0.03206245228648186,0.03206245228648186,Kenny Tete
13,0,0,0,90,DR,Fulham,West Ham,0,0,2021-02-06,14657,2020,447811,0.03846623748540878,0,1,0,0,0.47499313950538635,0.436526894569397,Kenny Tete
14,0,0,0,47,DMR,Fulham,Leicester,0,2,2021-02-03,14647,2020,446954,0,0,0,0,0,0,0,Kenny Tete
15,0,0,0,8,Sub,West Bromwich Albion,Fulham,2,2,2021-01-30,14640,2020,445674,0,0,0,0,0,0,0,Kenny Tete
16,0,1,0.024602174758911133,81,DMR,Brighton,Fulham,0,0,2021-01-27,14625,2020,445134,0.04191592335700989,0,1,0,0.024602174758911133,0.16353066265583038,0.09701257199048996,Kenny Tete
17,0,0,0,90,DMR,Fulham,Manchester United,1,2,2021-01-20,14607,2020,443631,0.048316556960344315,0,2,0,0,0.4959467947483063,0.48064985871315,Kenny Tete
18,0,0,0,90,DMR,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442421,0.12655921280384064,0,1,0,0,0.16463759541511536,0.03807837516069412,Kenny Tete
19,0,1,0.05379602685570717,68,DMR,Tottenham,Fulham,1,1,2021-01-13,14589,2020,441946,0.104402095079422,0,2,0,0.05379602685570717,0.12287558615207672,0,Kenny Tete
20,0,0,0,38,DMR,Fulham,Aston Villa,0,3,2020-09-28,14114,2020,418636,0.06549763679504395,0,2,0,0,0.1452290117740631,0.07973138242959976,Kenny Tete
21,0,0,0,90,DR,Leeds,Fulham,4,3,2020-09-19,14097,2020,415793,0.12507031857967377,1,2,0,0,0.1415114551782608,0.016441142186522484,Kenny Tete
22,0,0,0,18,Sub,Lyon,Dijon,4,1,2020-08-28,13990,2020,413910,0,0,0,0,0,0.07901644706726074,0.07901644706726074,Kenny Tete
