,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,0,0,90,DC,Everton,Wolverhampton Wanderers,1,0,2021-05-19,14799,2020,472504,0,0,0,0,0,0,0,Max Kilman
1,0,1,0.01502644456923008,90,DC,Wolverhampton Wanderers,Brighton,2,1,2021-05-09,14784,2020,469083,0,0,0,0,0.01502644456923008,0.09773898869752884,0.08271254599094391,Max Kilman
2,0,0,0,6,Sub,West Bromwich Albion,Wolverhampton Wanderers,1,1,2021-05-03,14774,2020,467990,0,0,0,0,0,0.03289216384291649,0.03289216384291649,Max Kilman
3,0,0,0,1,Sub,Southampton,Wolverhampton Wanderers,1,2,2021-02-14,14672,2020,449459,0,0,0,0,0,0,0,Max Kilman
4,0,1,0.055607717484235764,90,DC,Wolverhampton Wanderers,Leicester,0,0,2021-02-07,14664,2020,448320,0,0,0,0,0.055607717484235764,0.4171092212200165,0.4171092212200165,Max Kilman
5,0,1,0.05936124920845032,90,DL,Wolverhampton Wanderers,Arsenal,2,1,2021-02-02,14650,2020,446687,0.0882030799984932,0,1,0,0.05936124920845032,0.6350359916687012,0.5468329191207886,Max Kilman
6,0,0,0,90,DC,Crystal Palace,Wolverhampton Wanderers,1,0,2021-01-30,14638,2020,445693,0.06532300263643265,0,1,0,0,0.12799187004566193,0.12799187004566193,Max Kilman
7,0,0,0,90,DC,Chelsea,Wolverhampton Wanderers,0,0,2021-01-27,14630,2020,445079,0,0,0,0,0,0,0,Max Kilman
8,0,0,0,22,Sub,Brighton,Wolverhampton Wanderers,3,3,2021-01-02,14601,2020,439248,0,0,0,0,0,0,0,Max Kilman
9,0,0,0,90,DC,Manchester United,Wolverhampton Wanderers,1,0,2020-12-29,14592,2020,438562,0,0,0,0,0,0.11585327237844467,0.11585327237844467,Max Kilman
10,0,0,0,90,DC,Burnley,Wolverhampton Wanderers,2,1,2020-12-21,14566,2020,437093,0,0,0,0,0,0,0,Max Kilman
11,0,0,0,2,Sub,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29,14525,2020,430684,0,0,0,0,0,0,0,Max Kilman
12,0,3,0.17802095413208008,90,DC,Wolverhampton Wanderers,Southampton,1,1,2020-11-23,14524,2020,429142,0,0,0,0,0.17802095413208008,0.1538124829530716,0.1538124829530716,Max Kilman
13,0,0,0,90,DC,Leicester,Wolverhampton Wanderers,1,0,2020-11-08,14510,2020,427067,0,0,0,0,0,0.02522078901529312,0.02522078901529312,Max Kilman
14,0,0,0,90,DC,Wolverhampton Wanderers,Crystal Palace,2,0,2020-10-30,14504,2020,424165,0,0,0,0,0,0.053416360169649124,0.053416360169649124,Max Kilman
15,0,0,0,90,DC,Wolverhampton Wanderers,Newcastle United,1,1,2020-10-25,14494,2020,423693,0,0,0,0,0,0.1805204153060913,0.1805204153060913,Max Kilman
16,0,0,0,90,DC,Leeds,Wolverhampton Wanderers,0,1,2020-10-19,14478,2020,422419,0.024500682950019836,1,1,0,0,0.024500682950019836,0,Max Kilman
17,0,0,0,90,DC,Wolverhampton Wanderers,Fulham,1,0,2020-10-04,14474,2020,420315,0.1350311040878296,0,2,0,0,0.16543206572532654,0.09886578470468521,Max Kilman
