,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,1,0.12129976600408554,32,Sub,Manchester City,Everton,5,0,2021-05-23,14811,2020,473404,0,0,0,0,0.12129976600408554,0.6428149342536926,0.6428149342536926,Rodri
1,0,0,0,90,MC,Brighton,Manchester City,3,2,2021-05-18,14795,2020,472368,0,0,0,0,0,0.7989374399185181,0.7989374399185181,Rodri
2,0,0,0,90,MC,Newcastle United,Manchester City,3,4,2021-05-14,14791,2020,470662,0.07376503199338913,1,3,0,0,0.8921365141868591,0.8183714747428894,Rodri
3,0,2,0.08775670826435089,90,DMC,Manchester City,Chelsea,1,2,2021-05-08,14781,2020,468842,0.0695052221417427,0,2,0,0.08775670826435089,0.18769578635692596,0.1443290114402771,Rodri
4,0,1,0.024062830954790115,90,MC,Crystal Palace,Manchester City,0,2,2021-05-01,14768,2020,466846,0.1457597017288208,0,1,0,0.024062830954790115,0.7772300839424133,0.7772300839424133,Rodri
5,1,1,0.4624515771865845,90,MC,Aston Villa,Manchester City,1,2,2021-04-21,14746,2020,464723,0.01609821617603302,0,1,1,0.4624515771865845,0.2790372669696808,0.2790372669696808,Rodri
6,0,1,0.09941977262496948,90,DMC,Leicester,Manchester City,0,2,2021-04-03,14730,2020,459874,0.02264893800020218,0,1,0,0.09941977262496948,0.19941887259483337,0.07735015451908112,Rodri
7,0,1,0.07018080353736877,90,MC,Fulham,Manchester City,0,3,2021-03-13,14708,2020,456646,0,0,0,0,0.07018080353736877,0.07018080353736877,0,Rodri
8,0,2,0.09205633401870728,90,MC,Manchester City,Manchester United,0,2,2021-03-07,14700,2020,455283,0.04352957755327225,0,2,0,0.09205633401870728,0.5821312665939331,0.4465453624725342,Rodri
9,0,0,0,90,MC,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02,14720,2020,453556,0.12793458998203278,0,2,0,0,0.7946465611457825,0.7279929518699646,Rodri
10,0,0,0,1,Sub,Manchester City,West Ham,2,1,2021-02-27,14689,2020,452021,0,0,0,0,0,0,0,Rodri
11,0,1,0.05658867210149765,90,MC,Everton,Manchester City,1,3,2021-02-17,14593,2020,450272,0.46511325240135193,0,3,0,0.05658867210149765,0.6900172829627991,0.24256259202957153,Rodri
12,1,2,0.7904504537582397,90,MC,Manchester City,Tottenham,3,0,2021-02-13,14671,2020,449174,0.060042526572942734,0,1,0,0.02928159572184086,0.793035089969635,0.7329925298690796,Rodri
13,0,0,0,90,MC,Liverpool,Manchester City,1,4,2021-02-07,14659,2020,448456,0,0,0,0,0,0.11192264407873154,0.11192264407873154,Rodri
14,0,0,0,90,MC,Burnley,Manchester City,0,2,2021-02-03,14646,2020,446999,0.0736212357878685,0,1,0,0,1.1440011262893677,1.1440011262893677,Rodri
15,0,0,0,1,Sub,Manchester City,Sheffield United,1,0,2021-01-30,14642,2020,445634,0,0,0,0,0,0,0,Rodri
16,0,1,0.019130324944853783,90,MC,West Bromwich Albion,Manchester City,0,5,2021-01-26,14629,2020,445055,0,0,0,0,0.019130324944853783,1.3178253173828125,1.2986949682235718,Rodri
17,0,3,0.13581840693950653,90,MC,Manchester City,Aston Villa,2,0,2021-01-20,14089,2020,443425,0.7593909502029419,1,4,0,0.13581840693950653,1.0519977807998657,0.7939676642417908,Rodri
18,0,0,0,90,MC,Manchester City,Brighton,1,0,2021-01-13,14614,2020,441909,0,0,0,0,0,0.6535499691963196,0.6535499691963196,Rodri
19,0,1,0.1384330540895462,90,DMC,Chelsea,Manchester City,1,3,2021-01-03,14603,2020,439717,0,0,0,0,0.1384330540895462,1.0564677715301514,1.0564677715301514,Rodri
