season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2010/11,37339,45,46,109,2457,0,3,11,38,0,0,0,1,0,0,9,0,0.0,0.0,0.0,0.0
2011/12,37339,55,45,37,785,1,1,2,10,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0
2012/13,37339,50,49,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2013/14,37339,50,49,100,3325,2,2,10,51,0,0,0,3,0,0,2,141,0.0,0.0,0.0,0.0
2014/15,37339,50,50,114,3420,2,5,10,51,0,0,0,4,0,0,7,589,0.0,0.0,0.0,0.0
2016/17,37339,50,46,62,2523,0,2,3,63,1,0,0,3,1,0,1,428,464.4,428.6,108.0,99.9
2019/20,37339,45,41,39,1024,1,1,2,28,0,0,0,1,0,0,7,224,254.6,324.1,67.0,64.6
2020/21,37339,45,42,33,833,0,0,3,9,0,0,0,2,0,0,4,190,170.4,201.8,65.0,43.9
