season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2016/17,49957,55,55,43,1143,0,5,3,27,0,0,0,1,0,0,0,132,133.6,360.9,309.0,80.3
2020/21,49957,55,52,8,147,0,1,0,5,0,0,0,0,0,0,0,29,22.4,35.2,15.0,7.2
