name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Aaron Connolly,FWD,Brighton,78,182,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1502,25125,135,1637
Aaron Cresswell,DEF,West Ham,435,187,4,8,True,2021-01-16T15:00:00Z,1,0,19,90,0,0,1,0,0,0,0,0,0,0,2,26,14.4,3.5,0.0,1.8,54,286229,1432683,317337,31108
Aaron Cresswell,DEF,West Ham,435,175,18,2,True,2021-01-19T18:00:00Z,2,1,19,90,0,0,0,1,0,0,0,0,0,0,0,14,25.0,43.0,0.0,6.8,54,286229,1432683,317337,31108
Aaron Mooy,MID,Brighton,60,182,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-8,864,2,10
Aaron Ramsdale,GK,Sheffield Utd,483,186,17,1,True,2021-01-17T14:00:00Z,1,3,19,90,0,0,0,3,0,0,0,0,0,2,0,11,10.2,0.0,0.0,1.0,47,-8191,149730,1915,10106
Aaron Wan-Bissaka,DEF,Man Utd,313,184,11,6,False,2021-01-17T16:30:00Z,0,0,19,90,0,0,1,0,0,0,0,0,0,0,0,22,20.2,1.1,2.0,2.3,54,19541,760075,53484,33943
Aaron Wan-Bissaka,DEF,Man Utd,313,171,8,2,False,2021-01-20T20:15:00Z,1,2,19,90,0,0,0,1,0,0,0,0,0,0,0,14,22.8,21.0,6.0,5.0,54,19541,760075,53484,33943
Aboubakar Kamara,MID,Fulham,190,181,5,1,True,2021-01-16T17:30:00Z,0,1,19,7,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.5,7.0,1.1,48,10,3693,104,94
Aboubakar Kamara,MID,Fulham,190,171,13,1,True,2021-01-20T20:15:00Z,1,2,19,19,0,0,0,0,0,0,0,0,0,0,0,6,4.4,21.0,0.0,2.5,48,10,3693,104,94
Adama Traoré,MID,Wolves,465,188,18,2,True,2021-01-16T12:30:00Z,2,3,19,90,0,0,0,3,0,0,0,0,0,0,0,12,18.0,38.8,33.0,9.0,61,-10745,420042,1379,12124
Adam Forshaw,MID,Leeds,199,182,3,0,True,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4,569,6,10
Adam Lallana,MID,Brighton,54,182,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-455,22023,31,486
Adam Webster,DEF,Brighton,66,182,10,5,False,2021-01-16T15:00:00Z,0,1,19,90,0,0,1,0,0,0,0,1,0,0,0,20,18.4,1.0,7.0,2.6,44,-7777,112008,3074,10851
Ademipo Odubeko,FWD,West Ham,638,187,4,0,True,2021-01-16T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
Ademipo Odubeko,FWD,West Ham,638,175,18,0,True,2021-01-19T18:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
Ademola Lookman,MID,Fulham,557,181,5,1,True,2021-01-16T17:30:00Z,0,1,19,90,0,0,0,1,0,0,0,1,0,0,0,-2,3.6,7.7,26.0,3.7,50,6474,104589,22720,16246
Ademola Lookman,MID,Fulham,557,171,13,7,True,2021-01-20T20:15:00Z,1,2,19,90,1,0,0,2,0,0,0,0,0,0,0,26,46.0,0.9,69.0,11.6,50,6474,104589,22720,16246
Adrien Silva,MID,Leicester,220,183,16,0,True,2021-01-16T20:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-189,18120,7,196
Adrien Silva,MID,Leicester,220,173,5,0,True,2021-01-19T20:15:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-189,18120,7,196
Adrián Bernabé,MID,Man City,537,185,6,0,True,2021-01-17T19:15:00Z,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-58,936,9,67
Adrián Bernabé,MID,Man City,537,380,2,0,True,2021-01-20T18:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-58,936,9,67
Adrián San Miguel del Castillo,GK,Liverpool,245,184,13,0,True,2021-01-17T16:30:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-535,27944,620,1155
Adrián San Miguel del Castillo,GK,Liverpool,245,177,4,0,True,2021-01-21T20:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-535,27944,620,1155
Ahmed El-Sayed Hegazy,DEF,West Brom,414,188,20,0,False,2021-01-16T12:30:00Z,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-198,11094,47,245
Ahmed El-Sayed Hegazy,DEF,West Brom,414,175,19,0,False,2021-01-19T18:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-198,11094,47,245
Ahmed El Mohamady,DEF,Aston Villa,29,380,12,0,False,2021-01-20T18:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-688,26515,804,1492
Ahmed El Mohamady,DEF,Aston Villa,29,99,14,0,True,2021-01-23T20:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-688,26515,804,1492
Ainsley Maitland-Niles,DEF,Arsenal,15,179,14,0,True,2021-01-18T20:00:00Z,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-613,61245,1128,1741
Albian Ajeti,FWD,West Ham,447,187,4,0,True,2021-01-16T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,6,548,9,3
Albian Ajeti,FWD,West Ham,447,175,18,0,True,2021-01-19T18:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,6,548,9,3
Aleksandar Mitrović,FWD,Fulham,184,181,5,0,True,2021-01-16T17:30:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-8490,292574,2175,10665
Aleksandar Mitrović,FWD,Fulham,184,171,13,1,True,2021-01-20T20:15:00Z,1,2,19,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,4.0,0.3,55,-8490,292574,2175,10665
Alex Nicolao Telles,DEF,Man Utd,568,184,11,0,False,2021-01-17T16:30:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-9521,71557,879,10400
Alex Nicolao Telles,DEF,Man Utd,568,171,8,0,False,2021-01-20T20:15:00Z,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-9521,71557,879,10400
Alexandre Lacazette,FWD,Arsenal,6,179,14,2,True,2021-01-18T20:00:00Z,3,0,19,90,0,0,1,0,0,0,0,0,0,0,0,5,18.8,24.6,62.0,10.5,83,-56037,443811,61342,117379
Alexis Mac Allister,MID,Brighton,80,182,10,6,False,2021-01-16T15:00:00Z,0,1,19,61,0,1,1,0,0,0,0,0,0,0,0,21,19.0,25.3,6.0,5.0,53,1,2885,65,64
Alex McCarthy,GK,Southampton,363,183,9,1,False,2021-01-16T20:00:00Z,2,0,19,90,0,0,0,2,0,0,0,0,0,2,0,14,20.4,0.0,0.0,2.0,47,-97786,1480768,40864,138650
Alex Oxlade-Chamberlain,MID,Liverpool,248,184,13,0,True,2021-01-17T16:30:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-21,3763,235,256
Alex Oxlade-Chamberlain,MID,Liverpool,248,177,4,1,True,2021-01-21T20:00:00Z,0,1,19,56,0,0,0,0,0,0,0,0,0,0,0,-1,3.0,2.8,9.0,1.5,63,-21,3763,235,256
Alfie Mawson,DEF,Fulham,185,181,5,0,True,2021-01-16T17:30:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-6,627,5,11
Alfie Mawson,DEF,Fulham,185,171,13,0,True,2021-01-20T20:15:00Z,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-6,627,5,11
Alireza Jahanbakhsh,MID,Brighton,71,182,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-71,2658,15,86
Alisson Ramses Becker,GK,Liverpool,252,184,13,10,True,2021-01-17T16:30:00Z,0,0,19,90,0,0,1,0,0,0,0,0,0,4,3,34,34.4,0.0,0.0,3.4,59,8301,537228,18893,10592
Alisson Ramses Becker,GK,Liverpool,252,177,4,3,True,2021-01-21T20:00:00Z,0,1,19,90,0,0,0,1,0,0,0,0,0,3,0,18,20.0,0.0,0.0,2.0,59,8301,537228,18893,10592
Allan Saint-Maximin,MID,Newcastle,338,179,1,0,False,2021-01-18T20:00:00Z,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-5066,195641,217,5283
