name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Aaron Connolly,FWD,Brighton,78,200,17,1,True,2021-01-31T19:15:00Z,1,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3,18.0,1.9,52,39,23710,669,630
Aaron Cresswell,DEF,West Ham,435,208,11,4,True,2021-01-31T16:30:00Z,1,3,21,90,0,1,0,3,0,0,0,0,0,0,0,21,14.4,0.8,2.0,1.7,55,63371,1583952,117855,54484
Aaron Mooy,MID,Brighton,60,200,17,0,True,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3,849,0,3
Aaron Ramsdale,GK,Sheffield Utd,483,205,12,3,False,2021-01-30T15:00:00Z,1,0,21,90,0,0,0,1,0,0,0,0,0,4,0,16,30.2,0.0,0.0,3.0,46,-1873,146445,1817,3690
Aaron Wan-Bissaka,DEF,Man Utd,313,199,1,8,False,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,1,0,0,3,32,27.2,28.3,6.0,6.2,54,-33749,780782,13524,47273
Abdoulaye Doucouré,MID,Everton,512,203,14,2,True,2021-01-30T12:30:00Z,0,2,21,90,0,0,0,2,0,0,0,0,0,0,0,17,21.0,24.3,4.0,4.9,52,-2064,56889,264,2328
Aboubakar Kamara,MID,Fulham,190,207,18,0,False,2021-01-30T15:00:00Z,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-63,3598,28,91
Adama Traoré,MID,Wolves,465,202,6,1,False,2021-01-30T15:00:00Z,1,0,21,27,0,0,0,0,0,0,0,0,0,0,0,3,4.4,1.4,4.0,1.0,60,-4866,409954,1135,6001
Adam Forshaw,MID,Leeds,199,204,9,0,False,2021-01-31T14:00:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4,576,11,15
Adam Lallana,MID,Brighton,54,200,17,1,True,2021-01-31T19:15:00Z,1,0,21,11,0,0,0,0,0,0,0,0,0,0,0,3,10.2,0.8,0.0,1.1,62,-152,21368,60,212
Adam Webster,DEF,Brighton,66,200,17,6,True,2021-01-31T19:15:00Z,1,0,21,90,0,0,1,0,0,0,0,0,0,0,0,28,22.2,1.4,2.0,2.6,44,-3618,111903,1383,5001
Ademipo Odubeko,FWD,West Ham,638,208,11,0,True,2021-01-31T16:30:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,571,1597,888,317
Ademola Lookman,MID,Fulham,557,207,18,2,False,2021-01-30T15:00:00Z,2,2,21,90,0,0,0,2,0,0,0,0,0,0,0,11,6.4,18.0,35.0,5.9,50,-11756,99519,9147,20903
Adrien Silva,MID,Leicester,220,204,10,0,True,2021-01-31T14:00:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-217,17637,0,217
Adrián Bernabé,MID,Man City,537,205,15,0,True,2021-01-30T15:00:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-20,942,24,44
Adrián San Miguel del Castillo,GK,Liverpool,245,208,19,0,False,2021-01-31T16:30:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-373,27469,242,615
Ahmed El-Sayed Hegazy,DEF,West Brom,414,207,8,0,True,2021-01-30T15:00:00Z,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-162,10736,0,162
Ahmed El Mohamady,DEF,Aston Villa,29,206,16,0,False,2021-01-30T20:00:00Z,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-736,24760,201,937
Ainsley Maitland-Niles,DEF,West Brom,15,207,8,0,True,2021-01-30T15:00:00Z,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-1505,57838,329,955
Albian Ajeti,FWD,West Ham,447,208,11,0,True,2021-01-31T16:30:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2,538,0,2
Aleksandar Mitrović,FWD,Fulham,184,207,18,7,False,2021-01-30T15:00:00Z,2,2,21,90,0,1,0,2,0,0,0,0,0,0,2,28,37.2,57.6,21.0,11.6,55,-1810,286055,3410,5220
Alex Nicolao Telles,DEF,Man Utd,568,199,1,0,False,2021-01-30T17:30:00Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2828,60396,963,3791
Alexandre Jankewitz,MID,Southampton,643,206,2,1,True,2021-01-30T20:00:00Z,0,1,21,1,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.3,0.0,0.5,45,14,28,18,4
Alexandre Lacazette,FWD,Arsenal,6,199,13,2,True,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,1.1,12.0,1.3,84,196816,693962,225624,28808
Alexis Mac Allister,MID,Brighton,80,200,17,3,True,2021-01-31T19:15:00Z,1,0,21,90,0,0,1,0,0,0,0,0,0,0,0,13,10.6,25.3,52.0,8.8,53,-151,3029,30,181
Alex Iwobi,MID,Everton,159,203,14,3,True,2021-01-30T12:30:00Z,0,2,21,62,0,0,1,0,0,0,0,0,0,0,0,6,1.0,1.6,0.0,0.3,59,-1180,19377,467,1647
Alex McCarthy,GK,Southampton,363,206,2,3,True,2021-01-30T20:00:00Z,0,1,21,90,0,0,0,1,0,0,0,0,0,3,0,14,27.4,0.0,0.0,2.7,46,-30529,1490480,17096,47625
Alex Oxlade-Chamberlain,MID,Liverpool,248,208,19,1,False,2021-01-31T16:30:00Z,1,3,21,10,0,0,0,1,0,0,0,0,0,0,0,3,0.6,0.6,2.0,0.3,63,-161,3579,59,220
Alfie Devine,MID,Spurs,650,200,3,0,False,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
Alfie Mawson,DEF,Fulham,185,207,18,0,False,2021-01-30T15:00:00Z,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-4,609,0,4
Alireza Jahanbakhsh,MID,Brighton,71,200,17,0,True,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-95,2550,14,109
Alisson Ramses Becker,GK,Liverpool,252,208,19,2,False,2021-01-31T16:30:00Z,1,3,21,90,0,0,0,1,0,0,0,0,0,1,0,16,14.6,0.0,0.0,1.5,59,3224,540649,10666,7442
Allan Marques Loureiro,MID,Everton,502,203,14,0,True,2021-01-30T12:30:00Z,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-597,51167,17,614
Allan Saint-Maximin,MID,Newcastle,338,203,7,1,False,2021-01-30T12:30:00Z,0,2,21,23,0,0,0,0,0,0,0,0,0,0,0,3,3.6,0.3,0.0,0.4,51,-2121,191495,1137,3258
Allan Tchaptchet,DEF,Southampton,635,206,2,0,True,2021-01-30T20:00:00Z,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,39,347,69,30
Alphonse Areola,GK,Fulham,516,207,18,1,False,2021-01-30T15:00:00Z,2,2,21,90,0,0,0,2,0,0,0,0,0,1,0,9,10.8,0.0,0.0,1.1,45,34161,261297,40783,6622
