name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Adrián Bernabé,MID,Man City,537,310,2,0,False,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,997,10,16
Adrián San Miguel del Castillo,GK,Liverpool,245,313,10,0,False,2021-04-19T19:00:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-194,28867,224,418
Ahmed El-Sayed Hegazy,DEF,West Brom,414,314,9,0,False,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-24,9828,0,24
Ahmed El Mohamady,DEF,Aston Villa,29,310,12,0,True,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1678,29401,133,1811
Ainsley Maitland-Niles,DEF,West Brom,15,314,9,1,False,2021-04-22T19:00:00Z,3,0,32,90,0,0,0,3,0,0,0,0,0,0,0,6,3.2,0.5,3.0,0.7,46,-1120,69196,1014,2134
Albian Ajeti,FWD,West Ham,447,316,14,0,False,2021-04-17T11:30:00Z,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1,504,0,1
Aleksandar Mitrović,FWD,Fulham,184,309,1,0,False,2021-04-18T12:30:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-3019,283231,4451,7470
Alex Nicolao Telles,DEF,Man Utd,568,315,4,0,True,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-353,42662,210,563
Alexandre Jankewitz,MID,Southampton,643,286,17,0,False,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7,633,51,58
Alexandre Lacazette,FWD,Arsenal,6,309,8,2,True,2021-04-18T12:30:00Z,1,1,32,69,0,0,0,1,0,0,0,0,0,0,0,7,0.0,15.0,13.0,2.8,83,250327,837670,266320,15993
Alexis Mac Allister,MID,Brighton,80,311,5,3,False,2021-04-20T19:15:00Z,0,0,32,73,0,0,1,0,0,0,0,0,0,0,0,12,4.0,4.8,14.0,2.3,53,-65,3176,18,83
Alex Iwobi,MID,Everton,159,312,17,2,True,2021-04-16T19:00:00Z,2,2,32,60,0,0,0,1,0,0,0,0,0,0,0,3,0.2,1.4,6.0,0.8,59,-10,16794,259,269
Alex McCarthy,GK,Southampton,363,286,17,1,False,2021-04-21T17:00:00Z,2,1,32,90,0,0,0,2,0,0,0,0,0,1,0,11,7.0,0.0,0.0,0.7,44,-40855,959334,2204,43059
Alex Oxlade-Chamberlain,MID,Liverpool,248,313,10,1,False,2021-04-19T19:00:00Z,1,1,32,9,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.1,17.0,1.9,63,-26,4019,42,68
Alfie Devine,MID,Spurs,650,312,7,0,False,2021-04-16T19:00:00Z,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,22,887,112,90
Alfie Devine,MID,Spurs,650,286,16,0,True,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,22,887,112,90
Alfie Mawson,DEF,Fulham,185,309,1,0,False,2021-04-18T12:30:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3,576,0,3
Alireza Jahanbakhsh,MID,Brighton,71,311,5,0,False,2021-04-20T19:15:00Z,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4,2617,23,27
Alisson Ramses Becker,GK,Liverpool,252,313,10,3,False,2021-04-19T19:00:00Z,1,1,32,90,0,0,0,1,0,0,0,0,0,4,0,17,36.0,0.0,0.0,3.6,59,813,487583,5594,4781
Allan Marques Loureiro,MID,Everton,502,312,17,2,True,2021-04-16T19:00:00Z,2,2,32,90,0,0,0,2,0,0,0,0,0,0,0,11,20.0,12.2,0.0,3.2,52,-202,49028,48,250
Allan Saint-Maximin,MID,Newcastle,338,316,19,6,True,2021-04-17T11:30:00Z,3,2,32,63,0,1,1,0,0,0,0,0,0,0,0,20,18.2,51.5,59.0,12.9,51,20051,204453,21880,1829
Allan Tchaptchet,DEF,Southampton,635,286,17,0,False,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-12,1453,43,55
Alphonse Areola,GK,Fulham,516,309,1,2,False,2021-04-18T12:30:00Z,1,1,32,90,0,0,0,1,0,0,0,1,0,4,0,12,33.2,0.0,0.0,3.3,46,-11806,407606,5732,17538
Amad Diallo,MID,Man Utd,640,315,4,0,True,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-160,1336,57,217
Andi Zeqiri,FWD,Brighton,574,311,5,0,False,2021-04-20T19:15:00Z,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-8,7017,304,312
Andreas Christensen,DEF,Chelsea,116,311,3,7,True,2021-04-20T19:15:00Z,0,0,32,90,0,0,1,0,0,0,0,0,0,0,1,26,15.2,13.1,0.0,2.8,47,-25394,96527,686,26080
Andreas Pereira,MID,Man Utd,304,315,4,0,True,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,2423,0,0
Andreas Söndergaard,GK,Wolves,617,318,15,0,True,2021-04-17T19:15:00Z,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-401,20575,187,588
Andrew Robertson,DEF,Liverpool,255,313,10,2,False,2021-04-19T19:00:00Z,1,1,32,90,0,0,0,1,0,0,0,0,0,0,0,13,19.0,30.1,6.0,5.5,71,2187,1104100,21971,19784
Andriy Yarmolenko,MID,West Ham,436,316,14,0,False,2021-04-17T11:30:00Z,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-10,5273,20,30
André Filipe Tavares Gomes,MID,Everton,158,312,17,0,True,2021-04-16T19:00:00Z,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-248,17123,76,324
André-Frank Zambo Anguissa,MID,Fulham,191,309,1,2,False,2021-04-18T12:30:00Z,1,1,32,90,0,0,0,1,0,0,0,0,0,0,0,4,14.6,1.3,0.0,1.6,45,-1889,110684,2610,4499
Andy Carroll,FWD,Newcastle,320,316,19,1,True,2021-04-17T11:30:00Z,3,2,32,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,51,-139,24314,469,608
Andy Lonergan,GK,West Brom,639,314,9,0,False,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-81,2453,59,140
Angelo Ogbonna,DEF,West Ham,432,316,14,1,False,2021-04-17T11:30:00Z,3,2,32,90,0,0,0,3,0,0,0,0,0,0,0,17,18.2,1.0,36.0,5.5,47,-1926,64554,67,1993
Angus Gunn,GK,Southampton,371,286,17,0,False,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-30,8086,0,30
Anthony Driscoll-Glennon,DEF,Burnley,536,315,13,0,False,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,93,8248,215,122
Anthony Gordon,MID,Everton,168,312,17,0,True,2021-04-16T19:00:00Z,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-437,34512,0,437
Anthony Knockaert,MID,Fulham,177,309,1,0,False,2021-04-18T12:30:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4,2344,0,4
Anthony Mancini,MID,Burnley,612,315,13,0,False,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,64,731,113,49
Anthony Martial,FWD,Man Utd,303,315,4,0,True,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-5079,274438,108,5187
Antonee Robinson,DEF,Fulham,484,309,1,2,False,2021-04-18T12:30:00Z,1,1,32,90,0,0,0,1,0,0,0,0,0,0,0,10,10.2,0.8,0.0,1.1,44,-258,15122,321,579
Antonio Rüdiger,DEF,Chelsea,109,311,3,7,True,2021-04-20T19:15:00Z,0,0,32,90,0,0,1,0,0,0,0,0,0,0,1,26,18.2,4.5,0.0,2.3,47,4701,499088,19504,14803
Antwoine Hackford,FWD,Sheffield Utd,618,318,20,0,False,2021-04-17T19:15:00Z,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-70,10476,681,751
Anwar El Ghazi,MID,Aston Villa,45,310,12,1,True,2021-04-21T19:15:00Z,1,2,32,15,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,52,-4242,68941,971,5213
Arthur Masuaku,DEF,West Ham,442,316,14,0,False,2021-04-17T11:30:00Z,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,4861,41385,5628,767
Ashley Barnes,FWD,Burnley,87,315,13,0,False,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-891,17400,97,988
Ashley Westwood,MID,Burnley,89,315,13,5,False,2021-04-18T15:00:00Z,3,1,32,90,0,1,0,3,0,0,0,0,0,0,0,20,20.0,16.1,0.0,3.6,53,-474,32149,618,1092
Axel Tuanzebe,DEF,Man Utd,307,315,4,0,True,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-42,7304,103,145
Aymeric Laporte,DEF,Man City,280,310,2,1,False,2021-04-21T19:15:00Z,1,2,32,45,0,0,0,0,0,0,0,0,0,0,0,8,3.0,0.5,0.0,0.4,60,-3996,177060,853,4849
Ayoze Pérez,MID,Leicester,229,314,18,1,True,2021-04-22T19:00:00Z,3,0,32,18,0,0,0,0,0,0,0,0,0,0,0,2,2.6,2.3,2.0,0.7,60,397,50843,1363,966
Bailey Peacock-Farrell,GK,Burnley,99,315,13,2,False,2021-04-18T15:00:00Z,3,1,32,90,0,0,0,3,0,0,0,0,0,5,0,17,42.2,0.0,0.0,4.2,40,605,90700,1660,1055
Bamidele Alli,MID,Spurs,394,312,7,1,False,2021-04-16T19:00:00Z,2,2,32,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,74,-737,45713,312,1049
Bamidele Alli,MID,Spurs,394,286,16,0,True,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-737,45713,312,1049
Barry Douglas,DEF,Leeds,196,313,11,0,True,2021-04-19T19:00:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1942,242695,0,1942
Benjamin Chilwell,DEF,Chelsea,232,311,3,0,True,2021-04-20T19:15:00Z,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,15300,1045221,32010,16710
Benjamin Mendy,DEF,Man City,274,310,2,0,False,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,7394,124907,11395,4001
Ben Davies,DEF,Spurs,395,312,7,0,False,2021-04-16T19:00:00Z,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2700,53158,24,2724
Ben Davies,DEF,Spurs,395,286,16,0,True,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2700,53158,24,2724
Ben Davies,DEF,Liverpool,653,313,10,0,False,2021-04-19T19:00:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-36,1927,62,98
Ben Gibson,DEF,Burnley,94,315,13,0,False,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-28,8168,0,28
Ben Godfrey,DEF,Everton,566,312,17,1,True,2021-04-16T19:00:00Z,2,2,32,90,0,0,0,2,0,0,0,0,0,0,0,15,30.6,1.3,21.0,5.3,50,-500,29279,775,1275
Ben Johnson,DEF,West Ham,452,316,14,1,False,2021-04-17T11:30:00Z,3,2,32,90,0,0,0,3,0,0,0,0,0,0,0,19,25.2,44.8,11.0,8.1,39,757,195071,4715,3958
Ben Mee,DEF,Burnley,88,315,13,1,False,2021-04-18T15:00:00Z,3,1,32,90,0,0,0,3,0,0,0,0,0,0,0,16,29.6,0.0,0.0,3.0,48,-20949,230053,2022,22971
Ben Osborn,MID,Sheffield Utd,356,318,20,2,False,2021-04-17T19:15:00Z,1,0,32,74,0,0,0,1,0,0,0,0,0,0,0,10,5.0,8.8,14.0,2.8,47,886,3850,1221,335
Ben White,DEF,Brighton,74,311,5,3,False,2021-04-20T19:15:00Z,0,0,32,90,0,0,1,0,0,0,0,0,1,0,0,8,4.0,0.8,0.0,0.5,45,-466,183773,5719,6185
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,310,2,11,False,2021-04-21T19:15:00Z,1,2,32,90,0,2,0,1,0,0,0,0,0,0,3,42,44.2,45.0,9.0,9.8,74,-1972,82814,2270,4242
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,311,5,0,False,2021-04-20T19:15:00Z,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-3402,345010,0,3402
Bernard Anício Caldeira Duarte,MID,Everton,154,312,17,0,True,2021-04-16T19:00:00Z,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-161,9736,21,182
Bernd Leno,GK,Arsenal,8,309,8,0,True,2021-04-18T12:30:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,14666,597675,22994,8328
Bertrand Traoré,MID,Aston Villa,540,310,12,2,True,2021-04-21T19:15:00Z,1,2,32,74,0,0,0,2,0,0,0,0,0,0,0,9,5.6,22.1,22.0,5.0,58,-15417,48371,289,15706
Billy Gilmour,MID,Chelsea,124,311,3,0,True,2021-04-20T19:15:00Z,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-13,7759,134,147
Billy Sharp,FWD,Sheffield Utd,343,318,20,0,False,2021-04-17T19:15:00Z,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-408,12026,119,527
Bjorn Engels,DEF,Aston Villa,36,310,12,0,True,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,5328,34,34
Bobby Decordova-Reid,FWD,Fulham,181,309,1,1,False,2021-04-18T12:30:00Z,1,1,32,90,0,0,0,1,0,0,0,1,0,0,0,3,8.4,0.8,8.0,1.7,53,-2558,51617,2104,4662
Bobby Thomas,DEF,Burnley,520,315,13,0,False,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-266,36413,0,266
Brandon Williams,DEF,Man Utd,318,315,4,0,True,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-123,40865,79,202
Branislav Ivanovic,DEF,West Brom,530,314,9,0,False,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-133,6777,42,175
Bruno André Cavaco Jordao,MID,Wolves,475,318,15,0,True,2021-04-17T19:15:00Z,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-61,14201,0,61
Bruno Miguel Borges Fernandes,MID,Man Utd,302,315,4,2,True,2021-04-18T15:00:00Z,3,1,32,90,0,0,0,1,0,0,0,0,0,0,0,7,6.4,9.7,66.0,8.2,116,-41814,4687486,52159,93973
Bukayo Saka,MID,Arsenal,24,309,8,2,True,2021-04-18T12:30:00Z,1,1,32,90,0,0,0,1,0,0,0,0,0,0,0,11,4.4,31.3,8.0,4.4,51,2991,602774,44079,41088
Caleb Watts,MID,Southampton,636,286,17,0,False,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3,401,22,19
Callum Hudson-Odoi,MID,Chelsea,122,311,3,1,True,2021-04-20T19:15:00Z,0,0,32,23,0,0,0,0,0,0,0,0,0,0,0,1,8.6,20.5,0.0,2.9,57,-251,35653,1328,1579
Callum Robinson,FWD,West Brom,358,314,9,1,False,2021-04-22T19:00:00Z,3,0,32,45,0,0,0,3,0,0,0,0,0,0,0,1,2.2,2.4,4.0,0.9,52,26783,86465,31794,5011
Callum Wilson,FWD,Newcastle,506,316,19,1,True,2021-04-17T11:30:00Z,3,2,32,26,0,0,0,2,0,0,0,0,0,0,0,3,8.4,0.6,14.0,2.3,65,19650,464449,27664,8014
Calum Chambers,DEF,Arsenal,13,309,8,0,True,2021-04-18T12:30:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,8215,17264,9643,1428
Cameron Carter-Vickers,DEF,Spurs,521,312,7,0,False,2021-04-16T19:00:00Z,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-106,16007,0,106
Cameron Carter-Vickers,DEF,Spurs,521,286,16,0,True,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-106,16007,0,106
Caoimhin Kelleher,GK,Liverpool,560,313,10,0,False,2021-04-19T19:00:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-146,7540,49,195
Carlos Vinicius Alves Morais,FWD,Spurs,564,312,7,0,False,2021-04-16T19:00:00Z,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,1290,9583,1807,517
Carlos Vinicius Alves Morais,FWD,Spurs,564,286,16,0,True,2021-04-21T17:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,1290,9583,1807,517
Carney Chukwuemeka,MID,Aston Villa,672,310,12,0,True,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9,163,10,19
Cedric Kipre,DEF,West Brom,499,314,9,0,False,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-17,3024,0,17
Cengiz Ünder,MID,Leicester,541,314,18,0,True,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-25,3912,32,57
Cenk Tosun,FWD,Everton,153,312,17,0,True,2021-04-16T19:00:00Z,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-7,2476,0,7
Charlie Austin,FWD,West Brom,415,314,9,0,False,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-53,11580,0,53
Charlie Cresswell,DEF,Leeds,620,313,11,0,True,2021-04-19T19:00:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,18,7344,317,299
Charlie Taylor,DEF,Burnley,97,315,13,1,False,2021-04-18T15:00:00Z,3,1,32,90,0,0,0,3,0,0,0,0,0,0,0,8,17.8,4.3,0.0,2.2,44,-2197,110454,388,2585
Cheikh Diaby,FWD,West Brom,621,314,9,0,False,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,142,8092,734,592
Che Adams,FWD,Southampton,377,286,17,2,False,2021-04-21T17:00:00Z,2,1,32,90,0,0,0,2,0,0,0,0,0,0,0,4,8.6,12.7,33.0,5.4,58,-44732,388754,9855,54587
Christian Atsu,MID,Newcastle,330,316,19,0,True,2021-04-17T11:30:00Z,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-3,2218,0,3
Christian Fuchs,DEF,Leicester,218,314,18,0,True,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,15882,172,182
Christian Marques,DEF,Wolves,616,318,15,0,True,2021-04-17T19:15:00Z,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,57,10043,554,497
Christian Pulisic,MID,Chelsea,119,311,3,3,True,2021-04-20T19:15:00Z,0,0,32,90,0,0,1,0,0,0,0,0,0,0,0,11,10.8,6.8,41.0,5.9,82,74497,218598,78310,3813
Christian Walton,GK,Brighton,503,311,5,0,False,2021-04-20T19:15:00Z,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-566,90261,191,757
Chris Basham,DEF,Sheffield Utd,345,318,20,0,False,2021-04-17T19:15:00Z,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-459,39312,122,581
Chris Smalling,DEF,Man Utd,292,315,4,0,True,2021-04-18T15:00:00Z,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-6,6453,0,6
Chris Wood,FWD,Burnley,91,315,13,2,False,2021-04-18T15:00:00Z,3,1,32,90,0,0,0,3,0,0,0,0,0,0,0,-5,0.6,15.3,39.0,5.5,63,-14179,151627,13649,27828
Ciaran Clark,DEF,Newcastle,324,316,19,1,True,2021-04-17T11:30:00Z,3,2,32,90,0,0,0,2,0,0,0,0,0,0,0,12,26.8,0.0,0.0,2.7,45,189,14101,1067,878
Claudio Bravo,GK,Man City,267,310,2,0,False,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3,1651,0,3
Claudio Gomes,MID,Man City,659,310,2,0,False,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,5,413,29,24
Cole Palmer,MID,Man City,552,310,2,0,False,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1,1241,24,25
Conor Coady,DEF,Wolves,459,318,15,7,True,2021-04-17T19:15:00Z,1,0,32,90,0,0,1,0,0,0,0,0,0,0,1,26,16.2,0.0,0.0,1.6,49,78637,588585,85276,6639
Conor Coventry,MID,West Ham,668,316,14,0,False,2021-04-17T11:30:00Z,3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,21,282,48,27
Conor Gallagher,MID,West Brom,544,314,9,0,False,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-132,4681,121,253
Conor Hourihane,MID,Aston Villa,33,310,12,0,True,2021-04-21T19:15:00Z,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-27,7413,0,27
