name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Aaron Connolly,FWD,Brighton,78,90,11,2,True,2020-11-28T12:30:00Z,1,1,10,62,0,0,0,1,0,0,0,0,0,0,0,0,0.0,12.0,29.0,4.0,53,-2355,31760,591,2946
Aaron Cresswell,DEF,West Ham,435,98,2,2,True,2020-11-30T20:00:00Z,2,1,10,90,0,0,0,1,0,0,0,0,0,0,0,8,14.6,4.3,0.0,1.9,52,105082,799406,125744,20662
Aaron Mooy,MID,Brighton,60,90,11,0,True,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,16,977,61,45
Aaron Ramsdale,GK,Sheffield Utd,483,97,18,3,False,2020-11-28T20:00:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,5,0,18,35.2,0.0,0.0,3.5,48,-6816,211796,3890,10706
Aaron Wan-Bissaka,DEF,Man Utd,313,96,16,1,False,2020-11-29T14:00:00Z,2,3,10,90,0,0,0,2,0,0,0,0,0,0,0,15,18.8,16.4,0.0,3.5,54,-29575,655146,16942,46517
Abdoulaye Doucouré,MID,Everton,512,93,10,2,True,2020-11-28T17:30:00Z,0,1,10,90,0,0,0,1,0,0,0,0,0,0,0,8,11.4,5.9,19.0,3.6,53,8449,88271,11709,3260
Aboubakar Kamara,MID,Fulham,190,94,9,0,False,2020-11-30T17:30:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-116,3765,78,194
Adama Traoré,MID,Wolves,465,89,1,1,False,2020-11-29T19:15:00Z,1,2,10,90,0,0,0,1,0,0,0,1,0,0,0,6,6.8,36.0,8.0,5.1,62,-24615,503060,4133,28748
Adam Forshaw,MID,Leeds,199,93,7,0,False,2020-11-28T17:30:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-16,602,16,32
Adam Lallana,MID,Brighton,54,90,11,1,True,2020-11-28T12:30:00Z,1,1,10,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,62,-2472,29242,269,2741
Adam Webster,DEF,Brighton,66,90,11,2,True,2020-11-28T12:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,11,8.8,0.8,6.0,1.6,44,-4479,131297,1922,6401
Ademola Lookman,MID,Fulham,557,94,9,9,False,2020-11-30T17:30:00Z,1,2,10,89,1,0,0,1,0,0,0,0,0,0,2,21,45.0,12.3,47.0,10.4,50,-584,32601,3077,3661
Adrien Silva,MID,Leicester,220,94,8,0,True,2020-11-30T17:30:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-692,21407,9,701
Adrián Bernabé,MID,Man City,537,95,4,0,True,2020-11-28T15:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,15,802,78,63
Adrián San Miguel del Castillo,GK,Liverpool,245,90,3,0,False,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1409,32145,593,2002
Ahmed El-Sayed Hegazy,DEF,West Brom,414,97,15,0,True,2020-11-28T20:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1307,15581,99,1406
Ahmed El Mohamady,DEF,Aston Villa,29,98,19,1,False,2020-11-30T20:00:00Z,2,1,10,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.9,2.0,0.3,43,-553,22517,384,937
Ainsley Maitland-Niles,DEF,Arsenal,15,89,20,0,True,2020-11-29T19:15:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-3452,73367,692,4144
Albian Ajeti,FWD,West Ham,447,98,2,0,True,2020-11-30T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2,514,6,8
Aleksandar Mitrović,FWD,Fulham,184,94,9,1,False,2020-11-30T17:30:00Z,1,2,10,3,0,0,0,0,0,0,0,0,0,0,0,7,4.2,10.3,0.0,1.5,57,-53834,439047,4196,58030
Alex Nicolao Telles,DEF,Man Utd,568,96,16,1,False,2020-11-29T14:00:00Z,2,3,10,83,0,0,0,2,0,0,0,0,0,0,0,17,30.0,34.3,0.0,6.4,55,34928,130818,39651,4723
Alexandre Lacazette,FWD,Arsenal,6,89,20,1,True,2020-11-29T19:15:00Z,1,2,10,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,83,-19886,218478,1759,21645
Alexis Mac Allister,MID,Brighton,80,90,11,0,True,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-293,3269,70,363
Alex Iwobi,MID,Everton,159,93,10,3,True,2020-11-28T17:30:00Z,0,1,10,66,0,0,1,0,0,0,0,0,0,0,0,10,15.4,11.3,4.0,3.1,59,921,13780,1672,751
Alex McCarthy,GK,Southampton,363,96,13,2,True,2020-11-29T14:00:00Z,2,3,10,90,0,0,0,3,0,0,0,0,0,3,0,17,23.2,0.0,0.0,2.3,45,28605,1531860,47742,19137
Alex Oxlade-Chamberlain,MID,Liverpool,248,90,3,0,False,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-8,1760,29,37
Alfie Mawson,DEF,Fulham,185,94,9,0,False,2020-11-30T17:30:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-18,681,2,20
