name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Aaron Connolly,FWD,Brighton,78,67,17,0,False,2020-11-01T19:15:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-7045,43547,1470,8515
Aaron Cresswell,DEF,West Ham,435,63,11,1,False,2020-10-31T17:30:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,11,23.4,0.5,0.0,2.4,50,79483,495472,102254,22771
Aaron Mooy,MID,Brighton,60,67,17,0,False,2020-11-01T19:15:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-39,976,11,50
Aaron Ramsdale,GK,Sheffield Utd,483,66,12,4,True,2020-10-31T12:30:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,7,0,24,44.0,0.0,0.0,4.4,49,-24585,244340,1547,26132
Aaron Wan-Bissaka,DEF,Man Utd,313,64,1,2,True,2020-11-01T16:30:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,8,3.8,3.3,4.0,1.1,54,32323,650958,47820,15497
Abdoulaye Doucouré,MID,Everton,512,65,14,1,False,2020-11-01T14:00:00Z,2,1,7,90,0,0,0,2,0,0,0,1,0,0,0,13,16.2,3.6,35.0,5.5,54,-8040,94028,2723,10763
Aboubakar Kamara,MID,Fulham,190,61,18,0,True,2020-11-02T17:30:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1145,4727,32,1177
Adama Traoré,MID,Wolves,465,68,6,1,True,2020-10-30T20:00:00Z,2,0,7,14,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.0,21.0,2.4,63,-91919,665159,8945,100864
Adam Forshaw,MID,Leeds,199,62,9,0,True,2020-11-02T20:00:00Z,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-48,649,5,53
Adam Lallana,MID,Brighton,54,67,17,2,False,2020-11-01T19:15:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,4,0.0,16.1,18.0,3.2,63,-2018,33221,813,2831
Adam Webster,DEF,Brighton,66,67,17,1,False,2020-11-01T19:15:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,12,15.8,2.8,21.0,4.0,45,-8627,139948,826,9453
Ademola Lookman,MID,Fulham,557,61,18,2,True,2020-11-02T17:30:00Z,2,0,7,89,0,0,1,0,0,0,0,1,0,0,0,6,10.2,25.1,42.0,7.7,50,12126,38279,15643,3517
Adrien Silva,MID,Leicester,220,62,10,0,False,2020-11-02T20:00:00Z,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2787,25443,57,2844
Adrián Bernabé,MID,Man City,537,66,15,0,False,2020-10-31T12:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,58,485,105,47
Adrián San Miguel del Castillo,GK,Liverpool,245,63,19,0,True,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14682,38773,1568,16250
Ahmed El-Sayed Hegazy,DEF,West Brom,414,61,8,0,False,2020-11-02T17:30:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-9833,25623,1028,10861
Ahmed El Mohamady,DEF,Aston Villa,29,59,16,1,True,2020-11-01T12:00:00Z,3,4,7,23,0,0,0,0,0,0,0,0,0,0,0,4,4.0,4.8,2.0,1.1,44,-1212,24502,517,1729
Ainsley Maitland-Niles,DEF,Arsenal,15,64,13,1,False,2020-11-01T16:30:00Z,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,48,-9895,88655,946,10841
Albian Ajeti,FWD,West Ham,447,63,11,0,False,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-25,548,44,69
Aleksandar Mitrović,FWD,Fulham,184,61,18,8,True,2020-11-02T17:30:00Z,2,0,7,90,0,2,1,0,0,0,0,0,0,0,0,24,41.8,26.3,6.0,7.4,58,-129173,639346,17346,146519
Alex Nicolao Telles,DEF,Man Utd,568,64,1,0,True,2020-11-01T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-20025,67127,11760,31785
Alexandre Lacazette,FWD,Arsenal,6,64,13,2,False,2020-11-01T16:30:00Z,0,1,7,75,0,0,1,0,0,0,0,0,0,0,0,9,12.0,22.0,2.0,3.6,84,-38142,256783,3406,41548
Alexis Mac Allister,MID,Brighton,80,67,17,1,False,2020-11-01T19:15:00Z,2,1,7,11,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.3,0.0,0.2,53,-234,3878,194,428
Alex Iwobi,MID,Everton,159,65,14,4,False,2020-11-01T14:00:00Z,2,1,7,14,0,1,0,1,0,0,0,0,0,0,0,13,2.2,13.8,0.0,1.6,59,-314,12488,899,1213
Alex McCarthy,GK,Southampton,363,59,2,3,False,2020-11-01T12:00:00Z,3,4,7,90,0,0,0,3,0,0,0,0,0,7,0,24,54.0,0.0,0.0,5.4,45,25121,1405724,49839,24718
Alex Oxlade-Chamberlain,MID,Liverpool,248,63,19,0,True,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-57,1808,40,97
Alfie Mawson,DEF,Fulham,185,61,18,0,True,2020-11-02T17:30:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-39,749,14,53
