name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Adam Lallana,MID,Brighton,54,241,6,1,True,2021-02-22T20:00:00Z,1,2,25,22,0,0,0,1,0,0,0,0,0,0,0,2,0.0,3.9,10.0,1.3,62,-108,21494,186,294
Adam Webster,DEF,Brighton,66,241,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-8167,96764,154,8321
Ademipo Odubeko,FWD,West Ham,638,247,17,0,True,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,240,2836,630,390
Ademola Lookman,MID,Fulham,557,243,15,11,True,2021-02-20T20:00:00Z,1,0,25,90,1,0,1,0,0,0,0,0,0,0,3,33,46.8,39.0,36.0,12.2,50,-17028,101246,8880,25908
Adrien Silva,MID,Leicester,220,240,2,0,False,2021-02-21T14:05:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-134,16969,0,134
Adrián Bernabé,MID,Man City,537,239,1,0,False,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-27,980,26,53
Adrián San Miguel del Castillo,GK,Liverpool,245,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-200,27130,406,606
Ahmed El-Sayed Hegazy,DEF,West Brom,414,242,4,0,False,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-101,10184,0,101
Ahmed El Mohamady,DEF,Aston Villa,29,240,9,0,True,2021-02-21T14:05:00Z,1,2,25,90,0,0,0,2,0,0,0,1,0,0,0,19,23.6,15.7,0.0,3.9,43,1534,24467,2569,1035
Ainsley Maitland-Niles,DEF,West Brom,15,242,4,6,False,2021-02-20T15:00:00Z,0,0,25,90,0,0,1,0,0,0,0,0,0,0,0,20,12.0,12.4,6.0,3.0,46,1955,61245,3350,1395
Albian Ajeti,FWD,West Ham,447,247,17,0,True,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1,515,0,1
Aleksandar Mitrović,FWD,Fulham,184,243,15,0,True,2021-02-20T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-17821,281000,1070,18891
Alex Nicolao Telles,DEF,Man Utd,568,245,14,0,True,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1614,47419,461,2075
Alexandre Jankewitz,MID,Southampton,643,246,5,0,True,2021-02-20T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,29,236,73,44
Alexandre Jankewitz,MID,Southampton,643,172,10,0,False,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,29,236,73,44
Alexandre Lacazette,FWD,Arsenal,6,239,12,1,True,2021-02-21T16:30:00Z,0,1,25,17,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.5,0.0,0.2,82,-112031,396865,7246,119277
Alexis Mac Allister,MID,Brighton,80,241,6,2,True,2021-02-22T20:00:00Z,1,2,25,67,0,0,0,1,0,0,0,0,0,0,0,5,2.6,5.7,34.0,4.2,53,68,3122,185,117
Alex Iwobi,MID,Everton,159,244,11,1,False,2021-02-20T17:30:00Z,0,2,25,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,59,-1348,17800,213,1561
Alex McCarthy,GK,Southampton,363,246,5,1,True,2021-02-20T12:30:00Z,1,1,25,90,0,0,0,1,0,0,0,1,0,2,0,9,13.4,0.0,0.0,1.3,45,-9974,1316683,34135,44109
Alex McCarthy,GK,Southampton,363,172,10,2,False,2021-02-23T18:00:00Z,3,0,25,90,0,0,0,3,0,0,0,0,0,4,0,18,36.4,0.0,0.0,3.6,45,-9974,1316683,34135,44109
Alex Oxlade-Chamberlain,MID,Liverpool,248,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-82,3684,68,150
Alfie Devine,MID,Spurs,650,247,19,0,False,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-28,260,54,82
Alfie Mawson,DEF,Fulham,185,243,15,0,True,2021-02-20T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5,592,0,5
Alireza Jahanbakhsh,MID,Brighton,71,241,6,1,True,2021-02-22T20:00:00Z,1,2,25,9,0,0,0,1,0,0,0,0,0,0,0,4,1.2,0.8,18.0,2.0,54,-22,2509,43,65
Alisson Ramses Becker,GK,Liverpool,252,244,7,2,True,2021-02-20T17:30:00Z,0,2,25,90,0,0,0,2,0,0,0,0,0,4,0,21,29.2,0.0,0.0,2.9,59,-10211,492778,3528,13739
Allan Marques Loureiro,MID,Everton,502,244,11,0,False,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-223,49129,88,311
Allan Saint-Maximin,MID,Newcastle,338,245,13,7,False,2021-02-21T19:00:00Z,3,1,25,76,1,0,0,3,0,0,0,0,0,0,0,23,41.8,0.7,49.0,9.2,51,-1427,191350,1582,3009
Allan Tchaptchet,DEF,Southampton,635,246,5,0,True,2021-02-20T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,51,937,136,85
Allan Tchaptchet,DEF,Southampton,635,172,10,0,False,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,51,937,136,85
Alphonse Areola,GK,Fulham,516,243,15,6,True,2021-02-20T20:00:00Z,1,0,25,90,0,0,1,0,0,0,0,0,0,2,0,23,18.8,0.0,0.0,1.9,45,27100,319873,40126,13026
Amad Diallo,MID,Man Utd,640,245,14,0,True,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-13,821,129,142
Andi Zeqiri,FWD,Brighton,574,241,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,115,6531,877,762
Andreas Christensen,DEF,Chelsea,116,246,16,0,False,2021-02-20T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,887,18091,1400,513
Andreas Pereira,MID,Man Utd,304,245,14,0,True,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-17,2457,0,17
Andreas Söndergaard,GK,Wolves,617,248,10,0,True,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-173,21939,829,1002
Andrew Robertson,DEF,Liverpool,255,244,7,1,True,2021-02-20T17:30:00Z,0,2,25,90,0,0,0,2,0,0,0,0,0,0,0,14,16.2,30.3,2.0,4.9,73,-80075,1329290,16641,96716
Andriy Yarmolenko,MID,West Ham,436,247,17,0,True,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-129,5552,9,138
Andros Townsend,MID,Crystal Palace,137,241,3,5,False,2021-02-22T20:00:00Z,1,2,25,90,0,1,0,1,0,0,0,0,0,0,0,19,32.4,14.3,0.0,4.7,55,-1925,90822,205,2130
André Filipe Tavares Gomes,MID,Everton,158,244,11,0,False,2021-02-20T17:30:00Z,0,2,25,58,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,3.3,0.0,0.0,53,-314,17184,115,429
André-Frank Zambo Anguissa,MID,Fulham,191,243,15,2,True,2021-02-20T20:00:00Z,1,0,25,90,0,0,1,0,0,0,0,1,0,0,0,17,11.0,8.1,3.0,2.2,45,-8718,117693,3108,11826
Andy Carroll,FWD,Newcastle,320,245,13,0,False,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-429,24780,795,1224
Andy Lonergan,GK,West Brom,639,242,4,0,False,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,187,2444,349,162
Angelo Ogbonna,DEF,West Ham,432,247,17,0,True,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-45639,120664,128,45767
Angus Gunn,GK,Southampton,371,246,5,0,True,2021-02-20T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-74,8423,0,74
Angus Gunn,GK,Southampton,371,172,10,0,False,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-74,8423,0,74
Anthony Driscoll-Glennon,DEF,Burnley,536,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-109,7727,200,309
Anthony Gordon,MID,Everton,168,244,11,0,False,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2313,40183,0,2313
Anthony Knockaert,MID,Fulham,177,243,15,0,True,2021-02-20T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-10,2399,0,10
Anthony Mancini,MID,Burnley,612,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,53,509,148,95
Anthony Martial,FWD,Man Utd,303,245,14,2,True,2021-02-21T19:00:00Z,3,1,25,69,0,0,0,1,0,0,0,0,0,0,0,6,8.6,14.6,21.0,4.4,87,-23530,365331,11340,34870
Antonee Robinson,DEF,Fulham,484,243,15,6,True,2021-02-20T20:00:00Z,1,0,25,90,0,0,1,0,0,0,0,0,0,0,0,25,17.6,20.8,4.0,4.2,44,-1145,16523,562,1707
Antonio Rüdiger,DEF,Chelsea,109,246,16,2,False,2021-02-20T12:30:00Z,1,1,25,90,0,0,0,1,0,0,0,0,0,0,0,15,18.2,3.9,27.0,4.9,46,39589,287139,52983,13394
Antwoine Hackford,FWD,Sheffield Utd,618,243,8,0,False,2021-02-20T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,899,9051,2356,1457
Anwar El Ghazi,MID,Aston Villa,45,240,9,2,True,2021-02-21T14:05:00Z,1,2,25,66,0,0,0,2,0,0,0,0,0,0,0,6,6.2,12.9,6.0,2.5,53,-9990,69968,276,10266
Arthur Masuaku,DEF,West Ham,442,247,17,0,True,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-732,32553,48,780
Ashley Barnes,FWD,Burnley,87,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1539,106496,21423,19884
Ashley Westwood,MID,Burnley,89,242,18,3,True,2021-02-20T15:00:00Z,0,0,25,90,0,0,1,0,0,0,0,0,0,0,0,11,12.2,36.3,0.0,4.9,53,-6919,42418,1087,8006
Axel Tuanzebe,DEF,Man Utd,307,245,14,0,True,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-115,7353,170,285
Aymeric Laporte,DEF,Man City,280,239,1,0,False,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1522,179333,4073,2551
Ayoze Pérez,MID,Leicester,229,240,2,0,False,2021-02-21T14:05:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2618,50269,28,2646
Bailey Peacock-Farrell,GK,Burnley,99,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2310,101166,594,2904
Bamidele Alli,MID,Spurs,394,247,19,1,False,2021-02-21T12:00:00Z,2,1,25,13,0,0,0,0,0,0,0,0,0,0,0,4,4.4,11.0,4.0,1.9,74,-31,40775,205,236
Barry Douglas,DEF,Leeds,196,248,20,0,False,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-10196,270586,0,10196
Barry Douglas,DEF,Leeds,196,172,16,0,True,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-10196,270586,0,10196
Benjamin Chilwell,DEF,Chelsea,232,246,16,0,False,2021-02-20T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-119472,1226505,15020,134492
Benjamin Mendy,DEF,Man City,274,239,1,0,False,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1527,101308,463,1990
Ben Davies,DEF,Spurs,395,247,19,0,False,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,4238,70326,8138,3900
Ben Davies,DEF,Liverpool,653,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-532,1929,110,642
Ben Gibson,DEF,Burnley,94,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-109,8611,0,109
Ben Godfrey,DEF,Everton,566,244,11,6,False,2021-02-20T17:30:00Z,0,2,25,90,0,0,1,0,0,0,0,0,0,0,0,23,20.6,0.1,2.0,2.3,50,-928,23392,1661,2589
Ben Johnson,DEF,West Ham,452,247,17,1,True,2021-02-21T12:00:00Z,2,1,25,8,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.0,0.0,0.3,39,511,196991,5862,5351
Ben Mee,DEF,Burnley,88,242,18,5,True,2021-02-20T15:00:00Z,0,0,25,90,0,0,1,0,0,0,0,1,0,0,0,19,10.2,1.1,0.0,1.1,51,-28025,540058,28180,56205
Ben Osborn,MID,Sheffield Utd,356,243,8,0,False,2021-02-20T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,21,1975,69,48
Ben White,DEF,Brighton,74,241,6,1,True,2021-02-22T20:00:00Z,1,2,25,90,0,0,0,2,0,0,0,0,0,0,0,15,14.6,3.8,18.0,3.6,44,37506,171597,46868,9362
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,239,1,2,False,2021-02-21T16:30:00Z,0,1,25,90,0,0,1,0,0,0,0,1,0,0,0,10,5.2,25.6,2.0,3.3,74,7243,97893,18281,11038
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,241,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-13124,394344,0,13124
Bernard Anício Caldeira Duarte,MID,Everton,154,244,11,0,False,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-155,9883,157,312
Bernd Leno,GK,Arsenal,8,239,12,2,True,2021-02-21T16:30:00Z,0,1,25,90,0,0,0,1,0,0,0,0,0,2,0,17,20.6,0.0,0.0,2.1,50,-10387,560005,4804,15191
Bertrand Traoré,MID,Aston Villa,540,240,9,8,True,2021-02-21T14:05:00Z,1,2,25,90,1,0,0,2,0,0,0,0,0,0,1,22,41.2,3.2,51.0,9.5,59,-4929,35503,1577,6506
Billy Gilmour,MID,Chelsea,124,246,16,0,False,2021-02-20T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-143,7821,151,294
Billy Sharp,FWD,Sheffield Utd,343,243,8,2,False,2021-02-20T20:00:00Z,1,0,25,90,0,0,0,1,0,0,0,0,0,0,0,5,2.2,13.8,2.0,1.8,55,130,16593,1756,1626
Bjorn Engels,DEF,Aston Villa,36,240,9,0,True,2021-02-21T14:05:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-12,5182,74,86
Bobby Decordova-Reid,FWD,Fulham,181,243,15,1,True,2021-02-20T20:00:00Z,1,0,25,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.1,0.0,0.1,53,-7207,103269,14107,21314
Bobby Thomas,DEF,Burnley,520,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1115,40209,0,1115
Brandon Pierrick,MID,Crystal Palace,147,241,3,0,False,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-237,7048,0,237
Brandon Williams,DEF,Man Utd,318,245,14,0,True,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-352,41686,164,516
Branislav Ivanovic,DEF,West Brom,530,242,4,0,False,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-109,7166,128,237
Bruno André Cavaco Jordao,MID,Wolves,475,248,10,0,True,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-223,14837,0,223
Bruno Miguel Borges Fernandes,MID,Man Utd,302,245,14,12,True,2021-02-21T19:00:00Z,3,1,25,90,1,1,0,1,0,0,0,1,0,0,3,41,60.8,43.6,29.0,13.3,116,41622,4834223,63513,21891
Bukayo Saka,MID,Arsenal,24,239,12,2,True,2021-02-21T16:30:00Z,0,1,25,90,0,0,0,1,0,0,0,0,0,0,0,11,5.8,5.5,46.0,5.7,53,-56899,695537,27893,84792
Caleb Watts,MID,Southampton,636,246,5,0,True,2021-02-20T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3,274,44,41
Caleb Watts,MID,Southampton,636,172,10,0,False,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3,274,44,41
Callum Hudson-Odoi,MID,Chelsea,122,246,16,1,False,2021-02-20T12:30:00Z,1,1,25,30,0,0,0,0,0,0,0,0,0,0,0,5,2.6,1.8,2.0,0.6,57,-7278,61058,5247,12525
Callum Robinson,FWD,West Brom,358,242,4,0,False,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3589,53510,3569,7158
Callum Wilson,FWD,Newcastle,506,245,13,0,False,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,-358166,685838,945,359111
Calum Chambers,DEF,Arsenal,13,239,12,0,True,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16,2641,103,119
Cameron Carter-Vickers,DEF,Spurs,521,247,19,0,False,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-217,17041,0,217
Caoimhin Kelleher,GK,Liverpool,560,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-343,8626,137,480
Carlos Vinicius Alves Morais,FWD,Spurs,564,247,19,0,False,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-1234,7249,405,1639
Carney Chukwuemeka,MID,Aston Villa,672,240,9,0,True,2021-02-21T14:05:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
Cedric Kipre,DEF,West Brom,499,242,4,0,False,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-75,3187,0,75
Cengiz Ünder,MID,Leicester,541,240,2,0,False,2021-02-21T14:05:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-51,3971,46,97
Cenk Tosun,FWD,Everton,153,244,11,0,False,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-87,2652,0,87
Charlie Austin,FWD,West Brom,415,242,4,0,False,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-145,12139,0,145
Charlie Cresswell,DEF,Leeds,620,248,20,0,False,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,229,5962,843,614
Charlie Cresswell,DEF,Leeds,620,172,16,0,True,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,229,5962,843,614
Charlie Taylor,DEF,Burnley,97,242,18,6,True,2021-02-20T15:00:00Z,0,0,25,90,0,0,1,0,0,0,0,0,0,0,0,20,1.6,2.8,2.0,0.6,44,-261,135573,5921,6182
Cheikhou Kouyaté,MID,Crystal Palace,133,241,3,2,False,2021-02-22T20:00:00Z,1,2,25,90,0,0,0,1,0,0,0,0,0,0,0,14,27.2,0.0,0.0,2.7,49,-748,26543,148,896
Cheikh Diaby,FWD,West Brom,621,242,4,0,False,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,707,6084,1499,792
Che Adams,FWD,Southampton,377,246,5,1,True,2021-02-20T12:30:00Z,1,1,25,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,58,58838,435889,93279,34441
Che Adams,FWD,Southampton,377,172,10,2,False,2021-02-23T18:00:00Z,3,0,25,90,0,0,0,3,0,0,0,0,0,0,0,0,4.6,13.2,41.0,5.9,58,58838,435889,93279,34441
Christian Atsu,MID,Newcastle,330,245,13,0,False,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-12,2263,0,12
Christian Benteke,FWD,Crystal Palace,132,241,3,8,False,2021-02-22T20:00:00Z,1,2,25,15,1,0,0,0,0,0,0,0,0,0,3,30,32.2,0.3,18.0,5.1,55,-2351,41474,2260,4611
Christian Fuchs,DEF,Leicester,218,240,2,0,False,2021-02-21T14:05:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-349,16517,313,662
Christian Marques,DEF,Wolves,616,248,10,0,True,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1061,5381,1615,554
Christian Pulisic,MID,Chelsea,119,246,16,0,False,2021-02-20T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,82,-8847,142250,980,9827
Christian Walton,GK,Brighton,503,241,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1936,97369,666,2602
Chris Basham,DEF,Sheffield Utd,345,243,8,1,False,2021-02-20T20:00:00Z,1,0,25,50,0,0,0,0,0,0,0,0,0,0,0,2,3.6,0.1,0.0,0.4,46,-368,48412,922,1290
Chris Smalling,DEF,Man Utd,292,245,14,0,True,2021-02-21T19:00:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-16,6523,0,16
Chris Wood,FWD,Burnley,91,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-7288,70318,469,7757
