name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Alex Iwobi,MID,Everton,159,163,19,0,True,2021-01-01T17:30:00Z,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-152,22072,1976,2128
Alex McCarthy,GK,Southampton,363,166,11,0,True,2021-01-04T20:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-3348,1781315,55158,58506
Alex Oxlade-Chamberlain,MID,Liverpool,248,166,16,1,False,2021-01-04T20:00:00Z,1,0,17,56,0,0,0,1,0,0,0,0,0,0,0,4,1.4,2.3,0.0,0.4,63,-317,3782,299,616
Alireza Jahanbakhsh,MID,Brighton,71,159,20,0,True,2021-01-02T17:30:00Z,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-23,2732,46,69
Alisson Ramses Becker,GK,Liverpool,252,166,16,2,False,2021-01-04T20:00:00Z,1,0,17,90,0,0,0,1,0,0,0,0,0,1,0,17,10.0,0.0,0.0,1.0,59,3003,521862,13225,10222
Allan Marques Loureiro,MID,Everton,502,163,19,0,True,2021-01-01T17:30:00Z,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1605,55670,34,1639
Allan Saint-Maximin,MID,Newcastle,338,165,9,0,True,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-10704,212055,197,10901
Andi Zeqiri,FWD,Brighton,574,159,20,1,True,2021-01-02T17:30:00Z,3,3,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,49.0,5.0,50,47,3883,421,374
Andreas Christensen,DEF,Chelsea,116,161,12,0,True,2021-01-03T16:30:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-56,16325,208,264
Andreas Pereira,MID,Man Utd,304,164,2,0,True,2021-01-01T20:00:00Z,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-17,2568,4,21
Andreas Söndergaard,GK,Wolves,617,159,3,0,False,2021-01-02T17:30:00Z,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0
Andrew Robertson,DEF,Liverpool,255,166,16,1,False,2021-01-04T20:00:00Z,1,0,17,90,0,0,0,1,0,0,0,1,0,0,0,16,20.4,66.2,14.0,10.1,74,39739,1807073,84844,45105
Andriy Yarmolenko,MID,West Ham,436,163,7,1,False,2021-01-01T17:30:00Z,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.3,0.0,1.3,55,-24,5754,118,142
Andros Townsend,MID,Crystal Palace,137,162,15,3,True,2021-01-02T15:00:00Z,2,0,17,90,0,0,1,0,0,0,0,0,0,0,0,11,13.2,21.6,33.0,6.8,57,1846,112240,5702,3856
André Filipe Tavares Gomes,MID,Everton,158,163,19,1,True,2021-01-01T17:30:00Z,0,1,17,26,0,0,0,1,0,0,0,0,0,0,0,4,1.0,2.1,8.0,1.1,53,-160,17565,147,307
Andy Carroll,FWD,Newcastle,320,165,9,8,True,2021-01-03T14:15:00Z,1,2,17,11,1,0,0,0,0,0,0,0,0,0,3,29,38.0,1.3,43.0,8.2,52,-220,20697,295,515
Angelo Ogbonna,DEF,West Ham,432,163,7,7,False,2021-01-01T17:30:00Z,0,1,17,90,0,0,1,0,0,0,0,0,0,0,1,27,22.6,0.3,4.0,2.7,50,2057,195006,15851,13794
Angus Gunn,GK,Southampton,371,166,11,0,True,2021-01-04T20:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-189,9563,17,206
Anthony Gordon,MID,Everton,168,163,19,0,True,2021-01-01T17:30:00Z,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2782,74480,3582,6364
Anthony Martial,FWD,Man Utd,303,164,2,6,True,2021-01-01T20:00:00Z,2,1,17,90,1,0,0,1,0,0,0,0,0,0,0,29,45.8,13.0,53.0,11.2,87,15060,337430,33602,18542
Antonio Rüdiger,DEF,Chelsea,109,161,12,0,True,2021-01-03T16:30:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-187,51226,780,967
Antwoine Hackford,FWD,Sheffield Utd,618,162,6,1,False,2021-01-02T15:00:00Z,2,0,17,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,18.0,1.8,45,0,0,0,0
Anwar El Ghazi,MID,Aston Villa,45,164,13,2,False,2021-01-01T20:00:00Z,2,1,17,83,0,0,0,2,0,0,0,0,0,0,0,11,9.6,2.8,33.0,4.5,58,160439,307695,179304,18865
Arthur Masuaku,DEF,West Ham,442,163,7,0,False,2021-01-01T17:30:00Z,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-7904,51732,74,7978
Axel Tuanzebe,DEF,Man Utd,307,164,2,1,True,2021-01-01T20:00:00Z,2,1,17,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.0,0.0,0.0,42,-268,8381,580,848
Aymeric Laporte,DEF,Man City,280,161,5,0,False,2021-01-03T16:30:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2458,190513,3129,5587
Ayoze Pérez,MID,Leicester,229,165,14,0,False,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-978,58460,1386,2364
Bamidele Alli,MID,Spurs,394,167,10,0,True,2021-01-02T12:30:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-253,42369,254,507
Barry Douglas,DEF,Leeds,196,167,17,0,False,2021-01-02T12:30:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-13255,360874,7458,20713
Benjamin Chilwell,DEF,Chelsea,232,161,12,1,True,2021-01-03T16:30:00Z,1,3,17,90,0,0,0,3,0,0,0,0,0,0,0,14,18.0,4.8,2.0,2.5,61,33457,1911863,101915,68458
Benjamin Mendy,DEF,Man City,274,161,5,0,False,2021-01-03T16:30:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-10198,125622,1807,12005
Ben Davies,DEF,Spurs,395,167,10,6,True,2021-01-02T12:30:00Z,3,0,17,90,0,0,1,0,0,0,0,0,0,0,0,28,18.4,21.9,10.0,5.0,46,685,61049,2893,2208
Ben Godfrey,DEF,Everton,566,163,19,1,True,2021-01-01T17:30:00Z,0,1,17,90,0,0,0,1,0,0,0,1,0,0,0,10,8.0,5.7,0.0,1.4,50,3833,23570,5939,2106
Ben Johnson,DEF,West Ham,452,163,7,0,False,2021-01-01T17:30:00Z,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,6148,251253,23043,16895
Ben Osborn,MID,Sheffield Utd,356,162,6,2,False,2021-01-02T15:00:00Z,2,0,17,79,0,0,0,2,0,0,0,0,0,0,0,16,17.8,5.7,4.0,2.8,48,7,2137,71,64
Ben White,DEF,Brighton,74,159,20,1,True,2021-01-02T17:30:00Z,3,3,17,90,0,0,0,3,0,0,0,0,0,0,0,12,10.2,14.3,0.0,2.5,44,-4406,96878,2642,7048
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,161,5,1,False,2021-01-03T16:30:00Z,1,3,17,90,0,0,0,1,0,0,0,1,0,0,0,18,18.0,29.0,55.0,10.2,74,-495,40691,1309,1804
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,159,20,0,True,2021-01-02T17:30:00Z,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-10994,583972,6929,17923
Bernard Anício Caldeira Duarte,MID,Everton,154,163,19,3,True,2021-01-01T17:30:00Z,0,1,17,63,0,0,1,0,0,0,0,0,0,0,0,2,7.4,14.6,11.0,3.3,58,-82,9855,254,336
Bernd Leno,GK,Arsenal,8,168,18,7,False,2021-01-02T20:00:00Z,0,4,17,90,0,0,1,0,0,0,0,0,0,3,0,27,19.4,0.0,0.0,1.9,49,56845,615058,72518,15673
Bertrand Traoré,MID,Aston Villa,540,164,13,7,False,2021-01-01T20:00:00Z,2,1,17,78,1,0,0,2,0,0,0,0,0,0,0,25,38.6,22.0,34.0,9.5,59,2060,27790,7596,5536
Billy Gilmour,MID,Chelsea,124,161,12,1,True,2021-01-03T16:30:00Z,1,3,17,26,0,0,0,0,0,0,0,0,0,0,0,5,5.2,1.8,0.0,0.7,44,-278,8850,301,579
Billy Sharp,FWD,Sheffield Utd,343,162,6,0,False,2021-01-02T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,-89,9101,78,167
Bjorn Engels,DEF,Aston Villa,36,164,13,0,False,2021-01-01T20:00:00Z,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-36,5065,83,119
Brandon Pierrick,MID,Crystal Palace,147,162,15,0,True,2021-01-02T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-224,8126,127,351
Brandon Williams,DEF,Man Utd,318,164,2,0,True,2021-01-01T20:00:00Z,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1305,50852,327,1632
Branislav Ivanovic,DEF,West Brom,530,168,1,0,True,2021-01-02T20:00:00Z,0,4,17,65,0,0,0,4,0,0,0,0,0,0,0,4,7.6,0.6,0.0,0.8,45,-456,8927,236,692
Bruno André Cavaco Jordao,MID,Wolves,475,159,3,0,False,2021-01-02T17:30:00Z,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-386,17879,329,715
Bruno Miguel Borges Fernandes,MID,Man Utd,302,164,2,10,True,2021-01-01T20:00:00Z,2,1,17,86,1,0,0,1,0,0,0,0,0,0,3,34,47.4,55.7,52.0,15.5,112,213222,3869250,229413,16191
Bukayo Saka,MID,Arsenal,24,168,18,8,False,2021-01-02T20:00:00Z,0,4,17,70,1,0,1,0,0,0,0,0,0,0,0,23,42.6,17.9,78.0,13.9,52,132869,424772,153139,20270
Callum Hudson-Odoi,MID,Chelsea,122,161,12,7,True,2021-01-03T16:30:00Z,1,3,17,26,1,0,0,0,0,0,0,0,0,0,1,27,43.0,27.3,21.0,9.1,57,-2389,20152,796,3185
Callum Robinson,FWD,West Brom,358,168,1,2,True,2021-01-02T20:00:00Z,0,4,17,90,0,0,0,4,0,0,0,0,0,0,0,15,17.2,34.6,2.0,5.4,54,-530,33298,1773,2303
Callum Wilson,FWD,Newcastle,506,165,9,2,True,2021-01-03T14:15:00Z,1,2,17,90,0,0,0,2,0,0,0,0,0,0,0,5,3.8,1.8,4.0,1.0,65,-9486,1104459,81380,90866
Calum Chambers,DEF,Arsenal,13,168,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,53,1787,192,139
Cameron Carter-Vickers,DEF,Spurs,521,167,10,0,True,2021-01-02T12:30:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-345,19848,359,704
Caoimhin Kelleher,GK,Liverpool,560,166,16,0,False,2021-01-04T20:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1330,10818,164,1494
Carlos Vinicius Alves Morais,FWD,Spurs,564,167,10,1,True,2021-01-02T12:30:00Z,3,0,17,3,0,0,0,0,0,0,0,0,0,0,0,5,3.2,0.1,0.0,0.3,69,-133,3656,95,228
Cedric Kipre,DEF,West Brom,499,168,1,0,True,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-43,3508,40,83
Cengiz Ünder,MID,Leicester,541,165,14,0,False,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-406,4288,16,422
Cenk Tosun,FWD,Everton,153,163,19,1,True,2021-01-01T17:30:00Z,0,1,17,11,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.8,2.0,0.3,60,-13,2353,145,158
Charlie Austin,FWD,West Brom,415,168,1,1,True,2021-01-02T20:00:00Z,0,4,17,45,0,0,0,2,0,0,0,0,0,0,0,-2,2.4,1.8,16.0,2.0,51,-124,15683,608,732
Charlie Cresswell,DEF,Leeds,620,167,17,0,False,2021-01-02T12:30:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0
Cheikhou Kouyaté,MID,Crystal Palace,133,162,15,3,True,2021-01-02T15:00:00Z,2,0,17,90,0,0,1,0,0,0,0,0,0,0,0,11,29.4,0.2,2.0,3.2,50,-625,34310,1465,2090
Cheikh Diaby,FWD,West Brom,621,168,1,0,True,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
Che Adams,FWD,Southampton,377,166,11,0,True,2021-01-04T20:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-79131,659748,36737,115868
Christian Atsu,MID,Newcastle,330,165,9,0,True,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-23,2388,6,29
Christian Benteke,FWD,Crystal Palace,132,162,15,4,True,2021-01-02T15:00:00Z,2,0,17,47,0,1,0,0,0,0,0,0,0,0,0,9,0.0,3.3,7.0,0.9,55,20548,57924,27208,6660
Christian Fuchs,DEF,Leicester,218,165,14,0,False,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2653,22900,649,3302
Christian Marques,DEF,Wolves,616,159,3,0,False,2021-01-02T17:30:00Z,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,224,419,258,34
Christian Pulisic,MID,Chelsea,119,161,12,1,True,2021-01-03T16:30:00Z,1,3,17,90,0,0,0,3,0,0,0,1,0,0,0,13,14.2,14.0,10.0,3.8,82,-10791,187321,8257,19048
Christian Walton,GK,Brighton,503,159,20,0,True,2021-01-02T17:30:00Z,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,697,94735,3159,2462
Chris Basham,DEF,Sheffield Utd,345,162,6,1,False,2021-01-02T15:00:00Z,2,0,17,90,0,0,0,2,0,0,0,0,0,0,0,8,10.8,14.4,24.0,4.9,46,-1275,54145,953,2228
Chris Smalling,DEF,Man Utd,292,164,2,0,True,2021-01-01T20:00:00Z,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-34,6733,6,40
Ciaran Clark,DEF,Newcastle,324,165,9,1,True,2021-01-03T14:15:00Z,1,2,17,90,0,0,0,2,0,0,0,0,0,0,0,9,10.0,1.2,11.0,2.2,45,1381,11474,2521,1140
Claudio Bravo,GK,Man City,267,161,5,0,False,2021-01-03T16:30:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16,1797,8,24
Cole Palmer,MID,Man City,552,161,5,0,False,2021-01-03T16:30:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,6,1078,44,38
Connor Wickham,FWD,Crystal Palace,136,162,15,0,True,2021-01-02T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-524,43200,1834,2358
Conor Coady,DEF,Wolves,459,159,3,1,False,2021-01-02T17:30:00Z,3,3,17,90,0,0,0,3,0,0,0,0,0,0,0,15,34.8,0.2,0.0,3.5,49,-1201,459177,15785,16986
Conor Gallagher,MID,West Brom,544,168,1,1,True,2021-01-02T20:00:00Z,0,4,17,90,0,0,0,4,0,0,0,1,0,0,0,10,17.8,4.8,9.0,3.2,55,-1091,9071,552,1643
Conor Hourihane,MID,Aston Villa,33,164,13,0,False,2021-01-01T20:00:00Z,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-213,9371,63,276
Conor Townsend,DEF,West Brom,418,168,1,0,True,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-250,6342,45,295
Craig Dawson,DEF,West Ham,576,163,7,6,False,2021-01-01T17:30:00Z,0,1,17,90,0,0,1,0,0,0,0,0,0,0,0,23,11.4,0.1,0.0,1.2,45,219,2069,379,160
Curtis Jones,MID,Liverpool,263,166,16,0,False,2021-01-04T20:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-749,131810,13809,14558
Cédric Soares,DEF,Arsenal,5,168,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-148,12433,95,243
César Azpilicueta,DEF,Chelsea,102,161,12,1,True,2021-01-03T16:30:00Z,1,3,17,90,0,0,0,3,0,0,0,0,0,0,0,16,18.0,17.3,19.0,5.4,56,-3053,195955,776,3829
Daniel Amartey,DEF,Leicester,227,165,14,0,False,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,2381,76412,5354,2973
Daniel Castelo Podence,MID,Wolves,469,159,3,0,False,2021-01-02T17:30:00Z,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-12475,398628,38497,50972
Daniel Ceballos Fernández,MID,Arsenal,501,168,18,2,False,2021-01-02T20:00:00Z,0,4,17,90,0,0,1,0,0,0,0,1,0,0,0,20,25.0,36.3,1.0,6.2,47,-2630,70937,1365,3995
Daniel James,MID,Man Utd,311,164,2,1,True,2021-01-01T20:00:00Z,2,1,17,3,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.3,19.0,2.5,62,-226,18634,476,702
Daniel Langley,GK,Newcastle,606,165,9,0,True,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,465,3663,920,455
Daniel N'Lundulu,FWD,Southampton,590,166,11,1,True,2021-01-04T20:00:00Z,1,0,17,13,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.4,4.0,0.5,45,3,11334,1547,1544
Danny Ings,FWD,Southampton,366,166,11,9,True,2021-01-04T20:00:00Z,1,0,17,76,1,0,1,0,0,0,0,0,0,0,3,39,45.6,20.9,26.0,9.3,83,4643,430091,21125,16482
Danny Rose,DEF,Spurs,384,167,10,0,True,2021-01-02T12:30:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-80,11853,15,95
Danny Ward,GK,Leicester,223,165,14,0,False,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-199,13511,79,278
Danny Welbeck,FWD,Brighton,588,159,20,0,True,2021-01-02T17:30:00Z,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-29407,90999,4436,33843
Dan Burn,DEF,Brighton,61,159,20,-2,True,2021-01-02T17:30:00Z,3,3,17,68,0,0,0,3,1,0,0,1,0,0,0,-3,0.0,1.8,8.0,0.5,43,-187,25873,622,809
Dara O'Shea,DEF,West Brom,425,168,1,0,True,2021-01-02T20:00:00Z,0,4,17,90,0,0,0,4,0,0,0,0,0,0,0,14,16.8,12.2,0.0,2.9,43,64,14515,870,806
Darnell Furlong,DEF,West Brom,422,168,1,0,True,2021-01-02T20:00:00Z,0,4,17,90,0,0,0,4,0,0,0,0,0,0,0,10,7.0,1.8,4.0,1.3,45,-618,25211,3089,3707
Darren Randolph,GK,West Ham,430,163,7,6,False,2021-01-01T17:30:00Z,0,1,17,90,0,0,1,0,0,0,0,0,0,2,0,23,13.6,0.0,0.0,1.4,44,-219,14570,61,280
David Button,GK,West Brom,56,168,1,0,True,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5225,342113,5764,10989
David de Gea,GK,Man Utd,291,164,2,3,True,2021-01-01T20:00:00Z,2,1,17,90,0,0,0,1,0,0,0,0,0,4,0,14,30.4,0.0,0.0,3.0,53,9480,262195,14447,4967
David Luiz Moreira Marinho,DEF,Arsenal,3,168,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1414,56695,73,1487
David Martin,GK,West Ham,429,163,7,0,False,2021-01-01T17:30:00Z,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4856,569206,10064,14920
David McGoldrick,FWD,Sheffield Utd,344,162,6,2,False,2021-01-02T15:00:00Z,2,0,17,90,0,0,0,2,0,0,0,0,0,0,0,3,7.2,7.2,29.0,4.3,52,8206,102195,20581,12375
Davinson Sánchez,DEF,Spurs,398,167,10,0,True,2021-01-02T12:30:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-274,54938,574,848
Davy Pröpper,MID,Brighton,59,159,20,1,True,2021-01-02T17:30:00Z,3,3,17,45,0,0,0,0,0,0,0,0,0,0,0,7,6.8,2.2,0.0,0.9,48,-35,2558,49,84
DeAndre Yedlin,DEF,Newcastle,335,165,9,1,True,2021-01-03T14:15:00Z,1,2,17,78,0,0,0,2,0,0,0,0,0,0,0,7,4.0,1.1,2.0,0.7,43,2830,19851,3655,825
Dean Henderson,GK,Man Utd,305,164,2,0,True,2021-01-01T20:00:00Z,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1447,109294,139,1586
Declan Rice,MID,West Ham,448,163,7,3,False,2021-01-01T17:30:00Z,0,1,17,90,0,0,1,0,0,0,0,0,0,0,0,25,16.8,6.3,2.0,2.5,48,-1841,201922,8230,10071
Demarai Gray,MID,Leicester,230,165,14,0,False,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-38,5821,57,95
