name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
André Filipe Tavares Gomes,MID,Everton,158,123,9,0,False,2020-12-16T18:00:00Z,0,2,13,49,0,0,0,0,0,0,0,1,0,0,0,-1,3.6,1.1,0.0,0.5,54,-242,18785,224,466
André-Frank Zambo Anguissa,MID,Fulham,191,121,3,3,True,2020-12-16T20:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,2,10.8,12.1,0.0,2.3,45,10835,159940,16544,5709
Andy Carroll,FWD,Newcastle,320,122,10,0,False,2020-12-16T18:00:00Z,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-199,21514,415,614
Angelo Ogbonna,DEF,West Ham,432,125,6,2,True,2020-12-16T20:00:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,11,13.0,0.7,0.0,1.4,49,56551,129193,59703,3152
Angus Gunn,GK,Southampton,371,119,1,0,False,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-206,10436,518,724
Anthony Driscoll-Glennon,DEF,Burnley,536,120,2,0,False,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-10,6143,191,201
Anthony Gordon,MID,Everton,168,123,9,1,False,2020-12-16T18:00:00Z,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,0.0,0.2,43,577,74359,5676,5099
Anthony Knockaert,MID,Fulham,177,121,3,0,True,2020-12-16T20:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-63,2727,1,64
Anthony Martial,FWD,Man Utd,303,124,15,10,False,2020-12-17T20:00:00Z,2,3,13,89,1,1,0,2,0,0,0,0,0,0,1,39,59.0,34.5,68.0,16.2,87,1261,258385,6013,4752
Antonee Robinson,DEF,Fulham,484,121,3,5,True,2020-12-16T20:00:00Z,0,0,13,90,0,0,1,0,0,0,0,1,0,0,0,28,19.6,22.9,4.0,4.7,44,1418,11623,1854,436
Antonio Rüdiger,DEF,Chelsea,109,126,20,0,False,2020-12-15T18:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-910,52748,611,1521
Anwar El Ghazi,MID,Aston Villa,45,120,4,3,True,2020-12-17T18:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,8,20.4,67.0,80.0,16.7,57,1739,8759,2026,287
Arthur Masuaku,DEF,West Ham,442,125,6,0,True,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-35624,124519,277,35901
Ashley Barnes,FWD,Burnley,87,120,2,1,False,2020-12-17T18:00:00Z,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,2,4.0,10.3,2.0,1.6,60,-277,9821,281,558
Ashley Westwood,MID,Burnley,89,120,2,3,False,2020-12-17T18:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,14,7.8,12.1,6.0,2.6,53,2130,36431,3064,934
Axel Tuanzebe,DEF,Man Utd,307,124,15,0,False,2020-12-17T20:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-385,7636,158,543
Aymeric Laporte,DEF,Man City,280,128,18,0,True,2020-12-15T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-9780,204978,2919,12699
Ayoze Pérez,MID,Leicester,229,123,7,1,True,2020-12-16T18:00:00Z,0,2,13,28,0,0,0,1,0,0,0,0,0,0,0,1,3.0,11.5,36.0,5.1,60,-520,64628,2390,2910
Bailey Peacock-Farrell,GK,Burnley,99,120,2,0,False,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1102,119011,2593,1491
Bamidele Alli,MID,Spurs,394,127,11,1,False,2020-12-16T20:00:00Z,2,1,13,3,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,74,-252,42504,371,623
Barry Douglas,DEF,Leeds,196,122,14,0,True,2020-12-16T18:00:00Z,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1816,379489,8287,10103
Benjamin Chilwell,DEF,Chelsea,232,126,20,5,False,2020-12-15T18:00:00Z,2,1,13,90,0,1,0,2,0,0,0,0,0,0,1,27,38.6,47.8,2.0,8.8,62,-27030,2707806,43885,70915
Benjamin Mendy,DEF,Man City,274,128,18,2,True,2020-12-15T20:00:00Z,1,1,13,74,0,0,0,1,0,0,0,0,0,0,0,14,6.0,5.3,6.0,1.7,59,3113,163919,17943,14830
Ben Davies,DEF,Spurs,395,127,11,1,False,2020-12-16T20:00:00Z,2,1,13,90,0,0,0,2,0,0,0,0,0,0,0,12,18.2,0.2,0.0,1.8,46,-2332,57024,362,2694
Ben Gibson,DEF,Burnley,94,120,2,0,False,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-232,10866,116,348
Ben Godfrey,DEF,Everton,566,123,9,5,False,2020-12-16T18:00:00Z,0,2,13,90,0,0,1,0,0,0,0,1,0,0,0,17,7.8,1.6,0.0,0.9,50,1053,7087,1512,459
Ben Johnson,DEF,West Ham,452,125,6,0,True,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,14278,184575,20038,5760
Ben Mee,DEF,Burnley,88,120,2,6,False,2020-12-17T18:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,19,13.8,0.2,17.0,3.1,49,939,17528,1490,551
Ben Osborn,MID,Sheffield Utd,356,124,13,0,True,2020-12-17T20:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-25,2082,41,66
Ben White,DEF,Brighton,74,121,8,6,False,2020-12-16T20:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,25,18.2,1.8,2.0,2.2,44,1392,93842,4114,2722
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,128,18,0,True,2020-12-15T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,249,40011,2644,2395
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,121,8,0,False,2020-12-16T20:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4608,618431,8070,12678
Bernard Anício Caldeira Duarte,MID,Everton,154,123,9,0,False,2020-12-16T18:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-275,10234,213,488
Bernd Leno,GK,Arsenal,8,119,16,2,True,2020-12-16T18:00:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,2,0,14,14.6,0.0,0.0,1.5,50,-33577,610828,2735,36312
Bertrand Traoré,MID,Aston Villa,540,120,4,3,True,2020-12-17T18:00:00Z,0,0,13,79,0,0,1,0,0,0,0,0,0,0,0,12,9.6,15.7,76.0,10.1,59,542,4260,772,230
Billy Gilmour,MID,Chelsea,124,126,20,0,False,2020-12-15T18:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,518,8530,787,269
Billy Sharp,FWD,Sheffield Utd,343,124,13,0,True,2020-12-17T20:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,-126,9550,95,221
Bjorn Engels,DEF,Aston Villa,36,120,4,0,True,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4,4899,65,69
Bobby Decordova-Reid,FWD,Fulham,181,121,3,2,True,2020-12-16T20:00:00Z,0,0,13,61,0,0,1,0,0,0,0,0,0,0,0,7,5.4,1.9,0.0,0.7,53,26339,54282,29059,2720
Bobby Thomas,DEF,Burnley,520,120,2,0,False,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-298,40699,594,892
Brandon Pierrick,MID,Crystal Palace,147,125,19,0,False,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-167,8410,143,310
Brandon Williams,DEF,Man Utd,318,124,15,0,False,2020-12-17T20:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-665,54925,967,1632
Branislav Ivanovic,DEF,West Brom,530,128,12,0,False,2020-12-15T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-678,10552,434,1112
Bruno André Cavaco Jordao,MID,Wolves,475,126,5,0,True,2020-12-15T18:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,269,18433,806,537
Bruno Miguel Borges Fernandes,MID,Man Utd,302,124,15,2,False,2020-12-17T20:00:00Z,2,3,13,79,0,0,0,1,0,0,0,0,0,0,0,7,6.6,15.9,1.0,2.4,110,173773,3258678,211622,37849
Bukayo Saka,MID,Arsenal,24,119,16,2,True,2020-12-16T18:00:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,8,11.4,15.9,11.0,3.8,52,-6255,173534,5118,11373
Callum Hudson-Odoi,MID,Chelsea,122,126,20,0,False,2020-12-15T18:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-969,16793,22,991
Callum Robinson,FWD,West Brom,358,128,12,0,False,2020-12-15T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2287,39669,1999,4286
Callum Wilson,FWD,Newcastle,506,122,10,5,False,2020-12-16T18:00:00Z,5,2,13,90,0,1,0,5,0,0,0,0,0,0,0,10,26.4,34.7,36.0,9.7,66,-23869,1263358,58463,82332
Calum Chambers,DEF,Arsenal,13,119,16,0,True,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,23,1254,88,65
Cameron Carter-Vickers,DEF,Spurs,521,127,11,0,False,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-108,20609,397,505
Caoimhin Kelleher,GK,Liverpool,560,127,17,0,True,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8086,19451,1170,9256
Carlos Vinicius Alves Morais,FWD,Spurs,564,127,11,0,False,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-61,3477,126,187
Cedric Kipre,DEF,West Brom,499,128,12,0,False,2020-12-15T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-46,3535,52,98
Cengiz Ünder,MID,Leicester,541,123,7,2,True,2020-12-16T18:00:00Z,0,2,13,61,0,0,0,1,0,0,0,0,0,0,0,6,8.8,3.1,25.0,3.7,59,-443,5746,306,749
Cenk Tosun,FWD,Everton,153,123,9,0,False,2020-12-16T18:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-54,1861,77,131
Charlie Austin,FWD,West Brom,415,128,12,1,False,2020-12-15T20:00:00Z,1,1,13,20,0,0,0,0,0,0,0,0,0,0,0,4,9.4,0.3,0.0,1.0,51,133,15554,680,547
Charlie Taylor,DEF,Burnley,97,120,2,6,False,2020-12-17T18:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,22,28.4,1.0,0.0,2.9,44,21643,253122,26872,5229
Cheikhou Kouyaté,MID,Crystal Palace,133,125,19,2,False,2020-12-16T20:00:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,13,17.0,0.6,0.0,1.8,50,-1609,39093,969,2578
Che Adams,FWD,Southampton,377,119,1,5,False,2020-12-16T18:00:00Z,1,1,13,90,0,1,0,1,0,0,0,0,0,0,0,18,19.8,16.1,10.0,4.6,60,15718,549147,49703,33985
Christian Atsu,MID,Newcastle,330,122,10,0,False,2020-12-16T18:00:00Z,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-28,2497,9,37
Christian Benteke,FWD,Crystal Palace,132,125,19,3,False,2020-12-16T20:00:00Z,1,1,13,69,1,0,0,1,0,0,0,0,1,0,0,11,24.8,12.3,51.0,8.8,55,4280,30092,6539,2259
Christian Fuchs,DEF,Leicester,218,123,7,0,True,2020-12-16T18:00:00Z,0,2,13,90,0,0,0,2,0,0,0,1,0,0,0,8,7.6,2.7,2.0,1.2,45,-523,32924,2037,2560
Christian Pulisic,MID,Chelsea,119,126,20,2,False,2020-12-15T18:00:00Z,2,1,13,90,0,0,0,2,0,0,0,0,0,0,0,12,11.2,19.6,12.0,4.3,82,-19697,182473,8087,27784
Christian Walton,GK,Brighton,503,121,8,0,False,2020-12-16T20:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1331,89813,2313,982
Chris Basham,DEF,Sheffield Utd,345,124,13,1,True,2020-12-17T20:00:00Z,2,3,13,90,0,0,0,3,0,0,0,0,0,0,0,13,5.8,2.8,7.0,1.6,47,-3126,60045,212,3338
Chris Smalling,DEF,Man Utd,292,124,15,0,False,2020-12-17T20:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-46,6911,2,48
Chris Wood,FWD,Burnley,91,120,2,2,False,2020-12-17T18:00:00Z,0,0,13,81,0,0,1,0,0,0,0,0,0,0,0,4,1.4,1.3,17.0,2.0,62,-1290,69851,1812,3102
Ciaran Clark,DEF,Newcastle,324,122,10,6,False,2020-12-16T18:00:00Z,5,2,13,90,1,0,0,5,0,0,0,0,0,0,0,25,55.4,0.3,17.0,7.3,45,285,4828,714,429
Claudio Bravo,GK,Man City,267,128,18,0,True,2020-12-15T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8,1843,4,12
Cole Palmer,MID,Man City,552,128,18,0,True,2020-12-15T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16,1012,30,46
Connor Wickham,FWD,Crystal Palace,136,125,19,0,False,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,1573,44479,3038,1465
Conor Coady,DEF,Wolves,459,126,5,2,True,2020-12-15T18:00:00Z,2,1,13,90,0,0,0,1,0,0,0,0,0,0,0,14,25.6,0.0,1.0,2.7,49,-20669,496455,3143,23812
Conor Gallagher,MID,West Brom,544,128,12,1,False,2020-12-15T20:00:00Z,1,1,13,90,0,0,0,1,0,0,0,1,0,0,0,3,2.0,1.1,1.0,0.4,55,1455,10195,3020,1565
Conor Hourihane,MID,Aston Villa,33,120,4,0,True,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-221,10158,195,416
Conor Townsend,DEF,West Brom,418,128,12,0,False,2020-12-15T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-826,8024,49,875
Craig Dawson,DEF,West Ham,576,125,6,0,True,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-25,1529,69,94
Curtis Jones,MID,Liverpool,263,127,17,2,True,2020-12-16T20:00:00Z,2,1,13,90,0,0,0,1,0,0,0,0,0,0,0,12,17.8,33.3,57.0,10.8,44,15969,77318,19351,3382
Cyrus Christie,DEF,Fulham,179,121,3,0,True,2020-12-16T20:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-75,2616,0,75
Cédric Soares,DEF,Arsenal,5,119,16,1,True,2020-12-16T18:00:00Z,1,1,13,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,46,-155,12905,152,307
César Azpilicueta,DEF,Chelsea,102,126,20,0,False,2020-12-15T18:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-6955,207330,470,7425
Dale Stephens,MID,Burnley,55,120,2,0,False,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-10744,384661,3839,14583
Daniel Amartey,DEF,Leicester,227,123,7,0,True,2020-12-16T18:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-569,60358,604,1173
Daniel Castelo Podence,MID,Wolves,469,126,5,9,True,2020-12-15T18:00:00Z,2,1,13,89,1,0,0,1,0,0,0,1,0,0,3,32,41.4,3.5,19.0,6.4,54,-6497,263036,20472,26969
Daniel Ceballos Fernández,MID,Arsenal,501,119,16,1,True,2020-12-16T18:00:00Z,1,1,13,66,0,0,0,1,0,0,0,1,0,0,0,12,12.0,21.7,11.0,4.5,48,-3039,79616,1228,4267
Daniel James,MID,Man Utd,311,124,15,0,False,2020-12-17T20:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-130,17308,247,377
Daniel Langley,GK,Newcastle,606,122,10,0,False,2020-12-16T18:00:00Z,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,664,841,725,61
Daniel N'Lundulu,FWD,Southampton,590,119,1,0,False,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1032,8745,2050,1018
Danny Ings,FWD,Southampton,366,119,1,1,False,2020-12-16T18:00:00Z,1,1,13,90,0,0,0,1,0,0,0,1,0,0,0,5,2.2,1.6,5.0,0.9,84,54508,632656,73077,18569
Danny Rose,DEF,Spurs,384,127,11,0,False,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-136,12322,6,142
Danny Ward,GK,Leicester,223,123,7,0,True,2020-12-16T18:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-164,13991,67,231
Danny Welbeck,FWD,Brighton,588,121,8,2,False,2020-12-16T20:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,2,3.2,1.0,22.0,2.6,55,18023,91904,26648,8625
