name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Aaron Connolly,FWD,Brighton,78,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1723,23575,133,1856
Aaron Cresswell,DEF,West Ham,435,195,6,5,False,2021-01-26T18:00:00Z,2,3,20,90,0,1,0,2,0,0,0,0,0,0,1,25,20.4,22.1,4.0,4.7,54,144620,1518027,196418,51798
Aaron Mooy,MID,Brighton,60,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-12,851,0,12
Aaron Ramsdale,GK,Sheffield Utd,483,192,13,3,False,2021-01-27T20:15:00Z,1,2,20,90,0,0,0,1,0,0,0,0,0,3,0,16,20.0,0.0,0.0,2.0,46,-4745,148083,1910,6655
Aaron Wan-Bissaka,DEF,Man Utd,313,192,15,1,True,2021-01-27T20:15:00Z,1,2,20,90,0,0,0,2,0,0,0,0,0,0,0,16,19.8,38.5,10.0,6.8,54,47753,814560,75270,27517
Abdoulaye Doucouré,MID,Everton,512,191,9,0,True,2021-01-27T20:15:00Z,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-9225,58746,51,9276
Aboubakar Kamara,MID,Fulham,190,189,3,0,False,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-70,3643,67,137
Adama Traoré,MID,Wolves,465,194,5,3,False,2021-01-27T18:00:00Z,0,0,20,89,0,0,1,0,0,0,0,0,0,0,0,8,6.4,10.8,0.0,1.7,61,-8086,414136,2186,10272
Adam Forshaw,MID,Leeds,199,196,14,0,False,2021-01-26T18:00:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,8,580,23,15
Adam Lallana,MID,Brighton,54,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-592,21468,66,658
Adam Webster,DEF,Brighton,66,189,8,6,True,2021-01-27T19:30:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,0,0,14,3.4,1.5,8.0,1.3,44,29,115557,6293,6264
Ademipo Odubeko,FWD,West Ham,638,195,6,0,False,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,651,925,1011,360
