season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2018/19,216054,45,43,24,703,0,0,1,9,0,0,0,1,0,0,0,118,117.0,113.7,69.0,30.0
2019/20,216054,45,41,32,644,0,0,3,6,0,0,0,1,0,0,1,134,130.4,96.2,56.0,28.1
2020/21,216054,45,41,1,172,0,0,0,7,0,0,0,0,0,0,0,24,31.2,25.3,0.0,5.7
