player_name,position_x,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup 
Dwight Gayle,FWD,Newcastle,300,60,Watford,1,False,2021-09-25,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.5,0.0,0.2,54,-1139,12893,896,2035,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,3,Sub,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484781,0.0,0,0,0,0.0,0.0,0.0
Federico Fernández,DEF,Newcastle,465,60,Watford,2,False,2021-09-25,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,10,18.4,0.1,35.0,5.4,44,-1316,13341,266,1582,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,2,0.09616400301456453,90,DC,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484772,0.0,0,0,0,0.09616400301456453,0.06155142560601234,0.06155142560601234
Isaac Hayden,MID,Newcastle,306,60,Watford,2,False,2021-09-25,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12,15.0,10.9,2.0,2.8,45,171,10575,1120,949,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,90,DMC,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484775,0.04534303769469261,0,1,0,0.0,0.28239721059799194,0.23705416917800906
Jacob Murphy,MID,Newcastle,304,60,Watford,1,False,2021-09-25,1,1,6,11,0,0,0,0,0,0,0,0,0,0,0,1,5.2,0.3,9.0,1.5,50,-12128,75571,5149,17277,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,1,0.4543740153312683,7,Sub,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484782,0.0,0,0,0,0.4543740153312683,0.6048984527587891,0.15052440762519834
Javier Manquillo,DEF,Newcastle,302,60,Watford,1,False,2021-09-25,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,3,18.0,0.8,2.0,2.1,40,34179,715112,65245,31066,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,90,DR,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484771,0.0,0,0,0,0.0,0.3870028257369995,0.3870028257369995
Karl Darlow,GK,Newcastle,294,60,Watford,2,False,2021-09-25,1,1,6,90,0,0,0,1,0,0,0,1,0,3,0,10,17.6,0.0,0.0,1.8,45,5605,36093,7797,2192,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,90,GK,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484770,0.0,0,0,0,0.0,0.10689446330070496,0.10689446330070496
Matt Ritchie,DEF,Newcastle,292,60,Watford,1,False,2021-09-25,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,16,15.6,43.9,12.0,7.2,50,-1911,21792,2017,3928,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,2,0.09025536477565764,90,DL,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484774,0.7528052330017091,0,3,0,0.09025536477565764,0.4246683716773987,0.27414393424987793
Miguel Almirón,MID,Newcastle,308,60,Watford,2,False,2021-09-25,1,1,6,78,0,0,0,1,0,0,0,0,0,0,0,15,11.6,13.4,12.0,3.7,54,-2786,32889,3965,6751,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,2,0.0555436909198761,83,MR,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484776,0.02580065652728081,0,1,0,0.0555436909198761,0.40679576992988586,0.3254514038562775
Sean Longstaff,MID,Newcastle,309,60,Watford,8,False,2021-09-25,1,1,6,90,1,0,0,1,0,0,0,0,0,0,1,22,49.8,13.2,22.0,8.5,45,2821,39103,6918,4097,6,Newcastle,2,Watford,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,1,4,0.4183819890022278,90,MC,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484778,0.02935850247740745,0,1,1,0.4183819890022278,1.0184543132781982,0.6330246329307556
Allan Saint-Maximin,FWD,Newcastle,307,70,Wolves,2,False,2021-10-02,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,7,15.8,5.8,45.0,6.7,68,180194,1378398,254468,74274,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,1,0.6123494505882263,90,FW,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486541,0.0,0,0,0,0.6123494505882263,0.6123494505882263,0.0
Ciaran Clark,DEF,Newcastle,293,70,Wolves,0,False,2021-10-02,2,1,7,90,0,0,0,2,0,0,0,1,0,0,0,14,16.6,0.6,2.0,1.9,44,49,9697,565,516,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,90,DC,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486534,0.0,0,0,0,0.0,0.6123494505882263,0.6123494505882263
Dwight Gayle,FWD,Newcastle,300,70,Wolves,1,False,2021-10-02,2,1,7,13,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,4.0,0.3,53,-503,12586,591,1094,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,1,0.0604202002286911,10,Sub,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486543,0.0,0,0,0,0.0604202002286911,0.0604202002286911,0.0
Federico Fernández,DEF,Newcastle,465,70,Wolves,1,False,2021-10-02,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,12,4.0,0.3,6.0,1.0,44,-417,13182,298,715,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,1,0.028856825083494183,90,DC,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486533,0.0,0,0,0,0.028856825083494183,0.0,0.0
Isaac Hayden,MID,Newcastle,306,70,Wolves,2,False,2021-10-02,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,10,15.8,2.3,2.0,2.0,45,-312,10412,598,910,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,90,MC,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486539,0.0,0,0,0,0.0,0.0,0.0
Jacob Murphy,MID,Newcastle,304,70,Wolves,1,False,2021-10-02,2,1,7,20,0,0,0,0,0,0,0,0,0,0,0,2,2.6,0.8,4.0,0.7,50,-10911,64996,1241,12152,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,17,Sub,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486544,0.0,0,0,0,0.0,0.0,0.0
Javier Manquillo,DEF,Newcastle,302,70,Wolves,3,False,2021-10-02,2,1,7,69,0,1,0,2,0,0,0,1,0,0,0,16,15.6,11.7,0.0,2.7,40,29328,747463,65704,36376,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,73,DR,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486532,0.017747625708580017,1,1,0,0.0,0.017747625708580017,0.0
Jeff Hendrick,MID,Newcastle,297,70,Wolves,6,False,2021-10-02,2,1,7,54,1,0,0,1,0,0,0,0,0,0,0,18,36.6,1.5,9.0,4.7,48,-137,3439,112,249,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,1,1,0.017747625708580017,55,Sub,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486542,0.0,0,0,1,0.017747625708580017,0.07816782593727112,0.0604202002286911
Karl Darlow,GK,Newcastle,294,70,Wolves,1,False,2021-10-02,2,1,7,90,0,0,0,2,0,0,0,0,0,1,0,9,6.4,0.0,0.0,0.6,45,670,37131,3078,2408,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,90,GK,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486531,0.0,0,0,0,0.0,0.0,0.0
Matt Ritchie,DEF,Newcastle,292,70,Wolves,1,False,2021-10-02,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,16,17.6,52.1,0.0,7.0,50,-406,21829,1804,2210,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,90,DL,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486535,0.16160422563552854,0,4,0,0.0,0.10850490629673004,0.0
Miguel Almirón,MID,Newcastle,308,70,Wolves,2,False,2021-10-02,2,1,7,76,0,0,0,2,0,0,0,0,0,0,0,8,3.2,2.4,0.0,0.6,54,-2688,30546,1599,4287,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,0,0.0,80,MR,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486537,0.0,0,0,0,0.0,0.0,0.0
Sean Longstaff,MID,Newcastle,309,70,Wolves,2,False,2021-10-02,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,13,9.2,7.6,8.0,2.5,45,20254,63015,26144,5890,7,Newcastle,2,Wolves,2,14,Newcastle,NEW,2,1040,1030,1140,1100,1070,1050,0,1,0.057297192513942725,90,DMC,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486536,0.0,0,0,0,0.057297192513942725,0.0604202002286911,0.0604202002286911
Anwar El Ghazi,MID,Aston Villa,42,8,Watford,1,False,2021-08-14,3,2,1,59,0,0,0,2,0,0,0,0,0,0,0,1,1.4,2.7,4.0,0.8,60,0,82948,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,62,AMR,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475576,0.0,0,0,0,0.0,0.01643071137368679,0.01643071137368679
Ashley Young,DEF,Aston Villa,52,8,Watford,1,False,2021-08-14,3,2,1,90,0,0,0,3,0,0,0,0,0,0,0,13,8.4,22.7,6.0,3.7,50,0,63216,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.01643071137368679,90,AML,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475578,0.057279478758573525,0,2,0,0.01643071137368679,0.18817806243896484,0.14373214542865753
Bertrand Traoré,MID,Aston Villa,32,8,Watford,4,False,2021-08-14,3,2,1,18,0,1,0,0,0,0,0,0,0,0,0,16,5.8,1.6,26.0,3.3,60,0,141304,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.07666414231061935,16,Sub,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475580,0.0,0,0,0,0.07666414231061935,0.1854051500558853,0.10874100774526596
Danny Ings,FWD,Aston Villa,337,8,Watford,7,False,2021-08-14,3,2,1,90,1,0,0,3,0,0,0,0,0,0,1,29,34.2,0.9,25.0,6.0,80,0,2574177,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,1,1,0.7611688375473022,90,FW,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475579,0.0,0,0,0,0.0,0.029264276847243312,0.029264276847243312
Ezri Konsa Ngoyo,DEF,Aston Villa,45,8,Watford,1,False,2021-08-14,3,2,1,90,0,0,0,3,0,0,0,0,0,0,0,15,19.6,1.3,2.0,2.3,50,0,75220,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,90,DC,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475572,0.0,0,0,0,0.0,0.10999008268117903,0.10999008268117903
Jacob Ramsey,MID,Aston Villa,51,8,Watford,1,False,2021-08-14,3,2,1,45,0,0,0,1,0,0,0,0,0,0,0,2,0.6,12.1,5.0,1.8,45,0,22121,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.030585382133722305,42,Sub,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475582,0.08072580397129059,0,1,0,0.030585382133722305,0.10874100774526596,0.10874100774526596
John McGinn,MID,Aston Villa,35,8,Watford,7,False,2021-08-14,3,2,1,90,1,0,0,3,0,0,0,0,0,0,0,28,40.4,2.1,13.0,5.6,60,0,60533,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,1,3,0.08473281562328339,90,DMC,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475575,0.0,0,0,1,0.08473281562328339,0.11399709433317184,0.029264276847243312
Leon Bailey,MID,Aston Villa,492,8,Watford,4,False,2021-08-14,3,2,1,30,0,1,0,1,0,0,0,0,0,0,0,14,20.0,14.8,21.0,5.6,65,0,171733,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,2,0.12752558290958405,28,Sub,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475581,0.03374207019805908,1,1,0,0.12752558290958405,0.11446787416934967,0.0
Marvelous Nakamba,MID,Aston Villa,41,8,Watford,2,False,2021-08-14,3,2,1,90,0,0,0,3,0,0,0,0,0,0,0,13,6.4,6.5,0.0,1.3,45,0,7728,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,90,DMC,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475574,0.0,0,0,0,0.0,0.13800528645515442,0.13800528645515442
Matthew Cash,DEF,Aston Villa,44,8,Watford,1,False,2021-08-14,3,2,1,90,0,0,0,3,0,0,0,0,0,0,0,21,14.8,13.7,1.0,3.0,50,0,126813,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.010808209888637066,90,DR,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475570,0.07666414231061935,0,1,0,0.010808209888637066,0.16819815337657928,0.08072580397129059
Matt Targett,DEF,Aston Villa,39,8,Watford,0,False,2021-08-14,3,2,1,45,0,0,0,2,0,0,0,0,0,0,0,4,3.0,14.8,0.0,1.8,50,0,675492,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,48,DL,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475573,0.01643071137368679,0,1,0,0.0,0.01643071137368679,0.0
Tyrone Mings,DEF,Aston Villa,38,8,Watford,0,False,2021-08-14,3,2,1,90,0,0,0,3,0,0,0,1,0,0,0,12,15.6,0.8,0.0,1.6,50,0,572675,0,0,1,Aston Villa,2,Watford,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,90,DC,Watford,Aston Villa,3,2,2021-08-14,16382,2021,475571,0.0,0,0,0,0.0,0.14373214542865753,0.14373214542865753
Anwar El Ghazi,MID,Aston Villa,42,11,Newcastle,9,True,2021-08-21,2,0,2,90,1,0,1,0,0,0,0,0,0,0,1,23,33.4,7.2,24.0,6.5,60,-12994,75151,4106,17100,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,1,3,0.8139287233352661,90,FWL,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476940,0.0,0,0,0,0.05275985226035118,0.05408845469355583,0.02169208973646164
Ashley Young,DEF,Aston Villa,52,11,Newcastle,6,True,2021-08-21,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,19,7.0,2.8,0.0,1.0,50,741,74817,9328,8587,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,90,DL,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476934,0.0,0,0,0,0.0,0.0,0.0
Axel Tuanzebe,DEF,Aston Villa,283,11,Newcastle,1,True,2021-08-21,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,-4300,56077,3232,7532,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,1,Sub,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476943,0.0,0,0,0,0.0,0.0,0.0
Danny Ings,FWD,Aston Villa,337,11,Newcastle,8,True,2021-08-21,2,0,2,90,1,0,1,0,0,0,0,0,0,0,2,32,32.4,3.4,32.0,6.8,80,50355,2815876,192487,142132,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,1,2,0.11541613191366196,90,FW,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476939,0.0,0,0,1,0.11541613191366196,0.08797865360975267,0.0
Ezri Konsa Ngoyo,DEF,Aston Villa,45,11,Newcastle,6,True,2021-08-21,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,22,15.4,10.5,4.0,3.0,50,-4576,76463,3228,7804,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,90,DC,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476933,0.13452298939228058,0,1,0,0.0,0.032396364957094186,0.032396364957094186
Jacob Ramsey,MID,Aston Villa,51,11,Newcastle,3,True,2021-08-21,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,11,11.4,7.3,1.0,2.0,45,-163,28689,3030,3193,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.0198003388941288,90,MC,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476936,0.0,0,0,0,0.0198003388941288,0.0198003388941288,0.0
Jaden Philogene-Bidace,MID,Aston Villa,497,11,Newcastle,1,True,2021-08-21,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-250,1482,60,310,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,1,Sub,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476942,0.0,0,0,0,0.0,0.0,0.0
John McGinn,MID,Aston Villa,35,11,Newcastle,3,True,2021-08-21,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,14,10.2,40.6,5.0,5.6,60,16498,99747,24903,8405,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.02169208973646164,90,MC,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476937,0.08019733428955078,0,3,0,0.02169208973646164,0.07388879358768463,0.0198003388941288
Matthew Cash,DEF,Aston Villa,44,11,Newcastle,6,True,2021-08-21,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,22,11.4,1.8,6.0,1.9,50,-4546,135222,9370,13916,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.058942843228578574,90,DR,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476931,0.0,0,0,0,0.058942843228578574,0.17931786179542542,0.12037501484155655
Tyrone Mings,DEF,Aston Villa,38,11,Newcastle,15,True,2021-08-21,2,0,2,90,0,2,1,0,0,0,0,0,0,0,3,47,34.4,10.7,38.0,8.3,50,-50442,561674,14203,64645,2,Newcastle,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.13452298939228058,90,DC,Aston Villa,Newcastle United,2,0,2021-08-21,16388,2021,476932,0.08797865360975267,1,1,0,0.13452298939228058,0.1096707358956337,0.02169208973646164
Anwar El Ghazi,MID,Aston Villa,42,21,Brentford,1,True,2021-08-28,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,2,6.4,36.9,5.0,4.8,60,30007,117718,43936,13929,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.013226846233010292,90,ML,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478947,0.1094561442732811,0,2,0,0.013226846233010292,0.16616035997867584,0.13359498977661133
Ashley Young,DEF,Aston Villa,52,21,Brentford,2,True,2021-08-28,1,1,3,78,0,0,0,1,0,0,0,0,0,0,0,8,4.0,0.9,0.0,0.5,50,5886,86366,14234,8348,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,80,MC,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478945,0.0,0,0,0,0.0,0.0,0.0
Axel Tuanzebe,DEF,Aston Villa,283,21,Brentford,2,True,2021-08-28,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,14,21.8,0.2,17.0,3.9,45,-5695,51968,1975,7670,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.05882754176855087,90,DC,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478940,0.0,0,0,0,0.05882754176855087,0.06309586763381958,0.06309586763381958
Carney Chukwuemeka,MID,Aston Villa,526,21,Brentford,2,True,2021-08-28,1,1,3,62,0,0,0,1,0,0,0,0,0,0,0,6,2.8,3.3,0.0,0.6,45,-68,3114,404,472,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,64,MC,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478946,0.0,0,0,0,0.0,0.0,0.0
Danny Ings,FWD,Aston Villa,337,21,Brentford,4,True,2021-08-28,1,1,3,90,0,1,0,1,0,0,0,1,0,0,0,14,22.4,11.3,27.0,6.1,81,160783,3078954,339661,178878,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.12788258492946625,90,FW,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478948,0.06309586763381958,1,1,0,0.12788258492946625,0.13359498977661133,0.13359498977661133
Ezri Konsa Ngoyo,DEF,Aston Villa,45,21,Brentford,2,True,2021-08-28,1,1,3,88,0,0,0,1,0,0,0,0,0,0,0,7,9.4,0.0,6.0,1.5,50,-1592,77856,4713,6305,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.09011762589216232,90,DC,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478941,0.0,0,0,0,0.09011762589216232,0.06309586763381958,0.06309586763381958
Kortney Hause,DEF,Aston Villa,36,21,Brentford,1,True,2021-08-28,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3.2,0.1,0.0,0.3,44,-1120,8189,333,1453,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,1,Sub,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478950,0.0,0,0,0,0.0,0.019338522106409076,0.019338522106409076
Marvelous Nakamba,MID,Aston Villa,41,21,Brentford,1,True,2021-08-28,1,1,3,27,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.3,0.0,0.1,45,-2147,16735,1139,3286,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,26,Sub,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478949,0.0,0,0,0,0.0,0.0,0.0
Matthew Cash,DEF,Aston Villa,44,21,Brentford,1,True,2021-08-28,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,7,15.2,1.5,6.0,2.3,50,4704,147978,18272,13568,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,90,DR,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478939,0.0,0,0,0,0.0,0.013226846233010292,0.013226846233010292
Matt Targett,DEF,Aston Villa,39,21,Brentford,2,True,2021-08-28,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,9,15.2,2.2,0.0,1.7,49,-201862,412604,3759,205621,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,90,DL,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478942,0.0,0,0,0,0.0,0.08243438601493835,0.08243438601493835
Ollie Watkins,FWD,Aston Villa,40,21,Brentford,1,True,2021-08-28,1,1,3,11,0,0,0,0,0,0,0,0,0,0,0,2,5.4,0.6,34.0,4.0,73,-77521,133365,1168,78689,3,Brentford,3,Aston Villa,2,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,2,0.08983764797449112,10,Sub,Aston Villa,Brentford,1,1,2021-08-28,16399,2021,478951,0.0,0,0,0,0.08983764797449112,0.08983764797449112,0.07049912959337233
Axel Tuanzebe,DEF,Aston Villa,283,33,Chelsea,1,False,2021-09-11,3,0,4,90,0,0,0,3,0,0,0,0,0,0,0,19,16.6,0.3,2.0,1.9,45,-3696,51019,4723,8419,4,Aston Villa,5,Chelsea,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,0,0.0,90,DC,Chelsea,Aston Villa,3,0,2021-09-11,16413,2021,480537,0.0,0,0,0,0.0,0.034011170268058784,0.034011170268058784
Bertrand Traoré,MID,Aston Villa,32,33,Chelsea,1,False,2021-09-11,3,0,4,21,0,0,0,1,0,0,0,0,0,0,0,5,3.4,1.2,10.0,1.5,59,-16580,41023,489,17069,4,Aston Villa,5,Chelsea,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.010699876584112644,19,Sub,Chelsea,Aston Villa,3,0,2021-09-11,16413,2021,480546,0.0,0,0,0,0.010699876584112644,0.010699876584112644,0.0
Danny Ings,FWD,Aston Villa,337,33,Chelsea,2,False,2021-09-11,3,0,4,68,0,0,0,2,0,0,0,0,0,0,0,6,0.0,3.3,26.0,2.8,80,-1018924,2049336,109215,1128139,4,Aston Villa,5,Chelsea,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,1,0.05649339035153389,71,FW,Chelsea,Aston Villa,3,0,2021-09-11,16413,2021,480544,0.0,0,0,0,0.05649339035153389,0.05649339035153389,0.0
Ezri Konsa Ngoyo,DEF,Aston Villa,45,33,Chelsea,1,False,2021-09-11,3,0,4,90,0,0,0,3,0,0,0,0,0,0,0,6,20.8,0.5,44.0,6.5,50,-22516,54499,460,22976,4,Aston Villa,5,Chelsea,3,2,Aston Villa,AVL,3,1120,1110,1160,1130,1180,1130,0,3,0.1480356901884079,90,DC,Chelsea,Aston Villa,3,0,2021-09-11,16413,2021,480538,0.0,0,0,0,0.1480356901884079,0.1711525321006775,0.057393133640289314
