player_name,position,team,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,shots,xG,xA,key_passes,npg,npxG,xGChain,xGBuildup 
Nick Pope,GK,Burnley,0,0,23,0,0.0,3,0,3.2,32.2,2019-08-31,90,0,0,0,0,5,693050,3,0,0.0,2,99178,143033,43855,45,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,0,0.0,0.0,0,0,0.0,0.14121142029762268,0.14121142029762268
Daniel James,MID,Man Utd,0,1,23,0,33.0,1,1,15.3,52.2,2019-08-31,90,0,0,0,0,0,305785,1,1,68.0,8,119436,147514,28078,60,False,0,4,Man Utd,2,Southampton,4,4,1330,1260,1260,1180,1300,1220,5,0.25298255681991577,0.400401383638382,2,1,0.25298255681991577,0.7420479059219359,0.4306058287620544
Emiliano Buendía,MID,Norwich,0,0,6,0,5.3,2,0,2.0,12.4,2019-08-31,90,0,0,0,0,0,50903,0,2,2.0,2,3727,9985,6258,60,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.5332137942314148,0.5332137942314148
Wesley Moraes,FWD,Aston Villa,0,0,8,0,2.5,1,0,5.5,9.0,2019-08-31,84,0,0,0,0,0,130782,0,1,43.0,2,57067,79153,22086,60,False,0,4,Aston Villa,3,Crystal Palace,2,2,980,970,1040,1000,1050,1020,2,0.0723201110959053,0.0,0,0,0.0723201110959053,0.08623869717121124,0.013918585143983364
Richarlison de Andrade,MID,Everton,0,3,57,0,13.3,2,2,15.4,88.0,2019-09-01,90,0,0,0,0,0,385230,2,3,53.0,15,-97673,12846,110519,79,True,0,4,Wolves,4,Everton,4,3,1210,1100,1180,1170,1240,1100,3,0.448581337928772,0.03634372353553772,1,2,0.448581337928772,0.9629210233688354,0.4779959619045258
José Ignacio Peleteiro Romallo,MID,Aston Villa,0,0,3,0,11.3,0,0,2.0,5.0,2019-08-31,58,0,0,0,0,0,19137,0,1,4.0,1,3702,5911,2209,59,False,0,4,Aston Villa,3,Crystal Palace,2,2,980,970,1040,1000,1050,1020,0,0.0,0.034005042165517814,1,0,0.0,0.034005042165517814,0.0
Christoph Zimmermann,DEF,Norwich,0,0,3,0,0.0,1,0,0.9,6.6,2019-08-31,35,0,0,0,0,0,1311,0,2,2.0,1,-38,88,126,45,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.4662085175514221,0.4662085175514221
Ben Godfrey,DEF,Norwich,0,0,15,0,1.4,2,0,2.0,18.2,2019-08-31,90,0,0,0,0,0,16859,0,2,0.0,1,910,2356,1446,45,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.9499908685684204,0.9499908685684204
Erik Pieters,DEF,Burnley,0,0,12,0,1.3,3,0,2.3,21.4,2019-08-31,90,0,0,0,0,0,474289,3,0,0.0,1,88980,134574,45594,46,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,0,0.0,0.0,0,0,0.0,0.36448583006858826,0.36448583006858826
Ibrahim Amadou,MID,Norwich,0,0,3,0,0.3,1,0,0.9,9.0,2019-08-31,54,0,0,0,0,0,4782,0,2,0.0,1,304,1050,746,45,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.0,0.0
Dwight McNeil,MID,Burnley,0,0,10,0,19.3,3,0,3.7,4.8,2019-08-31,90,0,0,0,0,0,25891,3,0,13.0,2,1538,5490,3952,60,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,2,0.030618082731962207,0.05921008437871932,1,0,0.030618082731962207,0.06370813399553299,0.03309005126357078
Nemanja Matic,MID,Man Utd,0,0,5,0,2.8,0,0,2.6,2.0,2019-08-31,22,0,0,0,0,0,28726,1,1,21.0,1,-4376,965,5341,49,False,0,4,Man Utd,2,Southampton,4,4,1330,1260,1260,1180,1300,1220,2,0.11293959617614745,0.0,0,0,0.11293959617614745,0.1897016018629074,0.07676200568675995
Scott McTominay,MID,Man Utd,1,3,27,0,32.2,1,0,8.1,48.0,2019-08-31,81,0,0,0,0,0,49590,1,1,1.0,8,273,7920,7647,50,False,0,4,Man Utd,2,Southampton,4,4,1330,1260,1260,1180,1300,1220,1,0.021011795848608017,0.3571857511997223,2,0,0.021011795848608017,0.6064821481704712,0.2888159155845642
Felipe Anderson Pereira Gomes,MID,West Ham,0,0,21,1,37.3,0,0,9.9,25.2,2019-08-31,87,0,0,0,0,0,319353,0,2,36.0,3,2474,30175,27701,69,True,0,4,Norwich,2,West Ham,2,2,1030,1000,1150,1030,1030,1040,3,0.14265772700309753,0.285891056060791,3,0,0.14265772700309753,1.3313289880752563,1.1306856870651243
Tom Trybull,MID,Norwich,0,0,20,0,1.5,2,0,1.6,14.6,2019-08-31,90,0,0,0,0,0,83396,0,2,0.0,2,5416,14617,9201,45,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.4996940195560455,0.4996940195560455
Mohamed Salah,MID,Liverpool,1,0,15,1,38.4,0,0,12.3,27.0,2019-08-31,90,0,0,0,0,0,2810462,3,0,58.0,6,243530,291554,48024,125,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,3,0.2512352466583252,0.2014674246311188,4,0,0.2512352466583252,0.472630113363266,0.12187527120113373
Todd Cantwell,MID,Norwich,0,0,1,0,3.1,2,0,1.1,0.2,2019-08-31,77,0,0,0,0,0,1089772,0,2,8.0,2,693891,732227,38336,47,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,2,0.5130738615989685,0.0,0,0,0.5130738615989685,0.5130738615989685,0.0
Tim Krul,GK,Norwich,0,0,19,0,0.0,2,0,4.0,39.8,2019-08-31,90,0,0,0,0,5,89710,0,2,0.0,2,2550,8365,5815,45,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.5172678828239441,0.5172678828239441
Teemu Pukki,FWD,Norwich,0,0,5,0,0.9,2,0,3.3,8.2,2019-08-31,90,0,0,0,0,0,2593474,0,2,24.0,2,984950,1013156,28206,70,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,2,0.05037196725606918,0.0,0,0,0.05037196725606918,0.05037196725606918,0.0
Moritz Leitner,MID,Norwich,0,0,11,0,15.9,2,0,3.1,12.8,2019-08-31,90,0,0,0,0,0,19700,0,2,2.0,2,-191,2626,2817,45,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.03348550200462341,1,0,0.0,1.0042229890823364,1.0042229890823364
Paul Pogba,MID,Man Utd,0,0,16,0,47.5,1,0,6.5,15.6,2019-08-31,90,0,0,0,0,0,567832,1,1,2.0,2,-74230,36507,110737,86,False,0,4,Man Utd,2,Southampton,4,4,1330,1260,1260,1180,1300,1220,0,0.0,0.27527618408203125,4,0,0.0,1.0413337945938108,0.8220943808555603
Marco Stiepermann,MID,Norwich,0,0,6,0,5.5,2,0,5.1,10.2,2019-08-31,76,0,0,0,0,0,7950,0,2,35.0,2,-1059,663,1722,55,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,2,0.09942888468503952,0.0,0,0,0.09942888468503952,0.054232157766819,0.02074665389955044
Josip Drmic,FWD,Norwich,0,0,-2,0,2.1,0,0,0.9,0.2,2019-08-31,13,0,0,0,0,0,5238,0,2,7.0,1,-1663,166,1829,54,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,1,0.4837823510169983,0.0,0,0,0.4837823510169983,0.4837823510169983,0.0
Jamal Lewis,DEF,Norwich,0,0,18,0,16.8,2,0,4.5,20.6,2019-08-31,90,0,0,0,0,0,25926,0,2,8.0,1,2264,5017,2753,45,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.02074665389955044,1,0,0.0,0.5380145311355591,0.5172678828239441
Jack Cork,MID,Burnley,0,0,15,0,21.4,3,0,3.5,13.2,2019-08-31,90,0,0,0,0,0,19839,3,0,0.0,2,-586,1696,2282,50,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,0,0.0,0.04431595653295517,2,0,0.0,0.04431595653295517,0.011225905269384384
James Tarkowski,DEF,Burnley,0,0,9,0,0.6,3,0,2.8,19.6,2019-08-31,90,0,0,0,0,0,102910,3,0,8.0,1,-4474,3856,8330,50,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,1,0.05921008437871932,0.0,0,0,0.05921008437871932,0.0,0.0
Jay Rodriguez,FWD,Burnley,0,0,0,0,0.5,1,0,2.2,4.0,2019-08-31,17,0,0,0,0,0,17038,3,0,17.0,1,-3158,994,4152,58,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,1,0.36448583006858826,0.0,0,0,0.36448583006858826,0.36448583006858826,0.0
Matthew Lowton,DEF,Burnley,0,0,11,0,14.1,3,0,2.5,10.6,2019-08-31,90,0,0,0,0,0,29711,3,0,0.0,1,4264,8458,4194,45,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,0,0.0,0.05448396876454353,1,0,0.0,0.05448396876454353,0.0
Victor Lindelöf,DEF,Man Utd,0,0,17,0,11.3,1,0,3.2,20.8,2019-08-31,90,0,0,0,0,0,78515,1,1,0.0,2,-4676,2203,6879,55,False,0,4,Man Utd,2,Southampton,4,4,1330,1260,1260,1180,1300,1220,0,0.0,0.2769923508167267,1,0,0.0,0.4363156855106354,0.4363156855106354
Kenny McLean,MID,Norwich,0,0,11,0,28.8,0,0,3.8,9.6,2019-08-31,12,0,0,0,0,0,11509,0,2,0.0,1,-954,491,1445,50,False,0,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,0,0.0,0.4997282922267914,2,0,0.0,0.4997282922267914,0.015945924445986748
Aaron Lennon,MID,Burnley,0,0,7,0,2.4,3,0,0.5,2.8,2019-08-31,90,0,0,0,0,0,7475,3,0,0.0,2,-852,343,1195,49,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,0,0.0,0.0,0,0,0.0,0.011225905269384384,0.011225905269384384
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0,0,-8,0,1.2,1,0,2.6,0.0,2019-08-31,53,0,0,0,1,0,147896,0,1,28.0,-2,-23858,7223,31081,54,False,0,4,Aston Villa,3,Crystal Palace,2,2,980,970,1040,1000,1050,1020,3,0.09886863082647324,0.0,0,0,0.09886863082647324,0.05179814994335175,0.0
Frédéric Guilbert,DEF,Aston Villa,0,0,5,0,15.6,1,0,3.6,11.6,2019-08-31,90,0,0,0,0,0,35309,0,1,9.0,1,8396,13222,4826,44,False,1,4,Aston Villa,3,Crystal Palace,2,2,980,970,1040,1000,1050,1020,2,0.033499471843242645,0.0383150689303875,1,0,0.033499471843242645,0.10828642547130583,0.05179814994335175
Maximillian Aarons,DEF,Norwich,0,0,11,0,12.3,2,0,4.4,11.8,2019-08-31,90,0,0,0,0,0,156762,0,2,20.0,0,-9359,6793,16152,45,False,1,4,Norwich,2,West Ham,2,2,1040,1030,990,990,1020,980,1,0.02074665389955044,0.4662085175514221,1,0,0.02074665389955044,1.0042229890823364,0.5172678828239441
Xherdan Shaqiri,MID,Liverpool,0,0,3,0,0.2,0,0,0.8,0.2,2019-08-31,5,0,0,0,0,0,22438,3,0,8.0,1,-2861,700,3561,64,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,1,0.018075916916131973,0.0,0,0,0.018075916916131973,0.018075916916131973,0.0
Virgil van Dijk,DEF,Liverpool,0,1,27,1,1.0,0,0,2.4,20.8,2019-08-31,90,0,0,0,0,0,3306073,3,0,2.0,7,-62084,87396,149480,65,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,1,0.009337661787867546,0.0,0,0,0.009337661787867546,0.02741357870399952,0.018075916916131973
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,5,0,1.3,0,0,1.7,8.2,2019-08-31,19,0,0,0,0,0,25847,3,0,7.0,1,-2655,1692,4347,64,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,1,0.08259371668100357,0.0,0,0,0.08259371668100357,0.11000729352235794,0.02741357870399952
Andrew Robertson,DEF,Liverpool,0,0,26,1,5.0,0,0,1.6,9.0,2019-08-31,90,0,0,0,0,0,1481300,3,0,2.0,6,-169054,24738,193792,69,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,0,0.0,0.0,0,0,0.0,0.10066962987184523,0.10066962987184523
Divock Origi,FWD,Liverpool,0,0,2,0,0.8,0,0,0.2,0.0,2019-08-31,5,0,0,0,0,0,353457,3,0,2.0,1,-91558,27831,119389,55,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,0,0.0,0.0,0,0,0.0,0.018075916916131973,0.018075916916131973
Bjorn Engels,DEF,Aston Villa,0,0,17,0,0.9,1,0,2.0,19.0,2019-08-31,90,0,0,0,0,0,29719,0,1,0.0,2,16057,20898,4841,45,False,0,4,Aston Villa,3,Crystal Palace,2,2,980,970,1040,1000,1050,1020,0,0.0,0.0,0,0,0.0,0.0,0.0
Joel Matip,DEF,Liverpool,0,0,21,1,0.8,0,0,1.2,11.2,2019-08-31,90,0,0,0,0,0,153503,3,0,0.0,6,72679,92819,20140,54,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,0,0.0,0.0,0,0,0.0,0.2262188792228699,0.2262188792228699
Chris Wood,FWD,Burnley,0,0,-4,0,13.2,3,0,2.9,0.0,2019-08-31,90,1,0,0,0,0,44380,3,0,17.0,0,-17050,1994,19044,63,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,1,0.05448396876454353,0.07550154626369476,1,0,0.05448396876454353,0.12998551130294805,0.0
Ben Mee,DEF,Burnley,0,0,9,0,0.3,3,0,2.4,23.6,2019-08-31,90,0,0,0,0,0,53936,3,0,0.0,1,-960,3546,4506,50,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,0,0.0,0.0,0,0,0.0,0.0,0.0
Ashley Westwood,MID,Burnley,0,0,13,0,15.3,3,0,2.7,12.0,2019-08-31,90,0,0,0,0,0,37558,3,0,0.0,2,-5633,897,6530,54,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,0,0.0,0.36448583006858826,1,0,0.0,0.36448583006858826,0.0
Trent Alexander-Arnold,DEF,Liverpool,1,2,40,1,33.3,0,0,5.3,19.4,2019-08-31,90,0,0,0,0,0,1534536,3,0,0.0,11,65255,138001,72746,70,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,0,0.0,0.1589951366186142,3,0,0.0,0.02741357870399952,0.02741357870399952
Georginio Wijnaldum,MID,Liverpool,0,0,10,1,13.2,0,0,3.3,11.0,2019-08-31,90,0,0,0,0,0,147049,3,0,9.0,3,-8919,9815,18734,55,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,1,0.02926349639892578,0.018075916916131973,1,0,0.02926349639892578,0.018075916916131973,0.0
Sadio Mané,MID,Liverpool,0,0,23,1,16.6,0,1,9.4,40.2,2019-08-31,84,0,0,0,0,0,1205831,3,0,37.0,8,-29935,102201,132136,115,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,2,0.3713329434394837,0.06001817062497139,1,1,0.3713329434394837,0.4313510954380035,0.0
Ashley Barnes,FWD,Burnley,0,0,0,0,4.0,2,0,0.2,0.0,2019-08-31,72,0,0,0,0,0,666994,3,0,5.0,2,177972,259444,81472,67,True,0,4,Liverpool,3,Burnley,4,3,1070,1130,1110,970,1180,1110,2,0.10859160125255583,0.0,0,0,0.10859160125255583,0.10859160125255583,0.0
Roberto Firmino,FWD,Liverpool,1,3,43,1,26.9,0,1,15.9,60.0,2019-08-31,84,0,0,0,0,0,731346,3,0,72.0,12,-21677,79280,100957,95,False,0,4,Liverpool,3,Burnley,4,5,1320,1310,1330,1310,1350,1340,5,0.42545998096466064,0.3375020921230316,2,1,0.42545998096466064,0.7783321142196655,0.06001817062497139
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,7,1,1.4,0,0,1.0,7.2,2019-08-31,70,0,0,0,0,0,306401,0,1,1.0,2,118326,157482,39156,46,False,1,4,Aston Villa,3,Crystal Palace,2,2,980,970,1040,1000,1050,1020,1,0.06466536223888397,0.0,0,0,0.06466536223888397,0.0383150689303875,0.0383150689303875
James McCarthy,MID,Crystal Palace,0,0,4,0,10.2,0,0,1.2,2.2,2019-09-14,14,0,0,0,0,0,40561,0,4,0.0,1,-2379,2090,4469,45,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,0,0.0,0.08357507735490799,1,0,0.0,0.0,0.0
Emil Krafth,DEF,Newcastle,0,0,8,0,4.3,2,0,3.7,10.6,2019-09-14,66,0,0,0,0,0,5529,1,3,22.0,1,70,532,462,45,False,0,5,Newcastle,5,Liverpool,2,3,1040,1030,990,980,1100,1090,2,0.1383996307849884,0.0,0,0,0.1383996307849884,0.1383996307849884,0.0
Christian Atsu,MID,Newcastle,1,0,15,0,40.9,3,0,7.4,30.6,2019-09-14,90,0,0,0,0,0,7859,1,3,2.0,5,-2,1087,1089,54,False,0,5,Newcastle,5,Liverpool,2,3,1040,1030,990,980,1100,1090,0,0.0,0.16229738295078278,3,0,0.0,0.2197944521903992,0.0574970692396164
Divock Origi,FWD,Liverpool,0,0,0,0,0.8,1,0,0.6,1.0,2019-09-14,36,0,0,0,0,0,307206,1,3,4.0,1,-55259,16923,72182,54,True,0,5,Newcastle,5,Liverpool,2,5,1320,1310,1330,1310,1350,1340,1,0.04489051178097725,0.0,0,0,0.04489051178097725,0.04489051178097725,0.0
Jack Grealish,MID,Aston Villa,0,0,11,1,33.7,0,0,7.1,27.0,2019-09-16,90,0,0,0,0,0,301823,0,0,10.0,2,-39813,9044,48857,60,True,1,5,West Ham,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,1,0.3745068907737732,0.7625421285629272,2,0,0.3745068907737732,1.1534337997436523,0.7789269089698792
Anwar El Ghazi,MID,Aston Villa,0,0,10,1,37.2,0,0,6.5,16.6,2019-09-16,90,0,0,0,0,0,28322,0,0,11.0,3,-3493,2874,6367,55,True,0,5,West Ham,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,1,0.059168905019760125,0.09810642898082733,3,0,0.059168905019760125,0.08949189633131027,0.03032298758625984
Felipe Anderson Pereira Gomes,MID,West Ham,0,0,18,1,33.9,0,0,7.0,17.6,2019-09-16,68,0,0,0,0,0,306958,0,0,18.0,3,-14873,14447,29320,69,False,0,5,West Ham,2,Aston Villa,2,2,1030,1000,1150,1030,1030,1040,1,0.03886361792683602,0.0584644116461277,1,0,0.03886361792683602,0.2093174010515213,0.1704537719488144
Andrew Robertson,DEF,Liverpool,1,0,26,0,33.7,1,0,11.2,40.8,2019-09-14,90,0,0,0,0,0,1382365,1,3,37.0,5,-119376,34980,154356,69,True,0,5,Newcastle,5,Liverpool,2,5,1320,1310,1330,1310,1350,1340,1,0.33162978291511536,0.1588517278432846,2,0,0.33162978291511536,0.9518745541572572,0.8665706515312195
Jeffrey Schlupp,MID,Crystal Palace,0,0,5,0,0.8,4,0,3.0,9.6,2019-09-14,90,0,0,0,0,0,9110,0,4,20.0,2,137,1540,1403,55,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,1,0.04917383939027786,0.0,0,0,0.04917383939027786,0.04917383939027786,0.0
Patrick van Aanholt,DEF,Crystal Palace,0,0,6,0,1.3,4,0,1.2,4.8,2019-09-14,90,1,0,0,0,0,808632,0,4,6.0,-2,183251,226877,43626,56,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,1,0.02033042535185814,0.0,0,0,0.02033042535185814,0.16099856793880465,0.16099856793880465
Jordan Ayew,FWD,Crystal Palace,0,0,4,0,13.6,4,0,6.0,6.4,2019-09-14,70,0,0,0,0,0,536852,0,4,40.0,1,183404,240806,57402,51,False,1,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,2,0.08648764342069626,0.06604855507612227,1,0,0.08648764342069626,0.15253619849681854,0.0
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,15,0,20.3,1,0,5.7,13.8,2019-09-14,74,0,0,0,0,0,24241,1,3,23.0,2,-2443,1276,3719,63,True,0,5,Newcastle,5,Liverpool,2,5,1320,1310,1330,1310,1350,1340,2,0.0853806808590889,0.024096453562378883,1,0,0.0853806808590889,0.4563358128070831,0.3468586802482605
Joel Ward,DEF,Crystal Palace,0,0,12,0,14.8,4,0,4.6,13.0,2019-09-14,90,0,0,0,0,0,148040,0,4,18.0,-1,79448,98355,18907,45,False,1,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,1,0.05978725478053092,0.02833126485347748,1,0,0.05978725478053092,0.029572835192084312,0.029572835192084312
Andros Townsend,MID,Crystal Palace,0,0,15,0,1.3,4,0,1.5,10.0,2019-09-14,84,0,0,0,0,0,135857,0,4,4.0,2,-24492,1616,26108,58,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,0,0.0,0.0,0,0,0.0,0.06604855507612227,0.06604855507612227
Cheikhou Kouyaté,MID,Crystal Palace,0,0,9,0,11.1,4,0,2.3,3.8,2019-09-14,75,0,0,0,0,0,10768,0,4,8.0,2,-70,1006,1076,49,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,1,0.02833126485347748,0.04917383939027786,1,0,0.02833126485347748,0.11522239446640015,0.06604855507612227
Christian Benteke,FWD,Crystal Palace,0,0,4,0,21.7,0,0,6.7,6.4,2019-09-14,19,0,0,0,0,0,52165,0,4,39.0,1,-7144,1969,9113,59,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,2,0.1564321517944336,0.12516441941261292,2,0,0.1564321517944336,0.22180932760238647,0.0
Gary Cahill,DEF,Crystal Palace,0,0,14,0,0.0,4,0,3.4,16.8,2019-09-14,90,0,0,0,0,0,124527,0,4,17.0,0,10823,18878,8055,45,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,1,0.04535503312945366,0.0,0,0,0.04535503312945366,0.0,0.0
Mamadou Sakho,DEF,Crystal Palace,0,0,13,0,10.3,4,0,2.5,14.4,2019-09-14,90,0,0,0,0,0,5773,0,4,0.0,0,757,1143,386,50,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,0,0.0,0.029572835192084312,1,0,0.0,0.07874667644500732,0.04917383939027786
Luka Milivojevic,MID,Crystal Palace,0,0,14,0,32.8,4,0,5.0,17.2,2019-09-14,90,0,0,0,0,0,268156,0,4,0.0,1,-48253,2044,50297,68,False,1,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,0,0.0,0.11821211129426955,2,0,0.0,0.12203092128038405,0.04917383939027786
Yoshinori Muto,FWD,Newcastle,0,0,2,0,0.5,1,0,0.3,2.0,2019-09-14,23,0,0,0,0,0,8459,1,3,0.0,1,-765,591,1356,54,False,0,5,Newcastle,5,Liverpool,2,3,1040,1030,990,980,1100,1090,0,0.0,0.0,0,0,0.0,0.0,0.0
Paul Dummett,DEF,Newcastle,0,0,12,0,0.1,3,0,2.0,20.2,2019-09-14,90,0,0,0,0,0,21528,1,3,0.0,1,-1616,1358,2974,45,False,0,5,Newcastle,5,Liverpool,2,3,1040,1030,990,980,1100,1090,0,0.0,0.0,0,0,0.0,0.1383996307849884,0.1383996307849884
Keinan Davis,MID,Aston Villa,0,0,2,0,0.5,0,0,0.3,0.0,2019-09-16,5,0,0,0,0,0,23010,0,0,4.0,1,-596,1588,2184,45,True,0,5,West Ham,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,1,0.06778343766927719,0.0,0,0,0.06778343766927719,0.3745068907737732,0.3745068907737732
Marvelous Nakamba,MID,Aston Villa,0,0,13,1,1.3,0,0,1.5,13.4,2019-09-16,80,0,0,0,0,0,28051,0,0,0.0,3,9822,14161,4339,44,True,0,5,West Ham,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,0,0.0,0.0,0,0,0.0,0.6429381370544434,0.6429381370544434
Neil Taylor,DEF,Aston Villa,0,0,22,1,3.9,0,0,2.1,17.0,2019-09-16,90,0,0,0,0,0,21312,0,0,0.0,6,603,2521,1918,45,True,0,5,West Ham,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,0,0.0,0.0,0,0,0.0,0.0,0.0
Miguel Almirón,MID,Newcastle,0,0,8,0,1.3,2,0,0.9,5.2,2019-09-14,66,0,0,0,0,0,36417,1,3,2.0,2,-4980,1018,5998,59,False,0,5,Newcastle,5,Liverpool,2,3,1040,1030,990,980,1100,1090,0,0.0,0.0,0,0,0.0,0.11960148066282272,0.11960148066282272
Tom Heaton,GK,Aston Villa,0,0,22,1,0.0,0,0,0.7,6.8,2019-09-16,90,0,0,0,0,1,448344,0,0,0.0,6,-4250,25191,29441,45,True,0,5,West Ham,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,0,0.0,0.0,0,0,0.0,0.0,0.0
Ricardo Domingos Barbosa Pereira,DEF,Leicester,0,0,6,0,2.9,1,0,1.8,11.2,2019-09-14,90,0,0,0,0,0,343914,0,1,4.0,2,-24980,10262,35242,60,False,0,5,Leicester,4,Man Utd,3,3,1080,1150,1100,1210,1160,1210,0,0.0,0.0,0,0,0.0,0.02301888912916184,0.02301888912916184
Wilfried Zaha,MID,Crystal Palace,0,0,5,0,2.2,4,0,3.7,12.4,2019-09-14,90,0,0,0,0,0,732325,0,4,22.0,2,-98212,21472,119684,68,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,2,0.13142572343349454,0.0,0,0,0.13142572343349454,0.13142572343349454,0.0
Martin Dubravka,GK,Newcastle,0,0,15,0,0.0,3,0,3.3,32.6,2019-09-14,90,0,0,0,0,5,61743,1,3,0.0,2,-4818,1092,5910,50,False,0,5,Newcastle,5,Liverpool,2,3,1040,1030,990,980,1100,1090,0,0.0,0.0,0,0,0.0,0.06468107551336287,0.06468107551336287
Jonjo Shelvey,MID,Newcastle,0,0,8,0,1.6,3,0,0.8,3.4,2019-09-14,90,0,0,0,0,0,27393,1,3,3.0,2,-4413,1094,5507,50,False,0,5,Newcastle,5,Liverpool,2,3,1040,1030,990,980,1100,1090,2,0.03977349027991295,0.0,0,0,0.03977349027991295,0.1786653846502304,0.13889189064502716
Víctor Camarasa,MID,Crystal Palace,0,0,3,0,0.1,0,0,0.0,0.2,2019-09-14,5,0,0,0,0,0,22814,0,4,0.0,1,-4539,261,4800,48,False,0,5,Crystal Palace,4,Spurs,3,3,1180,1080,1040,1040,1120,1130,0,0.0,0.0,0,0,0.0,0.06537716835737227,0.06537716835737227
