season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2009/10,55038,45,44,42,1465,1,1,0,31,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0
2018/19,55038,45,42,17,837,0,0,0,27,0,0,0,4,1,0,0,123,99.6,71.9,15.0,18.7
2020/21,55038,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
