name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Aaron Connolly,FWD,Brighton,72,42,9,0,True,2021-09-19T13:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2548,9659,301,2849
Aaron Cresswell,DEF,West Ham,411,49,13,1,True,2021-09-19T13:00:00Z,1,2,5,90,0,0,0,2,0,0,0,0,0,0,0,15,15.4,27.3,0.0,4.3,55,-69118,1265797,53937,123055
Aaron Lennon,MID,Burnley,575,43,1,0,True,2021-09-18T14:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,89,859,229,140
Aaron Ramsdale,GK,Arsenal,559,43,5,9,False,2021-09-18T14:00:00Z,0,1,5,90,0,0,1,0,0,0,0,0,0,3,2,32,26.4,0.0,0.0,2.6,45,52488,77277,65020,12532
Aaron Ramsey,MID,Aston Villa,496,41,8,0,True,2021-09-18T16:30:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,138,16181,1995,1857
Aaron Wan-Bissaka,DEF,Man Utd,288,49,19,2,False,2021-09-19T13:00:00Z,1,2,5,90,0,0,0,1,0,0,0,0,0,0,0,20,22.2,5.6,21.0,4.9,54,-79631,542701,8006,87637
Abdoulaye Doucouré,MID,Everton,173,41,2,2,False,2021-09-18T16:30:00Z,3,0,5,90,0,0,0,3,0,0,0,0,0,0,0,14,24.4,12.5,0.0,3.7,55,83551,237412,112556,29005
Adama Traoré,MID,Wolves,435,50,3,2,True,2021-09-18T11:30:00Z,0,2,5,90,0,0,0,2,0,0,0,0,0,0,0,16,16.0,22.3,25.0,6.3,60,45561,369081,95236,49675
Adam Armstrong,FWD,Southampton,525,45,12,2,False,2021-09-18T14:00:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,6,15.6,0.9,71.0,8.8,60,-28248,249612,35537,63785
Adam Forshaw,MID,Leeds,552,46,14,0,False,2021-09-17T19:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-41,1246,227,268
Adam Idah,FWD,Norwich,329,47,18,1,True,2021-09-18T14:00:00Z,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.1,0.0,0.1,50,480,34179,6329,5849
Adam Lallana,MID,Brighton,53,42,9,2,True,2021-09-19T13:00:00Z,2,1,5,90,0,0,0,1,0,0,0,0,0,0,0,18,13.6,1.3,10.0,2.5,54,-683,17388,1394,2077
Adam Masina,DEF,Watford,390,47,15,0,False,2021-09-18T14:00:00Z,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-915,9130,648,1563
Adam Webster,DEF,Brighton,61,42,9,0,True,2021-09-19T13:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11904,33428,320,12224
Adedapo Awokoya-Mebude,FWD,Watford,469,47,15,0,False,2021-09-18T14:00:00Z,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1186,10662,0,1186
Ademola Lookman,MID,Leicester,587,42,4,1,False,2021-09-19T13:00:00Z,2,1,5,45,0,0,0,1,0,0,0,0,0,0,0,6,8.2,22.7,48.0,7.9,60,886,3039,1733,847
Adrián San Miguel del Castillo,GK,Liverpool,223,44,7,0,True,2021-09-18T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1056,19948,538,1594
Ainsley Maitland-Niles,MID,Arsenal,13,43,5,1,False,2021-09-18T14:00:00Z,0,1,5,15,0,0,0,0,0,0,0,0,0,0,0,1,5.6,0.5,0.0,0.6,54,-78,5122,424,502
Albert Sambi Lokonga,MID,Arsenal,478,43,5,1,False,2021-09-18T14:00:00Z,0,1,5,29,0,0,0,0,0,0,0,0,0,0,0,9,18.2,11.3,0.0,3.0,50,134,16942,2567,2433
Alex Nicolao Telles,DEF,Man Utd,279,49,19,0,False,2021-09-19T13:00:00Z,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-42,1169,53,95
Alexandre Lacazette,FWD,Arsenal,6,43,5,0,False,2021-09-18T14:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-8548,87026,2913,11461
Alexis Mac Allister,MID,Brighton,74,42,9,0,True,2021-09-19T13:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-34,49046,6761,6795
Alex Iwobi,MID,Everton,174,41,2,2,False,2021-09-18T16:30:00Z,3,0,5,80,0,0,0,3,0,0,0,0,0,0,0,6,3.8,3.0,8.0,1.5,59,-988,17197,1289,2277
Alex Kral,MID,West Ham,589,49,13,0,True,2021-09-19T13:00:00Z,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1341,5213,2368,1027
Alex McCarthy,GK,Southampton,334,45,12,6,False,2021-09-18T14:00:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,1,0,22,10.6,0.0,0.0,1.1,45,6568,128732,18099,11531
