element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
430,5,9,2,False,2021-08-14T14:00:00Z,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,2,4.0,36.9,18.0,5.9,75,0,240264,0,0
430,17,17,1,True,2021-08-22T13:00:00Z,0,1,2,90,0,0,0,1,0,0,0,1,0,0,0,-2,4.0,47.8,86.0,13.8,75,-25916,244968,16333,42249
430,30,13,2,True,2021-08-29T15:30:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,10,11.4,35.3,54.0,10.1,74,-48434,203246,14667,63101
430,40,18,1,False,2021-09-11T14:00:00Z,0,2,4,90,0,0,1,0,0,0,0,1,0,0,0,1,5.2,27.3,10.0,4.3,74,84678,302151,195739,111061
430,50,3,2,True,2021-09-18T11:30:00Z,0,2,5,90,0,0,0,2,0,0,0,0,0,0,0,1,3.6,36.1,8.0,4.8,74,127411,436766,191322,63911
430,59,16,8,False,2021-09-26T13:00:00Z,0,1,6,90,1,0,1,0,0,0,0,0,0,0,2,31,50.2,11.8,64.0,12.6,75,-44436,389597,43215,87651
430,70,14,10,True,2021-10-02T14:00:00Z,2,1,7,90,0,2,0,1,0,0,0,0,0,0,2,29,40.2,40.0,5.0,8.5,75,66475,464699,106915,40440
430,72,2,1,False,2021-10-16T14:00:00Z,2,3,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.1,76,118271,594501,177092,58821
430,87,10,5,False,2021-10-23T14:00:00Z,1,1,9,90,0,1,0,1,0,0,0,0,0,0,0,14,11.8,12.9,31.0,5.6,76,25476,621405,81935,56459
430,100,8,9,True,2021-11-01T20:00:00Z,2,1,10,89,1,0,0,1,0,0,0,0,0,0,3,31,33.6,4.7,47.0,8.5,76,9945,635045,59721,49776
