season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2017/18,46483,60,59,23,760,0,2,1,18,0,0,0,3,0,0,0,128,133.2,120.0,65.0,31.8
2018/19,46483,50,47,3,87,0,0,0,1,0,0,0,0,0,0,0,16,14.2,6.3,0.0,2.1
2020/21,46483,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
