season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,146610,45,45,111,2915,0,1,12,28,0,0,0,4,0,0,6,552,576.6,262.3,246.0,108.6
2020/21,146610,50,47,3,180,0,0,0,3,0,0,0,0,0,0,0,19,40.2,2.5,0.0,4.3
