goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,0,90,DC,Norwich,Leicester,1,2,2021-08-28,16398,2021,478874,0.031780898571014404,0,1,0,0,0.031780898571014404,0.031780898571014404,Daniel Amartey
0,0,0,90,DC,West Ham,Leicester,4,1,2021-08-23,16395,2021,478208,0,0,0,0,0,0.07021933794021606,0.07021933794021606,Daniel Amartey
0,0,0,90,DC,Leicester,Wolverhampton Wanderers,1,0,2021-08-14,16381,2021,475529,0,0,0,0,0,0.291550874710083,0.291550874710083,Daniel Amartey
