season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2011/12,47390,40,45,112,3082,0,1,14,41,1,0,0,4,0,0,5,0,0.0,0.0,0.0,0.0
2012/13,47390,50,45,17,276,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2013/14,47390,45,44,23,593,0,1,1,9,0,0,0,1,0,0,3,36,0.0,0.0,0.0,0.0
2014/15,47390,45,48,109,2998,0,3,13,41,0,0,0,9,0,0,4,658,0.0,0.0,0.0,0.0
2015/16,47390,50,46,89,2947,0,2,8,46,0,0,0,4,0,0,4,506,0.0,0.0,0.0,0.0
2016/17,47390,45,41,22,920,0,1,2,26,0,0,0,1,0,0,0,160,149.2,84.1,12.0,24.6
2019/20,47390,45,42,22,1088,0,0,2,25,0,0,0,2,0,0,0,163,157.6,79.7,29.0,26.7
2020/21,47390,45,42,-1,15,0,0,0,2,0,0,0,1,0,0,0,1,0.8,0.7,0.0,0.2
