player_name,position_x,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
Oliver McBurnie,FWD,Sheffield Utd,357,285,Aston Villa,1,True,2021-03-03,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,56,49,15112,504,455,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000,0,0,0.0,1,Sub,Sheffield United,Aston Villa,1,0,2021-03-03,14721,2020,453795,0.0,0,0,0,0.0,0.0,0.0
Oliver Norwood,MID,Sheffield Utd,349,285,Aston Villa,3,True,2021-03-03,1,0,26,90,0,0,1,0,0,0,0,0,0,0,0,15,32.2,11.9,3.0,4.7,45,-186,10213,142,328,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000,0,2,0.019748294726014137,90,MC,Sheffield United,Aston Villa,1,0,2021-03-03,14721,2020,453790,0.0780334621667862,0,1,0,0.019748294726014137,0.13477252423763275,0.12837307155132294
Phil Jagielka,DEF,Sheffield Utd,529,285,Aston Villa,-2,True,2021-03-03,1,0,26,56,0,0,0,0,0,0,0,0,1,0,0,-6,2.4,0.1,0.0,0.3,39,801,45285,2510,1709,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000,0,0,0.0,58,DC,Sheffield United,Aston Villa,1,0,2021-03-03,14721,2020,453783,0.0,0,0,0,0.0,0.12837307155132294,0.12837307155132294
Adama Traoré,MID,Wolves,465,284,Man City,2,False,2021-03-02,4,1,26,90,0,0,0,4,0,0,0,0,0,0,0,10,8.6,2.9,30.0,4.2,60,626,396505,4820,4194,26,Wolves,5,Man City,2,20,Wolves,WOL,3,1130,1120,1120,1040,1110,1080,0,3,0.184580460190773,90,FW,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02,14720,2020,453571,0.0,0,0,0,0.184580460190773,0.184580460190773,0.0
Conor Coady,DEF,Wolves,459,284,Man City,7,False,2021-03-02,4,1,26,90,1,0,0,4,0,0,0,0,0,0,1,25,56.8,0.0,17.0,7.4,48,2751,368149,10564,7813,26,Wolves,5,Man City,2,20,Wolves,WOL,3,1130,1120,1120,1040,1110,1080,1,1,0.05068434402346611,90,DC,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02,14720,2020,453564,0.0,0,0,1,0.05068434402346611,0.0,0.0
Fabio Silva,FWD,Wolves,504,284,Man City,1,False,2021-03-02,4,1,26,35,0,0,0,3,0,0,0,0,0,0,0,3,0.0,1.5,0.0,0.2,52,-4752,80258,4889,9641,26,Wolves,5,Man City,2,20,Wolves,WOL,3,1130,1120,1120,1040,1110,1080,0,0,0.0,33,Sub,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02,14720,2020,453572,0.0,0,0,0,0.0,0.0,0.0
Ki-Jana Hoever,DEF,Wolves,545,284,Man City,0,False,2021-03-02,4,1,26,90,0,0,0,4,0,0,0,0,0,0,0,4,18.0,1.9,0.0,2.0,44,-50,3653,78,128,26,Wolves,5,Man City,2,20,Wolves,WOL,3,1130,1120,1120,1040,1110,1080,0,0,0.0,90,DMR,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02,14720,2020,453565,0.0,0,0,0,0.0,0.0,0.0
Leander Dendoncker,MID,Wolves,464,284,Man City,0,False,2021-03-02,4,1,26,90,0,0,0,4,1,0,0,0,0,0,0,7,20.0,0.5,4.0,2.5,46,1489,40134,2905,1416,26,Wolves,5,Man City,2,20,Wolves,WOL,3,1130,1120,1120,1040,1110,1080,0,1,0.014774614013731481,90,DC,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02,14720,2020,453562,0.0,0,0,0,0.014774614013731481,0.08252627402544023,0.08252627402544023
Abdoulaye Doucouré,MID,Everton,512,153,Man City,1,True,2021-02-17,1,3,24,90,0,0,0,3,0,0,0,1,0,0,0,9,5.6,2.4,4.0,1.2,52,23030,82664,26198,3168,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,MC,Everton,Manchester City,1,3,2021-02-17,14593,2020,450258,0.0,0,0,0,0.0,0.0,0.0
Ben Godfrey,DEF,Everton,566,153,Man City,1,True,2021-02-17,1,3,24,90,0,0,0,3,0,0,0,0,0,0,0,9,23.6,0.9,0.0,2.5,50,5988,25145,7549,1561,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,DL,Everton,Manchester City,1,3,2021-02-17,14593,2020,450256,0.0,0,0,0,0.0,0.0,0.0
Gylfi Sigurdsson,MID,Everton,150,153,Man City,2,True,2021-02-17,1,3,24,90,0,0,0,3,0,0,0,0,0,0,0,14,9.0,3.6,19.0,3.2,68,34407,149125,43335,8928,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,1,0.08548465371131897,90,AMC,Everton,Manchester City,1,3,2021-02-17,14593,2020,450261,0.0,0,0,0,0.08548465371131897,0.13211026787757876,0.04662560671567917
James Rodríguez,MID,Everton,508,153,Man City,1,True,2021-02-17,1,3,24,21,0,0,0,1,0,0,0,0,0,0,0,4,1.6,0.3,0.0,0.2,77,162928,887185,192296,29368,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,19,Sub,Everton,Manchester City,1,3,2021-02-17,14593,2020,450263,0.0,0,0,0,0.0,0.0,0.0
Joshua King,FWD,Everton,651,153,Man City,1,True,2021-02-17,1,3,24,21,0,0,0,1,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,55,13825,20824,15935,2110,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,19,Sub,Everton,Manchester City,1,3,2021-02-17,14593,2020,450265,0.0,0,0,0,0.0,0.0,0.0
Lucas Digne,DEF,Everton,155,153,Man City,4,True,2021-02-17,1,3,24,90,0,1,0,3,0,0,0,0,0,0,0,17,9.8,4.3,4.0,1.8,61,61671,602381,94700,33029,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,1,0.04662560671567917,90,ML,Everton,Manchester City,1,3,2021-02-17,14593,2020,450260,0.0,0,0,0,0.04662560671567917,1.005883812904358,0.9592582583427428
Mason Holgate,DEF,Everton,165,153,Man City,1,True,2021-02-17,1,3,24,90,0,0,0,3,0,0,0,0,0,0,0,12,15.4,0.1,0.0,1.6,48,1470,66393,6586,5116,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,DR,Everton,Manchester City,1,3,2021-02-17,14593,2020,450253,0.0,0,0,0,0.0,0.0,0.0
Michael Keane,DEF,Everton,156,153,Man City,1,True,2021-02-17,1,3,24,90,0,0,0,3,0,0,0,0,0,0,0,15,23.4,0.3,0.0,2.4,51,75530,476281,92692,17162,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,DC,Everton,Manchester City,1,3,2021-02-17,14593,2020,450255,0.0,0,0,0,0.0,0.08548465371131897,0.08548465371131897
Seamus Coleman,DEF,Everton,152,153,Man City,1,True,2021-02-17,1,3,24,72,0,0,0,3,0,0,0,0,0,0,0,12,12.6,14.5,2.0,2.9,48,67,47199,1789,1722,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,73,Sub,Everton,Manchester City,1,3,2021-02-17,14593,2020,450264,0.04662560671567917,0,1,0,0.0,0.04662560671567917,0.04662560671567917
Tom Davies,MID,Everton,163,153,Man City,2,True,2021-02-17,1,3,24,68,0,0,0,2,0,0,0,0,0,0,0,6,4.2,0.2,0.0,0.4,52,27,7030,193,166,24,Man City,3,Everton,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,71,MC,Everton,Manchester City,1,3,2021-02-17,14593,2020,450259,0.0,0,0,0,0.0,0.0,0.0
Abdoulaye Doucouré,MID,Everton,512,287,West Brom,3,False,2021-03-04,0,1,26,63,0,0,1,0,0,0,0,0,0,0,0,15,6.8,13.9,4.0,2.5,52,4303,73600,8582,4279,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,65,MC,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454210,0.018441177904605862,0,1,0,0.0,0.1502845585346222,0.13184337317943573
Alex Iwobi,MID,Everton,159,287,West Brom,1,False,2021-03-04,0,1,26,57,0,0,0,0,0,0,0,0,0,0,0,6,9.6,1.1,4.0,1.5,59,-440,17587,493,933,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,59,MR,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454209,0.0,0,0,0,0.0,0.13879570364952087,0.13879570364952087
Ben Godfrey,DEF,Everton,566,287,West Brom,6,False,2021-03-04,0,1,26,90,0,0,1,0,0,0,0,0,0,0,0,27,33.6,0.9,8.0,4.3,50,11547,36310,13596,2049,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,1,0.018441177904605862,90,DC,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454206,0.0,0,0,0,0.018441177904605862,0.08684200793504715,0.06840083748102188
Dominic Calvert-Lewin,FWD,Everton,164,287,West Brom,2,False,2021-03-04,0,1,26,90,0,0,1,0,0,0,0,0,0,0,0,6,11.8,24.4,25.0,6.1,78,765433,3522058,811559,46126,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,2,0.47933229804039,90,FW,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454215,0.13184337317943573,0,2,0,0.47933229804039,0.7795684933662415,0.30023622512817383
Gylfi Sigurdsson,MID,Everton,150,287,West Brom,4,False,2021-03-04,0,1,26,26,0,1,0,0,0,0,0,0,0,0,0,17,21.4,14.4,2.0,3.8,68,12534,130125,20346,7812,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,25,Sub,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454217,0.5755969285964966,1,1,0,0.0,0.0,0.0
Jordan Pickford,GK,Everton,157,287,West Brom,7,False,2021-03-04,0,1,26,90,0,0,1,0,0,0,0,0,0,3,0,28,19.8,0.0,0.0,2.0,48,58975,426041,66451,7476,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,GK,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454205,0.0,0,0,0,0.0,0.051859788596630096,0.051859788596630096
Joshua King,FWD,Everton,651,287,West Brom,1,False,2021-03-04,0,1,26,6,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.6,0.0,0.4,54,-4012,10227,1495,5507,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,5,Sub,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454218,0.0,0,0,0,0.0,0.0,0.0
Lucas Digne,DEF,Everton,155,287,West Brom,8,False,2021-03-04,0,1,26,90,0,0,1,0,0,0,0,0,0,0,2,30,28.0,27.5,4.0,6.0,61,244963,834717,262448,17485,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,ML,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454212,0.2347939908504486,0,2,0,0.0,0.41277554631233215,0.17798155546188354
Mason Holgate,DEF,Everton,165,287,West Brom,5,False,2021-03-04,0,1,26,90,0,0,1,0,0,0,0,1,0,0,0,25,17.6,0.9,0.0,1.9,48,22884,86995,28183,5299,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,DC,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454207,0.0,0,0,0,0.0,0.018441177904605862,0.018441177904605862
Michael Keane,DEF,Everton,156,287,West Brom,8,False,2021-03-04,0,1,26,90,0,0,1,0,0,0,0,0,0,0,2,30,18.2,0.3,0.0,1.9,51,92154,523466,108895,16741,26,Everton,2,West Brom,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,DC,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454208,0.0,0,0,0,0.0,0.051859788596630096,0.051859788596630096
Ben Godfrey,DEF,Everton,566,180,Aston Villa,6,False,2021-05-13,0,0,35,90,0,0,1,0,0,0,0,0,0,0,0,24,13.0,0.2,33.0,4.6,50,10121,55298,13193,3072,35,Everton,3,Aston Villa,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,1,0.06442666798830032,90,DC,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470512,0.0,0,0,0,0.06442666798830032,0.058060217648744576,0.058060217648744576
Dominic Calvert-Lewin,FWD,Everton,164,180,Aston Villa,2,False,2021-05-13,0,0,35,90,0,0,1,0,0,0,0,0,0,0,0,4,6.8,2.9,62.0,7.2,75,256994,2490379,283620,26626,35,Everton,3,Aston Villa,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,3,0.16980670392513275,90,FW,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470519,0.0,0,0,0,0.16980670392513275,0.16980670392513275,0.0
Gylfi Sigurdsson,MID,Everton,150,180,Aston Villa,2,False,2021-05-13,0,0,35,66,0,0,1,0,0,0,0,1,0,0,0,4,6.6,12.3,9.0,2.8,69,71516,292187,90071,18555,35,Everton,3,Aston Villa,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,1,0.041931115090847015,69,ML,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470517,0.06442666798830032,0,1,0,0.041931115090847015,0.12169239670038225,0.12169239670038225
Jordan Pickford,GK,Everton,157,180,Aston Villa,6,False,2021-05-13,0,0,35,90,0,0,1,0,0,0,0,0,0,2,0,24,11.8,0.1,0.0,1.2,48,24407,411599,29972,5565,35,Everton,3,Aston Villa,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,GK,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470509,0.0,0,0,0,0.0,0.1420370489358902,0.1420370489358902
Lucas Digne,DEF,Everton,155,180,Aston Villa,8,False,2021-05-13,0,0,35,90,0,0,1,0,0,0,0,0,0,0,2,29,20.0,44.4,0.0,6.4,61,138087,885474,151345,13258,35,Everton,3,Aston Villa,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,90,DL,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470513,0.15249212086200714,0,3,0,0.0,0.33871468901634216,0.20566922426223755
Mason Holgate,DEF,Everton,165,180,Aston Villa,6,False,2021-05-13,0,0,35,90,0,0,1,0,0,0,0,0,0,0,0,19,13.6,0.5,17.0,3.1,48,9501,86814,12204,2703,35,Everton,3,Aston Villa,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,1,0.019446671009063717,90,DR,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470510,0.0,0,0,0,0.019446671009063717,0.12056373059749605,0.12056373059749605
Michael Keane,DEF,Everton,156,180,Aston Villa,6,False,2021-05-13,0,0,35,90,0,0,1,0,0,0,0,0,0,0,0,24,14.2,0.1,8.0,2.2,50,18229,470784,34620,16391,35,Everton,3,Aston Villa,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,1,0.014126262627542019,90,DC,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470511,0.0,0,0,0,0.014126262627542019,0.1420370489358902,0.1420370489358902
Seamus Coleman,DEF,Everton,152,180,Aston Villa,6,False,2021-05-13,0,0,35,74,0,0,1,0,0,0,0,0,0,0,0,23,10.2,19.4,2.0,3.2,49,43092,226648,50314,7222,35,Everton,3,Aston Villa,4,7,Everton,EVE,3,1100,1130,1140,1200,1130,1250,0,0,0.0,77,MR,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470514,0.08397683501243591,0,1,0,0.0,0.14648035168647766,0.06250350922346115
Ben Davies,DEF,Liverpool,653,223,Man City,0,True,2021-02-07,1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1004,2496,1472,468,23,Man City,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DL,Tottenham,West Bromwich Albion,2,0,2021-02-07,14663,2020,448047,0.0,0,0,0,0.0,0.5171064138412476,0.5171064138412476
Ben Davies,DEF,Liverpool,653,234,Leicester,0,False,2021-02-13,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-255,2393,442,697,24,Liverpool,4,Leicester,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.058054622262716286,90,DL,Manchester City,Tottenham,3,0,2021-02-13,14671,2020,449184,0.0,0,0,0,0.058054622262716286,0.058054622262716286,0.0
Ben Davies,DEF,Liverpool,653,283,Chelsea,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-196,1893,228,424,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DL,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454182,0.0,0,0,0,0.0,0.0,0.0
Davinson Sánchez,DEF,Spurs,398,257,Burnley,6,True,2021-02-28,4,0,26,90,0,0,1,0,0,0,0,0,0,0,0,27,30.6,0.2,0.0,3.1,52,3410,59707,4898,1488,26,Burnley,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,90,DC,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452967,0.0,0,0,0,0.0,1.2307229042053225,1.2307229042053225
Erik Lamela,MID,Spurs,387,257,Burnley,1,True,2021-02-28,4,0,26,20,0,0,0,0,0,0,0,0,0,0,0,4,1.0,1.0,0.0,0.2,57,317,9666,587,270,26,Burnley,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,18,Sub,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452975,0.0,0,0,0,0.0,0.14400218427181244,0.14400218427181244
Gareth Bale,MID,Spurs,543,257,Burnley,19,True,2021-02-28,4,0,26,69,2,1,1,0,0,0,0,0,0,0,3,57,87.0,14.0,56.0,15.7,93,9713,33314,10949,1236,26,Burnley,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,2,3,0.7296571731567383,72,AMR,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452971,0.04775558039546013,1,1,2,0.7296571731567383,0.948548138141632,0.17113538086414334
Harry Kane,FWD,Spurs,388,257,Burnley,6,True,2021-02-28,4,0,26,90,1,0,1,0,0,0,0,0,0,0,0,29,40.6,25.8,37.0,10.3,111,570891,2632864,615011,44120,26,Burnley,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,1,5,0.7446272373199463,90,FW,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452974,0.17964304983615875,0,2,1,0.7446272373199463,1.1199336051940918,0.19566334784030914
Hugo Lloris,GK,Spurs,383,257,Burnley,7,True,2021-02-28,4,0,26,90,0,0,1,0,0,0,0,0,0,3,0,27,26.2,0.0,0.0,2.6,56,15813,522566,37509,21696,26,Burnley,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,90,GK,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452964,0.0,0,0,0,0.0,0.95586758852005,0.95586758852005
Matt Doherty,DEF,Spurs,457,257,Burnley,1,True,2021-02-28,4,0,26,9,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,56,-834,334817,3738,4572,26,Burnley,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,7,Sub,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452976,0.0,0,0,0,0.0,0.0,0.0
Pierre-Emile Højbjerg,MID,Spurs,396,257,Burnley,3,True,2021-02-28,4,0,26,90,0,0,1,0,0,0,0,0,0,0,0,14,8.2,2.1,0.0,1.0,49,7856,76489,12751,4895,26,Burnley,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,90,DMC,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452969,0.0,0,0,0,0.0,1.0883555412292478,1.0883555412292478
Toby Alderweireld,DEF,Spurs,386,257,Burnley,6,True,2021-02-28,4,0,26,90,0,0,1,0,0,0,0,0,0,0,0,30,22.6,0.0,0.0,2.3,54,-27,134321,6547,6574,26,Burnley,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,90,DC,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452966,0.0,0,0,0,0.0,0.9407702684402466,0.9407702684402466
Eric Dier,DEF,Spurs,391,286,Southampton,1,True,2021-04-21,2,1,32,90,0,0,0,1,0,0,0,1,0,0,0,11,14.6,1.3,10.0,2.6,46,6573,196400,12076,5503,32,Southampton,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,1,0.06862543523311615,90,DC,Tottenham,Southampton,2,1,2021-04-21,14722,2020,464281,0.0,0,0,0,0.06862543523311615,0.15365329384803772,0.15365329384803772
Erik Lamela,MID,Spurs,387,286,Southampton,1,True,2021-04-21,2,1,32,11,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.3,6.0,0.7,57,1047,11211,1281,234,32,Southampton,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,10,Sub,Tottenham,Southampton,2,1,2021-04-21,14722,2020,464289,0.0,0,0,0,0.0,0.0,0.0
Hugo Lloris,GK,Spurs,383,286,Southampton,3,True,2021-04-21,2,1,32,90,0,0,0,1,0,0,0,0,0,4,0,17,30.0,0.0,0.0,3.0,56,89293,616091,96638,7345,32,Southampton,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,90,GK,Tottenham,Southampton,2,1,2021-04-21,14722,2020,464278,0.0,0,0,0,0.0,0.0,0.0
Pierre-Emile Højbjerg,MID,Spurs,396,286,Southampton,2,True,2021-04-21,2,1,32,90,0,0,0,1,0,0,0,0,0,0,0,12,6.0,4.9,0.0,1.1,49,11242,86653,14191,2949,32,Southampton,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,90,DMC,Tottenham,Southampton,2,1,2021-04-21,14722,2020,464283,0.0,0,0,0,0.0,0.15365329384803772,0.15365329384803772
Serge Aurier,DEF,Spurs,389,286,Southampton,2,True,2021-04-21,2,1,32,90,0,0,0,1,0,0,0,0,0,0,0,12,30.6,6.8,0.0,3.7,52,13273,122548,14740,1467,32,Southampton,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,90,DR,Tottenham,Southampton,2,1,2021-04-21,14722,2020,464279,0.0,0,0,0,0.0,0.11926339566707612,0.11926339566707612
Sergio Reguilón,DEF,Spurs,542,286,Southampton,5,True,2021-04-21,2,1,32,90,0,1,0,1,0,0,0,0,0,0,0,20,12.4,9.3,12.0,3.4,55,140794,441839,147328,6534,32,Southampton,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,0,0.0,90,DL,Tottenham,Southampton,2,1,2021-04-21,14722,2020,464282,0.0,0,0,0,0.0,0.15985417366027832,0.15985417366027832
Toby Alderweireld,DEF,Spurs,386,286,Southampton,2,True,2021-04-21,2,1,32,90,0,0,0,1,0,0,0,0,0,0,0,14,13.0,0.7,6.0,2.0,54,3532,150748,9910,6378,32,Southampton,4,Spurs,2,17,Spurs,TOT,4,1170,1130,1290,1250,1250,1190,0,1,0.0261391494423151,90,DC,Tottenham,Southampton,2,1,2021-04-21,14722,2020,464280,0.0,0,0,0,0.0261391494423151,0.1029418557882309,0.1029418557882309
Aboubakar Kamara,MID,Fulham,190,181,Chelsea,1,True,2021-01-16,0,1,19,7,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.5,7.0,1.1,48,10,3693,104,94,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.018166584894061092,6,Sub,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442428,0.0,0,0,0,0.018166584894061092,0.018166584894061092,0.0
Ademola Lookman,MID,Fulham,557,181,Chelsea,1,True,2021-01-16,0,1,19,90,0,0,0,1,0,0,0,1,0,0,0,-2,3.6,7.7,26.0,3.7,50,6474,104589,22720,16246,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,2,0.07988528907299043,90,FW,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442427,0.0,0,0,0,0.07988528907299043,0.2283219248056412,0.17486712336540222
Alphonse Areola,GK,Fulham,516,181,Chelsea,3,True,2021-01-16,0,1,19,90,0,0,0,1,0,0,0,0,0,5,0,20,37.2,0.0,0.0,3.7,45,34034,204173,49429,15395,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,GK,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442417,0.0,0,0,0,0.0,0.12655921280384064,0.12655921280384064
Harrison Reed,MID,Fulham,373,181,Chelsea,2,True,2021-01-16,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,11,22.6,2.3,17.0,4.2,44,1517,50596,6196,4679,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.040929175913333886,90,MC,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442425,0.0,0,0,0,0.040929175913333886,0.1273154616355896,0.08638627827167511
Joachim Andersen,DEF,Fulham,571,181,Chelsea,2,True,2021-01-16,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,17,31.6,0.1,0.0,3.2,45,134,3011,350,216,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DC,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442418,0.0,0,0,0,0.0,0.0,0.0
Joe Bryan,DEF,Fulham,182,181,Chelsea,1,True,2021-01-16,0,1,19,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4.3,0.0,0.4,46,-307,24742,167,474,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,6,Sub,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442429,0.0,0,0,0,0.0,0.0,0.0
