goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,0,1,Sub,Brighton,Crystal Palace,0,1,2020-02-29,11915,2019,387454,0.475088894367218,0,1,0,0,0.6556398868560791,0.18055099248886108,Cenk Tosun
0,0,0,1,Sub,Crystal Palace,Newcastle United,1,0,2020-02-22,11905,2019,387192,0,0,0,0,0,0,0,Cenk Tosun
0,2,0.38556018471717834,72,FW,Crystal Palace,Southampton,0,2,2020-01-21,11882,2019,386317,0,0,0,0,0.38556018471717834,0.38556018471717834,0,Cenk Tosun
1,2,0.44577160477638245,83,FW,Manchester City,Crystal Palace,2,2,2020-01-18,11864,2019,386060,0,0,0,1,0.44577160477638245,0.16390959918498993,0.08175188302993774,Cenk Tosun
0,0,0,20,Sub,Crystal Palace,Arsenal,1,1,2020-01-11,11859,2019,385779,0,0,0,0,0,0,0,Cenk Tosun
0,2,0.15818624198436737,72,Sub,Everton,Arsenal,0,0,2019-12-21,11816,2019,371244,0,0,0,0,0.15818624198436737,0.15818624198436737,0,Cenk Tosun
0,4,0.18067990243434906,90,FW,Everton,Norwich,0,2,2019-11-23,11768,2019,364802,0.049435582011938095,0,1,0,0.18067990243434906,0.16479870676994324,0,Cenk Tosun
0,3,0.2625143826007843,75,FW,Southampton,Everton,1,2,2019-11-09,11758,2019,363185,0.08581764996051788,0,2,0,0.2625143826007843,0.2996198534965515,0,Cenk Tosun
1,1,0.4129663109779358,20,Sub,Everton,Tottenham,1,1,2019-11-03,11748,2019,362345,0,0,0,1,0.4129663109779358,0.4129663109779358,0,Cenk Tosun
0,1,0.06720712780952454,33,Sub,Everton,Sheffield United,0,2,2019-09-21,11698,2019,352225,0.012496705166995525,0,1,0,0.06720712780952454,0.07970383018255234,0,Cenk Tosun
