goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
1,2,0.13507002592086792,90,FWR,Chelsea,Wolverhampton Wanderers,2,0,2020-07-26,12021,2019,411268,0.6358435750007629,1,4,1,0.13507002592086792,0.6383443474769592,0.044385429471731186,Mason Mount
0,1,0.41871389746665955,62,AMC,Liverpool,Chelsea,5,3,2020-07-22,12006,2019,410860,0,0,0,0,0.41871389746665955,0.41871389746665955,0,Mason Mount
0,0,0,48,MC,Sheffield United,Chelsea,3,0,2020-07-11,11989,2019,407523,0.014592386782169342,0,1,0,0,0.061710160225629807,0.047117773443460464,Mason Mount
0,2,0.10233048349618912,90,MC,Crystal Palace,Chelsea,2,3,2020-07-07,11977,2019,406261,0,0,1,0,0.10233048349618912,0.7120305299758911,0.6097000241279602,Mason Mount
0,2,0.08492902666330338,79,MC,Chelsea,Watford,3,0,2020-07-04,11964,2019,405457,0,0,0,0,0.08492902666330338,0.2530965805053711,0.21849414706230164,Mason Mount
0,0,0,34,Sub,West Ham,Chelsea,3,2,2020-07-01,11962,2019,404619,0.12416467070579529,0,2,0,0,0.11209917813539505,0.11209917813539505,Mason Mount
0,2,0.3562658131122589,90,MC,Chelsea,Manchester City,2,1,2020-06-25,11946,2019,402733,0,0,0,0,0.3562658131122589,0.47514915466308594,0.14721347391605377,Mason Mount
0,1,0.02415427938103676,90,MC,Aston Villa,Chelsea,1,2,2020-06-21,11933,2019,401680,0.0418887659907341,0,1,0,0.02415427938103676,0.28648558259010315,0.2623313069343567,Mason Mount
1,2,0.3912913203239441,60,MC,Chelsea,Everton,4,0,2020-03-08,11925,2019,387813,0.0550057478249073,0,1,1,0.3912913203239441,0.6229977607727051,0.17670069634914398,Mason Mount
0,3,0.1004834994673729,90,AMC,Bournemouth,Chelsea,2,2,2020-02-29,11914,2019,387501,0.02738654799759388,0,1,0,0.1004834994673729,0.7147286534309387,0.6318866610527039,Mason Mount
0,1,0.12074291706085205,90,AMC,Chelsea,Tottenham,2,1,2020-02-22,11906,2019,387134,0,0,0,0,0.12074291706085205,0.20825150609016418,0.08750858902931213,Mason Mount
0,3,0.08637211471796036,79,Sub,Chelsea,Manchester United,0,2,2020-02-17,11896,2019,387083,0.10625353455543518,0,1,0,0.08637211471796036,0.1709820032119751,0.04672510176897049,Mason Mount
0,2,0.155837282538414,90,AMC,Leicester,Chelsea,2,2,2020-02-01,11886,2019,386599,0.49468258023262024,2,2,0,0.155837282538414,0.1627141237258911,0.05686303228139877,Mason Mount
0,0,0,19,Sub,Chelsea,Arsenal,2,2,2020-01-21,11881,2019,386429,0,0,0,0,0,0,0,Mason Mount
0,2,0.42353183031082153,73,MC,Newcastle United,Chelsea,1,0,2020-01-18,11868,2019,386219,0.22320079803466797,0,4,0,0.42353183031082153,0.7435637712478638,0.25150415301322937,Mason Mount
0,2,0.1759791523218155,90,MC,Chelsea,Burnley,3,0,2020-01-11,11858,2019,385911,0.48697325587272644,0,3,0,0.1759791523218155,0.8817460536956787,0.7057669162750244,Mason Mount
0,2,0.05344672501087189,76,MC,Brighton,Chelsea,1,1,2020-01-01,11845,2019,385487,0.061778973788022995,0,1,0,0.05344672501087189,0.11261267960071564,0.05916595086455345,Mason Mount
0,1,0.05086061358451843,90,AMC,Arsenal,Chelsea,1,2,2019-12-29,11833,2019,372886,0.6010468602180481,1,1,0,0.05086061358451843,0,0,Mason Mount
0,2,0.08407733589410782,42,Sub,Chelsea,Southampton,0,2,2019-12-26,11825,2019,372462,0.3586249053478241,0,2,0,0.08407733589410782,0.38332000374794006,0,Mason Mount
0,2,0.17618249356746674,90,AMC,Tottenham,Chelsea,0,2,2019-12-22,11820,2019,372278,0.07854576408863068,0,1,0,0.17618249356746674,0.21963556110858917,0.1148671805858612,Mason Mount
0,1,0.2983238697052002,90,AMC,Chelsea,Bournemouth,0,1,2019-12-14,11805,2019,369749,0,0,0,0,0.2983238697052002,0.6939460039138794,0.3956221044063568,Mason Mount
0,3,0.22303460538387299,90,AMC,Everton,Chelsea,3,1,2019-12-07,11796,2019,368129,0.01997273974120617,0,1,0,0.22303460538387299,0.22303460538387299,0.0611814484000206,Mason Mount
1,5,0.2240157276391983,90,AMC,Chelsea,Aston Villa,2,1,2019-12-04,11789,2019,367672,0,0,0,1,0.2240157276391983,0.4836297929286957,0.2913050353527069,Mason Mount
0,3,0.09780550748109818,90,AMC,Chelsea,West Ham,0,1,2019-11-30,11774,2019,366186,0.08844893425703049,0,2,0,0.09780550748109818,0.11600245535373688,0.018196946009993553,Mason Mount
0,1,0.05103670433163643,14,Sub,Manchester City,Chelsea,2,1,2019-11-23,11769,2019,364930,0,0,0,0,0.05103670433163643,0.03563030809164047,0.03563030809164047,Mason Mount
0,4,0.3014202117919922,90,AMC,Chelsea,Crystal Palace,2,0,2019-11-09,11754,2019,362894,0.4019744396209717,0,3,0,0.3014202117919922,0.740267813205719,0.2609993815422058,Mason Mount
0,5,0.23074442148208618,90,AMC,Watford,Chelsea,1,2,2019-11-02,11751,2019,361770,0.06292375922203064,0,1,0,0.23074442148208618,0.5523781776428223,0.41492152214050293,Mason Mount
0,3,0.17668932676315308,90,AMC,Burnley,Chelsea,2,4,2019-10-26,11735,2019,359607,0.12701961398124695,1,1,0,0.17668932676315308,0.20862874388694763,0.09425630420446396,Mason Mount
0,1,0.12686151266098022,66,MC,Chelsea,Newcastle United,1,0,2019-10-19,11725,2019,357786,0.020448168739676476,0,1,0,0.12686151266098022,0.12686151266098022,0,Mason Mount
1,3,0.8828117847442627,82,AMC,Southampton,Chelsea,1,4,2019-10-06,11718,2019,356881,0.08200300484895706,0,2,1,0.8828117847442627,0.9906922578811646,0.10788048058748245,Mason Mount
0,0,0,90,MC,Chelsea,Brighton,2,0,2019-09-28,11708,2019,354615,0.3678573966026306,0,3,0,0,1.0929263830184937,0.725068986415863,Mason Mount
0,1,0.402118444442749,90,FWL,Chelsea,Liverpool,1,2,2019-09-22,11701,2019,353118,0.03266121447086334,0,1,0,0.402118444442749,0.8867486119270325,0.48463016748428345,Mason Mount
1,2,0.5543460845947266,90,AMC,Wolverhampton Wanderers,Chelsea,2,5,2019-09-14,11688,2019,349059,0.36361438035964966,0,3,1,0.5543460845947266,1.4008036851882935,0.8464575409889221,Mason Mount
0,2,0.1164402887225151,90,FWL,Chelsea,Sheffield United,2,2,2019-08-31,11675,2019,347436,0.02865384705364704,0,1,0,0.1164402887225151,0.09485822916030884,0,Mason Mount
1,5,0.5142543911933899,90,FWL,Norwich,Chelsea,2,3,2019-08-24,11664,2019,343836,0.12820443511009216,0,2,1,0.5142543911933899,0.8342465162277222,0.2635221779346466,Mason Mount
1,5,0.31106385588645935,90,MC,Chelsea,Leicester,1,1,2019-08-18,11661,2019,342570,0.04267954081296921,0,1,1,0.31106385588645935,0.843533992767334,0.6226219534873962,Mason Mount
0,2,0.04659486189484596,90,AMC,Manchester United,Chelsea,4,0,2019-08-11,11652,2019,341641,0.18200692534446716,0,4,0,0.04659486189484596,0.37263399362564087,0.3260391354560852,Mason Mount
