goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,0,24,DR,Aston Villa,Arsenal,1,0,2020-07-21,12003,2019,410508,0.03292310982942581,0,1,0,0,0.03292310982942581,0,Ahmed Elmohamady
0,0,0,90,DR,Everton,Aston Villa,1,1,2020-07-16,11997,2019,409101,0.22729340195655823,0,3,0,0,0.6866640448570251,0.4593706429004669,Ahmed Elmohamady
0,0,0,90,DR,Aston Villa,Crystal Palace,2,0,2020-07-12,11983,2019,407809,0.5484738349914551,0,3,0,0,0.46654635667800903,0.06253406405448914,Ahmed Elmohamady
0,0,0,26,Sub,Aston Villa,Wolverhampton Wanderers,0,1,2020-06-27,11954,2019,402917,0,0,0,0,0,0.09014371782541275,0.09014371782541275,Ahmed Elmohamady
1,1,0.012689507566392422,11,Sub,Newcastle United,Aston Villa,1,1,2020-06-24,11949,2019,402421,0,0,0,1,0.012689507566392422,0,0,Ahmed Elmohamady
0,0,0,13,Sub,Aston Villa,Sheffield United,0,0,2020-06-17,11913,2019,400333,0,0,0,0,0,0,0,Ahmed Elmohamady
0,0,0,64,MR,Leicester,Aston Villa,4,0,2020-03-09,11927,2019,387883,0,0,0,0,0,0,0,Ahmed Elmohamady
0,0,0,90,DR,Aston Villa,Manchester City,1,6,2020-01-12,11856,2019,385983,0.06718500703573227,0,2,0,0,0.10730279237031937,0.10730279237031937,Ahmed Elmohamady
0,0,0,90,DR,Watford,Aston Villa,3,0,2019-12-28,11841,2019,372767,0.019174233078956604,0,1,0,0,0.054169707000255585,0.054169707000255585,Ahmed Elmohamady
0,1,0.0551813580095768,90,DR,Aston Villa,Norwich,1,0,2019-12-26,11823,2019,372534,0.01600547507405281,0,1,0,0.0551813580095768,0.2365005761384964,0.1653137356042862,Ahmed Elmohamady
0,2,0.04590035229921341,90,DR,Aston Villa,Leicester,1,4,2019-12-08,11793,2019,369050,0.12404436618089676,0,2,0,0.04590035229921341,0.19915956258773804,0.18994735181331635,Ahmed Elmohamady
0,1,0.08196280896663666,90,DR,Chelsea,Aston Villa,2,1,2019-12-04,11789,2019,367679,0.5670117139816284,1,2,0,0.08196280896663666,0.6103963255882263,0.6103963255882263,Ahmed Elmohamady
0,0,0,17,Sub,Aston Villa,Liverpool,1,2,2019-11-02,11744,2019,361591,0,0,0,0,0,0,0,Ahmed Elmohamady
0,0,0,19,Sub,Arsenal,Aston Villa,3,2,2019-09-22,11702,2019,353105,0.09623648971319199,0,2,0,0,0.01634916104376316,0,Ahmed Elmohamady
0,0,0,22,Sub,Aston Villa,West Ham,0,0,2019-09-16,11692,2019,350189,0,0,0,0,0,0.3745068907737732,0.3745068907737732,Ahmed Elmohamady
0,0,0,1,Sub,Aston Villa,Everton,2,0,2019-08-23,11663,2019,343741,0,0,0,0,0,0,0,Ahmed Elmohamady
0,0,0,90,DR,Aston Villa,Bournemouth,1,2,2019-08-17,11654,2019,341814,0.5225959420204163,0,5,0,0,0.6149601340293884,0.47404733300209045,Ahmed Elmohamady
0,0,0,90,DR,Tottenham,Aston Villa,3,1,2019-08-10,11649,2019,341358,0,0,0,0,0,0.1379205286502838,0.1379205286502838,Ahmed Elmohamady
