season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2020/21,216616,45,42,41,2099,0,0,3,51,0,0,0,3,0,0,1,288,439.8,71.2,44.0,55.8
