season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2018/19,61739,45,42,38,2250,0,1,3,53,0,0,0,5,0,0,1,409,577.8,131.7,99.0,81.2
2020/21,61739,45,41,1,122,0,0,0,1,0,0,0,2,0,0,0,12,12.6,1.6,1.0,1.6
