season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2015/16,201084,40,39,22,257,0,1,2,1,0,0,0,1,0,0,2,104,0.0,0.0,0.0,0.0
2016/17,201084,45,41,9,97,0,0,1,0,0,0,0,0,0,0,0,36,12.8,2.9,8.0,2.4
2017/18,201084,45,44,39,1592,0,0,2,29,0,0,0,2,0,0,3,279,326.6,103.7,43.0,47.4
2018/19,201084,45,45,14,791,0,0,1,18,1,0,0,3,0,0,1,119,136.4,100.3,28.0,26.4
2019/20,201084,45,45,7,136,0,0,1,1,0,0,0,1,0,0,0,27,12.0,28.6,6.0,4.2
2020/21,201084,45,43,0,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4
