name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Alexandre Lacazette,FWD,Arsenal,6,289,11,2,True,2021-04-03T19:00:00Z,0,3,30,90,0,0,0,3,0,0,0,0,0,0,0,0,10.2,0.6,2.0,1.3,82,-5182,482407,44173,49355
Alexis Mac Allister,MID,Brighton,80,295,13,1,False,2021-04-04T18:30:00Z,2,1,30,27,0,0,0,1,0,0,0,0,0,0,0,3,5.8,0.8,0.0,0.7,53,-228,3308,28,256
Alex Iwobi,MID,Everton,159,292,6,0,True,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-89,17135,245,334
Alex McCarthy,GK,Southampton,363,297,4,0,True,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-36580,1057288,5032,41612
Alex Oxlade-Chamberlain,MID,Liverpool,248,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-6,3973,54,60
Alfie Devine,MID,Spurs,650,296,14,0,False,2021-04-04T13:05:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,46,780,110,64
Alfie Mawson,DEF,Fulham,185,290,2,0,False,2021-04-04T15:30:00Z,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0,581,0,0
Alireza Jahanbakhsh,MID,Brighton,71,295,13,1,False,2021-04-04T18:30:00Z,2,1,30,3,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.1,54,-32,2612,21,53
Alisson Ramses Becker,GK,Liverpool,252,289,1,6,False,2021-04-03T19:00:00Z,0,3,30,90,0,0,1,0,0,0,0,0,0,2,0,30,22.0,0.0,0.0,2.2,59,-570,474276,3158,3728
Allan Marques Loureiro,MID,Everton,502,292,6,0,True,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,8,49400,184,176
Allan Saint-Maximin,MID,Newcastle,338,296,17,1,True,2021-04-04T13:05:00Z,2,2,30,19,0,0,0,0,0,0,0,0,0,0,0,4,3.6,10.6,0.0,1.4,51,-1228,181986,215,1443
Allan Tchaptchet,DEF,Southampton,635,297,4,0,True,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,13,1362,57,44
Alphonse Areola,GK,Fulham,516,290,2,1,False,2021-04-04T15:30:00Z,3,1,30,90,0,0,0,3,0,0,0,0,0,1,0,12,6.4,0.0,0.0,0.6,46,-6569,425863,10056,16625
Amad Diallo,MID,Man Utd,640,295,3,0,True,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-251,1698,113,364
Andi Zeqiri,FWD,Brighton,574,295,13,1,False,2021-04-04T18:30:00Z,2,1,30,2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3,50,-136,6843,261,397
Andreas Christensen,DEF,Chelsea,116,291,18,-1,True,2021-04-03T11:30:00Z,2,5,30,57,0,0,0,5,0,0,0,0,0,0,0,13,15.0,10.4,4.0,2.9,47,49012,117547,53682,4670
Andreas Pereira,MID,Man Utd,304,295,3,0,True,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-5,2426,0,5
Andreas Söndergaard,GK,Wolves,617,298,19,0,True,2021-04-05T19:15:00Z,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-306,20959,152,458
Andrew Robertson,DEF,Liverpool,255,289,1,7,False,2021-04-03T19:00:00Z,0,3,30,60,0,0,1,0,0,0,0,0,0,0,1,33,16.0,21.8,2.0,4.0,71,-15898,1081796,9644,25542
Andriy Yarmolenko,MID,West Ham,436,298,20,0,False,2021-04-05T19:15:00Z,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-36,5300,15,51
Andros Townsend,MID,Crystal Palace,137,292,7,0,False,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-589,88616,202,791
André Filipe Tavares Gomes,MID,Everton,158,292,6,1,True,2021-04-05T17:00:00Z,1,1,30,30,0,0,0,0,0,0,0,0,0,0,0,6,1.4,10.9,0.0,1.2,53,62,17659,236,174
André-Frank Zambo Anguissa,MID,Fulham,191,290,2,0,False,2021-04-04T15:30:00Z,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2961,116168,2663,5624
Andy Carroll,FWD,Newcastle,320,296,17,0,True,2021-04-04T13:05:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-646,25213,523,1169
Andy Lonergan,GK,West Brom,639,291,5,0,False,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,385,2860,500,115
Angelo Ogbonna,DEF,West Ham,432,298,20,0,False,2021-04-05T19:15:00Z,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-2725,68774,52,2777
Angus Gunn,GK,Southampton,371,297,4,0,True,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-23,8137,0,23
Anthony Driscoll-Glennon,DEF,Burnley,536,297,16,0,False,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-3,8029,102,105
Anthony Gordon,MID,Everton,168,292,6,0,True,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-564,35399,0,564
Anthony Knockaert,MID,Fulham,177,290,2,0,False,2021-04-04T15:30:00Z,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2355,0,0
Anthony Mancini,MID,Burnley,612,297,16,0,False,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,12,637,49,37
Anthony Martial,FWD,Man Utd,303,295,3,0,True,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-5617,288139,1767,7384
Antonee Robinson,DEF,Fulham,484,290,2,0,False,2021-04-04T15:30:00Z,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-852,15946,165,1017
Antonio Rüdiger,DEF,Chelsea,109,291,18,0,True,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,105683,452309,113798,8115
Antwoine Hackford,FWD,Sheffield Utd,618,293,10,0,False,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,163,11251,1231,1068
Anwar El Ghazi,MID,Aston Villa,45,290,8,2,True,2021-04-04T15:30:00Z,3,1,30,61,0,0,0,1,0,0,0,0,0,0,0,7,4.8,11.2,14.0,3.0,53,-10449,81503,1667,12116
Arthur Masuaku,DEF,West Ham,442,298,20,5,False,2021-04-05T19:15:00Z,2,3,30,66,0,1,0,1,0,0,0,0,0,0,0,20,28.0,22.1,2.0,5.2,43,-194,30516,25,219
Ashley Barnes,FWD,Burnley,87,297,16,0,False,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2211,19690,89,2300
Ashley Westwood,MID,Burnley,89,297,16,2,False,2021-04-04T11:00:00Z,3,2,30,90,0,0,0,3,0,0,0,0,0,0,0,11,15.8,2.8,0.0,1.9,53,-658,32709,286,944
Axel Tuanzebe,DEF,Man Utd,307,295,3,0,True,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-47,7280,87,134
Aymeric Laporte,DEF,Man City,280,294,9,7,False,2021-04-03T16:30:00Z,0,2,30,90,0,0,1,0,0,0,0,0,0,0,1,27,12.2,3.2,0.0,1.5,60,-277,175115,803,1080
Ayoze Pérez,MID,Leicester,229,294,12,2,True,2021-04-03T16:30:00Z,0,2,30,90,0,0,0,2,0,0,0,0,0,0,0,14,8.6,1.3,0.0,1.0,60,163,49146,666,503
Bailey Peacock-Farrell,GK,Burnley,99,297,16,0,False,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1390,91609,145,1535
Bamidele Alli,MID,Spurs,394,296,14,0,False,2021-04-04T13:05:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-3726,48103,370,4096
Barry Douglas,DEF,Leeds,196,293,15,0,True,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-2955,246436,0,2955
Benjamin Chilwell,DEF,Chelsea,232,291,18,0,True,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,26735,1027772,40550,13815
Benjamin Mendy,DEF,Man City,274,294,9,15,False,2021-04-03T16:30:00Z,0,2,30,90,1,0,1,0,0,0,0,0,0,0,3,41,39.4,7.4,21.0,6.8,59,-200,99202,221,421
Ben Davies,DEF,Spurs,395,296,14,0,False,2021-04-04T13:05:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-5460,60075,106,5566
Ben Davies,DEF,Liverpool,653,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-41,1900,56,97
Ben Gibson,DEF,Burnley,94,297,16,0,False,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-53,8237,0,53
Ben Godfrey,DEF,Everton,566,292,6,1,True,2021-04-05T17:00:00Z,1,1,30,14,0,0,0,1,0,0,0,0,0,0,0,5,2.2,0.2,2.0,0.4,50,-2261,30626,656,2917
Ben Johnson,DEF,West Ham,452,298,20,1,False,2021-04-05T19:15:00Z,2,3,30,23,0,0,0,1,0,0,0,0,0,0,0,4,1.4,0.3,0.0,0.2,39,-3979,194760,1079,5058
Ben Mee,DEF,Burnley,88,297,16,1,False,2021-04-04T11:00:00Z,3,2,30,90,0,0,0,3,0,0,0,0,0,0,0,7,23.8,0.8,6.0,3.1,49,-16338,255470,3055,19393
Ben Osborn,MID,Sheffield Utd,356,293,10,10,False,2021-04-03T14:00:00Z,2,1,30,90,1,0,0,2,0,0,0,0,0,0,3,34,47.4,4.5,33.0,8.5,47,13,1968,27,14
Ben White,DEF,Brighton,74,295,13,0,False,2021-04-04T18:30:00Z,2,1,30,90,0,0,0,2,0,0,0,1,0,0,0,13,13.4,0.4,18.0,3.2,45,-21056,192496,1731,22787
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,294,9,0,False,2021-04-03T16:30:00Z,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-4890,89471,2118,7008
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,295,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4902,351806,0,4902
Bernard Anício Caldeira Duarte,MID,Everton,154,292,6,0,True,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-124,10153,88,212
Bernd Leno,GK,Arsenal,8,289,11,2,True,2021-04-03T19:00:00Z,0,3,30,90,0,0,0,3,0,0,0,0,0,4,0,15,30.4,0.0,0.0,3.0,50,-6506,542290,7385,13891
Bertrand Traoré,MID,Aston Villa,540,290,8,5,True,2021-04-04T15:30:00Z,3,1,30,90,0,1,0,1,0,0,0,0,0,0,0,16,28.2,41.3,13.0,8.3,59,-14651,81983,2580,17231
Billy Gilmour,MID,Chelsea,124,291,18,0,True,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-19,7730,100,119
Billy Sharp,FWD,Sheffield Utd,343,293,10,0,False,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-842,13114,193,1035
Bjorn Engels,DEF,Aston Villa,36,290,8,0,True,2021-04-04T15:30:00Z,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-14,5285,33,47
Bobby Decordova-Reid,FWD,Fulham,181,290,2,1,False,2021-04-04T15:30:00Z,3,1,30,90,0,0,0,3,0,0,0,1,0,0,0,-1,8.6,0.6,33.0,4.2,53,-12436,56234,195,12631
Bobby Thomas,DEF,Burnley,520,297,16,0,False,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-407,36936,0,407
Brandon Pierrick,MID,Crystal Palace,147,292,7,0,False,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-65,6499,0,65
Brandon Williams,DEF,Man Utd,318,295,3,0,True,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-143,40976,77,220
Branislav Ivanovic,DEF,West Brom,530,291,5,1,False,2021-04-03T11:30:00Z,2,5,30,12,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,44,-36,7043,58,94
Bruno André Cavaco Jordao,MID,Wolves,475,298,19,0,True,2021-04-05T19:15:00Z,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-75,14302,0,75
Bruno Miguel Borges Fernandes,MID,Man Utd,302,295,3,5,True,2021-04-04T18:30:00Z,2,1,30,90,0,1,0,1,0,0,0,0,0,0,0,24,42.4,48.4,38.0,12.9,115,233834,4758105,246818,12984
Bukayo Saka,MID,Arsenal,24,289,11,0,True,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-103055,637035,7495,110550
Caleb Watts,MID,Southampton,636,297,4,0,True,2021-04-04T11:00:00Z,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,9,380,19,10
Callum Hudson-Odoi,MID,Chelsea,122,291,18,0,True,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-3168,38284,962,4130
Callum Robinson,FWD,West Brom,358,291,5,11,False,2021-04-03T11:30:00Z,2,5,30,53,2,0,0,1,0,0,0,0,0,0,2,59,76.2,32.3,36.0,14.5,52,-1149,40433,1311,2460
Callum Wilson,FWD,Newcastle,506,296,17,0,True,2021-04-04T13:05:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-11573,436503,1090,12663
Calum Chambers,DEF,Arsenal,13,289,11,1,True,2021-04-03T19:00:00Z,0,3,30,90,0,0,0,3,0,0,0,0,0,0,0,5,9.8,1.4,0.0,1.1,45,721,3901,927,206
Cameron Carter-Vickers,DEF,Spurs,521,296,14,0,False,2021-04-04T13:05:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-85,16189,0,85
Caoimhin Kelleher,GK,Liverpool,560,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-160,7867,53,213
Carlos Vinicius Alves Morais,FWD,Spurs,564,296,14,1,False,2021-04-04T13:05:00Z,2,2,30,45,0,0,0,1,0,0,0,0,0,0,0,1,2.0,1.0,2.0,0.5,69,406,8104,800,394
Carney Chukwuemeka,MID,Aston Villa,672,290,8,0,True,2021-04-04T15:30:00Z,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3,142,18,15
Cedric Kipre,DEF,West Brom,499,291,5,0,False,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-16,3050,0,16
Cengiz Ünder,MID,Leicester,541,294,12,0,True,2021-04-03T16:30:00Z,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-44,3986,32,76
Cenk Tosun,FWD,Everton,153,292,6,0,True,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-18,2489,0,18
Charlie Austin,FWD,West Brom,415,291,5,0,False,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-53,11667,0,53
Charlie Cresswell,DEF,Leeds,620,293,15,0,True,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-37,7065,273,310
Charlie Taylor,DEF,Burnley,97,297,16,0,False,2021-04-04T11:00:00Z,3,2,30,57,0,0,0,2,0,0,0,0,0,0,0,11,26.0,15.4,0.0,4.1,44,-3193,113216,318,3511
Cheikhou Kouyaté,MID,Crystal Palace,133,292,7,2,False,2021-04-05T17:00:00Z,1,1,30,90,0,0,0,1,0,0,0,0,0,0,0,14,13.6,10.8,0.0,2.4,48,-86,26362,283,369
Cheikh Diaby,FWD,West Brom,621,291,5,0,False,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,526,8073,1237,711
Che Adams,FWD,Southampton,377,297,4,1,True,2021-04-04T11:00:00Z,3,2,30,4,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3,1.0,0.2,58,30167,446965,52973,22806
Christian Atsu,MID,Newcastle,330,296,17,0,True,2021-04-04T13:05:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-9,2220,0,9
Christian Benteke,FWD,Crystal Palace,132,292,7,2,False,2021-04-05T17:00:00Z,1,1,30,76,0,0,0,1,0,0,0,0,0,0,0,5,3.2,13.8,26.0,4.3,55,-4442,63634,2997,7439
Christian Fuchs,DEF,Leicester,218,294,12,0,True,2021-04-03T16:30:00Z,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-115,15886,95,210
Christian Marques,DEF,Wolves,616,298,19,0,True,2021-04-05T19:15:00Z,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,120,9438,468,348
Christian Pulisic,MID,Chelsea,119,291,18,6,True,2021-04-03T11:30:00Z,2,5,30,45,1,0,0,2,0,0,0,0,0,0,0,21,36.6,13.0,19.0,6.9,82,2493,137936,3710,1217
Christian Walton,GK,Brighton,503,295,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-803,91597,210,1013
Chris Basham,DEF,Sheffield Utd,345,293,10,0,False,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-539,40274,73,612
Chris Smalling,DEF,Man Utd,292,295,3,0,True,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-9,6466,0,9
Chris Wood,FWD,Burnley,91,297,16,10,False,2021-04-04T11:00:00Z,3,2,30,90,1,1,0,3,0,0,0,0,0,0,1,34,58.4,13.3,88.0,16.0,62,4284,78931,6946,2662
Ciaran Clark,DEF,Newcastle,324,296,17,0,True,2021-04-04T13:05:00Z,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2655,14415,134,2789
Claudio Bravo,GK,Man City,267,294,9,0,False,2021-04-03T16:30:00Z,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,1655,0,4
Claudio Gomes,MID,Man City,659,294,9,0,False,2021-04-03T16:30:00Z,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,20,385,36,16
Cole Palmer,MID,Man City,552,294,9,0,False,2021-04-03T16:30:00Z,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,8,1224,42,34
Connor Wickham,FWD,Crystal Palace,136,292,7,0,False,2021-04-05T17:00:00Z,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-672,47723,811,1483
Conor Coady,DEF,Wolves,459,298,19,1,True,2021-04-05T19:15:00Z,2,3,30,90,0,0,0,3,0,0,0,0,0,0,0,12,22.0,0.9,7.0,3.0,48,18923,392387,24906,5983
Conor Coventry,MID,West Ham,668,298,20,0,False,2021-04-05T19:15:00Z,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,235,26,28
Conor Gallagher,MID,West Brom,544,291,5,0,False,2021-04-03T11:30:00Z,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-413,4675,51,464
Conor Hourihane,MID,Aston Villa,33,290,8,0,True,2021-04-04T15:30:00Z,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-38,7457,0,38
