name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Andros Townsend,MID,Crystal Palace,137,169,1,3,False,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,0,0,13,11.8,30.2,3.0,4.5,57,-2787,112831,4201,6988
André Filipe Tavares Gomes,MID,Everton,158,176,20,4,False,2021-01-12T20:15:00Z,1,2,18,26,0,1,0,0,0,0,0,0,0,0,0,11,22.8,15.7,0.0,3.9,53,-183,17654,299,482
André-Frank Zambo Anguissa,MID,Fulham,191,157,17,1,False,2021-01-13T20:15:00Z,1,1,18,90,0,0,0,1,0,0,0,1,0,0,0,13,20.8,12.6,26.0,5.9,45,-13749,174413,14451,28200
Andy Carroll,FWD,Newcastle,320,174,15,1,False,2021-01-12T18:00:00Z,1,0,18,13,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,0.0,0.1,52,10627,49567,14511,3884
Anthony Driscoll-Glennon,DEF,Burnley,536,379,13,0,True,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,231,9298,734,503
Anthony Gordon,MID,Everton,168,176,20,0,False,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-4980,72810,4065,9045
Anthony Knockaert,MID,Fulham,177,157,17,0,False,2021-01-13T20:15:00Z,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-43,2525,5,48
Anthony Mancini,MID,Burnley,612,379,13,0,True,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,75,290,133,58
Anthony Martial,FWD,Man Utd,303,379,4,2,False,2021-01-12T20:15:00Z,0,1,18,90,0,0,1,0,0,0,0,0,0,0,0,3,4.6,16.1,72.0,9.3,88,162249,651853,201346,39097
Antonee Robinson,DEF,Fulham,484,157,17,2,False,2021-01-13T20:15:00Z,1,1,18,90,0,0,0,1,0,0,0,0,0,0,0,15,14.4,23.1,28.0,6.6,44,900,19012,3603,2703
Antwoine Hackford,FWD,Sheffield Utd,618,174,14,0,True,2021-01-12T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,2186,9121,3081,895
Ashley Barnes,FWD,Burnley,87,379,13,2,True,2021-01-12T20:15:00Z,0,1,18,87,0,0,0,1,0,0,0,0,0,0,0,3,0.0,21.6,3.0,2.4,60,4647,29389,9715,5068
Ashley Westwood,MID,Burnley,89,379,13,1,True,2021-01-12T20:15:00Z,0,1,18,90,0,0,0,1,0,0,0,1,0,0,0,7,4.0,1.3,0.0,0.5,53,-3735,37142,3131,6866
Axel Tuanzebe,DEF,Man Utd,307,379,4,1,False,2021-01-12T20:15:00Z,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,42,244,10719,1482,1238
Aymeric Laporte,DEF,Man City,280,178,3,0,True,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-12568,177767,2980,15548
Bailey Peacock-Farrell,GK,Burnley,99,379,13,0,True,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3281,131375,3814,7095
Bamidele Alli,MID,Spurs,394,157,8,0,True,2021-01-13T20:15:00Z,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-456,42641,434,890
Benjamin Mendy,DEF,Man City,274,178,3,0,True,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-5071,122564,5789,10860
Ben Davies,DEF,Spurs,395,157,8,0,True,2021-01-13T20:15:00Z,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,14433,112763,20455,6022
Ben Gibson,DEF,Burnley,94,379,13,0,True,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-209,10022,219,428
Ben Godfrey,DEF,Everton,566,176,20,2,False,2021-01-12T20:15:00Z,1,2,18,90,0,0,0,1,0,0,0,0,0,0,0,8,13.8,1.4,0.0,1.5,50,403,27249,4653,4250
Ben Mee,DEF,Burnley,88,379,13,2,True,2021-01-12T20:15:00Z,0,1,18,90,0,0,0,1,0,0,0,0,0,0,0,13,19.6,10.1,5.0,3.5,49,20811,148530,49806,28995
Ben Osborn,MID,Sheffield Utd,356,174,14,3,True,2021-01-12T18:00:00Z,1,0,18,90,0,0,1,0,0,0,0,0,0,0,0,17,21.2,35.3,6.0,6.3,48,155,3012,361,206
Ben White,DEF,Brighton,74,178,12,2,False,2021-01-13T18:00:00Z,1,0,18,90,0,0,0,1,0,0,0,0,0,0,0,14,6.4,2.2,0.0,0.9,44,-4293,88530,4095,8388
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,178,3,3,True,2021-01-13T18:00:00Z,1,0,18,90,0,0,1,0,0,0,0,0,0,0,0,19,13.2,29.7,12.0,5.5,74,7887,59225,11480,3593
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,178,12,2,False,2021-01-13T18:00:00Z,1,0,18,90,0,0,0,1,0,0,0,0,0,0,0,13,14.6,2.6,0.0,1.7,39,-15863,623941,15333,31196
Bernard Anício Caldeira Duarte,MID,Everton,154,176,20,0,False,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,206,10742,679,473
Bernd Leno,GK,Arsenal,8,169,6,6,True,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,2,0,25,20.0,0.0,0.0,2.0,49,117258,975215,160152,42894
Billy Sharp,FWD,Sheffield Utd,343,174,14,5,True,2021-01-12T18:00:00Z,1,0,18,31,1,0,0,0,0,0,0,1,0,0,1,22,31.4,10.4,19.0,6.1,55,-61,9179,309,370
Bobby Decordova-Reid,FWD,Fulham,181,157,17,2,False,2021-01-13T20:15:00Z,1,1,18,90,0,0,0,1,0,0,0,0,0,0,0,17,9.8,16.3,18.0,4.4,53,6277,66360,20417,14140
Bobby Thomas,DEF,Burnley,520,379,13,0,True,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,5980,94207,9346,3366
Brandon Pierrick,MID,Crystal Palace,147,169,1,0,False,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-259,8118,269,528
Brandon Williams,DEF,Man Utd,318,379,4,0,False,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1648,49143,651,2299
Bruno André Cavaco Jordao,MID,Wolves,475,176,7,0,True,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-309,20056,790,1099
Bruno Miguel Borges Fernandes,MID,Man Utd,302,379,4,2,False,2021-01-12T20:15:00Z,0,1,18,88,0,0,1,0,0,0,0,1,0,0,0,13,20.2,30.9,41.0,9.2,113,271408,4398545,294187,22779
Bukayo Saka,MID,Arsenal,24,169,6,3,True,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,0,0,16,17.0,41.1,26.0,8.4,53,338470,1292064,386443,47973
Callum Wilson,FWD,Newcastle,506,174,15,2,False,2021-01-12T18:00:00Z,1,0,18,90,0,0,0,1,0,0,0,0,0,0,0,-3,0.4,2.2,27.0,3.0,66,448646,2230524,545303,96657
Calum Chambers,DEF,Arsenal,13,169,6,0,True,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,82,2344,385,303
Cameron Carter-Vickers,DEF,Spurs,521,157,8,0,True,2021-01-13T20:15:00Z,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-579,20505,581,1160
Carlos Vinicius Alves Morais,FWD,Spurs,564,157,8,1,True,2021-01-13T20:15:00Z,1,1,18,9,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,69,1153,6118,1676,523
Cenk Tosun,FWD,Everton,153,176,20,0,False,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,4085,13893,4993,908
Charlie Taylor,DEF,Burnley,97,379,13,0,True,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-81015,218545,1869,82884
Cheikhou Kouyaté,MID,Crystal Palace,133,169,1,3,False,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,0,0,8,9.6,0.4,2.0,1.2,50,248,38251,3604,3356
Christian Atsu,MID,Newcastle,330,174,15,0,False,2021-01-12T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-24,2363,7,31
Christian Benteke,FWD,Crystal Palace,132,169,1,2,False,2021-01-14T20:00:00Z,0,0,18,80,0,0,1,0,0,0,0,0,0,0,0,6,8.0,14.6,53.0,7.6,55,3890,81607,19667,15777
Christian Marques,DEF,Wolves,616,176,7,0,True,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,634,4262,941,307
Christian Walton,GK,Brighton,503,178,12,0,False,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2567,132214,6708,4141
Chris Basham,DEF,Sheffield Utd,345,174,14,1,True,2021-01-12T18:00:00Z,1,0,18,50,0,0,0,0,0,0,0,0,0,0,0,11,4.0,3.6,0.0,0.8,46,2527,72034,6315,3788
Chris Smalling,DEF,Man Utd,292,379,4,0,False,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-59,6678,3,62
Chris Wood,FWD,Burnley,91,379,13,2,True,2021-01-12T20:15:00Z,0,1,18,79,0,0,0,1,0,0,0,0,0,0,0,4,1.6,15.1,20.0,3.7,62,14355,156016,38349,23994
Ciaran Clark,DEF,Newcastle,324,174,15,2,False,2021-01-12T18:00:00Z,1,0,18,90,0,0,0,1,0,0,0,0,0,0,0,12,29.8,0.2,0.0,3.0,45,24881,150902,33040,8159
Claudio Bravo,GK,Man City,267,178,3,0,True,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-33,1769,2,35
Cole Palmer,MID,Man City,552,178,3,0,True,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-22,1128,114,136
Connor Wickham,FWD,Crystal Palace,136,169,1,0,False,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,1612,56576,5976,4364
Conor Coady,DEF,Wolves,459,176,7,1,True,2021-01-12T20:15:00Z,1,2,18,90,0,0,0,2,0,0,0,0,0,0,0,15,17.4,0.6,0.0,1.8,49,-11034,460049,19330,30364
Cyrus Christie,DEF,Fulham,179,157,17,0,False,2021-01-13T20:15:00Z,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-72,2361,22,94
Cédric Soares,DEF,Arsenal,5,169,6,0,True,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-101,12671,290,391
Dale Stephens,MID,Burnley,55,379,13,0,True,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-8369,381555,18951,27320
Daniel Castelo Podence,MID,Wolves,469,176,7,0,True,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-137581,186561,9477,147058
Daniel Ceballos Fernández,MID,Arsenal,501,169,6,3,True,2021-01-14T20:00:00Z,0,0,18,68,0,0,1,0,0,0,0,0,0,0,0,18,12.6,14.3,0.0,2.7,47,-1108,72026,3977,5085
Daniel James,MID,Man Utd,311,379,4,0,False,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-206,19056,695,901
Daniel Langley,GK,Newcastle,606,174,15,0,False,2021-01-12T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1240,27086,2131,891
Danny Rose,DEF,Spurs,384,157,8,0,True,2021-01-13T20:15:00Z,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-179,11665,8,187
Danny Welbeck,FWD,Brighton,588,178,12,0,False,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-24732,46753,1506,26238
Dan Burn,DEF,Brighton,61,178,12,2,False,2021-01-13T18:00:00Z,1,0,18,90,0,0,0,1,0,0,0,0,0,0,0,17,18.4,1.5,0.0,2.0,42,183,28711,2290,2107
David de Gea,GK,Man Utd,291,379,4,6,False,2021-01-12T20:15:00Z,0,1,18,90,0,0,1,0,0,0,0,0,0,0,0,20,1.4,0.0,0.0,0.1,53,86228,535004,108459,22231
David Luiz Moreira Marinho,DEF,Arsenal,3,169,6,5,True,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,1,0,0,0,19,12.0,1.7,2.0,1.6,54,407,59279,1842,1435
David McGoldrick,FWD,Sheffield Utd,344,174,14,1,True,2021-01-12T18:00:00Z,1,0,18,90,0,0,1,0,0,0,0,1,0,0,0,3,7.4,10.1,36.0,5.4,52,55063,266193,82054,26991
Davinson Sánchez,DEF,Spurs,398,157,8,2,True,2021-01-13T20:15:00Z,1,1,18,90,0,0,0,1,0,0,0,0,0,0,0,13,23.6,0.6,0.0,2.4,52,-1042,54522,800,1842
Davy Pröpper,MID,Brighton,59,178,12,2,False,2021-01-13T18:00:00Z,1,0,18,67,0,0,0,1,0,0,0,0,0,0,0,5,4.2,0.7,9.0,1.4,48,34,2814,159,125
DeAndre Yedlin,DEF,Newcastle,335,174,15,2,False,2021-01-12T18:00:00Z,1,0,18,83,0,0,0,1,0,0,0,0,0,0,0,13,10.2,0.6,2.0,1.3,43,13991,111869,19100,5109
Dean Henderson,GK,Man Utd,305,379,4,0,False,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1986,108213,564,2550
Denis Odoi,DEF,Fulham,525,157,17,0,False,2021-01-13T20:15:00Z,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-23,4817,229,252
Dominic Calvert-Lewin,FWD,Everton,164,176,20,0,False,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78,-851564,2850579,65476,917040
Donny van de Beek,MID,Man Utd,495,379,4,0,False,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,-2569,116663,953,3522
Dwight Gayle,FWD,Newcastle,329,174,15,0,False,2021-01-12T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,944,5264,1668,724
Dwight McNeil,MID,Burnley,100,379,13,1,True,2021-01-12T20:15:00Z,0,1,18,25,0,0,0,1,0,0,0,0,0,0,0,2,2.6,0.9,0.0,0.4,57,-1159,23787,115,1274
Eberechi Eze,MID,Crystal Palace,489,169,1,3,False,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,0,0,14,17.0,37.5,1.0,5.6,58,4986,81540,15181,10195
Ederson Santana de Moraes,GK,Man City,278,178,3,6,True,2021-01-13T18:00:00Z,1,0,18,90,0,0,1,0,0,0,0,0,0,1,0,24,8.6,0.0,0.0,0.9,60,-13979,485559,44652,58631
Edinson Cavani,FWD,Man Utd,569,379,4,2,False,2021-01-12T20:15:00Z,0,1,18,90,0,0,1,0,0,0,0,0,0,0,0,9,6.2,21.8,45.0,7.3,78,35443,158336,55253,19810
Edward Nketiah,FWD,Arsenal,22,169,6,1,True,2021-01-14T20:00:00Z,0,0,18,9,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,4.0,0.3,55,1105,46549,4416,3311
Elliot Anderson,MID,Newcastle,602,174,15,0,False,2021-01-12T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,127,1848,416,289
Ellis Simms,FWD,Everton,596,176,20,0,False,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,719,10203,1849,1130
Emile Smith Rowe,MID,Arsenal,23,169,6,3,True,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,0,0,9,6.6,5.3,14.0,2.6,44,141708,408204,160130,18422
Emil Krafth,DEF,Newcastle,333,174,15,0,False,2021-01-12T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,20,5004,246,226
Enda Stevens,DEF,Sheffield Utd,347,174,14,0,True,2021-01-12T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2777,81197,825,3602
Eric Bailly,DEF,Man Utd,310,379,4,7,False,2021-01-12T20:15:00Z,0,1,18,90,0,0,1,0,0,0,0,0,0,0,1,27,27.2,0.5,0.0,2.8,49,11280,38193,22607,11327
Eric Dier,DEF,Spurs,391,157,8,2,True,2021-01-13T20:15:00Z,1,1,18,90,0,0,0,1,0,0,0,0,0,0,0,13,22.4,0.9,8.0,3.1,51,46958,688944,83483,36525
Eric Garcia,DEF,Man City,288,178,3,0,True,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-264,11852,91,355
Erik Lamela,MID,Spurs,387,157,8,1,True,2021-01-13T20:15:00Z,1,1,18,15,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1.7,0.0,0.3,57,-83,8700,176,259
Erik Pieters,DEF,Burnley,83,379,13,2,True,2021-01-12T20:15:00Z,0,1,18,90,0,0,0,1,0,0,0,0,0,0,0,5,5.6,1.0,0.0,0.7,43,1911,42629,7529,5618
Ethan Ampadu,DEF,Sheffield Utd,509,174,14,9,True,2021-01-12T18:00:00Z,1,0,18,90,0,0,1,0,0,0,0,0,0,0,3,32,29.6,28.1,2.0,6.0,43,2359,55821,5250,2891
Fabian Delph,MID,Everton,149,176,20,0,False,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-91,2646,29,120
Fabian Schär,DEF,Newcastle,334,174,15,1,False,2021-01-12T18:00:00Z,1,0,18,90,0,0,0,1,0,0,0,1,0,0,0,4,21.0,0.3,15.0,3.6,49,5141,24233,7104,1963
Fabio Silva,FWD,Wolves,504,176,7,2,True,2021-01-12T20:15:00Z,1,2,18,77,0,0,0,2,0,0,0,0,0,0,0,4,0.2,0.8,24.0,2.5,52,32047,155441,49712,17665
Fabricio Agosto Ramírez,GK,Fulham,171,157,17,0,False,2021-01-13T20:15:00Z,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3269,131582,2051,5320
Facundo Pellistri,MID,Man Utd,575,379,4,0,False,2021-01-12T20:15:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-15,547,28,43
Federico Fernández,DEF,Newcastle,323,174,15,2,False,2021-01-12T18:00:00Z,1,0,18,76,0,0,0,1,0,0,0,0,0,0,0,12,18.8,14.3,4.0,3.7,47,37930,238159,49509,11579
Felix Nmecha,MID,Man City,609,178,3,0,True,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,18,206,47,29
Fernando Luiz Rosa,DEF,Man City,266,178,3,0,True,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,1908,58206,3853,1945
Fernando Marçal,DEF,Wolves,505,176,7,0,True,2021-01-12T20:15:00Z,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1239,8317,32,1271
Ferran Torres,MID,Man City,287,178,3,0,True,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-22614,85560,5079,27693
Florian Lejeune,DEF,Newcastle,327,174,15,0,False,2021-01-12T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-14,947,9,23
Florin Andone,FWD,Brighton,64,178,12,0,False,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-35,5384,154,189
