name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Anthony Driscoll-Glennon,DEF,Burnley,536,80,6,0,True,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-94,5599,245,339
Anthony Gordon,MID,Everton,168,81,8,0,False,2020-11-22T12:00:00Z,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,7353,43413,11378,4025
Anthony Knockaert,MID,Fulham,177,81,7,0,True,2020-11-22T12:00:00Z,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-270,3018,17,287
Anthony Martial,FWD,Man Utd,303,84,18,2,True,2020-11-21T20:00:00Z,1,0,9,90,0,0,1,0,0,0,0,0,0,0,0,7,14.6,15.9,76.0,10.7,87,15553,304974,29906,14353
Antonee Robinson,DEF,Fulham,484,81,7,0,True,2020-11-22T12:00:00Z,2,3,9,90,0,0,0,3,0,0,0,1,0,0,0,15,21.4,37.2,6.0,6.5,44,174,10384,1067,893
Antonio Rüdiger,DEF,Chelsea,109,85,14,6,False,2020-11-21T12:30:00Z,0,2,9,90,0,0,1,0,0,0,0,0,0,0,0,25,25.4,1.3,0.0,2.7,45,-3067,54269,1082,4149
Anwar El Ghazi,MID,Aston Villa,45,79,3,1,True,2020-11-21T15:00:00Z,1,2,9,16,0,0,0,0,0,0,0,0,0,0,0,5,5.6,16.0,0.0,2.2,58,-238,6845,216,454
Arthur Masuaku,DEF,West Ham,442,86,15,7,False,2020-11-22T14:00:00Z,0,1,9,90,0,0,1,0,0,0,0,0,0,0,1,29,12.4,17.1,2.0,3.2,45,12187,139842,21505,9318
Ashley Barnes,FWD,Burnley,87,80,6,0,True,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-189,10063,1058,1247
Ashley Westwood,MID,Burnley,89,80,6,3,True,2020-11-23T17:30:00Z,1,0,9,90,0,0,1,0,0,0,0,0,0,0,0,10,9.0,3.2,17.0,2.9,53,-2119,35554,943,3062
Axel Tuanzebe,DEF,Man Utd,307,84,18,0,True,2020-11-21T20:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,292,9840,1711,1419
Aymeric Laporte,DEF,Man City,280,87,17,1,False,2020-11-21T17:30:00Z,2,0,9,90,0,0,0,2,0,0,0,0,0,0,0,15,17.2,13.2,2.0,3.2,60,6134,209184,12472,6338
Ayoze Pérez,MID,Leicester,229,83,11,0,False,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-6671,63592,725,7396
Bailey Peacock-Farrell,GK,Burnley,99,80,6,0,True,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1840,107538,4523,2683
Bamidele Alli,MID,Spurs,394,87,12,0,True,2020-11-21T17:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-1963,43056,395,2358
Barry Douglas,DEF,Leeds,196,82,1,0,True,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-43793,393283,677,44470
Benjamin Chilwell,DEF,Chelsea,232,85,14,7,False,2020-11-21T12:30:00Z,0,2,9,81,0,0,1,0,0,0,0,0,0,0,1,27,13.0,10.3,6.0,2.9,60,390012,2313447,452842,62830
Benjamin Mendy,DEF,Man City,274,87,17,0,False,2020-11-21T17:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-4020,77229,151,4171
Ben Davies,DEF,Spurs,395,87,12,0,True,2020-11-21T17:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-12425,73515,1291,13716
Ben Gibson,DEF,Burnley,94,80,6,0,True,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-298,11278,377,675
Ben Godfrey,DEF,Everton,566,81,8,1,False,2020-11-22T12:00:00Z,2,3,9,90,0,0,0,2,0,0,0,0,0,0,0,11,8.6,4.8,0.0,1.3,50,-105,4175,558,663
Ben Johnson,DEF,West Ham,452,86,15,0,False,2020-11-22T14:00:00Z,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4587,146688,4115,8702
Ben Mee,DEF,Burnley,88,80,6,6,True,2020-11-23T17:30:00Z,1,0,9,90,0,0,1,0,0,0,0,0,0,0,0,23,14.0,0.0,0.0,1.4,49,3083,14631,3810,727
Ben Osborn,MID,Sheffield Utd,356,86,19,0,True,2020-11-22T14:00:00Z,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-87,2216,42,129
Ben White,DEF,Brighton,74,79,2,2,False,2020-11-21T15:00:00Z,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,8,13.8,0.4,0.0,1.4,45,-3198,94550,2380,5578
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,87,17,2,False,2020-11-21T17:30:00Z,2,0,9,71,0,0,0,2,0,0,0,0,0,0,0,9,1.6,4.9,10.0,1.7,74,-3246,40706,1813,5059
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,79,2,0,False,2020-11-21T15:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,10827,643372,45796,34969
Bernard Anício Caldeira Duarte,MID,Everton,154,81,8,0,False,2020-11-22T12:00:00Z,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,2531,11888,3297,766
Bernd Leno,GK,Arsenal,8,82,10,10,False,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,4,3,29,31.6,0.0,0.0,3.2,50,-24402,666919,9812,34214
Bertrand Traoré,MID,Aston Villa,540,79,3,5,True,2020-11-21T15:00:00Z,1,2,9,69,0,1,0,2,0,0,0,0,0,0,0,21,22.4,38.2,9.0,7.0,59,-317,2664,182,499
Billy Gilmour,MID,Chelsea,124,85,14,0,False,2020-11-21T12:30:00Z,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-80,7209,500,580
Billy Sharp,FWD,Sheffield Utd,343,86,19,0,True,2020-11-22T14:00:00Z,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-527,10603,339,866
Bjorn Engels,DEF,Aston Villa,36,79,3,0,True,2020-11-21T15:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-253,5436,81,334
Bobby Decordova-Reid,FWD,Fulham,181,81,7,4,True,2020-11-22T12:00:00Z,2,3,9,57,1,0,0,3,0,0,0,1,0,0,0,28,38.2,16.8,40.0,9.5,53,473,11595,2187,1714
Bobby Thomas,DEF,Burnley,520,80,6,0,True,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1308,42035,803,2111
Brandon Pierrick,MID,Crystal Palace,147,80,4,0,False,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-193,8926,599,792
Brandon Williams,DEF,Man Utd,318,84,18,0,True,2020-11-21T20:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3304,58219,1058,4362
Branislav Ivanovic,DEF,West Brom,530,84,13,2,False,2020-11-21T20:00:00Z,1,0,9,78,0,0,0,1,0,0,0,0,0,0,0,7,5.8,0.2,4.0,1.0,45,-1506,9719,270,1776
Bruno André Cavaco Jordao,MID,Wolves,475,88,16,0,True,2020-11-23T20:00:00Z,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1470,19434,175,1645
Bruno Miguel Borges Fernandes,MID,Man Utd,302,84,18,11,True,2020-11-21T20:00:00Z,1,0,9,90,1,0,1,0,0,0,0,0,0,0,3,44,58.0,86.5,56.0,20.1,107,1033358,2644080,1055501,22143
Bukayo Saka,MID,Arsenal,24,82,10,1,False,2020-11-22T16:30:00Z,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,4,12.6,20.3,23.0,5.6,53,-13205,206289,12345,25550
Callum Hudson-Odoi,MID,Chelsea,122,85,14,1,False,2020-11-21T12:30:00Z,0,2,9,14,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2.2,12.0,1.4,57,-1960,20005,506,2466
Callum Robinson,FWD,West Brom,358,84,13,1,False,2020-11-21T20:00:00Z,1,0,9,28,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.3,4.0,0.4,55,-6254,44290,3912,10166
Callum Wilson,FWD,Newcastle,506,85,5,0,True,2020-11-21T12:30:00Z,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-309536,886652,23269,332805
Calum Chambers,DEF,Arsenal,13,82,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-19,902,33,52
Cameron Carter-Vickers,DEF,Spurs,521,87,12,0,True,2020-11-21T17:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-281,22066,1402,1683
Caoimhin Kelleher,GK,Liverpool,560,83,9,0,True,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11,1000,61,72
Carlos Vinicius Alves Morais,FWD,Spurs,564,87,12,0,True,2020-11-21T17:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-171,3243,375,546
Cedric Kipre,DEF,West Brom,499,84,13,0,False,2020-11-21T20:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-170,3627,73,243
Cengiz Ünder,MID,Leicester,541,83,11,1,False,2020-11-22T19:15:00Z,3,0,9,28,0,0,0,1,0,0,0,0,0,0,0,3,3.6,6.1,8.0,1.8,59,-256,7305,1446,1702
Cenk Tosun,FWD,Everton,153,81,8,0,False,2020-11-22T12:00:00Z,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,98,1324,252,154
Charlie Austin,FWD,West Brom,415,84,13,0,False,2020-11-21T20:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-940,16100,665,1605
Charlie Taylor,DEF,Burnley,97,80,6,7,True,2020-11-23T17:30:00Z,1,0,9,90,0,0,1,0,0,0,0,0,0,0,1,24,17.2,15.7,0.0,3.3,45,-15850,221429,8510,24360
Cheikhou Kouyaté,MID,Crystal Palace,133,80,4,2,False,2020-11-23T17:30:00Z,1,0,9,90,0,0,0,1,0,0,0,0,0,0,0,18,15.8,20.8,22.0,5.9,50,-2473,46064,3287,5760
Che Adams,FWD,Southampton,377,88,20,7,False,2020-11-23T20:00:00Z,1,1,9,90,0,1,0,1,0,0,0,0,0,0,2,23,23.0,33.3,27.0,8.3,59,93593,349725,130390,36797
Christian Atsu,MID,Newcastle,330,85,5,0,True,2020-11-21T12:30:00Z,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-199,2744,21,220
Christian Benteke,FWD,Crystal Palace,132,80,4,1,False,2020-11-23T17:30:00Z,1,0,9,13,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.4,45.0,4.5,55,-338,15278,799,1137
Christian Fuchs,DEF,Leicester,218,83,11,1,False,2020-11-22T19:15:00Z,3,0,9,61,0,0,0,2,0,0,0,0,0,0,0,9,15.0,0.1,0.0,1.5,45,4420,18174,5791,1371
Christian Pulisic,MID,Chelsea,119,85,14,0,False,2020-11-21T12:30:00Z,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,82,-52590,133316,454,53044
Christian Walton,GK,Brighton,503,79,2,0,False,2020-11-21T15:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2157,85501,1466,3623
Chris Basham,DEF,Sheffield Utd,345,86,19,2,True,2020-11-22T14:00:00Z,0,1,9,75,0,0,0,1,0,0,0,0,0,0,0,18,19.8,18.0,0.0,3.8,48,-4706,72136,1739,6445
Chris Smalling,DEF,Man Utd,292,84,18,0,True,2020-11-21T20:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-299,7203,6,305
Chris Wood,FWD,Burnley,91,80,6,8,True,2020-11-23T17:30:00Z,1,0,9,90,1,0,1,0,0,0,0,0,0,0,2,26,43.8,22.7,55.0,12.2,62,-7534,73483,1994,9528
Ciaran Clark,DEF,Newcastle,324,85,5,1,True,2020-11-21T12:30:00Z,0,2,9,90,0,0,0,2,0,0,0,0,0,0,0,9,12.2,0.9,0.0,1.3,45,-58,2862,93,151
Claudio Bravo,GK,Man City,267,87,17,0,False,2020-11-21T17:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-49,1891,8,57
Cole Palmer,MID,Man City,552,87,17,0,False,2020-11-21T17:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,974,97,98
Connor Wickham,FWD,Crystal Palace,136,80,4,0,False,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3272,44142,481,3753
Conor Coady,DEF,Wolves,459,88,16,0,True,2020-11-23T20:00:00Z,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-51984,590477,11157,63141
Conor Gallagher,MID,West Brom,544,84,13,1,False,2020-11-21T20:00:00Z,1,0,9,90,0,0,0,1,0,0,0,1,0,0,0,16,23.2,48.9,2.0,7.4,55,81,1349,238,157
Conor Hourihane,MID,Aston Villa,33,79,3,1,True,2020-11-21T15:00:00Z,1,2,9,15,0,0,0,0,0,0,0,0,0,0,0,3,1.2,1.6,0.0,0.3,60,-1336,11452,181,1517
Conor Townsend,DEF,West Brom,418,84,13,2,False,2020-11-21T20:00:00Z,1,0,9,90,0,0,0,1,0,0,0,0,0,0,0,17,27.8,1.8,19.0,4.9,45,-69,10141,804,873
Craig Dawson,DEF,West Ham,576,86,15,0,False,2020-11-22T14:00:00Z,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,1209,146,156
Curtis Jones,MID,Liverpool,263,83,9,3,True,2020-11-22T19:15:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,0,8,11.8,24.6,19.0,5.5,44,713,39718,4813,4100
Cyrus Christie,DEF,Fulham,179,81,7,0,True,2020-11-22T12:00:00Z,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-201,2930,32,233
Cédric Soares,DEF,Arsenal,5,82,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-725,13664,173,898
César Azpilicueta,DEF,Chelsea,102,85,14,0,False,2020-11-21T12:30:00Z,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-29198,260439,4266,33464
Dale Stephens,MID,Burnley,55,80,6,0,True,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-69110,447050,1497,70607
Daniel Amartey,DEF,Leicester,227,83,11,0,False,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4875,66461,809,5684
Daniel Castelo Podence,MID,Wolves,469,88,16,2,True,2020-11-23T20:00:00Z,1,1,9,84,0,0,0,1,0,0,0,0,0,0,0,4,10.2,14.2,54.0,7.8,55,-35506,255450,21145,56651
Daniel Ceballos Fernández,MID,Arsenal,501,82,10,3,False,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,12,14.2,1.3,2.0,1.8,49,-10767,92147,1997,12764
Daniel James,MID,Man Utd,311,84,18,0,True,2020-11-21T20:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-683,17722,396,1079
Daniel N'Lundulu,FWD,Southampton,590,88,20,0,False,2020-11-23T20:00:00Z,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,542,4710,1703,1161
Danny Ings,FWD,Southampton,366,88,20,0,False,2020-11-23T20:00:00Z,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83,-317631,486900,1737,319368
Danny Rose,DEF,Spurs,384,87,12,0,True,2020-11-21T17:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-956,13363,11,967
Danny Ward,GK,Leicester,223,83,11,0,False,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-214,14522,309,523
Danny Welbeck,FWD,Brighton,588,79,2,9,False,2020-11-21T15:00:00Z,1,2,9,90,1,0,0,1,0,0,0,0,0,0,3,35,46.2,14.9,31.0,9.2,55,1550,4233,2438,888
