name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Alex Oxlade-Chamberlain,MID,Liverpool,248,353,18,0,False,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,18,4229,60,42
Alfie Devine,MID,Spurs,650,358,20,0,True,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-46,943,32,78
Alfie Mawson,DEF,Fulham,185,357,16,0,False,2021-05-15T14:00:00Z,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3,573,0,3
Alireza Jahanbakhsh,MID,Brighton,71,349,19,3,True,2021-05-15T19:00:00Z,1,1,36,72,0,0,1,0,0,0,0,0,0,0,0,4,1.0,17.8,18.0,3.7,54,28,2708,46,18
Alisson Ramses Becker,GK,Liverpool,252,353,18,10,False,2021-05-16T15:30:00Z,1,2,36,90,1,0,0,1,0,0,0,0,0,2,2,28,50.8,0.0,17.0,6.8,59,16363,532380,20651,4288
Allan Marques Loureiro,MID,Everton,502,351,15,2,True,2021-05-16T18:00:00Z,0,1,36,90,0,0,0,1,0,0,0,0,0,0,0,13,24.4,24.7,7.0,5.6,52,271,49740,389,118
Allan Saint-Maximin,MID,Newcastle,338,356,12,2,True,2021-05-14T19:00:00Z,3,4,36,90,0,0,0,4,0,0,0,0,0,0,0,3,9.2,26.8,2.0,3.8,51,9089,241572,14678,5589
Allan Tchaptchet,DEF,Southampton,635,357,8,0,True,2021-05-15T14:00:00Z,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-76,1672,57,133
Alphonse Areola,GK,Fulham,516,357,16,2,False,2021-05-15T14:00:00Z,3,1,36,90,0,0,0,3,0,0,0,0,0,3,0,14,23.4,0.0,0.0,2.3,45,634,377400,6166,5532
Andi Zeqiri,FWD,Brighton,574,349,19,1,True,2021-05-15T19:00:00Z,1,1,36,7,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,50,-18,6923,156,174
Andreas Söndergaard,GK,Wolves,617,358,17,0,False,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-73,19871,155,228
Andrew Robertson,DEF,Liverpool,255,353,18,2,False,2021-05-16T15:30:00Z,1,2,36,90,0,0,0,1,0,0,0,0,0,0,0,14,13.2,34.2,6.0,5.3,71,39463,1217095,53587,14124
Andriy Yarmolenko,MID,West Ham,436,349,3,0,False,2021-05-15T19:00:00Z,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,8,5410,30,22
Andros Townsend,MID,Crystal Palace,137,355,2,2,True,2021-05-16T11:00:00Z,3,2,36,90,0,0,0,2,0,0,0,0,0,0,0,20,27.4,45.2,57.0,13.0,55,-369,88185,264,633
André Filipe Tavares Gomes,MID,Everton,158,351,15,1,True,2021-05-16T18:00:00Z,0,1,36,12,0,0,0,0,0,0,0,0,0,0,0,4,2.0,1.4,0.0,0.3,53,-25,17579,136,161
André-Frank Zambo Anguissa,MID,Fulham,191,357,16,2,False,2021-05-15T14:00:00Z,3,1,36,62,0,0,0,2,0,0,0,0,0,0,0,9,3.6,1.1,0.0,0.5,44,-213,104950,1462,1675
Andy Carroll,FWD,Newcastle,320,356,12,0,True,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-146,23814,191,337
Andy Lonergan,GK,West Brom,639,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-19,2396,50,69
Angelo Ogbonna,DEF,West Ham,432,349,3,2,False,2021-05-15T19:00:00Z,1,1,36,90,0,0,0,1,0,0,0,0,0,0,0,14,14.4,1.2,0.0,1.6,47,323,65377,1116,793
Angus Gunn,GK,Southampton,371,357,8,0,True,2021-05-15T14:00:00Z,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-20,8018,0,20
Anthony Driscoll-Glennon,DEF,Burnley,536,350,10,0,True,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,69,8403,159,90
Anthony Gordon,MID,Everton,168,351,15,0,True,2021-05-16T18:00:00Z,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-193,33555,0,193
Anthony Knockaert,MID,Fulham,177,357,16,0,False,2021-05-15T14:00:00Z,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1,2340,0,1
Anthony Mancini,MID,Burnley,612,350,10,0,True,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,38,748,73,35
Antonee Robinson,DEF,Fulham,484,357,16,0,False,2021-05-15T14:00:00Z,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,187,14452,418,231
Antwoine Hackford,FWD,Sheffield Utd,618,351,7,0,False,2021-05-16T18:00:00Z,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-412,9600,218,630
Anwar El Ghazi,MID,Aston Villa,45,355,6,7,False,2021-05-16T11:00:00Z,3,2,36,87,1,0,0,3,0,0,0,0,0,0,0,26,40.6,20.3,28.0,8.9,52,486,107907,5538,5052
Arthur Masuaku,DEF,West Ham,442,349,3,0,False,2021-05-15T19:00:00Z,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-912,32871,21,933
Ashley Barnes,FWD,Burnley,87,350,10,1,True,2021-05-15T11:30:00Z,0,4,36,25,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12.9,26.0,3.8,60,423,17698,742,319
Ashley Westwood,MID,Burnley,89,350,10,1,True,2021-05-15T11:30:00Z,0,4,36,90,0,0,0,4,0,0,0,1,0,0,0,12,9.8,34.6,9.0,5.3,53,18843,56262,20454,1611
Aymeric Laporte,DEF,Man City,280,356,14,0,False,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,3086,192807,5984,2898
Bailey Peacock-Farrell,GK,Burnley,99,350,10,0,True,2021-05-15T11:30:00Z,0,4,36,90,0,0,0,4,0,0,0,0,0,2,0,11,14.8,0.0,0.0,1.5,40,129,91771,1074,945
Bamidele Alli,MID,Spurs,394,358,20,3,True,2021-05-16T13:05:00Z,2,0,36,81,0,0,1,0,0,0,0,0,0,0,0,9,8.8,18.8,48.0,7.6,74,3892,50004,4312,420
Barry Douglas,DEF,Leeds,196,350,4,0,False,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1523,235341,0,1523
Benjamin Mendy,DEF,Man City,274,356,14,1,False,2021-05-14T19:00:00Z,3,4,36,16,0,0,0,0,0,0,0,0,0,0,0,4,6.6,8.1,2.0,1.7,59,7410,145493,10790,3380
Ben Davies,DEF,Spurs,395,358,20,0,True,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-460,50011,37,497
Ben Davies,DEF,Liverpool,653,353,18,0,False,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-50,1987,32,82
Ben Gibson,DEF,Burnley,94,350,10,0,True,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-33,8041,0,33
Ben Godfrey,DEF,Everton,566,351,15,2,True,2021-05-16T18:00:00Z,0,1,36,90,0,0,0,1,0,0,0,0,0,0,0,14,28.4,1.3,12.0,4.2,50,103363,164893,105578,2215
Ben Johnson,DEF,West Ham,452,349,3,0,False,2021-05-15T19:00:00Z,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2449,189525,613,3062
Ben Mee,DEF,Burnley,88,350,10,0,True,2021-05-15T11:30:00Z,0,4,36,90,0,0,0,4,0,0,0,0,0,0,0,20,20.4,20.9,8.0,4.9,47,4787,211882,8854,4067
Ben Osborn,MID,Sheffield Utd,356,351,7,3,False,2021-05-16T18:00:00Z,0,1,36,90,0,0,1,0,0,0,0,0,0,0,0,8,7.0,25.8,7.0,4.0,47,-193,3395,36,229
Ben White,DEF,Brighton,74,349,19,2,True,2021-05-15T19:00:00Z,1,1,36,90,0,0,0,1,0,0,0,0,0,0,0,16,25.6,0.9,0.0,2.7,45,5517,163049,8603,3086
Ben Woodburn,MID,Liverpool,696,353,18,0,False,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,24,35,45,21
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,356,14,2,False,2021-05-14T19:00:00Z,3,4,36,90,0,0,0,3,0,0,0,0,0,0,0,16,9.4,24.0,2.0,3.5,74,6603,94554,10305,3702
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,349,19,0,True,2021-05-15T19:00:00Z,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1961,334043,0,1961
Bernard Anício Caldeira Duarte,MID,Everton,154,351,15,1,True,2021-05-16T18:00:00Z,0,1,36,12,0,0,0,0,0,0,0,0,0,0,0,5,3.4,12.1,2.0,1.8,57,14,9961,99,85
Bertrand Traoré,MID,Aston Villa,540,355,6,2,False,2021-05-16T11:00:00Z,3,2,36,63,0,0,0,1,0,0,0,0,0,0,0,9,6.8,45.5,26.0,7.8,58,8326,68292,10684,2358
Billy Koumetio,DEF,Liverpool,697,353,18,0,False,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,16,46,17,1
Billy Sharp,FWD,Sheffield Utd,343,351,7,0,False,2021-05-16T18:00:00Z,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-129,11321,73,202
Bjorn Engels,DEF,Aston Villa,36,355,6,0,False,2021-05-16T11:00:00Z,3,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,8,5422,34,26
Bobby Decordova-Reid,FWD,Fulham,181,357,16,5,False,2021-05-15T14:00:00Z,3,1,36,90,0,1,0,3,0,0,0,0,0,0,0,21,21.0,15.8,26.0,6.3,53,-414,43944,883,1297
Bobby Thomas,DEF,Burnley,520,350,10,0,True,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-167,35508,0,167
Brandon Pierrick,MID,Crystal Palace,147,355,2,0,True,2021-05-16T11:00:00Z,3,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-33,6274,0,33
Branislav Ivanovic,DEF,West Brom,530,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-40,6566,44,84
Bruno André Cavaco Jordao,MID,Wolves,475,358,17,0,False,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-35,14064,0,35
Caleb Taylor,DEF,West Brom,700,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,64,106,80,16
Caleb Watts,MID,Southampton,636,357,8,0,True,2021-05-15T14:00:00Z,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,436,32,34
Callum Robinson,FWD,West Brom,358,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-4742,72106,1246,5988
Callum Wilson,FWD,Newcastle,506,356,12,0,True,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-7054,446087,21054,28108
Cameron Carter-Vickers,DEF,Spurs,521,358,20,0,True,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-49,15779,0,49
Caoimhin Kelleher,GK,Liverpool,560,353,18,0,False,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-88,7226,29,117
Carlos Vinicius Alves Morais,FWD,Spurs,564,358,20,0,True,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-88,8184,102,190
Carney Chukwuemeka,MID,Aston Villa,672,355,6,0,False,2021-05-16T11:00:00Z,3,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,8,216,22,14
Cedric Kipre,DEF,West Brom,499,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-10,2983,0,10
Cenk Tosun,FWD,Everton,153,351,15,0,True,2021-05-16T18:00:00Z,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-9,2441,0,9
Charlie Austin,FWD,West Brom,415,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-19,11473,0,19
Charlie Cresswell,DEF,Leeds,620,350,4,0,False,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,43,7910,240,197
Charlie Taylor,DEF,Burnley,97,350,10,0,True,2021-05-15T11:30:00Z,0,4,36,90,0,0,0,4,0,0,0,0,0,0,0,12,21.6,0.9,4.0,2.7,44,2399,111772,3237,838
Cheikhou Kouyaté,MID,Crystal Palace,133,355,2,1,True,2021-05-16T11:00:00Z,3,2,36,90,0,0,0,2,0,0,0,1,0,0,0,3,19.6,10.5,4.0,3.4,48,69,27690,519,450
Cheikh Diaby,FWD,West Brom,621,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-144,7855,231,375
Che Adams,FWD,Southampton,377,357,8,9,True,2021-05-15T14:00:00Z,3,1,36,90,1,0,0,1,0,0,0,0,0,0,3,33,42.2,35.3,33.0,11.1,57,43594,404277,52570,8976
Christian Atsu,MID,Newcastle,330,356,12,0,True,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-2,2206,0,2
Christian Benteke,FWD,Crystal Palace,132,355,2,7,True,2021-05-16T11:00:00Z,3,2,36,90,1,0,0,2,0,0,0,0,0,0,1,27,40.8,12.9,40.0,9.4,55,19331,121289,26897,7566
Christian Marques,DEF,Wolves,616,358,17,0,False,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-7,10258,262,269
Christian Walton,GK,Brighton,503,349,19,0,True,2021-05-15T19:00:00Z,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-319,88153,159,478
Chris Basham,DEF,Sheffield Utd,345,351,7,5,False,2021-05-16T18:00:00Z,0,1,36,90,0,0,1,0,0,0,0,1,0,0,0,24,20.6,1.6,0.0,2.2,46,-162,38590,68,230
Chris Wood,FWD,Burnley,91,350,10,2,True,2021-05-15T11:30:00Z,0,4,36,64,0,0,0,2,0,0,0,0,0,0,0,3,0.4,5.7,5.0,1.1,64,91982,360568,103203,11221
Ciaran Clark,DEF,Newcastle,324,356,12,0,True,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,318,13504,1160,842
Claudio Bravo,GK,Man City,267,356,14,0,False,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,1644,0,1
Claudio Gomes,MID,Man City,659,356,14,0,False,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1,481,15,14
Cody Drameh,DEF,Leeds,694,350,4,0,False,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,8,126,29,21
Cole Palmer,MID,Man City,552,356,14,0,False,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-19,1289,25,44
Connor Wickham,FWD,Crystal Palace,136,355,2,0,True,2021-05-16T11:00:00Z,3,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-497,44054,165,662
Conor Coady,DEF,Wolves,459,358,17,1,False,2021-05-16T13:05:00Z,2,0,36,90,0,0,0,2,0,0,0,0,0,0,0,18,37.8,0.2,0.0,3.8,49,-21343,554523,3776,25119
Conor Coventry,MID,West Ham,668,349,3,0,False,2021-05-15T19:00:00Z,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,13,370,40,27
Conor Gallagher,MID,West Brom,544,353,11,2,True,2021-05-16T15:30:00Z,1,2,36,90,0,0,0,2,0,0,0,0,0,0,0,8,23.2,14.8,0.0,3.8,55,-34,4669,91,125
Conor Hourihane,MID,Aston Villa,33,355,6,0,False,2021-05-16T11:00:00Z,3,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-18,7351,0,18
Conor Townsend,DEF,West Brom,418,353,11,1,True,2021-05-16T15:30:00Z,1,2,36,90,0,0,0,2,0,0,0,0,0,0,0,9,15.8,1.4,0.0,1.7,44,297,10813,638,341
Craig Dawson,DEF,West Ham,576,349,3,2,False,2021-05-15T19:00:00Z,1,1,36,90,0,0,0,1,0,0,0,0,0,0,0,11,21.2,0.7,8.0,3.0,45,4569,75500,5984,1415
Crysencio Summerville,MID,Leeds,693,350,4,0,False,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3,67,39,42
Curtis Jones,MID,Liverpool,263,353,18,1,False,2021-05-16T15:30:00Z,1,2,36,58,0,0,0,1,0,0,0,0,0,0,0,10,3.0,9.0,0.0,1.2,44,-156,54155,798,954
Cyrus Christie,DEF,Fulham,179,357,16,0,False,2021-05-15T14:00:00Z,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-3,2109,0,3
Dale Stephens,MID,Burnley,55,350,10,0,True,2021-05-15T11:30:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1622,256783,313,1935
Dane Scarlett,FWD,Spurs,666,358,20,0,True,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-38,2329,86,124
Daniel Castelo Podence,MID,Wolves,469,358,17,0,False,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1588,83757,299,1887
Daniel Jebbison,FWD,Sheffield Utd,699,351,7,7,False,2021-05-16T18:00:00Z,0,1,36,90,1,0,1,0,0,0,0,0,0,0,1,29,44.2,10.8,60.0,11.5,45,121,172,145,24
Daniel Langley,GK,Newcastle,606,356,12,0,True,2021-05-14T19:00:00Z,3,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1038,12972,970,2008
Daniel N'Lundulu,FWD,Southampton,590,357,8,0,True,2021-05-15T14:00:00Z,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-493,17193,268,761
Danny Ings,FWD,Southampton,366,357,8,1,True,2021-05-15T14:00:00Z,3,1,36,57,0,0,0,0,0,0,0,0,0,0,0,1,0.4,13.0,16.0,2.9,84,133766,611412,138978,5212
Danny Rose,DEF,Spurs,384,358,20,0,True,2021-05-16T13:05:00Z,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-9,11011,0,9
Danny Welbeck,FWD,Brighton,588,349,19,9,True,2021-05-15T19:00:00Z,1,1,36,90,1,0,0,1,0,0,0,0,0,0,3,29,36.4,15.9,11.0,6.3,55,3965,66847,9251,5286
Dan Burn,DEF,Brighton,61,349,19,3,True,2021-05-15T19:00:00Z,1,1,36,90,0,0,0,1,0,0,0,0,0,0,1,20,29.4,3.0,0.0,3.2,42,1200,55935,2744,1544
Dara O'Shea,DEF,West Brom,425,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-234,14350,84,318
Darnell Furlong,DEF,West Brom,422,353,11,1,True,2021-05-16T15:30:00Z,1,2,36,90,0,0,0,2,0,0,0,0,0,0,0,13,22.2,25.3,8.0,5.6,45,-524,18388,220,744
Darren Randolph,GK,West Ham,430,349,3,0,False,2021-05-15T19:00:00Z,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-20,14785,91,111
David Button,GK,West Brom,56,353,11,0,True,2021-05-16T15:30:00Z,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1795,307793,5145,3350
David Martin,GK,West Ham,429,349,3,0,False,2021-05-15T19:00:00Z,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,83,441302,3485,3402
