name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Ademipo Odubeko,FWD,West Ham,638,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,189,3916,506,317
Adrien Silva,MID,Leicester,220,323,6,0,True,2021-04-26T19:00:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-23,16517,0,23
Adrián San Miguel del Castillo,GK,Liverpool,245,324,14,0,True,2021-04-24T11:30:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-231,28706,127,358
Ahmed El-Sayed Hegazy,DEF,West Brom,414,320,2,0,False,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-21,9808,0,21
Ahmed El Mohamady,DEF,Aston Villa,29,320,18,1,True,2021-04-25T18:00:00Z,2,2,33,90,0,0,0,2,0,0,0,0,0,0,0,21,19.8,43.2,11.0,7.4,43,-274,29347,920,1194
Ainsley Maitland-Niles,DEF,West Brom,15,320,2,5,False,2021-04-25T18:00:00Z,2,2,33,85,0,1,0,1,0,0,0,0,0,0,0,15,12.2,1.3,27.0,4.1,46,-593,68601,798,1391
Albian Ajeti,FWD,West Ham,447,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2,502,0,2
Alex Nicolao Telles,DEF,Man Utd,568,322,10,0,False,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-383,42346,73,456
Alexandre Lacazette,FWD,Arsenal,6,319,7,0,True,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-324845,502260,29173,354018
Alexis Mac Allister,MID,Brighton,80,326,15,0,False,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,102,3312,155,53
Alex Iwobi,MID,Everton,159,319,1,0,False,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,136,16983,351,215
Alex Oxlade-Chamberlain,MID,Liverpool,248,324,14,0,True,2021-04-24T11:30:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,17,4089,77,60
Alireza Jahanbakhsh,MID,Brighton,71,326,15,1,False,2021-04-24T19:00:00Z,1,0,33,23,0,0,0,0,0,0,0,0,0,0,0,10,4.0,30.0,7.0,4.1,54,12,2644,34,22
Alisson Ramses Becker,GK,Liverpool,252,324,14,3,True,2021-04-24T11:30:00Z,1,1,33,90,0,0,0,1,0,0,0,0,0,3,0,21,31.6,0.0,0.0,3.2,59,16645,507299,19846,3201
Allan Marques Loureiro,MID,Everton,502,319,1,2,False,2021-04-23T19:00:00Z,0,1,33,90,0,0,1,0,0,0,0,1,0,0,0,9,23.0,11.9,0.0,3.5,52,24,49100,108,84
Allan Saint-Maximin,MID,Newcastle,338,324,11,2,False,2021-04-24T11:30:00Z,1,1,33,90,0,0,0,1,0,0,0,0,0,0,0,11,14.2,28.0,6.0,4.8,51,4636,209146,10843,6207
Amad Diallo,MID,Man Utd,640,322,10,0,False,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-99,1263,29,128
Andi Zeqiri,FWD,Brighton,574,326,15,0,False,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-77,7003,191,268
Andreas Christensen,DEF,Chelsea,116,327,19,5,False,2021-04-24T16:30:00Z,0,1,33,90,0,0,1,0,0,0,0,1,0,0,0,22,19.0,13.5,2.0,3.5,47,-4215,92292,2137,6352
Andreas Pereira,MID,Man Utd,304,322,10,0,False,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2,2420,0,2
Andreas Söndergaard,GK,Wolves,617,328,4,0,True,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-280,20368,136,416
Andrew Robertson,DEF,Liverpool,255,324,14,3,True,2021-04-24T11:30:00Z,1,1,33,90,0,0,0,1,0,0,0,0,0,0,1,23,37.8,51.0,3.0,9.2,71,58918,1170763,71975,13057
Andriy Yarmolenko,MID,West Ham,436,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,21,5316,38,17
Andros Townsend,MID,Crystal Palace,137,323,9,1,False,2021-04-26T19:00:00Z,2,1,33,12,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,55,-285,87292,172,457
André Filipe Tavares Gomes,MID,Everton,158,319,1,3,False,2021-04-23T19:00:00Z,0,1,33,65,0,0,1,0,0,0,0,0,0,0,0,15,5.2,1.3,8.0,1.5,53,-97,17043,57,154
Andy Carroll,FWD,Newcastle,320,324,11,0,False,2021-04-24T11:30:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-28,24341,523,551
Andy Lonergan,GK,West Brom,639,320,2,0,False,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-31,2440,47,78
Angelo Ogbonna,DEF,West Ham,432,327,5,2,True,2021-04-24T16:30:00Z,0,1,33,90,0,0,0,1,0,0,0,0,0,0,0,15,12.6,0.6,2.0,1.5,47,825,65560,1374,549
Anthony Driscoll-Glennon,DEF,Burnley,536,328,20,0,False,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-78,8228,79,157
Anthony Gordon,MID,Everton,168,319,1,0,False,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-321,34190,0,321
Anthony Mancini,MID,Burnley,612,328,20,0,False,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-68,680,21,89
Anthony Martial,FWD,Man Utd,303,322,10,0,False,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-2392,272144,87,2479
Antonio Rüdiger,DEF,Chelsea,109,327,19,8,False,2021-04-24T16:30:00Z,0,1,33,90,0,0,1,0,0,0,0,0,0,0,2,27,17.4,2.4,2.0,2.2,47,13693,511657,23787,10094
Antwoine Hackford,FWD,Sheffield Utd,618,326,3,0,True,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-163,10374,647,810
Anwar El Ghazi,MID,Aston Villa,45,320,18,9,True,2021-04-25T18:00:00Z,2,2,33,90,1,0,0,2,0,0,0,0,0,0,2,29,48.6,38.3,50.0,13.7,52,-37,69051,2393,2430
Arthur Masuaku,DEF,West Ham,442,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3722,37397,192,3914
Ashley Barnes,FWD,Burnley,87,328,20,0,False,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-510,16899,74,584
Ashley Westwood,MID,Burnley,89,328,20,9,False,2021-04-25T11:00:00Z,0,4,33,90,1,0,1,0,0,0,0,0,0,0,1,30,46.2,21.3,18.0,8.6,53,319,32538,1011,692
Axel Tuanzebe,DEF,Man Utd,307,322,10,0,False,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-72,7274,61,133
Ayoze Pérez,MID,Leicester,229,323,6,1,True,2021-04-26T19:00:00Z,2,1,33,20,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.8,0.0,0.0,60,347,51314,991,644
Bailey Peacock-Farrell,GK,Burnley,99,328,20,0,False,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2430,94310,3855,1425
Barry Douglas,DEF,Leeds,196,322,13,0,True,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-2048,240522,0,2048
Benjamin Chilwell,DEF,Chelsea,232,327,19,12,False,2021-04-24T16:30:00Z,0,1,33,90,0,1,1,0,0,0,0,0,0,0,3,45,40.2,43.3,0.0,8.4,58,11412,1058483,30325,18913
Ben Davies,DEF,Liverpool,653,324,14,0,True,2021-04-24T11:30:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4,1972,71,75
Ben Gibson,DEF,Burnley,94,328,20,0,False,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-35,8135,0,35
Ben Godfrey,DEF,Everton,566,319,1,9,False,2021-04-23T19:00:00Z,0,1,33,90,0,0,1,0,0,0,0,0,0,0,3,32,29.0,0.2,0.0,2.9,50,665,30084,1446,781
Ben Johnson,DEF,West Ham,452,327,5,1,True,2021-04-24T16:30:00Z,0,1,33,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,39,1136,196834,4891,3755
Ben Mee,DEF,Burnley,88,328,20,6,False,2021-04-25T11:00:00Z,0,4,33,90,0,0,1,0,0,0,0,0,0,0,0,23,17.8,0.1,0.0,1.8,48,-6575,223317,2891,9466
Ben Osborn,MID,Sheffield Utd,356,326,3,3,True,2021-04-24T19:00:00Z,1,0,33,80,0,0,1,0,0,0,0,0,0,0,0,11,12.8,23.8,2.0,3.9,47,-23,3822,419,442
Ben White,DEF,Brighton,74,326,15,0,False,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-25387,156924,4245,29632
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,326,15,0,False,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-3298,341552,0,3298
Bernard Anício Caldeira Duarte,MID,Everton,154,319,1,0,False,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-16,9741,56,72
Bernd Leno,GK,Arsenal,8,319,7,0,True,2021-04-23T19:00:00Z,0,1,33,90,0,0,0,1,1,0,0,0,0,1,0,2,0.0,0.0,2.0,0.1,50,-9511,587048,5676,15187
Bertrand Traoré,MID,Aston Villa,540,320,18,2,True,2021-04-25T18:00:00Z,2,2,33,90,0,0,0,2,0,0,0,0,0,0,0,7,1.0,33.7,23.0,5.8,58,5001,53970,7860,2859
Billy Gilmour,MID,Chelsea,124,327,19,0,False,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,11,7800,120,109
Billy Sharp,FWD,Sheffield Utd,343,326,3,0,True,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-117,11911,197,314
Bjorn Engels,DEF,Aston Villa,36,320,18,0,True,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,4,5354,41,37
Bobby Thomas,DEF,Burnley,520,328,20,0,False,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-261,36154,0,261
Brandon Pierrick,MID,Crystal Palace,147,323,9,0,False,2021-04-26T19:00:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-37,6362,0,37
Brandon Williams,DEF,Man Utd,318,322,10,0,False,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-167,40716,58,225
Branislav Ivanovic,DEF,West Brom,530,320,2,0,False,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-31,6748,62,93
Bruno André Cavaco Jordao,MID,Wolves,475,328,4,0,True,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-40,14162,0,40
Bruno Miguel Borges Fernandes,MID,Man Utd,302,322,10,3,False,2021-04-25T13:00:00Z,0,0,33,90,0,0,1,0,0,0,0,0,0,0,0,13,6.0,34.0,37.0,7.7,116,-13044,4680945,69243,82287
Bukayo Saka,MID,Arsenal,24,319,7,2,True,2021-04-23T19:00:00Z,0,1,33,90,0,0,0,1,0,0,0,0,0,0,0,8,11.0,31.7,45.0,8.8,51,37413,642703,57000,19587
Callum Hudson-Odoi,MID,Chelsea,122,327,19,0,False,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-635,35074,479,1114
Callum Robinson,FWD,West Brom,358,320,2,2,False,2021-04-25T18:00:00Z,2,2,33,66,0,0,0,1,0,0,0,0,0,0,0,5,2.6,0.3,11.0,1.4,52,8760,96274,17253,8493
Callum Wilson,FWD,Newcastle,506,324,11,1,False,2021-04-24T11:30:00Z,1,1,33,30,0,0,0,0,0,0,0,0,0,0,0,-6,0.0,0.5,19.0,2.0,65,2406,466982,13540,11134
Calum Chambers,DEF,Arsenal,13,319,7,2,True,2021-04-23T19:00:00Z,0,1,33,82,0,0,0,1,0,0,0,0,0,0,0,14,8.0,17.5,22.0,4.8,45,-1498,15480,2116,3614
Caoimhin Kelleher,GK,Liverpool,560,324,14,0,True,2021-04-24T11:30:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-112,7432,51,163
Carney Chukwuemeka,MID,Aston Villa,672,320,18,0,True,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,171,12,14
Cedric Kipre,DEF,West Brom,499,320,2,0,False,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-12,3011,0,12
Cengiz Ünder,MID,Leicester,541,323,6,0,True,2021-04-26T19:00:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,9,3950,43,34
Cenk Tosun,FWD,Everton,153,319,1,0,False,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-10,2465,0,10
Charlie Austin,FWD,West Brom,415,320,2,0,False,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-31,11548,0,31
Charlie Cresswell,DEF,Leeds,620,322,13,0,True,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,44,7491,244,200
Charlie Taylor,DEF,Burnley,97,328,20,6,False,2021-04-25T11:00:00Z,0,4,33,90,0,0,1,0,0,0,0,0,0,0,0,28,24.0,35.8,0.0,6.0,44,-809,109685,642,1451
Cheikhou Kouyaté,MID,Crystal Palace,133,323,9,2,False,2021-04-26T19:00:00Z,2,1,33,90,0,0,0,2,0,0,0,0,0,0,0,12,10.4,0.0,0.0,1.0,48,-55,26177,251,306
Cheikh Diaby,FWD,West Brom,621,320,2,0,False,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-179,8011,382,561
Christian Atsu,MID,Newcastle,330,324,11,0,False,2021-04-24T11:30:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-3,2215,0,3
Christian Benteke,FWD,Crystal Palace,132,323,9,2,False,2021-04-26T19:00:00Z,2,1,33,90,0,0,0,2,0,0,0,0,0,0,0,6,3.0,2.4,29.0,3.4,55,1466,63085,4456,2990
Christian Fuchs,DEF,Leicester,218,323,6,0,True,2021-04-26T19:00:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-13,15917,143,156
Christian Marques,DEF,Wolves,616,328,4,0,True,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-83,10127,313,396
Christian Pulisic,MID,Chelsea,119,327,19,3,False,2021-04-24T16:30:00Z,0,1,33,73,0,0,1,0,0,0,0,0,0,0,0,13,12.4,24.6,25.0,6.2,83,35537,257762,44922,9385
Christian Walton,GK,Brighton,503,326,15,0,False,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-532,89780,199,731
Chris Basham,DEF,Sheffield Utd,345,326,3,0,True,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-309,39001,100,409
Chris Smalling,DEF,Man Utd,292,322,10,0,False,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-5,6449,0,5
Chris Wood,FWD,Burnley,91,328,20,20,False,2021-04-25T11:00:00Z,0,4,33,90,3,1,1,0,0,0,0,0,0,0,3,92,133.8,23.8,121.0,27.9,63,5204,157691,17119,11915
Ciaran Clark,DEF,Newcastle,324,324,11,2,False,2021-04-24T11:30:00Z,1,1,33,63,0,0,0,1,0,0,0,0,0,0,0,7,3.4,0.0,0.0,0.3,45,-249,13903,894,1143
Connor Wickham,FWD,Crystal Palace,136,323,9,0,False,2021-04-26T19:00:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-928,45519,127,1055
Conor Coady,DEF,Wolves,459,328,4,0,True,2021-04-25T11:00:00Z,0,4,33,90,0,0,0,4,0,0,0,0,0,0,0,15,10.6,0.2,0.0,1.1,49,84714,677265,93621,8907
Conor Coventry,MID,West Ham,668,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,23,316,51,28
Conor Gallagher,MID,West Brom,544,320,2,1,False,2021-04-25T18:00:00Z,2,2,33,90,0,0,0,2,0,0,0,1,0,0,0,1,0.0,0.9,3.0,0.2,55,45,4758,196,151
Conor Hourihane,MID,Aston Villa,33,320,18,0,True,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-15,7396,0,15
Conor Townsend,DEF,West Brom,418,320,2,1,False,2021-04-25T18:00:00Z,2,2,33,90,0,0,0,2,0,0,0,0,0,0,0,16,25.6,10.5,0.0,3.6,44,150,10411,488,338
Craig Dawson,DEF,West Ham,576,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-33836,74581,273,34109
Crysencio Summerville,MID,Leeds,693,322,13,0,True,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
Curtis Jones,MID,Liverpool,263,324,14,1,True,2021-04-24T11:30:00Z,1,1,33,13,0,0,0,1,0,0,0,0,0,0,0,3,0.8,1.4,0.0,0.2,44,-2828,55502,117,2945
Cédric Soares,DEF,Arsenal,5,319,7,0,True,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-2807,26686,321,3128
César Azpilicueta,DEF,Chelsea,102,327,19,6,False,2021-04-24T16:30:00Z,0,1,33,85,0,0,1,0,0,0,0,0,0,0,0,20,10.4,25.3,0.0,3.6,59,-23211,649691,14058,37269
Dale Stephens,MID,Burnley,55,328,20,0,False,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1799,261065,543,2342
Daniel Amartey,DEF,Leicester,227,323,6,0,True,2021-04-26T19:00:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-5404,117900,1486,6890
Daniel Castelo Podence,MID,Wolves,469,328,4,2,True,2021-04-25T11:00:00Z,0,4,33,68,0,0,0,3,0,0,0,0,0,0,0,1,1.6,1.3,25.0,2.8,53,3854,94925,7003,3149
Daniel Ceballos Fernández,MID,Arsenal,501,319,7,2,True,2021-04-23T19:00:00Z,0,1,33,90,0,0,0,1,0,0,0,0,0,0,0,14,14.4,34.5,47.0,9.6,47,5170,60190,5901,731
Daniel James,MID,Man Utd,311,322,10,3,False,2021-04-25T13:00:00Z,0,0,33,75,0,0,1,0,0,0,0,0,0,0,0,9,8.2,2.2,6.0,1.6,62,-151,20206,210,361
Daniel Langley,GK,Newcastle,606,324,11,0,False,2021-04-24T11:30:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1111,10577,1650,539
Danny Ward,GK,Leicester,223,323,6,0,True,2021-04-26T19:00:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-31,12946,63,94
Danny Welbeck,FWD,Brighton,588,326,15,2,False,2021-04-24T19:00:00Z,1,0,33,90,0,0,0,1,0,0,0,0,0,0,0,2,2.8,26.4,17.0,4.6,55,26482,76347,30309,3827
Dan Burn,DEF,Brighton,61,326,15,0,False,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,5409,56919,6567,1158
Dara O'Shea,DEF,West Brom,425,320,2,1,False,2021-04-25T18:00:00Z,2,2,33,4,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,42,467,14590,809,342
Darnell Furlong,DEF,West Brom,422,320,2,1,False,2021-04-25T18:00:00Z,2,2,33,90,0,0,0,2,0,0,0,0,0,0,0,11,17.0,0.3,4.0,2.1,45,698,20024,1551,853
Darren Randolph,GK,West Ham,430,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-150,14914,50,200
David Button,GK,West Brom,56,320,2,0,False,2021-04-25T18:00:00Z,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,435,305280,4777,4342
David de Gea,GK,Man Utd,291,322,10,0,False,2021-04-25T13:00:00Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-4906,276476,805,5711
David Luiz Moreira Marinho,DEF,Arsenal,3,319,7,0,True,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1323,63896,56,1379
David Martin,GK,West Ham,429,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1145,442510,3235,4380
David McGoldrick,FWD,Sheffield Utd,344,326,3,8,True,2021-04-24T19:00:00Z,1,0,33,90,1,0,1,0,0,0,0,1,0,0,3,36,46.6,4.1,40.0,9.1,52,-1126,107189,4598,5724
Davy Pröpper,MID,Brighton,59,326,15,0,False,2021-04-24T19:00:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-1,2621,24,25
DeAndre Yedlin,DEF,Newcastle,335,324,11,0,False,2021-04-24T11:30:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-101,13775,0,101
Dean Henderson,GK,Man Utd,305,322,10,7,False,2021-04-25T13:00:00Z,0,0,33,90,0,0,1,0,0,0,0,0,0,3,0,26,20.2,0.0,0.0,2.0,52,1148,133350,4111,2963
Declan Rice,MID,West Ham,448,327,5,0,True,2021-04-24T16:30:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-7143,155387,81,7224
