season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2012/13,59940,45,43,1,148,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2013/14,59940,40,40,3,91,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0
2014/15,59940,40,39,13,630,0,0,1,10,0,0,0,2,0,0,0,114,0.0,0.0,0.0,0.0
2015/16,59940,45,42,4,286,0,0,0,6,0,0,0,2,0,0,0,51,0.0,0.0,0.0,0.0
2017/18,59940,45,43,5,233,0,0,0,4,0,0,0,2,0,0,0,29,75.0,21.2,16.0,11.2
2020/21,59940,45,44,79,2583,3,1,5,53,0,0,0,4,0,0,3,429,675.4,82.3,252.0,101.0
