season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2020/21,523700,45,45,12,283,1,0,2,2,0,0,0,0,0,0,1,38,51.2,13.4,64.0,12.6
