season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,432656,45,45,38,790,0,0,5,7,0,0,0,1,0,0,0,189,153.0,42.2,26.0,22.2
2020/21,432656,50,47,6,380,0,0,0,12,0,0,0,0,0,0,0,64,67.6,26.4,5.0,9.8
