element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
482,4,16,5,True,2021-08-14T14:00:00Z,3,1,1,69,0,1,0,1,0,0,0,0,0,0,0,21,30.8,40.5,0.0,7.1,55,0,47331,0,0
482,14,10,1,False,2021-08-21T14:00:00Z,2,2,2,15,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.8,7.0,1.1,55,4969,61758,10971,6002
482,22,4,3,False,2021-08-28T14:00:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,0,11,22.2,13.3,9.0,4.5,55,-11961,50716,2556,14517
482,35,5,12,True,2021-09-13T19:00:00Z,3,1,4,90,1,1,0,1,0,0,0,1,0,0,3,40,62.6,29.6,16.0,10.8,54,-6965,45864,5798,12763
482,41,2,2,False,2021-09-18T16:30:00Z,3,0,5,90,0,0,0,3,0,0,0,0,0,0,0,11,21.0,51.4,21.0,9.3,54,74484,130644,93456,18972
482,55,15,10,True,2021-09-25T14:00:00Z,2,0,6,75,1,0,1,0,0,0,0,0,0,0,2,28,39.8,13.8,37.0,9.1,54,75208,211909,93358,18150
482,67,13,10,False,2021-10-02T11:30:00Z,1,1,7,90,1,0,0,1,0,0,0,0,0,0,3,31,44.4,33.9,40.0,11.8,55,71201,290294,103920,32719
482,74,19,2,True,2021-10-17T13:00:00Z,0,1,8,90,0,0,0,1,0,0,0,0,0,0,0,11,22.8,72.2,6.0,10.1,56,476601,800266,514687,38086
482,86,18,2,True,2021-10-23T14:00:00Z,2,5,9,90,0,0,0,5,0,0,0,0,0,0,0,10,9.6,11.8,15.0,3.6,57,389380,1206754,420166,30786
482,100,20,2,False,2021-11-01T20:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,15,23.2,58.8,2.0,8.4,57,3173,1197986,141897,138724
