name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Albian Ajeti,FWD,West Ham,0,0,0,0,0.0,514,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,1,0,0,0,0,16,0,2559,3,1,0.0,0,-9,54,63,58,True,0
Alexander Tettey,MID,Norwich,0,2,36,0,5.2,289,157,2,1,7.2,46.4,2019-12-08T14:00:00Z,90,15,0,0,0,0,16,0,14201,2,1,20.0,9,522,937,415,45,True,0
Alexandre Nascimento Costa Silva,FWD,West Ham,0,0,0,0,0.0,387,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,1,0,0,0,0,16,0,68337,3,1,0.0,0,-1640,339,1979,43,True,0
Alexandre Lacazette,FWD,Arsenal,0,0,0,0,0.0,12,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,19,0,0,0,0,16,0,165960,3,1,0.0,0,-14421,6054,20475,93,False,0
Alexis Sánchez,MID,Man Utd,0,0,0,0,0.0,240,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,11,0,0,0,0,16,0,29098,2,1,0.0,0,-132,22,154,68,False,0
Alex Iwobi,MID,Everton,0,0,7,0,19.5,17,154,1,0,3.1,7.2,2019-12-07T12:30:00Z,90,6,0,0,0,0,16,0,83702,1,3,4.0,2,-2322,717,3039,56,True,0
Alex McCarthy,GK,Southampton,0,0,17,0,0.0,318,156,2,0,2.8,28.0,2019-12-08T14:00:00Z,90,13,0,0,0,0,16,4,41430,1,2,0.0,2,1145,2360,1215,43,False,0
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,26,1,8.9,193,152,0,1,8.0,34.0,2019-12-07T15:00:00Z,86,3,0,0,0,0,16,0,42986,3,0,37.0,8,-2899,2768,5667,62,False,0
Alfie Whiteman,GK,Spurs,0,0,0,0,0.0,543,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,30509,0,5,0.0,0,389,1198,809,40,True,0
Alireza Jahanbakhsh,MID,Brighton,0,0,4,0,2.3,50,153,0,0,0.7,2.2,2019-12-08T16:30:00Z,22,20,0,0,0,0,16,0,4521,2,2,2.0,1,-47,18,65,58,True,0
Alisson Ramses Becker,GK,Liverpool,0,0,20,1,0.0,189,152,0,0,0.4,4.2,2019-12-07T15:00:00Z,90,3,0,0,0,0,16,0,518782,3,0,0.0,6,-7520,9865,17385,60,False,0
Allan Saint-Maximin,MID,Newcastle,0,0,13,0,13.3,500,156,1,0,4.8,17.6,2019-12-08T14:00:00Z,90,16,0,0,0,0,16,0,35738,1,2,17.0,2,3051,4858,1807,54,True,0
Andreas Christensen,DEF,Chelsea,0,0,13,0,0.7,108,154,3,0,3.5,15.6,2019-12-07T12:30:00Z,90,8,0,0,0,0,16,0,42608,1,3,19.0,1,-170,354,524,49,False,0
Andreas Pereira,MID,Man Utd,0,0,2,0,14.5,246,155,1,0,3.9,4.6,2019-12-07T17:30:00Z,16,11,0,0,0,0,16,0,40568,2,1,20.0,0,-4424,640,5064,50,False,1
Andrew Robertson,DEF,Liverpool,0,0,24,1,3.6,181,152,0,0,1.2,6.0,2019-12-07T15:00:00Z,75,3,0,0,0,0,16,0,1570537,3,0,2.0,6,-35914,23372,59286,71,False,0
Andrew Surman,MID,Bournemouth,0,0,0,0,0.0,80,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,10,0,0,0,0,16,0,2443,3,0,0.0,0,-56,9,65,47,True,0
Andre Gray,FWD,Watford,0,0,1,0,10.3,364,159,0,0,3.4,5.0,2019-12-07T15:00:00Z,13,7,0,0,0,0,16,0,28615,0,0,19.0,1,-768,370,1138,56,True,0
Andre Green,MID,Aston Villa,0,0,0,0,0.0,32,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,9,0,0,0,0,16,0,773,4,1,0.0,0,-10,3,13,49,True,0
Andriy Yarmolenko,MID,West Ham,0,0,0,0,0.0,392,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,1,0,0,0,0,16,0,148112,3,1,0.0,0,-29117,1831,30948,56,True,0
Andros Townsend,MID,Crystal Palace,0,0,5,1,1.8,135,159,0,0,0.4,1.8,2019-12-07T15:00:00Z,72,18,0,0,0,0,16,0,92881,0,0,0.0,3,-637,1976,2613,56,False,0
André Filipe Tavares Gomes,MID,Everton,0,0,0,0,0.0,422,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,6,0,0,0,0,16,0,22545,1,3,0.0,0,-344,11,355,53,True,0
Andy Carroll,FWD,Newcastle,1,0,16,0,16.0,520,156,0,0,4.3,26.6,2019-12-08T14:00:00Z,31,16,0,0,0,0,16,0,7161,1,2,0.0,4,739,986,247,54,True,0
Andy King,MID,Leicester,0,0,0,0,0.0,480,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,2,0,0,0,0,16,0,26756,4,1,0.0,0,-1270,425,1695,43,False,0
Andy Lonergan,GK,Liverpool,0,0,0,0,0.0,530,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,3,0,0,0,0,16,0,1729,3,0,0.0,0,-28,14,42,43,False,0
Angelo Ogbonna,DEF,West Ham,0,0,18,0,0.3,377,160,3,1,5.9,39.2,2019-12-09T20:00:00Z,90,1,0,0,0,0,16,0,30899,3,1,19.0,7,483,1287,804,45,True,0
Angel Gomes,MID,Man Utd,0,0,0,0,0.0,245,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,11,0,0,0,0,16,0,6394,2,1,0.0,0,-24,96,120,48,False,0
Angus Gunn,GK,Southampton,0,0,0,0,0.0,319,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,13,0,0,0,0,16,0,148530,1,2,0.0,0,-9225,361,9586,45,False,0
Anthony Driscoll-Glennon,DEF,Burnley,0,0,0,0,0.0,572,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,17,0,0,0,0,16,0,0,0,5,0.0,0,0,0,0,40,False,0
Anthony Gordon,FWD,Everton,0,0,0,0,0.0,561,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,6,0,0,0,0,16,0,1333,1,3,0.0,0,-18,171,189,45,True,0
Anthony Knockaert,MID,Brighton,0,0,0,0,0.0,52,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,20,0,0,0,0,16,0,655,2,2,0.0,0,-6,6,12,54,True,0
Anthony Martial,MID,Man Utd,0,2,27,1,12.3,239,155,0,1,9.5,38.2,2019-12-07T17:30:00Z,73,11,0,0,0,0,16,0,349040,2,1,44.0,10,-196292,1153,197445,76,False,0
Antonio Rüdiger,DEF,Chelsea,0,0,0,0,0.0,104,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,8,0,0,0,0,16,0,6512,1,3,0.0,0,-18,65,83,60,False,0
Anwar El Ghazi,MID,Aston Villa,0,0,4,0,31.3,30,151,4,0,7.2,4.0,2019-12-08T14:00:00Z,90,9,0,0,0,0,16,0,80695,4,1,37.0,2,-19097,737,19834,55,True,0
Archie Mair,GK,Norwich,0,0,0,0,0.0,551,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,15,0,0,0,0,16,0,3325,2,1,0.0,0,76,217,141,40,True,0
Arnaut Danjuma Groeneveld,MID,Bournemouth,0,0,6,0,1.2,492,152,3,0,2.5,2.2,2019-12-07T15:00:00Z,90,10,0,0,0,0,16,0,2366,3,0,22.0,2,12,79,67,58,True,0
Arthur Masuaku,DEF,West Ham,0,0,7,0,16.3,378,160,3,0,3.0,13.8,2019-12-09T20:00:00Z,39,1,0,0,0,0,16,0,37659,3,1,0.0,0,-1665,182,1847,43,True,0
Artur Boruc,GK,Bournemouth,0,0,0,0,0.0,73,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,10,0,0,0,0,16,0,19204,3,0,0.0,0,-242,82,324,43,True,0
Ashley Barnes,FWD,Burnley,0,0,0,0,0.0,90,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,17,0,0,0,0,16,0,267037,0,5,0.0,0,-46420,1909,48329,63,False,0
Ashley Westwood,MID,Burnley,0,0,0,0,0.0,101,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,17,0,0,0,0,16,0,24398,0,5,0.0,0,-2372,19,2391,54,False,0
Ashley Young,DEF,Man Utd,0,0,3,0,0.0,224,155,0,0,0.4,4.0,2019-12-07T17:30:00Z,2,11,0,0,0,0,16,0,24276,2,1,0.0,1,26,514,488,54,False,0
Asmir Begovic,GK,Bournemouth,0,0,0,0,0.0,72,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,10,0,0,0,0,16,0,62958,3,0,0.0,0,-1210,26,1236,42,True,0
Axel Tuanzebe,DEF,Man Utd,0,0,3,0,0.0,481,155,0,0,0.1,1.0,2019-12-07T17:30:00Z,1,11,0,0,0,0,16,0,8911,2,1,0.0,1,-125,104,229,44,False,0
Aymeric Laporte,DEF,Man City,0,0,0,0,0.0,202,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,12,0,0,0,0,16,0,146042,2,1,0.0,0,-919,353,1272,63,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0,0,0,0,0.0,563,159,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,7,0,0,0,0,16,0,173,0,0,0.0,0,4,39,35,45,True,0
Ayoze Pérez,MID,Leicester,0,0,0,0,0.0,265,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,2,0,0,0,0,16,0,476927,4,1,0.0,0,-44481,14876,59357,62,False,0
Bailey Peacock-Farrell,GK,Burnley,0,0,0,0,0.0,495,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,17,0,0,0,0,16,0,5416,0,5,0.0,0,-62,16,78,44,False,0
Bamidele Alli,MID,Spurs,2,0,28,1,24.1,344,158,0,0,8.0,40.6,2019-12-07T15:00:00Z,84,5,0,0,0,0,16,0,720355,0,5,15.0,9,380016,385853,5837,86,True,0
Beni Baningime,MID,Everton,0,0,0,0,0.0,557,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,6,0,0,0,0,16,0,358,1,3,0.0,0,-40,2,42,45,True,0
Benjamin Chilwell,DEF,Leicester,0,0,10,0,36.0,161,151,1,0,5.2,10.4,2019-12-08T14:00:00Z,79,2,0,0,0,0,16,0,949534,4,1,6.0,2,-126361,11116,137477,59,False,0
Benjamin Mendy,DEF,Man City,0,0,0,0,0.0,204,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,12,0,0,0,0,16,0,56678,2,1,0.0,0,-12678,1891,14569,56,True,0
Ben Davies,DEF,Spurs,0,0,0,0,0.0,329,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,9964,0,5,0.0,0,-518,16,534,54,True,0
Ben Foster,GK,Watford,0,0,21,1,0.0,366,159,0,0,0.2,2.2,2019-12-07T15:00:00Z,90,7,0,0,0,0,16,0,145353,0,0,0.0,6,-1540,3306,4846,48,True,0
Ben Gibson,DEF,Burnley,0,0,0,0,0.0,89,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,17,0,0,0,0,16,0,194459,0,5,0.0,0,1577,5848,4271,39,False,0
Ben Godfrey,DEF,Norwich,0,0,7,0,0.9,273,157,2,0,2.4,1.6,2019-12-08T14:00:00Z,90,15,0,0,0,0,16,0,15462,2,1,21.0,1,2,469,467,44,True,0
Ben Johnson,DEF,West Ham,0,0,0,0,0.0,384,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,1,0,0,0,0,16,0,97543,3,1,0.0,0,-1403,544,1947,40,True,0
Ben Mee,DEF,Burnley,0,0,13,0,4.4,83,158,5,0,2.2,17.8,2019-12-07T15:00:00Z,90,17,0,0,0,0,16,0,59689,0,5,0.0,0,-2417,612,3029,50,False,0
Ben Osborn,MID,Sheffield Utd,0,0,0,0,0.0,472,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,14,0,0,0,0,16,0,2265,2,1,0.0,0,-31,20,51,47,False,0
Beram Kayal,MID,Brighton,0,0,0,0,0.0,56,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,20,0,0,0,0,16,0,20318,2,2,0.0,0,2270,4711,2441,43,True,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,0,0,10,0,26.4,218,155,2,0,7.8,2.0,2019-12-07T17:30:00Z,64,12,0,0,0,0,16,0,746918,2,1,50.0,1,10075,30255,20180,79,True,1
Bernardo Fernandes da Silva Junior,DEF,Brighton,0,0,0,0,0.0,39,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,20,0,0,0,0,16,0,6248,2,2,0.0,0,3,55,52,43,True,0
Bernard Anício Caldeira Duarte,MID,Everton,0,0,4,0,0.5,152,154,0,0,0.2,1.4,2019-12-07T12:30:00Z,4,6,0,0,0,0,16,0,46009,1,3,0.0,1,29,533,504,64,True,0
Bernard Ashley-Seal,FWD,Wolves,0,0,0,0,0.0,559,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,4,0,0,0,0,16,0,2613,2,2,0.0,0,-28,259,287,45,False,0
Bernd Leno,GK,Arsenal,0,0,19,0,0.0,14,160,1,0,2.2,22.0,2019-12-09T20:00:00Z,90,19,0,0,0,0,16,3,413685,3,1,0.0,3,-12211,3771,15982,50,False,0
Billy Gilmour,MID,Chelsea,0,0,0,0,0.0,533,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,8,0,0,0,0,16,0,1815,1,3,0.0,0,-6,55,61,45,False,0
Billy Sharp,FWD,Sheffield Utd,0,0,0,0,0.0,298,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,14,0,0,0,0,16,0,22817,2,1,0.0,0,-235,216,451,56,False,0
Birkir Bjarnason,MID,Aston Villa,0,0,0,0,0.0,33,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,9,0,0,0,0,16,0,2703,4,1,0.0,0,-52,2,54,45,True,0
Bjorn Engels,DEF,Aston Villa,0,0,12,0,0.0,455,151,3,0,1.9,14.8,2019-12-08T14:00:00Z,67,9,0,0,0,0,16,0,47903,4,1,4.0,1,-3050,121,3171,45,True,0
Brandon Austin,GK,Spurs,0,0,0,0,0.0,558,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,7501,0,5,0.0,0,318,680,362,40,True,0
Brandon Williams,DEF,Man Utd,0,0,0,0,0.0,549,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,11,0,0,0,0,16,0,130006,2,1,0.0,0,-1320,8317,9637,41,False,0
Bukayo Saka,MID,Arsenal,0,0,0,0,0.0,541,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,19,0,0,0,0,16,0,47585,3,1,0.0,0,-4834,798,5632,45,False,0
Callum Hudson-Odoi,MID,Chelsea,0,0,6,0,1.6,116,154,1,0,2.7,3.6,2019-12-07T12:30:00Z,19,8,0,0,0,0,16,0,50258,1,3,22.0,1,-7551,966,8517,56,False,0
Callum Robinson,MID,Sheffield Utd,0,0,-4,0,1.5,453,157,0,0,0.5,0.0,2019-12-08T14:00:00Z,25,14,0,0,0,0,16,0,24055,2,1,6.0,0,-1311,155,1466,52,False,1
Callum Slattery,MID,Southampton,0,0,0,0,0.0,327,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,13,0,0,0,0,16,0,27473,1,2,0.0,0,-551,388,939,44,False,0
Callum Wilson,FWD,Bournemouth,0,0,2,0,0.6,67,152,3,0,0.6,0.0,2019-12-07T15:00:00Z,63,10,0,0,0,0,16,0,448123,3,0,6.0,2,-57563,2909,60472,75,True,0
Calum Chambers,DEF,Arsenal,0,0,14,0,0.3,467,160,1,0,2.7,27.0,2019-12-09T20:00:00Z,90,19,0,0,0,0,16,0,99585,3,1,0.0,2,-10571,875,11446,44,False,0
Caoimhin Kelleher,GK,Liverpool,0,0,0,0,0.0,531,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,3,0,0,0,0,16,0,1923,3,0,0.0,0,-2,15,17,44,False,0
Carlos Sánchez,MID,West Ham,0,0,0,0,0.0,397,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,1,0,0,0,0,16,0,23403,3,1,0.0,0,-430,239,669,44,True,0
Carl Jenkinson,DEF,Arsenal,0,0,0,0,0.0,9,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,19,0,0,0,0,16,0,1616,3,1,0.0,0,-4,11,15,45,False,0
Cenk Tosun,FWD,Everton,0,0,0,0,0.0,146,154,0,0,0.0,0.0,2019-12-07T12:30:00Z,0,6,0,0,0,0,16,0,8315,1,3,0.0,0,-305,114,419,57,True,0
Charlie Austin,FWD,Southampton,0,0,0,0,0.0,312,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,13,0,0,0,0,16,0,3512,1,2,0.0,0,-19,15,34,60,False,0
Charlie Daniels,DEF,Bournemouth,0,0,0,0,0.0,60,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,10,0,0,0,0,16,0,6213,3,0,0.0,0,-116,11,127,43,True,0
Charlie Taylor,DEF,Burnley,0,0,0,0,0.0,87,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,17,0,0,0,0,16,0,57658,0,5,0.0,0,-6877,800,7677,42,False,0
Cheikhou Kouyaté,MID,Crystal Palace,0,0,7,1,1.0,139,159,0,0,2.0,18.6,2019-12-07T15:00:00Z,82,18,0,0,0,0,16,0,12497,0,0,0.0,3,31,464,433,49,False,0
Che Adams,FWD,Southampton,0,0,3,0,0.1,437,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,2,13,0,0,0,0,16,0,24942,1,2,0.0,1,-626,171,797,54,False,0
Christian Atsu,MID,Newcastle,0,0,0,0,0.0,267,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,16,0,0,0,0,16,0,9947,1,2,0.0,0,-172,263,435,54,True,0
Christian Benteke,FWD,Crystal Palace,0,0,3,0,0.3,129,159,0,0,0.1,0.2,2019-12-07T15:00:00Z,17,18,0,0,0,0,16,0,40968,0,0,0.0,1,-564,471,1035,57,False,0
Christian Eriksen,MID,Spurs,0,0,0,0,0.0,343,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,203863,0,5,0.0,0,-4656,715,5371,86,True,0
Christian Fuchs,DEF,Leicester,0,0,0,0,0.0,163,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,2,0,0,0,0,16,0,25115,4,1,0.0,0,598,1058,460,43,False,0
Christian Kabasele,DEF,Watford,0,0,21,1,0.3,354,159,0,0,2.3,15.0,2019-12-07T15:00:00Z,90,7,0,0,0,0,16,0,11613,0,0,8.0,6,-237,182,419,43,True,0
Christian Pulisic,MID,Chelsea,0,0,-3,0,12.1,431,154,3,0,5.4,11.4,2019-12-07T12:30:00Z,90,8,0,0,0,0,16,0,1041646,1,3,30.0,2,-75504,49623,125127,75,False,0
Christian Saydee,MID,Bournemouth,0,0,0,0,0.0,564,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,10,0,0,0,0,16,0,92,3,0,0.0,0,26,37,11,45,True,0
Christoph Zimmermann,DEF,Norwich,1,0,23,0,10.3,275,157,2,0,5.2,37.2,2019-12-08T14:00:00Z,90,15,0,0,0,0,16,0,1535,2,1,4.0,4,108,166,58,44,True,0
Chris Basham,DEF,Sheffield Utd,0,0,9,0,0.8,423,157,1,0,1.7,14.2,2019-12-08T14:00:00Z,90,14,0,0,0,0,16,0,36351,2,1,2.0,1,626,2379,1753,45,False,1
Chris Mepham,DEF,Bournemouth,0,0,13,0,0.0,61,152,3,0,1.7,16.6,2019-12-07T15:00:00Z,90,10,0,0,0,0,16,0,58060,3,0,0.0,1,-751,158,909,43,True,0
Chris Smalling,DEF,Man Utd,0,0,0,0,0.0,223,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,11,0,0,0,0,16,0,9223,2,1,0.0,0,-41,10,51,53,False,0
Chris Wood,FWD,Burnley,0,0,1,0,1.7,91,158,4,0,3.5,0.0,2019-12-07T15:00:00Z,64,17,0,0,0,0,16,0,78976,0,5,34.0,2,-10686,3036,13722,62,False,0
Ciaran Clark,DEF,Newcastle,0,0,5,0,0.0,259,156,0,0,2.9,11.6,2019-12-08T14:00:00Z,45,16,0,0,0,0,16,0,57930,1,2,17.0,1,18911,20668,1757,43,True,0
Claudio Bravo,GK,Man City,0,0,0,0,0.0,213,155,0,0,0.0,0.0,2019-12-07T17:30:00Z,0,12,0,0,0,0,16,0,20982,2,1,0.0,0,-444,99,543,48,True,0
Connor Wickham,FWD,Crystal Palace,0,0,0,0,0.0,130,159,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,18,0,0,0,0,16,0,176157,0,0,0.0,0,-4867,517,5384,45,False,0
Conor Coady,DEF,Wolves,0,0,12,0,0.0,403,153,2,0,0.6,6.4,2019-12-08T16:30:00Z,90,4,0,0,0,0,16,0,108755,2,2,0.0,1,3946,6143,2197,50,False,0
Conor Hourihane,MID,Aston Villa,0,0,0,0,0.0,28,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,9,0,0,0,0,16,0,11754,4,1,0.0,0,112,852,740,57,True,0
Craig Cathcart,DEF,Watford,0,0,20,1,10.3,358,159,0,0,2.0,7.8,2019-12-07T15:00:00Z,90,7,0,0,0,0,16,0,92534,0,0,2.0,5,-1531,1065,2596,43,True,1
Craig Dawson,DEF,Watford,0,0,0,0,0.0,439,159,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,7,0,0,0,0,16,0,11344,0,0,0.0,0,-702,4,706,48,True,0
Curtis Jones,MID,Liverpool,0,0,1,0,2.8,569,152,0,0,0.5,0.0,2019-12-07T15:00:00Z,14,3,0,0,0,0,16,0,0,3,0,4.0,1,0,0,0,45,False,0
Cédric Soares,DEF,Southampton,0,0,0,0,15.2,486,156,2,0,4.0,9.6,2019-12-08T14:00:00Z,90,13,0,0,0,0,16,0,12949,1,2,15.0,0,28,264,236,48,False,1
César Azpilicueta,DEF,Chelsea,0,0,14,0,33.1,105,154,3,0,9.3,35.0,2019-12-07T12:30:00Z,90,8,0,0,0,0,16,0,370496,1,3,25.0,1,-9696,3391,13087,58,False,0
Dale Stephens,MID,Brighton,1,1,27,0,14.3,57,153,2,0,5.2,35.0,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,0,171141,2,2,3.0,5,-1581,4153,5734,44,True,1
Daniel Amartey,MID,Leicester,0,0,0,0,0.0,178,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,2,0,0,0,0,16,0,24090,4,1,0.0,0,334,1961,1627,43,False,0
Daniel Ceballos Fernández,MID,Arsenal,0,0,0,0,0.0,469,160,0,0,0.0,0.0,2019-12-09T20:00:00Z,0,19,0,0,0,0,16,0,265187,3,1,0.0,0,-13286,25,13311,53,False,0
Daniel Drinkwater,MID,Burnley,0,0,0,0,0.0,120,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,17,0,0,0,0,16,0,47620,0,5,0.0,0,-40,627,667,44,False,0
