name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
André Filipe Tavares Gomes,MID,Everton,0,0,0,0,0.0,422,205,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,11,0,0,0,0,21,0,21337,1,2,0.0,0,-193,13,206,52,False,0
Andy Carroll,FWD,Newcastle,0,0,0,0,0.0,520,206,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,9,0,0,0,0,21,0,9601,3,0,0.0,0,637,1325,688,54,True,0
Andy King,MID,Leicester,0,0,0,0,0.0,480,206,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,13,0,0,0,0,21,0,23350,3,0,0.0,0,-687,265,952,43,False,0
Andy Lonergan,GK,Liverpool,0,0,0,0,0.0,530,204,0,0,0.0,0.0,2020-01-02T20:00:00Z,0,15,0,0,0,0,21,0,1777,0,2,0.0,0,-18,10,28,43,True,0
Angelo Ogbonna,DEF,West Ham,0,0,26,1,0.5,377,210,0,0,2.1,16.8,2020-01-01T17:30:00Z,90,3,0,0,0,0,21,0,97410,0,4,4.0,6,3996,13533,9537,45,True,0
Angel Gomes,MID,Man Utd,0,0,0,0,0.0,245,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,1,0,0,0,0,21,0,6465,0,2,0.0,0,-63,91,154,48,False,0
Angus Gunn,GK,Southampton,0,0,0,0,0.0,319,208,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,17,0,0,0,0,21,0,125104,0,1,0.0,0,-4898,1636,6534,43,True,0
Anthony Driscoll-Glennon,DEF,Burnley,0,0,0,0,0.0,572,203,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,2,0,0,0,0,21,0,1630,2,1,0.0,0,13,161,148,40,True,0
Anthony Gordon,FWD,Everton,0,0,0,0,0.0,561,205,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,11,0,0,0,0,21,0,2141,1,2,0.0,0,-11,184,195,45,False,0
Anthony Knockaert,MID,Brighton,0,0,0,0,0.0,52,202,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,6,0,0,0,0,21,0,663,1,1,0.0,0,-6,9,15,54,True,0
Anthony Martial,MID,Man Utd,0,0,9,0,25.1,239,201,2,0,5.2,12.6,2020-01-01T20:00:00Z,90,1,0,0,0,0,21,0,951347,0,2,14.0,2,224737,257949,33212,79,False,0
Antonio Rüdiger,DEF,Chelsea,0,0,13,0,0.4,104,202,1,0,3.1,30.4,2020-01-01T12:30:00Z,90,4,0,0,0,0,21,0,19072,1,1,0.0,2,851,2536,1685,60,False,0
Anwar El Ghazi,MID,Aston Villa,0,0,0,0,0.0,30,203,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,5,0,0,0,0,21,0,81297,2,1,0.0,0,-11651,2881,14532,55,False,0
Archie Mair,GK,Norwich,0,0,0,0,0.0,551,207,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,7,0,0,0,0,21,0,4859,1,1,0.0,0,253,470,217,40,True,0
Arnaut Danjuma Groeneveld,MID,Bournemouth,0,0,0,0,0.0,492,210,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,19,0,0,0,0,21,0,2149,0,4,0.0,0,-48,14,62,58,False,0
Arthur Masuaku,DEF,West Ham,0,0,2,0,1.0,378,210,0,0,2.2,4.0,2020-01-01T17:30:00Z,7,3,0,0,0,0,21,0,33644,0,4,17.0,1,-504,1014,1518,42,True,0
Artur Boruc,GK,Bournemouth,0,0,0,0,0.0,73,210,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,19,0,0,0,0,21,0,18687,0,4,0.0,0,-183,176,359,43,False,0
Ashley Barnes,FWD,Burnley,0,0,-2,0,3.3,90,203,2,0,0.2,0.0,2020-01-01T12:30:00Z,45,2,0,0,0,0,21,0,205824,2,1,3.0,1,-5817,2652,8469,62,True,0
Ashley Westwood,MID,Burnley,1,1,24,0,51.6,101,203,2,0,9.3,29.2,2020-01-01T12:30:00Z,90,2,0,0,0,0,21,0,26659,2,1,12.0,6,924,2486,1562,54,True,0
Ashley Young,DEF,Man Utd,0,0,0,0,0.0,224,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,1,0,0,0,0,21,0,25867,0,2,0.0,0,293,810,517,54,False,0
Asmir Begovic,GK,Bournemouth,0,0,0,0,0.0,72,210,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,19,0,0,0,0,21,0,58154,0,4,0.0,0,-941,68,1009,42,False,0
Axel Tuanzebe,DEF,Man Utd,0,0,0,0,0.0,481,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,1,0,0,0,0,21,0,8546,0,2,0.0,0,-203,55,258,44,False,0
Aymeric Laporte,DEF,Man City,0,0,0,0,0.0,202,205,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,8,0,0,0,0,21,0,142174,1,2,0.0,0,-640,201,841,63,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0,0,0,0,0.0,563,209,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,20,0,0,0,0,21,0,422,1,2,0.0,0,-1,85,86,45,True,0
Ayoze Pérez,MID,Leicester,1,2,28,1,55.4,265,206,0,1,20.4,65.4,2020-01-01T15:00:00Z,90,13,0,0,0,0,21,0,323469,3,0,83.0,13,15310,28318,13008,60,False,0
Bailey Peacock-Farrell,GK,Burnley,0,0,0,0,0.0,495,203,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,2,0,0,0,0,21,0,5434,2,1,0.0,0,-10,70,80,44,True,0
Bamidele Alli,MID,Spurs,0,0,1,0,13.2,344,208,1,0,4.8,4.2,2020-01-01T15:00:00Z,90,16,0,0,0,0,21,0,1071814,0,1,31.0,2,-60019,71855,131874,89,False,0
Beni Baningime,MID,Everton,0,0,0,0,0.0,557,205,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,11,0,0,0,0,21,0,339,1,2,0.0,0,-7,10,17,45,False,0
Benjamin Chilwell,DEF,Leicester,0,0,22,1,9.3,161,206,0,0,2.2,10.2,2020-01-01T15:00:00Z,90,13,0,0,0,0,21,0,812948,3,0,2.0,6,-36345,26176,62521,57,False,0
Benjamin Mendy,DEF,Man City,0,0,18,0,37.7,204,205,1,0,5.6,17.8,2020-01-01T17:30:00Z,90,8,0,0,0,0,21,0,64339,1,2,0.0,2,-4526,5249,9775,55,True,0
Ben Davies,DEF,Spurs,0,0,0,0,0.0,329,208,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,16,0,0,0,0,21,0,8913,0,1,0.0,0,-125,17,142,53,False,0
Ben Foster,GK,Watford,0,0,12,0,0.0,366,209,1,0,2.2,22.4,2020-01-01T15:00:00Z,90,20,0,0,0,0,21,3,208547,1,2,0.0,2,45174,55128,9954,48,True,1
Ben Gibson,DEF,Burnley,0,0,0,0,0.0,89,203,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,2,0,0,0,0,21,0,179661,2,1,0.0,0,-5784,1398,7182,39,True,0
Ben Godfrey,DEF,Norwich,0,0,0,0,0.0,273,207,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,7,0,0,0,0,21,0,12276,1,1,0.0,0,-691,21,712,44,True,0
Ben Johnson,DEF,West Ham,0,0,0,0,0.0,384,210,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,3,0,0,0,0,21,0,92103,0,4,0.0,0,-1986,347,2333,40,True,0
Ben Mee,DEF,Burnley,0,0,12,0,0.9,83,203,2,0,2.0,19.4,2020-01-01T12:30:00Z,90,2,0,0,0,0,21,0,65009,2,1,0.0,1,2466,5828,3362,50,True,0
Ben Osborn,MID,Sheffield Utd,0,0,0,0,0.0,472,204,0,0,0.0,0.0,2020-01-02T20:00:00Z,0,10,0,0,0,0,21,0,2403,0,2,0.0,0,-3,78,81,47,False,0
Beram Kayal,MID,Brighton,0,0,0,0,0.0,56,202,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,6,0,0,0,0,21,0,17213,1,1,0.0,0,-1386,403,1789,43,True,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,0,0,0,0,0.0,218,205,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,8,0,0,0,0,21,0,661389,1,2,0.0,0,-22362,9056,31418,79,True,0
Bernardo Fernandes da Silva Junior,DEF,Brighton,0,2,28,1,3.3,39,202,0,0,1.8,14.8,2020-01-01T12:30:00Z,68,6,0,0,0,0,21,0,6581,1,1,0.0,8,-24,129,153,43,True,0
Bernard Anício Caldeira Duarte,MID,Everton,0,0,0,0,0.0,152,205,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,11,0,0,0,0,21,0,46170,1,2,0.0,0,-861,431,1292,64,False,0
Bernard Ashley-Seal,FWD,Wolves,0,0,0,0,0.0,559,209,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,18,0,0,0,0,21,0,3638,1,2,0.0,0,87,402,315,45,False,0
Bernd Leno,GK,Arsenal,0,2,33,1,0.0,14,201,0,0,3.6,35.8,2020-01-01T20:00:00Z,90,12,0,0,0,0,21,4,370542,0,2,0.0,9,-13320,3062,16382,50,True,0
Billy Gilmour,MID,Chelsea,0,0,0,0,0.0,533,202,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,4,0,0,0,0,21,0,1861,1,1,0.0,0,-18,58,76,45,False,0
Billy Sharp,FWD,Sheffield Utd,0,0,3,0,0.5,298,204,0,0,0.8,3.0,2020-01-02T20:00:00Z,24,10,0,0,0,0,21,0,21659,0,2,4.0,1,-201,124,325,56,False,0
Birkir Bjarnason,MID,Aston Villa,0,0,0,0,0.0,33,203,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,5,0,0,0,0,21,0,2528,2,1,0.0,0,-43,15,58,45,False,0
Bjorn Engels,DEF,Aston Villa,0,0,0,0,0.0,455,203,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,5,0,0,0,0,21,0,40899,2,1,0.0,0,-3550,396,3946,45,False,0
Brandon Austin,GK,Spurs,0,0,0,0,0.0,558,208,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,16,0,0,0,0,21,0,13110,0,1,0.0,0,463,1099,636,40,False,0
Brandon Pierrick,MID,Crystal Palace,0,0,5,0,21.0,580,207,0,0,2.7,4.4,2020-01-01T17:30:00Z,7,14,0,0,0,0,21,0,115,1,1,2.0,1,11,31,20,45,False,0
Brandon Williams,DEF,Man Utd,0,0,0,0,0.0,549,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,1,0,0,0,0,21,0,144188,0,2,0.0,0,24324,35355,11031,40,False,0
Bukayo Saka,MID,Arsenal,0,0,2,0,0.8,541,201,0,0,2.4,6.6,2020-01-01T20:00:00Z,21,12,0,0,0,0,21,0,43368,0,2,17.0,0,1628,5861,4233,45,True,1
Callum Hudson-Odoi,MID,Chelsea,0,0,3,0,4.9,116,202,1,0,5.3,2.2,2020-01-01T12:30:00Z,24,4,0,0,0,0,21,0,35161,1,1,46.0,1,-1802,1168,2970,54,False,0
Callum Robinson,MID,Sheffield Utd,0,0,0,0,0.0,453,204,0,0,0.0,0.0,2020-01-02T20:00:00Z,0,10,0,0,0,0,21,0,19885,0,2,0.0,0,-556,117,673,50,False,0
Callum Slattery,MID,Southampton,0,0,0,0,0.0,327,208,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,17,0,0,0,0,21,0,25049,0,1,0.0,0,-721,132,853,44,True,0
Callum Wilson,FWD,Bournemouth,0,0,6,0,25.0,67,210,4,0,4.0,7.0,2020-01-01T17:30:00Z,90,19,0,0,0,0,21,0,344074,0,4,8.0,2,-6161,6833,12994,74,False,0
Calum Chambers,DEF,Arsenal,0,0,0,0,0.0,467,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,12,0,0,0,0,21,0,75115,0,2,0.0,0,-6385,1367,7752,44,True,0
Caoimhin Kelleher,GK,Liverpool,0,0,0,0,0.0,531,204,0,0,0.0,0.0,2020-01-02T20:00:00Z,0,15,0,0,0,0,21,0,2051,0,2,0.0,0,-20,18,38,44,True,0
Carlos Sánchez,MID,West Ham,0,0,0,0,0.0,397,210,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,3,0,0,0,0,21,0,29558,0,4,0.0,0,5363,7684,2321,43,True,0
Carl Jenkinson,DEF,Arsenal,0,0,0,0,0.0,9,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,12,0,0,0,0,21,0,1610,0,2,0.0,0,-5,12,17,45,True,0
Cenk Tosun,FWD,Everton,0,0,0,0,0.0,146,205,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,11,0,0,0,0,21,0,7887,1,2,0.0,0,-133,100,233,57,False,0
Charlie Austin,FWD,Southampton,0,0,0,0,0.0,312,208,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,17,0,0,0,0,21,0,3468,0,1,0.0,0,-12,17,29,60,True,0
Charlie Daniels,DEF,Bournemouth,0,0,0,0,0.0,60,210,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,19,0,0,0,0,21,0,5725,0,4,0.0,0,-85,9,94,43,False,0
Charlie Taylor,DEF,Burnley,0,0,20,0,53.9,87,203,2,0,8.2,25.0,2020-01-01T12:30:00Z,90,2,0,0,0,0,21,0,61736,2,1,3.0,1,1925,5823,3898,42,True,0
Cheikhou Kouyaté,MID,Crystal Palace,0,0,4,0,0.5,139,207,0,0,1.5,12.8,2020-01-01T17:30:00Z,45,14,0,0,0,0,21,0,18661,1,1,2.0,1,-82,1894,1976,49,False,0
Che Adams,FWD,Southampton,0,0,0,0,0.0,437,208,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,17,0,0,0,0,21,0,23623,0,1,0.0,0,-262,265,527,53,True,0
Christian Atsu,MID,Newcastle,0,0,0,0,0.0,267,206,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,9,0,0,0,0,21,0,9221,3,0,0.0,0,-294,144,438,53,True,0
Christian Benteke,FWD,Crystal Palace,0,0,0,0,0.0,129,207,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,14,0,0,0,0,21,0,38391,1,1,0.0,0,-1104,20,1124,57,False,0
Christian Eriksen,MID,Spurs,0,0,9,0,19.8,343,208,1,0,3.7,9.6,2020-01-01T15:00:00Z,90,16,0,0,0,0,21,0,205334,0,1,8.0,1,2805,5812,3007,86,False,1
Christian Fuchs,DEF,Leicester,0,2,28,1,7.3,163,206,0,0,3.7,22.0,2020-01-01T15:00:00Z,90,13,0,0,0,0,21,0,24474,3,0,8.0,8,-58,466,524,43,False,0
Christian Kabasele,DEF,Watford,0,0,0,0,0.1,354,209,1,0,0.1,1.0,2020-01-01T15:00:00Z,70,20,0,0,0,1,21,0,51703,1,2,0.0,-1,23386,28935,5549,43,True,0
Christian Pulisic,MID,Chelsea,0,0,1,1,13.2,431,202,0,0,8.0,13.2,2020-01-01T12:30:00Z,65,4,0,0,0,0,21,0,420106,1,1,54.0,3,-130692,2112,132804,70,False,0
Christian Saydee,MID,Bournemouth,0,0,0,0,0.0,564,210,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,19,0,0,0,0,21,0,305,0,4,0.0,0,22,71,49,45,False,0
Christoph Zimmermann,DEF,Norwich,0,0,15,0,0.1,275,207,1,0,3.0,30.2,2020-01-01T17:30:00Z,90,7,0,0,0,0,21,0,2937,1,1,0.0,1,199,432,233,44,True,1
Chris Basham,DEF,Sheffield Utd,0,0,15,0,0.0,423,204,2,0,2.6,26.2,2020-01-02T20:00:00Z,90,10,0,0,0,0,21,0,50765,0,2,0.0,1,588,4915,4327,45,False,0
Chris Mepham,DEF,Bournemouth,0,0,14,0,0.8,61,210,4,0,3.3,32.6,2020-01-01T17:30:00Z,90,19,0,0,0,0,21,0,61403,0,4,0.0,0,9,1788,1779,43,False,0
Chris Smalling,DEF,Man Utd,0,0,0,0,0.0,223,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,1,0,0,0,0,21,0,9154,0,2,0.0,0,-31,17,48,53,False,0
Chris Wood,FWD,Burnley,0,1,24,0,24.3,91,203,2,1,10.7,28.8,2020-01-01T12:30:00Z,90,2,0,0,0,0,21,0,71575,2,1,54.0,7,2062,9847,7785,62,True,0
Ciaran Clark,DEF,Newcastle,0,0,0,0,0.0,259,206,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,9,0,0,0,0,21,0,22524,3,0,0.0,0,-4423,47,4470,43,True,0
Claudio Bravo,GK,Man City,0,0,9,0,0.0,213,205,1,0,1.1,11.0,2020-01-01T17:30:00Z,90,8,0,0,0,0,21,1,27520,1,2,0.0,2,-1740,2139,3879,48,True,0
Connor Wickham,FWD,Crystal Palace,0,2,29,0,12.3,130,207,0,1,8.4,37.0,2020-01-01T17:30:00Z,30,14,0,0,0,0,21,0,161970,1,1,35.0,7,-2627,1727,4354,44,False,0
Conor Coady,DEF,Wolves,0,0,24,0,14.2,403,209,2,0,3.4,20.0,2020-01-01T15:00:00Z,90,18,0,0,0,0,21,0,117898,1,2,0.0,1,11217,15697,4480,50,False,0
Conor Hourihane,MID,Aston Villa,0,0,3,0,0.1,28,203,1,0,0.0,0.2,2020-01-01T12:30:00Z,12,5,0,0,0,0,21,0,14491,2,1,0.0,1,-577,851,1428,57,False,0
Craig Cathcart,DEF,Watford,0,0,17,0,0.0,358,209,1,0,1.8,17.8,2020-01-01T15:00:00Z,90,20,0,0,0,0,21,0,113922,1,2,0.0,2,2538,9325,6787,43,True,0
Craig Dawson,DEF,Watford,0,0,6,0,0.6,439,209,1,0,2.4,21.0,2020-01-01T15:00:00Z,90,20,0,0,0,0,21,0,11090,1,2,2.0,1,-53,222,275,48,True,1
Curtis Jones,MID,Liverpool,0,0,0,0,0.0,569,204,0,0,0.0,0.0,2020-01-02T20:00:00Z,0,15,0,0,0,0,21,0,269,0,2,0.0,0,8,48,40,45,True,0
Cédric Soares,DEF,Southampton,0,0,26,1,17.6,486,208,0,0,4.0,20.0,2020-01-01T15:00:00Z,90,17,0,0,0,0,21,0,15328,0,1,2.0,6,-247,702,949,48,True,0
César Azpilicueta,DEF,Chelsea,0,3,29,0,3.3,105,202,1,1,10.6,61.6,2020-01-01T12:30:00Z,90,4,0,0,0,0,21,0,342908,1,1,41.0,11,-443,6590,7033,58,False,0
Dale Stephens,MID,Brighton,0,0,0,0,0.0,57,202,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,6,0,0,0,0,21,0,160143,1,1,0.0,0,-496,7183,7679,44,True,0
Daniel Amartey,MID,Leicester,0,0,0,0,0.0,178,206,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,13,0,0,0,0,21,0,24384,3,0,0.0,0,-371,935,1306,43,False,0
Daniel Ceballos Fernández,MID,Arsenal,0,0,0,0,0.0,469,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,12,0,0,0,0,21,0,233405,0,2,0.0,0,-3816,206,4022,52,True,0
