name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Albian Ajeti,FWD,West Ham,0,0,0,0,0.0,514,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,3165,5,0,0.0,0,0,0,0,60,True,0
Alexander Tettey,MID,Norwich,0,0,0,0,0.0,289,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,10,0,0,0,0,1,0,10849,1,4,0.0,0,0,0,0,45,False,0
Alexandre Nascimento Costa Silva,FWD,West Ham,0,0,0,0,0.0,387,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,118372,5,0,0.0,0,0,0,0,45,True,0
Alexandre Lacazette,FWD,Arsenal,0,0,0,0,0.0,12,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,193916,1,0,0.0,0,0,0,0,95,False,0
Alexis Sánchez,MID,Man Utd,0,0,0,0,0.0,240,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,68707,0,4,0.0,0,0,0,0,70,True,0
Alex Iwobi,MID,Everton,0,0,0,0,0.0,17,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,7,0,0,0,0,1,0,128875,0,0,0.0,0,0,0,0,60,False,0
Alex McCarthy,GK,Southampton,0,0,0,0,0.0,318,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,5,0,0,0,0,1,0,45934,0,3,0.0,0,0,0,0,45,False,0
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0,0.0,193,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,14,0,0,0,0,1,0,28598,1,4,0.0,0,0,0,0,65,True,0
Alireza Jahanbakhsh,MID,Brighton,0,0,0,0,0.0,50,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,18,0,0,0,0,1,0,5564,3,0,0.0,0,0,0,0,60,False,0
Alisson Ramses Becker,GK,Liverpool,0,0,7,0,0.0,189,1,0,0,0.6,5.6,2019-08-09T19:00:00Z,38,14,0,0,0,0,1,2,1769075,1,4,0.0,1,0,0,0,60,True,0
Allan Saint-Maximin,MID,Newcastle,0,0,2,0,1.2,500,10,0,0,1.8,4.2,2019-08-11T13:00:00Z,23,1,0,0,0,0,1,0,34113,1,0,13.0,1,0,0,0,55,True,0
Andreas Christensen,DEF,Chelsea,0,0,16,0,1.6,108,9,4,0,2.7,23.4,2019-08-11T15:30:00Z,90,12,0,0,0,0,1,0,52353,0,4,2.0,0,0,0,0,50,False,0
Andreas Pereira,MID,Man Utd,1,0,22,1,20.1,246,9,0,0,4.6,22.0,2019-08-11T15:30:00Z,73,6,0,0,0,0,1,0,9129,0,4,4.0,6,0,0,0,50,True,0
Andrew Robertson,DEF,Liverpool,0,0,15,0,24.7,181,1,1,0,4.4,12.4,2019-08-09T19:00:00Z,90,14,0,0,0,0,1,0,1889240,1,4,7.0,2,0,0,0,70,True,0
Andrew Surman,MID,Bournemouth,0,0,0,0,0.0,80,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,3616,1,1,0.0,0,0,0,0,50,True,0
Andre Gray,FWD,Watford,0,0,3,0,2.5,364,7,2,0,2.1,1.4,2019-08-10T14:00:00Z,74,4,0,0,0,0,1,0,46334,3,0,17.0,2,0,0,0,60,True,0
Andre Green,MID,Aston Villa,0,0,0,0,0.0,32,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,1639,1,3,0.0,0,0,0,0,50,False,0
Andriy Yarmolenko,MID,West Ham,0,0,0,0,0.0,392,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,11742,5,0,0.0,0,0,0,0,60,True,0
Andros Townsend,MID,Crystal Palace,0,0,14,1,11.7,135,4,0,0,2.2,10.0,2019-08-10T14:00:00Z,90,8,0,0,0,0,1,0,212703,0,0,0.0,3,0,0,0,60,True,0
André Filipe Tavares Gomes,MID,Everton,0,0,6,0,11.3,422,4,0,0,1.9,7.6,2019-08-10T14:00:00Z,45,7,0,0,0,0,1,0,68985,0,0,0.0,1,0,0,0,55,False,0
Andy Carroll,FWD,Newcastle,0,0,0,0,0.0,520,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,10294,1,0,0.0,0,0,0,0,55,True,0
Andy King,MID,Leicester,0,0,0,0,0.0,480,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,33262,0,0,0.0,0,0,0,0,45,True,0
Angelo Ogbonna,DEF,West Ham,0,0,0,0,0.0,377,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,19136,5,0,0.0,0,0,0,0,45,True,0
Angel Gomes,MID,Man Utd,0,0,0,0,0.0,245,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,7553,0,4,0.0,0,0,0,0,50,True,0
Angus Gunn,GK,Southampton,0,0,10,0,0.0,319,3,3,0,1.0,9.8,2019-08-10T14:00:00Z,90,5,0,0,0,0,1,1,49447,0,3,0.0,1,0,0,0,45,False,0
Anthony Knockaert,MID,Brighton,0,0,0,0,0.0,52,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,18,0,0,0,0,1,0,1177,3,0,0.0,0,0,0,0,55,False,0
Anthony Martial,MID,Man Utd,0,0,19,1,18.3,239,9,0,1,12.9,39.2,2019-08-11T15:30:00Z,90,6,0,0,0,0,1,0,327361,0,4,71.0,7,0,0,0,75,True,1
Antonio Rüdiger,DEF,Chelsea,0,0,0,0,0.0,104,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,12,0,0,0,0,1,0,6039,0,4,0.0,0,0,0,0,60,False,0
Anwar El Ghazi,MID,Aston Villa,0,0,0,0,5.3,30,6,3,0,1.5,1.4,2019-08-10T16:30:00Z,90,17,0,0,0,0,1,0,19086,1,3,8.0,2,0,0,0,55,False,0
Arnaut Danjuma Groeneveld,MID,Bournemouth,0,0,0,0,0.0,492,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,4272,1,1,0.0,0,0,0,0,60,True,0
Arthur Masuaku,DEF,West Ham,0,0,0,0,0.0,378,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,23599,5,0,0.0,0,0,0,0,45,True,0
Artur Boruc,GK,Bournemouth,0,0,0,0,0.0,73,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,25338,1,1,0.0,0,0,0,0,45,True,0
Ashley Barnes,FWD,Burnley,0,3,58,1,1.8,90,3,0,2,16.2,71.4,2019-08-10T14:00:00Z,83,16,0,0,0,0,1,0,43298,0,3,89.0,13,0,0,0,65,True,0
Ashley Westwood,MID,Burnley,0,0,7,1,11.5,101,3,0,0,1.8,6.4,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,51159,0,3,0.0,3,0,0,0,55,True,0
Ashley Young,DEF,Man Utd,0,0,0,0,0.0,224,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,24251,0,4,0.0,0,0,0,0,55,True,0
Asmir Begovic,GK,Bournemouth,0,0,0,0,0.0,72,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,176267,1,1,0.0,0,0,0,0,45,True,0
Axel Tuanzebe,DEF,Man Utd,0,0,0,0,0.0,481,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,7610,0,4,0.0,0,0,0,0,45,True,0
Aymeric Laporte,DEF,Man City,0,0,26,1,0.9,202,8,0,0,2.0,19.2,2019-08-10T11:30:00Z,90,19,0,0,0,0,1,0,459735,5,0,0.0,6,0,0,0,65,False,0
Ayoze Pérez,MID,Leicester,0,0,7,1,3.6,265,5,0,0,1.9,3.0,2019-08-11T13:00:00Z,75,20,0,0,0,0,1,0,960786,0,0,12.0,3,0,0,0,65,True,0
Bailey Peacock-Farrell,GK,Burnley,0,0,0,0,0.0,495,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,16,0,0,0,0,1,0,3785,0,3,0.0,0,0,0,0,45,True,0
Bamidele Alli,MID,Spurs,0,0,0,0,0.0,344,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,38989,1,3,0.0,0,0,0,0,85,True,0
Benjamin Chilwell,DEF,Leicester,0,0,23,1,16.7,161,5,0,0,3.1,5.2,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,315266,0,0,9.0,6,0,0,0,55,True,0
Benjamin Mendy,DEF,Man City,0,0,0,0,0.0,204,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,19,0,0,0,0,1,0,22287,5,0,0.0,0,0,0,0,60,False,0
Ben Davies,DEF,Spurs,0,0,0,0,0.0,329,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,9750,1,3,0.0,0,0,0,0,55,True,0
Ben Foster,GK,Watford,0,0,9,0,0.0,366,7,3,0,1.0,10.0,2019-08-10T14:00:00Z,90,4,0,0,0,0,1,1,168877,3,0,0.0,1,0,0,0,50,True,0
Ben Gibson,DEF,Burnley,0,0,0,0,0.0,89,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,16,0,0,0,0,1,0,182745,0,3,0.0,0,0,0,0,40,True,0
Ben Godfrey,DEF,Norwich,0,0,18,0,0.1,273,1,4,0,3.1,23.8,2019-08-09T19:00:00Z,90,10,0,0,0,0,1,0,13966,1,4,7.0,0,0,0,0,45,False,0
Ben Johnson,DEF,West Ham,0,0,0,0,0.0,384,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,67721,5,0,0.0,0,0,0,0,40,True,0
Ben Mee,DEF,Burnley,0,0,27,1,0.1,83,3,0,0,2.3,21.2,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,47250,0,3,2.0,6,0,0,0,50,True,0
Ben Osborn,MID,Sheffield Utd,0,0,0,0,0.0,472,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,3,0,0,0,0,1,0,2668,1,1,0.0,0,0,0,0,50,False,0
Beram Kayal,MID,Brighton,0,0,0,0,0.0,56,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,18,0,0,0,0,1,0,6689,3,0,0.0,0,0,0,0,45,False,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,0,0,0,0,0.0,218,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,19,0,0,0,0,1,0,1507840,5,0,0.0,0,0,0,0,80,False,0
Bernardo Fernandes da Silva Junior,DEF,Brighton,0,0,3,0,0.4,39,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,1,18,0,0,0,0,1,0,9572,3,0,0.0,1,0,0,0,45,False,0
Bernard Anício Caldeira Duarte,MID,Everton,0,0,4,1,18.5,152,4,0,0,3.5,6.8,2019-08-10T14:00:00Z,90,7,0,0,0,0,1,0,29043,0,0,10.0,2,0,0,0,65,False,1
Bernd Leno,GK,Arsenal,0,1,27,1,0.0,14,10,0,0,1.8,18.0,2019-08-11T13:00:00Z,90,13,0,0,0,0,1,2,276322,1,0,0.0,7,0,0,0,50,False,0
Billy Sharp,FWD,Sheffield Utd,0,3,26,0,0.5,298,2,0,1,6.8,32.4,2019-08-10T14:00:00Z,8,3,0,0,0,0,1,0,46529,1,1,35.0,8,0,0,0,60,False,0
Birkir Bjarnason,MID,Aston Villa,0,0,0,0,0.0,33,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,9062,1,3,0.0,0,0,0,0,45,False,0
Bjorn Engels,DEF,Aston Villa,0,0,12,0,0.0,455,6,3,0,2.8,27.8,2019-08-10T16:30:00Z,90,17,0,0,0,0,1,0,6280,1,3,0.0,1,0,0,0,45,False,0
Callum Hudson-Odoi,MID,Chelsea,0,0,0,0,0.0,116,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,12,0,0,0,0,1,0,10428,0,4,0.0,0,0,0,0,60,False,0
Callum Robinson,MID,Sheffield Utd,0,0,2,0,0.9,453,2,1,0,3.5,4.6,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,55367,1,1,29.0,2,0,0,0,55,False,0
Callum Slattery,MID,Southampton,0,0,0,0,0.0,327,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,5,0,0,0,0,1,0,10048,0,3,0.0,0,0,0,0,45,False,0
Callum Wilson,FWD,Bournemouth,1,0,10,0,2.3,67,2,1,0,4.0,2.4,2019-08-10T14:00:00Z,89,15,0,0,0,0,1,0,1093028,1,1,35.0,5,0,0,0,80,True,0
Calum Chambers,DEF,Arsenal,0,0,26,1,0.2,467,10,0,0,1.5,15.0,2019-08-11T13:00:00Z,90,13,0,0,0,0,1,0,39038,1,0,0.0,6,0,0,0,45,False,0
Carlos Sánchez,MID,West Ham,0,0,0,0,0.0,397,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,20626,5,0,0.0,0,0,0,0,45,True,0
Carl Jenkinson,DEF,Arsenal,0,0,0,0,0.0,9,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,3502,1,0,0.0,0,0,0,0,45,False,0
Cenk Tosun,FWD,Everton,0,0,0,0,0.0,146,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,7,0,0,0,0,1,0,11663,0,0,0.0,0,0,0,0,60,False,0
Charlie Austin,FWD,Southampton,0,0,0,0,0.0,312,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,5,0,0,0,0,1,0,11296,0,3,0.0,0,0,0,0,60,False,0
Charlie Daniels,DEF,Bournemouth,0,0,0,0,0.0,60,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,14037,1,1,0.0,0,0,0,0,45,True,0
Charlie Taylor,DEF,Burnley,0,0,0,0,0.0,87,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,16,0,0,0,0,1,0,91379,0,3,0.0,0,0,0,0,45,True,0
Cheikhou Kouyaté,MID,Crystal Palace,0,0,0,0,0.0,139,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,10397,0,0,0.0,0,0,0,0,50,True,0
Che Adams,FWD,Southampton,0,0,-5,0,1.8,437,3,2,0,1.6,0.0,2019-08-10T14:00:00Z,72,5,0,0,0,0,1,0,75736,0,3,21.0,2,0,0,0,60,False,0
Christian Atsu,MID,Newcastle,0,0,0,0,0.0,267,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,7932,1,0,0.0,0,0,0,0,55,True,0
Christian Benteke,FWD,Crystal Palace,0,0,9,1,15.0,129,4,0,0,2.7,9.6,2019-08-10T14:00:00Z,82,8,0,0,0,0,1,0,56054,0,0,2.0,2,0,0,0,60,True,0
Christian Eriksen,MID,Spurs,0,0,10,0,40.8,343,6,0,0,7.1,12.6,2019-08-10T16:30:00Z,26,2,0,0,0,0,1,0,370921,1,3,18.0,1,0,0,0,90,True,0
Christian Fuchs,DEF,Leicester,0,0,0,0,0.0,163,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,22675,0,0,0.0,0,0,0,0,45,True,0
Christian Kabasele,DEF,Watford,0,0,0,0,0.0,354,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,13634,3,0,0.0,0,0,0,0,45,True,0
Christian Pulisic,MID,Chelsea,0,0,4,0,11.8,431,9,3,0,2.5,5.0,2019-08-11T15:30:00Z,32,12,0,0,0,0,1,0,498277,0,4,8.0,1,0,0,0,75,False,0
Christoph Zimmermann,DEF,Norwich,0,0,0,0,0.0,275,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,10,0,0,0,0,1,0,1528,1,4,0.0,0,0,0,0,45,False,0
Chris Basham,DEF,Sheffield Utd,0,0,9,0,1.5,423,2,1,0,1.3,9.6,2019-08-10T14:00:00Z,81,3,0,0,0,0,1,0,8809,1,1,2.0,2,0,0,0,45,False,0
Chris Mepham,DEF,Bournemouth,0,2,24,0,1.2,61,2,1,1,11.7,47.4,2019-08-10T14:00:00Z,90,15,0,0,0,0,1,0,8741,1,1,68.0,10,0,0,0,45,True,0
Chris Smalling,DEF,Man Utd,0,0,0,0,0.0,223,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,17251,0,4,0.0,0,0,0,0,55,True,0
Chris Wood,FWD,Burnley,0,0,-1,1,0.7,91,3,0,0,0.8,0.0,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,99872,0,3,8.0,2,0,0,0,65,True,0
Ciaran Clark,DEF,Newcastle,0,0,0,0,0.0,259,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,11409,1,0,0.0,0,0,0,0,45,True,0
Claudio Bravo,GK,Man City,0,0,0,0,0.0,213,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,19,0,0,0,0,1,0,18987,5,0,0.0,0,0,0,0,50,False,0
Connor Wickham,FWD,Crystal Palace,0,0,1,0,0.5,130,4,0,0,0.2,0.0,2019-08-10T14:00:00Z,7,8,0,0,0,0,1,0,280588,0,0,2.0,1,0,0,0,45,True,0
Conor Coady,DEF,Wolves,0,0,20,1,0.0,403,5,0,0,1.0,10.0,2019-08-11T13:00:00Z,90,9,0,0,0,0,1,0,91016,0,0,0.0,6,0,0,0,50,False,0
Conor Hourihane,MID,Aston Villa,0,0,12,0,10.8,28,6,1,0,2.7,16.4,2019-08-10T16:30:00Z,81,17,0,0,0,0,1,0,15856,1,3,0.0,2,0,0,0,60,False,0
Craig Cathcart,DEF,Watford,0,0,10,0,0.3,358,7,3,0,1.1,10.4,2019-08-10T14:00:00Z,90,4,0,0,0,0,1,0,261010,3,0,0.0,1,0,0,0,45,True,0
Craig Dawson,DEF,Watford,0,0,13,0,0.4,439,7,3,0,5.9,21.2,2019-08-10T14:00:00Z,90,4,0,0,0,0,1,0,16860,3,0,37.0,1,0,0,0,50,True,0
Cédric Soares,DEF,Southampton,0,0,0,0,0.0,486,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,5,0,0,0,0,1,0,18025,0,3,0.0,0,0,0,0,50,False,0
César Azpilicueta,DEF,Chelsea,0,0,9,0,16.8,105,9,4,0,4.3,24.0,2019-08-11T15:30:00Z,90,12,0,0,0,0,1,0,471790,0,4,2.0,0,0,0,0,60,False,0
Dale Stephens,MID,Brighton,0,0,11,1,11.3,57,7,0,0,2.6,14.8,2019-08-10T14:00:00Z,90,18,0,0,0,0,1,0,170109,3,0,0.0,3,0,0,0,45,False,0
Daniel Amartey,MID,Leicester,0,0,0,0,0.0,178,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,18668,0,0,0.0,0,0,0,0,45,True,0
Daniel Ceballos Fernández,MID,Arsenal,0,0,3,0,2.9,469,10,0,0,0.6,3.0,2019-08-11T13:00:00Z,26,13,0,0,0,0,1,0,208921,1,0,0.0,1,0,0,0,55,False,0
Daniel Drinkwater,MID,Burnley,0,0,0,0,0.0,120,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,16,0,0,0,0,1,0,136850,0,3,0.0,0,0,0,0,45,True,0
Daniel James,MID,Man Utd,0,0,21,0,0.5,243,9,0,1,5.1,33.0,2019-08-11T15:30:00Z,16,6,0,0,0,0,1,0,128489,0,4,17.0,6,0,0,0,60,True,0
Danilo Luiz da Silva,DEF,Man City,0,0,0,0,0.0,209,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,19,0,0,0,0,1,0,7745,5,0,0.0,0,0,0,0,50,False,0
Danny Ings,FWD,Southampton,0,0,8,0,11.0,313,3,1,0,1.6,4.8,2019-08-10T14:00:00Z,65,5,0,0,0,0,1,0,130990,0,3,0.0,2,0,0,0,60,False,0
Danny Rose,DEF,Spurs,0,0,13,0,53.0,332,6,1,0,7.0,15.2,2019-08-10T16:30:00Z,90,2,0,0,0,0,1,0,135628,1,3,2.0,2,0,0,0,55,True,0
Danny Ward,GK,Leicester,0,0,0,0,0.0,170,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,12460,0,0,0.0,0,0,0,0,45,True,0
Danny Welbeck,FWD,Watford,0,0,0,0,0.0,512,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,8949,3,0,0.0,0,0,0,0,60,True,0
Dan Burn,DEF,Brighton,0,0,23,1,1.3,475,7,0,0,1.6,13.8,2019-08-10T14:00:00Z,90,18,0,0,0,0,1,0,3535,3,0,1.0,6,0,0,0,45,False,0
Dan Gosling,MID,Bournemouth,0,0,0,0,0.0,81,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,1322,1,1,0.0,0,0,0,0,50,True,0
Daryl Janmaat,DEF,Watford,0,0,0,0,0.0,359,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,35136,3,0,0.0,0,0,0,0,45,True,0
Davide Zappacosta,DEF,Chelsea,0,0,0,0,0.0,109,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,12,0,0,0,0,1,0,27445,0,4,0.0,0,0,0,0,45,False,0
David Brooks,MID,Bournemouth,0,0,0,0,0.0,76,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,23881,1,1,0.0,0,0,0,0,65,True,0
David Button,GK,Brighton,0,0,0,0,0.0,48,7,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,18,0,0,0,0,1,0,1503984,3,0,0.0,0,0,0,0,40,False,0
David de Gea,GK,Man Utd,0,2,34,1,0.0,235,9,0,0,4.3,43.0,2019-08-11T15:30:00Z,90,6,0,0,0,0,1,7,610697,0,4,0.0,10,0,0,0,55,True,0
David Luiz Moreira Marinho,DEF,Arsenal,0,0,0,0,0.0,106,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,514779,1,0,0.0,0,0,0,0,60,False,0
David McGoldrick,FWD,Sheffield Utd,0,0,0,0,5.3,303,2,1,0,1.5,2.0,2019-08-10T14:00:00Z,62,3,0,0,0,0,1,0,12742,1,1,8.0,2,0,0,0,55,False,0
David Silva,MID,Man City,0,0,11,1,32.3,219,8,0,0,5.7,7.2,2019-08-10T11:30:00Z,79,19,0,0,0,0,1,0,257201,5,0,17.0,3,0,0,0,75,False,0
Davinson Sánchez,DEF,Spurs,0,0,14,0,11.8,333,6,1,0,4.8,15.2,2019-08-10T16:30:00Z,90,2,0,0,0,0,1,0,63856,1,3,21.0,2,0,0,0,55,True,0
Davy Pröpper,MID,Brighton,1,0,26,1,16.3,54,7,0,0,4.9,31.6,2019-08-10T14:00:00Z,90,18,0,0,0,0,1,0,5703,3,0,1.0,6,0,0,0,50,False,0
DeAndre Yedlin,DEF,Newcastle,0,0,0,0,0.0,253,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,3395,1,0,0.0,0,0,0,0,45,True,0
Dean Henderson,GK,Sheffield Utd,0,0,12,0,0.0,471,2,1,0,1.4,13.6,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,2,80682,1,1,0.0,2,0,0,0,45,False,0
Declan Rice,MID,West Ham,0,0,15,0,1.8,395,8,5,0,1.8,16.0,2019-08-10T11:30:00Z,90,11,0,0,0,0,1,0,157759,5,0,0.0,2,0,0,0,50,True,0
Dejan Lovren,DEF,Liverpool,0,0,0,0,0.0,186,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,14,0,0,0,0,1,0,18316,1,4,0.0,0,0,0,0,55,True,0
