name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Addji Keaninkin Marc-Israel Guehi,DEF,Chelsea,0,0,0,0,0.0,545,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,17,0,0,0,0,18,0,7017,2,0,0.0,0,-128,244,372,40,False,0
Ademola Lookman,MID,Everton,0,0,0,0,0.0,155,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,1,0,0,0,0,18,0,461,0,0,0.0,0,0,9,9,50,True,0
Adrian Mariappa,DEF,Watford,0,0,26,1,18.9,356,179,0,0,4.0,19.0,2019-12-22T14:00:00Z,90,12,0,0,0,0,18,0,11206,0,2,2.0,6,310,585,275,42,True,0
Ahmed El Mohamady,DEF,Aston Villa,0,0,0,0,0.0,22,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,16,0,0,0,0,18,0,72474,3,1,0.0,0,627,3735,3108,42,True,0
Ainsley Maitland-Niles,DEF,Arsenal,0,0,26,1,15.6,4,174,0,0,2.5,9.8,2019-12-21T12:30:00Z,90,8,0,0,0,0,18,0,183842,0,0,0.0,6,-2735,1729,4464,46,False,0
Akin Famewo,DEF,Norwich,0,0,0,0,0.0,552,177,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,20,0,0,0,0,18,0,5181,2,1,0.0,0,-38,221,259,40,True,0
Alexander Tettey,MID,Norwich,0,0,11,0,4.6,289,177,2,0,3.2,12.6,2019-12-21T15:00:00Z,86,20,0,0,0,0,18,0,23649,2,1,15.0,2,2473,4132,1659,45,True,0
Alexandre Lacazette,FWD,Arsenal,0,0,4,0,0.0,12,174,0,0,0.2,2.0,2019-12-21T12:30:00Z,12,8,0,0,0,0,18,0,122899,0,0,0.0,1,-8006,3056,11062,93,False,0
Alexis Sánchez,MID,Man Utd,0,0,0,0,0.0,240,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,18,0,0,0,0,18,0,28895,0,2,0.0,0,-121,27,148,68,False,0
Alex Iwobi,MID,Everton,0,0,3,0,0.3,17,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,10,1,0,0,0,0,18,0,83831,0,0,0.0,1,580,2796,2216,56,True,0
Alex McCarthy,GK,Southampton,0,0,20,0,0.0,318,171,1,0,3.1,30.8,2019-12-21T15:00:00Z,90,2,0,0,0,0,18,5,46916,3,1,0.0,3,1987,3699,1712,43,False,0
Alfie Whiteman,GK,Spurs,0,0,0,0,0.0,543,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,6,0,0,0,0,18,0,34653,2,0,0.0,0,716,1746,1030,40,True,0
Alireza Jahanbakhsh,MID,Brighton,0,0,0,0,0.0,50,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,15,0,0,0,0,18,0,4666,1,0,0.0,0,-3,60,63,58,True,0
Allan Saint-Maximin,MID,Newcastle,0,0,0,0,0.0,500,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,7,0,0,0,0,18,0,22573,0,1,0.0,0,-5986,148,6134,54,True,0
Andreas Christensen,DEF,Chelsea,0,0,0,0,0.0,108,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,17,0,0,0,0,18,0,42764,2,0,0.0,0,-674,386,1060,49,False,0
Andreas Pereira,MID,Man Utd,0,0,0,0,0.0,246,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,18,0,0,0,0,18,0,33797,0,2,0.0,0,-2944,485,3429,50,False,0
Andrew Surman,MID,Bournemouth,0,0,0,0,0.0,80,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,5,0,0,0,0,18,0,2465,1,0,0.0,0,-17,41,58,47,True,0
Andre Gray,FWD,Watford,0,0,0,0,0.0,364,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,12,0,0,0,0,18,0,27152,0,2,0.0,0,-592,207,799,56,True,0
Andre Green,MID,Aston Villa,0,0,0,0,0.0,32,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,16,0,0,0,0,18,0,780,3,1,0.0,0,-11,8,19,49,True,0
Andros Townsend,MID,Crystal Palace,0,0,0,0,0.0,135,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,13,0,0,0,0,18,0,86325,0,1,0.0,0,-6210,677,6887,56,False,0
André Filipe Tavares Gomes,MID,Everton,0,0,0,0,0.0,422,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,1,0,0,0,0,18,0,21803,0,0,0.0,0,-338,14,352,53,True,0
Andy Carroll,FWD,Newcastle,0,0,2,1,13.5,520,176,0,0,4.7,5.0,2019-12-21T15:00:00Z,90,7,0,0,0,0,18,0,8972,0,1,28.0,2,398,1005,607,54,True,0
Andy King,MID,Leicester,0,0,0,0,0.0,480,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,11,0,0,0,0,18,0,24897,1,3,0.0,0,-733,459,1192,43,False,0
Angel Gomes,MID,Man Utd,0,0,0,0,0.0,245,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,18,0,0,0,0,18,0,6493,0,2,0.0,0,-38,143,181,48,False,0
Angus Gunn,GK,Southampton,0,0,0,0,0.0,319,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,2,0,0,0,0,18,0,136725,3,1,0.0,0,-5211,882,6093,44,False,0
Anthony Driscoll-Glennon,DEF,Burnley,0,0,0,0,0.0,572,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,3,0,0,0,0,18,0,1148,1,0,0.0,0,101,205,104,40,False,0
Anthony Gordon,FWD,Everton,0,0,0,0,0.0,561,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,1,0,0,0,0,18,0,1754,0,0,0.0,0,6,204,198,45,True,0
Anthony Knockaert,MID,Brighton,0,0,0,0,0.0,52,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,15,0,0,0,0,18,0,663,1,0,0.0,0,-3,9,12,54,True,0
Anthony Martial,MID,Man Utd,0,0,21,0,41.1,239,179,2,0,10.6,17.8,2019-12-22T14:00:00Z,90,18,0,0,0,0,18,0,588860,0,2,47.0,2,92134,115057,22923,77,False,0
Antonio Rüdiger,DEF,Chelsea,0,0,17,1,1.8,104,178,0,0,0.8,5.4,2019-12-22T16:30:00Z,90,17,0,0,0,0,18,0,12414,2,0,1.0,5,1465,2113,648,60,False,1
Anwar El Ghazi,MID,Aston Villa,0,0,1,0,28.9,30,171,3,0,7.1,6.8,2019-12-21T15:00:00Z,67,16,0,0,0,0,18,0,91519,3,1,35.0,1,7436,12716,5280,55,True,1
Archie Mair,GK,Norwich,0,0,0,0,0.0,551,177,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,20,0,0,0,0,18,0,4316,2,1,0.0,0,195,375,180,40,True,0
Arnaut Danjuma Groeneveld,MID,Bournemouth,0,0,0,0,0.0,492,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,5,0,0,0,0,18,0,2274,1,0,0.0,0,-183,10,193,58,True,0
Artur Boruc,GK,Bournemouth,0,0,0,0,0.0,73,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,5,0,0,0,0,18,0,18992,1,0,0.0,0,-170,136,306,43,True,0
Ashley Barnes,FWD,Burnley,0,0,-2,1,2.3,90,172,0,0,1.0,0.0,2019-12-21T15:00:00Z,74,3,0,0,0,0,18,0,224422,1,0,8.0,1,-5735,3841,9576,62,False,1
Ashley Westwood,MID,Burnley,1,0,11,1,12.8,101,172,0,0,3.5,20.4,2019-12-21T15:00:00Z,90,3,0,0,0,0,18,0,23529,1,0,2.0,5,816,1805,989,54,False,1
Ashley Young,DEF,Man Utd,0,0,0,0,0.0,224,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,18,0,0,0,0,18,0,26139,0,2,0.0,0,153,1075,922,54,False,0
Asmir Begovic,GK,Bournemouth,0,0,0,0,0.0,72,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,5,0,0,0,0,18,0,60418,1,0,0.0,0,-1067,53,1120,42,True,0
Axel Tuanzebe,DEF,Man Utd,0,0,0,0,0.0,481,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,18,0,0,0,0,18,0,8826,0,2,0.0,0,-133,120,253,44,False,0
Aymeric Laporte,DEF,Man City,0,0,0,0,0.0,202,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,9,0,0,0,0,18,0,143667,1,3,0.0,0,-1041,213,1254,63,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0,0,0,0,0.0,563,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,12,0,0,0,0,18,0,266,0,2,0.0,0,-1,39,40,45,True,0
Ayoze Pérez,MID,Leicester,0,0,6,0,11.7,265,175,2,0,2.2,7.4,2019-12-21T17:30:00Z,67,11,0,0,0,0,18,0,337973,1,3,3.0,2,-67832,2840,70672,61,False,0
Bailey Peacock-Farrell,GK,Burnley,0,0,0,0,0.0,495,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,3,0,0,0,0,18,0,5420,1,0,0.0,0,-47,23,70,44,False,0
Bamidele Alli,MID,Spurs,0,0,8,0,3.1,344,178,2,0,0.9,5.8,2019-12-22T16:30:00Z,90,6,0,0,0,0,18,0,999231,2,0,0.0,1,75457,129261,53804,88,True,1
Beni Baningime,MID,Everton,0,0,0,0,0.0,557,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,1,0,0,0,0,18,0,352,0,0,0.0,0,-31,14,45,45,True,0
Benjamin Chilwell,DEF,Leicester,0,0,10,0,1.0,161,175,3,0,1.3,11.6,2019-12-21T17:30:00Z,90,11,0,0,0,0,18,0,893028,1,3,0.0,1,-36121,17381,53502,58,False,0
Benjamin Mendy,DEF,Man City,1,0,29,0,55.3,204,175,1,0,9.2,36.2,2019-12-21T17:30:00Z,90,9,0,0,0,0,18,0,56041,1,3,0.0,5,4719,7687,2968,55,True,0
Ben Davies,DEF,Spurs,0,0,0,0,0.0,329,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,6,0,0,0,0,18,0,9266,2,0,0.0,0,-274,21,295,54,True,0
Ben Foster,GK,Watford,0,3,37,1,0.0,366,179,0,0,5.3,53.2,2019-12-22T14:00:00Z,90,12,0,0,0,0,18,8,137469,0,2,0.0,11,-3089,1246,4335,48,True,0
Ben Gibson,DEF,Burnley,0,0,0,0,0.0,89,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,3,0,0,0,0,18,0,192752,1,0,0.0,0,-6216,2380,8596,39,False,0
Ben Godfrey,DEF,Norwich,0,0,0,0,0.0,273,177,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,20,0,0,0,0,18,0,14826,2,1,0.0,0,-572,443,1015,44,True,0
Ben Mee,DEF,Burnley,0,0,21,1,0.5,83,172,0,0,1.5,14.0,2019-12-21T15:00:00Z,90,3,0,0,0,0,18,0,62463,1,0,0.0,6,1977,3378,1401,50,False,0
Ben Osborn,MID,Sheffield Utd,0,0,7,0,11.9,472,173,0,0,1.8,4.4,2019-12-21T15:00:00Z,37,4,0,0,0,0,18,0,2307,1,0,2.0,1,8,66,58,47,False,0
Beram Kayal,MID,Brighton,0,0,0,0,0.0,56,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,15,0,0,0,0,18,0,20205,1,0,0.0,0,-2039,1376,3415,43,True,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,0,0,10,0,17.9,218,175,1,0,3.3,9.0,2019-12-21T17:30:00Z,90,9,0,0,0,0,18,0,698731,1,3,6.0,2,-20129,14892,35021,79,True,0
Bernardo Fernandes da Silva Junior,DEF,Brighton,0,0,0,0,0.0,39,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,15,0,0,0,0,18,0,6392,1,0,0.0,0,15,96,81,43,True,0
Bernard Anício Caldeira Duarte,MID,Everton,0,0,0,0,0.0,152,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,1,0,0,0,0,18,0,46415,0,0,0.0,0,399,1038,639,64,True,0
Bernard Ashley-Seal,FWD,Wolves,0,0,0,0,0.0,559,177,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,14,0,0,0,0,18,0,3124,2,1,0.0,0,-52,301,353,45,False,0
Bernd Leno,GK,Arsenal,0,0,21,1,0.0,14,174,0,0,0.5,5.2,2019-12-21T12:30:00Z,90,8,0,0,0,0,18,0,386270,0,0,0.0,6,-8721,4438,13159,50,False,0
Billy Gilmour,MID,Chelsea,0,0,0,0,0.0,533,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,17,0,0,0,0,18,0,1836,2,0,0.0,0,-51,31,82,45,False,0
Billy Sharp,FWD,Sheffield Utd,0,0,0,0,0.0,298,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,4,0,0,0,0,18,0,22109,1,0,0.0,0,-307,172,479,56,False,0
Birkir Bjarnason,MID,Aston Villa,0,0,0,0,0.0,33,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,16,0,0,0,0,18,0,2613,3,1,0.0,0,-81,18,99,45,True,0
Bjorn Engels,DEF,Aston Villa,0,0,11,0,0.2,455,171,3,0,2.4,15.6,2019-12-21T15:00:00Z,90,16,0,0,0,0,18,0,47231,3,1,8.0,1,208,1915,1707,45,True,0
Brandon Austin,GK,Spurs,0,0,0,0,0.0,558,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,6,0,0,0,0,18,0,11817,2,0,0.0,0,1190,1759,569,40,True,0
Brandon Pierrick,MID,Crystal Palace,0,0,0,0,0.0,580,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,13,0,0,0,0,18,0,0,0,1,0.0,0,0,0,0,45,False,0
Brandon Williams,DEF,Man Utd,0,0,0,0,0.0,549,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,18,0,0,0,0,18,0,125703,0,2,0.0,0,-5799,6682,12481,41,False,0
Bukayo Saka,MID,Arsenal,0,0,8,1,2.0,541,174,0,0,1.9,16.6,2019-12-21T12:30:00Z,90,8,0,0,0,0,18,0,39557,0,0,0.0,2,-4046,1172,5218,45,False,1
Callum Hudson-Odoi,MID,Chelsea,0,0,0,0,0.0,116,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,17,0,0,0,0,18,0,39849,2,0,0.0,0,-4342,739,5081,55,False,0
Callum Robinson,MID,Sheffield Utd,0,0,0,0,0.0,453,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,4,0,0,0,0,18,0,21355,1,0,0.0,0,-1447,119,1566,51,False,0
Callum Slattery,MID,Southampton,0,0,0,0,0.0,327,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,2,0,0,0,0,18,0,26276,3,1,0.0,0,-724,213,937,44,False,0
Callum Wilson,FWD,Bournemouth,0,0,1,0,5.3,67,172,1,0,1.1,1.8,2019-12-21T15:00:00Z,45,5,0,0,0,0,18,0,343493,1,0,4.0,1,-32044,374,32418,74,True,0
Calum Chambers,DEF,Arsenal,0,3,29,1,10.7,467,174,0,0,4.2,25.2,2019-12-21T12:30:00Z,90,8,0,0,0,0,18,0,90363,0,0,6.0,8,-3352,1767,5119,44,False,1
Carl Jenkinson,DEF,Arsenal,0,0,0,0,0.0,9,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,8,0,0,0,0,18,0,1618,0,0,0.0,0,-10,8,18,45,False,0
Cenk Tosun,FWD,Everton,0,0,4,1,1.1,146,174,0,0,1.1,0.0,2019-12-21T12:30:00Z,68,1,0,0,0,0,18,0,7998,0,0,11.0,2,-164,118,282,57,True,0
Charlie Austin,FWD,Southampton,0,0,0,0,0.0,312,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,2,0,0,0,0,18,0,3484,3,1,0.0,0,-13,24,37,60,False,0
Charlie Daniels,DEF,Bournemouth,0,0,0,0,0.0,60,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,5,0,0,0,0,18,0,5940,1,0,0.0,0,-127,8,135,43,True,0
Charlie Taylor,DEF,Burnley,0,1,22,1,5.0,87,172,0,0,2.4,18.8,2019-12-21T15:00:00Z,90,3,0,0,0,0,18,0,48098,1,0,0.0,7,-3795,387,4182,42,False,0
Cheikhou Kouyaté,MID,Crystal Palace,0,0,16,0,0.3,139,176,1,0,2.1,16.8,2019-12-21T15:00:00Z,90,13,0,0,0,0,18,0,12733,0,1,4.0,2,-68,528,596,49,False,0
Che Adams,FWD,Southampton,0,0,1,0,0.0,437,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,3,2,0,0,0,0,18,0,24073,3,1,0.0,1,-398,160,558,54,False,0
Christian Atsu,MID,Newcastle,0,0,0,0,0.0,267,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,7,0,0,0,0,18,0,9902,0,1,0.0,0,39,430,391,54,True,0
Christian Benteke,FWD,Crystal Palace,0,0,7,0,12.7,129,176,1,0,6.9,9.0,2019-12-21T15:00:00Z,90,13,0,0,0,0,18,0,40603,0,1,47.0,2,-247,549,796,57,False,0
Christian Eriksen,MID,Spurs,0,0,8,0,1.8,343,178,0,0,2.7,7.6,2019-12-22T16:30:00Z,45,6,0,0,0,0,18,0,198659,2,0,18.0,1,-1598,1038,2636,86,True,0
Christian Fuchs,DEF,Leicester,0,0,0,0,0.0,163,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,11,0,0,0,0,18,0,24576,1,3,0.0,0,-406,404,810,43,False,0
Christian Kabasele,DEF,Watford,1,2,30,1,10.3,354,179,0,0,3.5,22.2,2019-12-22T14:00:00Z,90,12,0,0,0,0,18,0,13320,0,2,2.0,11,814,1142,328,43,True,0
Christian Pulisic,MID,Chelsea,0,0,0,0,0.0,431,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,17,0,0,0,0,18,0,748452,2,0,0.0,0,-161133,15621,176754,73,False,0
Christian Saydee,MID,Bournemouth,0,0,0,0,0.0,564,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,5,0,0,0,0,18,0,199,1,0,0.0,0,6,35,29,45,True,0
Christoph Zimmermann,DEF,Norwich,0,0,11,0,0.5,275,177,2,0,1.6,11.8,2019-12-21T15:00:00Z,90,20,0,0,0,0,18,0,2602,2,1,4.0,1,363,490,127,44,True,0
Chris Basham,DEF,Sheffield Utd,0,0,20,1,0.6,423,173,0,0,1.8,17.2,2019-12-21T15:00:00Z,90,4,0,0,0,0,18,0,46796,1,0,0.0,5,7394,8658,1264,45,False,1
Chris Mepham,DEF,Bournemouth,0,0,16,0,0.1,61,172,1,0,2.4,15.4,2019-12-21T15:00:00Z,90,5,0,0,0,0,18,0,62026,1,0,8.0,2,3145,3877,732,43,True,0
Chris Smalling,DEF,Man Utd,0,0,0,0,0.0,223,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,18,0,0,0,0,18,0,9162,0,2,0.0,0,-40,24,64,53,False,0
Chris Wood,FWD,Burnley,0,0,-1,1,1.7,91,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,90,3,0,0,0,0,18,0,72502,1,0,2.0,2,2615,8738,6123,62,False,0
Ciaran Clark,DEF,Newcastle,0,0,0,0,0.0,259,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,7,0,0,0,0,18,0,35341,0,1,0.0,0,-13184,69,13253,43,True,0
Claudio Bravo,GK,Man City,0,0,0,0,0.0,213,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,9,0,0,0,0,18,0,20941,1,3,0.0,0,-333,159,492,48,True,0
Connor Wickham,FWD,Crystal Palace,0,0,0,0,0.0,130,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,13,0,0,0,0,18,0,165604,0,1,0.0,0,-4611,745,5356,44,False,0
Conor Coady,DEF,Wolves,0,0,12,0,0.1,403,177,1,0,0.5,5.2,2019-12-21T15:00:00Z,90,14,0,0,0,0,18,0,113411,2,1,0.0,2,3370,6312,2942,50,False,0
Conor Hourihane,MID,Aston Villa,0,0,3,0,2.8,28,171,3,0,1.0,2.4,2019-12-21T15:00:00Z,55,16,0,0,0,0,18,0,11731,3,1,5.0,1,-77,994,1071,57,True,0
Craig Cathcart,DEF,Watford,0,0,17,1,0.0,358,179,0,0,1.0,10.4,2019-12-22T14:00:00Z,90,12,0,0,0,0,18,0,97757,0,2,0.0,5,2750,5450,2700,43,True,1
Craig Dawson,DEF,Watford,0,0,0,0,0.0,439,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,12,0,0,0,0,18,0,10943,0,2,0.0,0,-58,121,179,48,True,0
Cédric Soares,DEF,Southampton,0,0,8,0,1.4,486,171,1,0,1.8,8.6,2019-12-21T15:00:00Z,90,2,0,0,0,0,18,0,13532,3,1,8.0,2,139,411,272,48,False,0
César Azpilicueta,DEF,Chelsea,0,0,17,1,3.1,105,178,0,0,1.7,7.4,2019-12-22T16:30:00Z,79,17,0,0,0,0,18,0,358979,2,0,6.0,6,-7269,3818,11087,58,False,0
Dale Stephens,MID,Brighton,0,0,12,0,16.6,57,173,1,0,2.7,10.8,2019-12-21T15:00:00Z,90,15,0,0,0,0,18,0,156814,1,0,0.0,2,-3387,3599,6986,44,True,0
Daniel Amartey,MID,Leicester,0,0,0,0,0.0,178,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,11,0,0,0,0,18,0,25323,1,3,0.0,0,-95,1333,1428,43,False,0
Daniel Ceballos Fernández,MID,Arsenal,0,0,0,0,0.0,469,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,8,0,0,0,0,18,0,243295,0,0,0.0,0,-8246,48,8294,52,False,0
Daniel Drinkwater,MID,Burnley,0,0,0,0,0.0,120,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,3,0,0,0,0,18,0,46934,1,0,0.0,0,-680,420,1100,44,False,0
Daniel James,MID,Man Utd,0,0,5,0,11.3,243,179,2,0,1.6,4.4,2019-12-22T14:00:00Z,57,18,0,0,0,0,18,0,883198,0,2,0.0,1,82562,108342,25780,62,False,0
Daniel N'Lundulu,FWD,Southampton,0,0,0,0,0.0,535,171,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,2,0,0,0,0,18,0,6818,3,1,0.0,0,-149,102,251,45,False,0
Danilo Luiz da Silva,DEF,Man City,0,0,0,0,0.0,209,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,9,0,0,0,0,18,0,3194,1,3,0.0,0,-9,19,28,50,True,0
Danny Ings,FWD,Southampton,0,3,54,0,17.0,313,171,1,2,16.0,75.8,2019-12-21T15:00:00Z,86,2,0,0,0,0,18,0,888726,3,1,67.0,13,5203,67930,62727,64,False,0
Danny Rose,DEF,Spurs,0,0,5,0,1.0,332,178,0,0,0.6,5.4,2019-12-22T16:30:00Z,16,6,0,0,0,0,18,0,103593,2,0,0.0,1,-2283,1079,3362,53,True,0
Danny Ward,GK,Leicester,0,0,0,0,0.0,170,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,11,0,0,0,0,18,0,12271,1,3,0.0,0,-134,60,194,43,False,0
Danny Welbeck,FWD,Watford,0,0,0,0,0.0,512,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,12,0,0,0,0,18,0,8444,0,2,0.0,0,-79,30,109,58,True,0
Dan Burn,DEF,Brighton,0,0,20,0,19.9,475,173,1,0,4.4,19.6,2019-12-21T15:00:00Z,90,15,0,0,0,0,18,0,20905,1,0,4.0,2,517,1173,656,45,True,0
Dan Gosling,MID,Bournemouth,0,0,7,0,1.4,81,172,1,0,1.4,8.8,2019-12-21T15:00:00Z,90,5,0,0,0,0,18,0,2176,1,0,4.0,2,943,1080,137,49,True,0
Daryl Janmaat,DEF,Watford,0,0,0,0,0.0,359,179,0,0,0.0,0.0,2019-12-22T14:00:00Z,0,12,0,0,0,0,18,0,66021,0,2,0.0,0,-11448,644,12092,42,True,0
Davide Zappacosta,DEF,Chelsea,0,0,0,0,0.0,109,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,17,0,0,0,0,18,0,12082,2,0,0.0,0,-115,25,140,43,False,0
David Brooks,MID,Bournemouth,0,0,0,0,0.0,76,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,5,0,0,0,0,18,0,7024,1,0,0.0,0,-57,16,73,63,True,0
David Button,GK,Brighton,0,0,0,0,0.0,48,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,15,0,0,0,0,18,0,1501039,1,0,0.0,0,-13006,5681,18687,40,True,0
David de Gea,GK,Man Utd,0,0,7,0,0.0,235,179,2,0,0.2,1.6,2019-12-22T14:00:00Z,90,18,0,0,0,0,18,1,962923,0,2,0.0,1,7402,24353,16951,55,False,0
David Luiz Moreira Marinho,DEF,Arsenal,0,3,29,1,0.2,106,174,0,0,2.3,20.4,2019-12-21T12:30:00Z,90,8,0,0,0,0,18,0,356269,0,0,2.0,9,-8336,2808,11144,57,False,0
