name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Andreas Christensen,DEF,Chelsea,0,0,0,0,0.0,108,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,1,0,0,0,0,20,0,42147,2,1,0.0,0,-447,186,633,49,False,0
Andreas Pereira,MID,Man Utd,1,0,22,1,47.7,246,193,0,0,8.3,25.0,2019-12-28T19:45:00Z,72,5,0,0,0,0,20,0,33489,2,0,10.0,6,1088,2124,1036,49,False,0
Andrew Robertson,DEF,Liverpool,0,0,19,1,16.5,181,194,0,0,3.0,11.6,2019-12-29T16:30:00Z,90,20,0,0,0,0,20,0,1372422,0,1,2.0,6,-36454,25518,61972,70,True,0
Andrew Surman,MID,Bournemouth,0,0,0,0,0.0,80,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,4,0,0,0,0,20,0,2509,0,2,0.0,0,-2,34,36,47,False,0
Andre Gray,FWD,Watford,0,0,0,0,0.0,364,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,2,0,0,0,0,20,0,26820,0,3,0.0,0,-206,216,422,56,True,0
Andre Green,MID,Aston Villa,0,0,0,0,0.0,32,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,18,0,0,0,0,20,0,788,0,3,0.0,0,-1,12,13,49,False,0
Andriy Yarmolenko,MID,West Ham,0,0,0,0,0.0,392,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,9,0,0,0,0,20,0,91043,2,1,0.0,0,-7624,192,7816,54,True,0
Andros Townsend,MID,Crystal Palace,0,0,0,0,0.0,135,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,16,0,0,0,0,20,0,79728,1,1,0.0,0,-2653,16,2669,56,False,0
André Filipe Tavares Gomes,MID,Everton,0,0,0,0,0.0,422,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,13,0,0,0,0,20,0,21532,2,1,0.0,0,-165,5,170,52,False,0
Andy Carroll,FWD,Newcastle,1,0,15,0,33.9,520,196,2,0,15.3,31.6,2019-12-28T15:00:00Z,90,8,0,0,0,0,20,0,8795,2,1,87.0,5,-314,389,703,54,True,0
Andy King,MID,Leicester,0,0,0,0,0.0,480,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,19,0,0,0,0,20,0,23998,2,1,0.0,0,-452,160,612,43,False,0
Andy Lonergan,GK,Liverpool,0,0,0,0,0.0,530,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,20,0,0,0,0,20,0,1768,0,1,0.0,0,-12,3,15,43,True,0
Angelo Ogbonna,DEF,West Ham,0,0,0,0,0.0,377,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,9,0,0,0,0,20,0,92601,2,1,0.0,0,336,5246,4910,45,True,0
Angel Gomes,MID,Man Utd,0,0,0,0,0.0,245,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,5,0,0,0,0,20,0,6473,2,0,0.0,0,-42,67,109,48,False,0
Angus Gunn,GK,Southampton,0,0,0,0,0.0,319,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,7,0,0,0,0,20,0,129766,1,1,0.0,0,-3267,914,4181,44,True,0
Anthony Driscoll-Glennon,DEF,Burnley,0,0,0,0,0.0,572,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,12,0,0,0,0,20,0,1460,2,0,0.0,0,25,118,93,40,True,0
Anthony Gordon,FWD,Everton,0,0,0,0,0.0,561,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,13,0,0,0,0,20,0,1984,2,1,0.0,0,-20,116,136,45,False,0
Anthony Knockaert,MID,Brighton,0,0,0,0,0.0,52,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,3,0,0,0,0,20,0,668,0,2,0.0,0,-6,4,10,54,True,0
Anthony Martial,MID,Man Utd,0,0,21,1,7.5,239,193,0,1,10.9,35.4,2019-12-28T19:45:00Z,88,5,0,0,0,0,20,0,724795,2,0,66.0,8,189901,200728,10827,78,False,0
Antonio Rüdiger,DEF,Chelsea,0,0,12,0,2.1,104,191,1,0,2.0,18.0,2019-12-29T14:00:00Z,90,1,0,0,0,0,20,0,16985,2,1,0.0,1,-994,840,1834,60,False,1
Anwar El Ghazi,MID,Aston Villa,0,0,1,0,5.1,30,199,2,0,3.5,1.4,2019-12-28T15:00:00Z,45,18,0,0,0,0,20,0,92769,0,3,28.0,1,40,6582,6542,55,False,0
Archie Mair,GK,Norwich,0,0,0,0,0.0,551,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,17,0,0,0,0,20,0,4536,2,2,0.0,0,135,268,133,40,True,0
Arnaut Danjuma Groeneveld,MID,Bournemouth,0,0,0,0,0.0,492,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,4,0,0,0,0,20,0,2192,0,2,0.0,0,-42,6,48,58,False,0
Arthur Masuaku,DEF,West Ham,0,0,8,0,12.3,378,200,2,0,5.1,29.6,2019-12-28T17:30:00Z,90,9,0,0,0,0,20,0,34040,2,1,9.0,0,-726,146,872,43,True,1
Artur Boruc,GK,Bournemouth,0,0,0,0,0.0,73,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,4,0,0,0,0,20,0,18826,0,2,0.0,0,-88,137,225,43,False,0
Ashley Barnes,FWD,Burnley,0,0,0,0,10.6,90,193,1,0,1.9,2.0,2019-12-28T19:45:00Z,67,12,0,0,0,0,20,0,211204,2,0,6.0,2,-6498,835,7333,62,True,0
Ashley Westwood,MID,Burnley,0,0,14,0,37.3,101,193,2,0,5.2,12.4,2019-12-28T19:45:00Z,90,12,0,0,0,0,20,0,25598,2,0,2.0,2,159,1033,874,54,True,0
Ashley Young,DEF,Man Utd,0,0,22,1,1.3,224,193,0,0,1.3,11.6,2019-12-28T19:45:00Z,90,5,0,0,0,0,20,0,25201,2,0,0.0,6,-429,186,615,54,False,0
Asmir Begovic,GK,Bournemouth,0,0,0,0,0.0,72,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,4,0,0,0,0,20,0,59073,0,2,0.0,0,-692,44,736,42,False,0
Axel Tuanzebe,DEF,Man Utd,0,0,0,0,0.0,481,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,5,0,0,0,0,20,0,8689,2,0,0.0,0,-144,60,204,44,False,0
Aymeric Laporte,DEF,Man City,0,0,0,0,0.0,202,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,15,0,0,0,0,20,0,142736,0,2,0.0,0,-550,70,620,63,True,0
Ayotomiwa Dele-Bashiru,MID,Watford,0,0,0,0,0.0,563,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,2,0,0,0,0,20,0,414,0,3,0.0,0,46,88,42,45,True,0
Ayoze Pérez,MID,Leicester,2,2,32,0,27.4,265,200,1,0,6.8,36.4,2019-12-28T17:30:00Z,63,19,0,0,0,0,20,0,306427,2,1,4.0,10,-14695,5401,20096,60,False,0
Bailey Peacock-Farrell,GK,Burnley,0,0,0,0,0.0,495,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,12,0,0,0,0,20,0,5411,2,0,0.0,0,-23,20,43,44,True,0
Bamidele Alli,MID,Spurs,0,0,6,0,28.6,344,197,2,0,8.5,7.4,2019-12-28T17:30:00Z,90,14,0,0,0,0,20,0,1124433,2,2,49.0,2,-42864,86454,129318,89,False,0
Beni Baningime,MID,Everton,0,0,0,0,0.0,557,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,13,0,0,0,0,20,0,342,2,1,0.0,0,-14,4,18,45,False,0
Benjamin Chilwell,DEF,Leicester,0,0,0,0,0.0,161,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,19,0,0,0,0,20,0,845540,2,1,0.0,0,-31104,14633,45737,57,False,0
Benjamin Mendy,DEF,Man City,0,0,0,0,0.0,204,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,15,0,0,0,0,20,0,68047,0,2,0.0,0,1351,5570,4219,55,True,0
Ben Davies,DEF,Spurs,0,0,0,0,0.0,329,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,14,0,0,0,0,20,0,9030,2,2,0.0,0,-100,8,108,54,False,0
Ben Foster,GK,Watford,0,0,25,1,0.0,366,199,0,0,1.4,14.2,2019-12-28T15:00:00Z,90,2,0,0,0,0,20,2,160263,0,3,0.0,6,14684,16991,2307,48,True,0
Ben Gibson,DEF,Burnley,0,0,0,0,0.0,89,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,12,0,0,0,0,20,0,185354,2,0,0.0,0,-3559,670,4229,39,True,0
Ben Godfrey,DEF,Norwich,0,0,0,0,0.0,273,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,17,0,0,0,0,20,0,12952,2,2,0.0,0,-619,6,625,44,True,0
Ben Johnson,DEF,West Ham,0,0,0,0,0.0,384,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,9,0,0,0,0,20,0,93831,2,1,0.0,0,-971,251,1222,40,True,0
Ben Mee,DEF,Burnley,0,0,6,0,0.0,83,193,2,0,1.2,7.8,2019-12-28T19:45:00Z,90,12,0,0,0,0,20,0,61834,2,0,4.0,0,-705,1236,1941,50,True,1
Ben Osborn,MID,Sheffield Utd,0,0,0,0,0.0,472,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,11,0,0,0,0,20,0,2372,0,2,0.0,0,-7,44,51,47,False,0
Beram Kayal,MID,Brighton,0,0,0,0,0.0,56,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,3,0,0,0,0,20,0,18596,0,2,0.0,0,-657,351,1008,43,True,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,0,0,10,1,40.9,218,195,0,0,5.5,10.4,2019-12-29T18:00:00Z,61,15,0,0,0,0,20,0,682483,0,2,4.0,2,-8857,11457,20314,79,True,1
Bernardo Fernandes da Silva Junior,DEF,Brighton,0,0,0,0,0.0,39,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,3,0,0,0,0,20,0,6570,0,2,0.0,0,136,198,62,43,True,0
Bernard Anício Caldeira Duarte,MID,Everton,0,0,0,0,0.0,152,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,13,0,0,0,0,20,0,46916,2,1,0.0,0,357,898,541,64,False,0
Bernard Ashley-Seal,FWD,Wolves,0,0,0,0,0.0,559,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,10,0,0,0,0,20,0,3331,0,1,0.0,0,15,221,206,45,False,0
Bernd Leno,GK,Arsenal,0,0,11,0,0.0,14,191,2,0,1.4,14.0,2019-12-29T14:00:00Z,90,6,0,0,0,0,20,2,382500,2,1,0.0,1,-6657,2522,9179,50,True,0
Billy Gilmour,MID,Chelsea,0,0,0,0,0.0,533,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,1,0,0,0,0,20,0,1843,2,1,0.0,0,-16,29,45,45,False,0
Billy Sharp,FWD,Sheffield Utd,0,0,-1,0,0.3,298,195,0,0,0.2,0.0,2019-12-29T18:00:00Z,7,11,0,0,0,0,20,0,21814,0,2,4.0,1,-190,68,258,56,False,0
Birkir Bjarnason,MID,Aston Villa,0,0,0,0,0.0,33,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,18,0,0,0,0,20,0,2572,0,3,0.0,0,-26,7,33,45,False,0
Bjorn Engels,DEF,Aston Villa,0,0,0,0,0.0,455,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,18,0,0,0,0,20,0,44253,0,3,0.0,0,-2097,355,2452,45,False,0
Brandon Austin,GK,Spurs,0,0,0,0,0.0,558,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,14,0,0,0,0,20,0,12436,2,2,0.0,0,327,720,393,40,False,0
Brandon Pierrick,MID,Crystal Palace,0,0,0,0,0.0,580,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,16,0,0,0,0,20,0,81,1,1,0.0,0,14,27,13,45,False,0
Brandon Williams,DEF,Man Utd,0,0,23,1,27.8,549,193,0,0,4.4,12.2,2019-12-28T19:45:00Z,90,5,0,0,0,0,20,0,117749,2,0,4.0,5,-5780,4225,10005,40,False,1
Bukayo Saka,MID,Arsenal,0,0,8,0,12.2,541,191,2,0,2.0,8.2,2019-12-29T14:00:00Z,90,6,0,0,0,0,20,0,41426,2,1,0.0,2,1015,3095,2080,45,True,0
Callum Hudson-Odoi,MID,Chelsea,0,0,2,0,3.8,116,191,0,0,1.3,1.6,2019-12-29T14:00:00Z,20,1,0,0,0,0,20,0,36802,2,1,8.0,1,-1450,842,2292,54,False,0
Callum Robinson,MID,Sheffield Utd,0,0,10,0,17.0,453,195,1,0,2.4,5.4,2019-12-29T18:00:00Z,58,11,0,0,0,0,20,0,20390,0,2,2.0,1,-570,77,647,51,False,0
Callum Slattery,MID,Southampton,0,0,0,0,0.0,327,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,7,0,0,0,0,20,0,25727,1,1,0.0,0,-303,143,446,44,True,0
Callum Wilson,FWD,Bournemouth,0,0,4,0,0.0,67,192,1,0,1.9,1.0,2019-12-28T12:30:00Z,28,4,0,0,0,0,20,0,350199,0,2,18.0,1,6582,12617,6035,74,False,0
Calum Chambers,DEF,Arsenal,1,0,15,0,10.1,467,191,0,0,3.5,20.6,2019-12-29T14:00:00Z,22,6,0,0,0,0,20,0,81377,2,1,4.0,4,-1889,1138,3027,44,True,0
Caoimhin Kelleher,GK,Liverpool,0,0,0,0,0.0,531,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,20,0,0,0,0,20,0,2036,0,1,0.0,0,-8,19,27,44,True,0
Carlos Sánchez,MID,West Ham,0,0,7,0,1.8,397,200,2,0,0.7,5.4,2019-12-28T17:30:00Z,61,9,0,0,0,0,20,0,23473,2,1,0.0,2,761,1182,421,43,True,0
Carl Jenkinson,DEF,Arsenal,0,0,0,0,0.0,9,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,6,0,0,0,0,20,0,1615,2,1,0.0,0,-1,10,11,45,True,0
Cenk Tosun,FWD,Everton,0,0,0,0,0.0,146,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,13,0,0,0,0,20,0,7965,2,1,0.0,0,-89,85,174,57,False,0
Charlie Austin,FWD,Southampton,0,0,0,0,0.0,312,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,7,0,0,0,0,20,0,3480,1,1,0.0,0,-4,15,19,60,True,0
Charlie Daniels,DEF,Bournemouth,0,0,0,0,0.0,60,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,4,0,0,0,0,20,0,5810,0,2,0.0,0,-54,8,62,43,False,0
Charlie Taylor,DEF,Burnley,0,0,1,0,0.6,87,193,2,0,0.7,4.6,2019-12-28T19:45:00Z,90,12,0,0,0,0,20,0,59577,2,0,2.0,0,1430,3380,1950,42,True,1
Cheikhou Kouyaté,MID,Crystal Palace,0,0,3,0,0.3,139,198,0,0,0.1,0.2,2019-12-28T15:00:00Z,6,16,0,0,0,0,20,0,18870,1,1,0.0,1,5546,6062,516,49,False,0
Che Adams,FWD,Southampton,0,0,10,0,17.7,437,198,1,0,2.9,7.2,2019-12-28T15:00:00Z,62,7,0,0,0,0,20,0,23803,1,1,4.0,2,-94,249,343,53,True,0
Christian Atsu,MID,Newcastle,0,0,2,0,0.0,267,196,0,0,0.4,2.0,2019-12-28T15:00:00Z,16,8,0,0,0,0,20,0,9469,2,1,2.0,1,-141,160,301,54,True,0
Christian Benteke,FWD,Crystal Palace,0,0,0,0,0.0,129,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,16,0,0,0,0,20,0,39470,1,1,0.0,0,-1347,31,1378,57,False,0
Christian Eriksen,MID,Spurs,0,3,32,0,32.2,343,197,2,1,11.9,54.8,2019-12-28T17:30:00Z,90,14,0,0,0,0,20,0,201411,2,2,32.0,9,219,3068,2849,86,False,1
Christian Fuchs,DEF,Leicester,0,0,9,0,1.3,163,200,1,0,2.0,10.6,2019-12-28T17:30:00Z,90,19,0,0,0,0,20,0,24405,2,1,8.0,2,-179,216,395,43,False,0
Christian Kabasele,DEF,Watford,0,0,24,1,0.2,354,199,0,0,4.3,25.6,2019-12-28T15:00:00Z,90,2,0,0,0,0,20,0,27783,0,3,17.0,6,6540,7584,1044,43,True,0
Christian Pulisic,MID,Chelsea,0,0,0,0,0.0,431,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,1,0,0,0,0,20,0,549334,2,1,0.0,0,-106979,4426,111405,71,False,0
Christian Saydee,MID,Bournemouth,0,0,0,0,0.0,564,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,4,0,0,0,0,20,0,262,0,2,0.0,0,19,44,25,45,False,0
Christoph Zimmermann,DEF,Norwich,0,0,11,0,0.3,275,197,2,0,2.9,28.6,2019-12-28T17:30:00Z,90,17,0,0,0,0,20,0,2646,2,2,0.0,1,-43,99,142,44,True,0
Chris Basham,DEF,Sheffield Utd,0,0,15,0,1.5,423,195,2,0,2.6,22.4,2019-12-29T18:00:00Z,90,11,0,0,0,0,20,0,49829,0,2,2.0,1,-296,2810,3106,45,False,0
Chris Mepham,DEF,Bournemouth,0,0,19,0,10.7,61,192,2,0,4.4,29.0,2019-12-28T12:30:00Z,90,4,0,0,0,0,20,0,61310,0,2,4.0,1,114,992,878,43,False,0
Chris Smalling,DEF,Man Utd,0,0,0,0,0.0,223,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,5,0,0,0,0,20,0,9169,2,0,0.0,0,-1,26,27,53,False,0
Chris Wood,FWD,Burnley,0,0,0,0,2.1,91,193,2,0,0.8,1.6,2019-12-28T19:45:00Z,90,12,0,0,0,0,20,0,68740,2,0,4.0,2,-3428,2360,5788,62,True,0
Ciaran Clark,DEF,Newcastle,0,0,0,0,0.0,259,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,8,0,0,0,0,20,0,26869,2,1,0.0,0,-3887,25,3912,43,True,0
Claudio Bravo,GK,Man City,0,0,24,1,0.0,213,195,0,0,0.5,4.8,2019-12-29T18:00:00Z,90,15,0,0,0,0,20,0,30310,0,2,0.0,6,7614,8079,465,48,True,0
Connor Wickham,FWD,Crystal Palace,0,0,0,0,0.0,130,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,16,0,0,0,0,20,0,164340,1,1,0.0,0,-1043,1465,2508,44,False,0
Conor Coady,DEF,Wolves,0,0,13,0,10.1,403,194,1,0,2.8,18.0,2019-12-29T16:30:00Z,90,10,0,0,0,0,20,0,105471,0,1,0.0,2,-2135,1431,3566,50,False,0
Conor Hourihane,MID,Aston Villa,0,0,20,0,47.5,28,199,3,0,8.5,30.6,2019-12-28T15:00:00Z,90,18,0,0,0,0,20,0,15093,0,3,7.0,2,2023,2471,448,57,False,0
Craig Cathcart,DEF,Watford,0,2,29,1,0.4,358,199,0,0,2.1,20.6,2019-12-28T15:00:00Z,84,2,0,0,0,0,20,0,112132,0,3,0.0,8,7075,9549,2474,43,True,0
Craig Dawson,DEF,Watford,0,0,3,0,0.0,439,199,0,0,0.5,5.0,2019-12-28T15:00:00Z,30,2,0,0,0,0,20,0,11073,0,3,0.0,1,16,161,145,48,True,0
Curtis Jones,MID,Liverpool,0,0,0,0,0.0,569,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,20,0,0,0,0,20,0,232,0,1,0.0,0,16,40,24,45,True,0
Cédric Soares,DEF,Southampton,0,0,12,0,2.7,486,198,1,0,4.2,17.8,2019-12-28T15:00:00Z,90,7,0,0,0,0,20,0,15718,1,1,21.0,2,1865,2111,246,48,True,0
César Azpilicueta,DEF,Chelsea,0,0,9,0,13.8,105,191,1,0,3.0,6.0,2019-12-29T14:00:00Z,90,1,0,0,0,0,20,0,341629,2,1,10.0,2,-5939,1532,7471,58,False,0
Dale Stephens,MID,Brighton,0,0,6,0,0.7,57,192,0,0,0.6,5.2,2019-12-28T12:30:00Z,6,3,0,0,0,0,20,0,160644,0,2,0.0,1,3122,6302,3180,44,True,0
Daniel Amartey,MID,Leicester,0,0,0,0,0.0,178,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,19,0,0,0,0,20,0,24656,2,1,0.0,0,-67,772,839,43,False,0
Daniel Ceballos Fernández,MID,Arsenal,0,0,0,0,0.0,469,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,6,0,0,0,0,20,0,237168,2,1,0.0,0,-2852,127,2979,52,True,0
