name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Alireza Jahanbakhsh,MID,Brighton,0,0,7,0,0.8,50,273,0,0,2.3,1.6,2020-02-29T12:30:00Z,12,7,0,0,0,0,28,0,8349,1,0,21.0,1,-415,111,526,58,True,0
Alisson Ramses Becker,GK,Liverpool,0,0,16,0,0.0,189,279,3,0,1.7,17.0,2020-02-29T17:30:00Z,90,18,0,0,0,0,28,2,844783,0,3,0.0,1,-4022,12183,16205,62,False,0
Allan Saint-Maximin,MID,Newcastle,0,0,3,0,0.5,500,276,0,0,1.1,3.4,2020-02-29T15:00:00Z,12,5,0,0,0,0,28,0,43310,0,0,7.0,1,7238,9317,2079,54,True,0
Andreas Christensen,DEF,Chelsea,0,0,18,0,12.3,108,272,2,0,4.7,23.0,2020-02-29T15:00:00Z,90,3,0,0,0,0,28,0,44277,2,2,12.0,0,1249,1593,344,49,False,1
Andreas Pereira,MID,Man Utd,0,0,0,0,0.0,246,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,8,0,0,0,0,28,0,31646,1,1,0.0,0,-1383,375,1758,49,False,0
Andrew Robertson,DEF,Liverpool,0,0,12,0,18.9,181,279,3,0,5.3,9.2,2020-02-29T17:30:00Z,90,18,0,0,0,0,28,0,1566765,0,3,25.0,1,13513,38017,24504,70,False,0
Andrew Surman,MID,Bournemouth,0,0,0,0,0.0,80,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,2672,2,2,0.0,0,4,44,40,47,True,0
Andre Gray,FWD,Watford,0,0,0,0,0.0,364,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,10,0,0,0,0,28,0,26082,0,3,0.0,0,-166,152,318,55,True,0
Andriy Yarmolenko,MID,West Ham,0,0,0,0,0.0,392,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,55883,1,3,0.0,0,-790,11,801,53,True,0
Andros Townsend,MID,Crystal Palace,0,0,0,0,0.0,135,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,4,0,0,0,0,28,0,70817,1,0,0.0,0,-27,394,421,56,False,0
André Filipe Tavares Gomes,MID,Everton,0,0,12,0,2.2,422,274,1,0,1.8,7.4,2020-03-01T14:00:00Z,81,12,0,0,0,0,28,0,21322,1,1,8.0,2,589,691,102,52,True,0
Andy Carroll,FWD,Newcastle,0,0,0,0,0.0,520,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,5,0,0,0,0,28,0,6392,0,0,0.0,0,-161,14,175,54,True,0
Andy King,MID,Leicester,0,0,0,0,0.0,480,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,14,0,0,0,0,28,0,20615,0,1,0.0,0,-235,132,367,43,False,0
Andy Lonergan,GK,Liverpool,0,0,0,0,0.0,530,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,18,0,0,0,0,28,0,1859,0,3,0.0,0,-3,6,9,42,False,0
Angelo Ogbonna,DEF,West Ham,0,0,11,0,0.1,377,280,1,0,2.5,19.2,2020-02-29T15:00:00Z,90,16,0,0,0,0,28,0,87137,1,3,6.0,2,-2783,1557,4340,45,True,0
Angel Gomes,MID,Man Utd,0,0,0,0,0.0,245,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,8,0,0,0,0,28,0,6713,1,1,0.0,0,8,96,88,48,False,0
Angus Gunn,GK,Southampton,0,0,0,0,0.0,319,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,19,0,0,0,0,28,0,107210,1,3,0.0,0,-899,1346,2245,42,False,0
Anthony Driscoll-Glennon,DEF,Burnley,0,0,0,0,0.0,572,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,13,0,0,0,0,28,0,2713,0,0,0.0,0,275,378,103,39,False,0
Anthony Gordon,FWD,Everton,0,0,0,0,0.0,561,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,12,0,0,0,0,28,0,3189,1,1,0.0,0,18,200,182,45,True,0
Anthony Knockaert,MID,Brighton,0,0,0,0,0.0,52,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,7,0,0,0,0,28,0,657,1,0,0.0,0,-4,8,12,54,True,0
Anthony Martial,MID,Man Utd,0,0,5,0,2.4,239,274,1,0,2.7,0.8,2020-03-01T14:00:00Z,88,8,0,0,0,0,28,0,1004115,1,1,24.0,2,-13733,107491,121224,80,False,0
Antonio Rüdiger,DEF,Chelsea,0,0,0,0,0.0,104,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,3,0,0,0,0,28,0,53501,2,2,0.0,0,2317,6848,4531,60,False,0
Archie Mair,GK,Norwich,0,0,0,0,0.0,551,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,9,0,0,0,0,28,0,5655,0,1,0.0,0,-81,88,169,40,True,0
Arnaut Danjuma Groeneveld,MID,Bournemouth,0,0,0,0,0.0,492,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,2003,2,2,0.0,0,-2,10,12,58,True,0
Arthur Masuaku,DEF,West Ham,0,0,0,0,0.0,378,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,32702,1,3,0.0,0,-493,286,779,42,True,0
Artur Boruc,GK,Bournemouth,0,0,0,0,0.0,73,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,18106,2,2,0.0,0,-73,96,169,43,True,0
Ashley Barnes,FWD,Burnley,0,0,0,0,0.0,90,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,13,0,0,0,0,28,0,164716,0,0,0.0,0,-1370,97,1467,61,False,0
Ashley Westwood,MID,Burnley,0,0,8,1,15.4,101,276,0,0,2.6,8.8,2020-02-29T15:00:00Z,90,13,0,0,0,0,28,0,71493,0,0,2.0,3,9510,15675,6165,54,False,0
Ashley Young,DEF,Man Utd,0,0,0,0,0.0,224,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,8,0,0,0,0,28,0,22317,1,1,0.0,0,-125,17,142,54,False,0
Asmir Begovic,GK,Bournemouth,0,0,0,0,0.0,72,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,53833,2,2,0.0,0,-382,20,402,42,True,0
Axel Tuanzebe,DEF,Man Utd,0,0,0,0,0.0,481,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,8,0,0,0,0,28,0,7445,1,1,0.0,0,-67,6,73,44,False,0
Ayotomiwa Dele-Bashiru,MID,Watford,0,0,0,0,0.0,563,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,10,0,0,0,0,28,0,870,0,3,0.0,0,53,94,41,45,True,0
Ayoze Pérez,MID,Leicester,0,0,4,0,12.8,265,277,1,0,8.3,7.0,2020-02-28T20:00:00Z,77,14,0,0,0,0,28,0,711713,0,1,63.0,2,36007,84756,48749,62,False,0
Bailey Peacock-Farrell,GK,Burnley,0,0,0,0,0.0,495,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,13,0,0,0,0,28,0,5614,0,0,0.0,0,-13,37,50,43,False,0
Bamidele Alli,MID,Spurs,2,0,18,0,12.9,344,278,3,0,9.8,26.8,2020-03-01T14:00:00Z,90,20,0,0,0,0,28,0,365749,3,2,58.0,8,-26870,25657,52527,84,True,0
Beni Baningime,MID,Everton,0,0,0,0,0.0,557,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,12,0,0,0,0,28,0,548,1,1,0.0,0,-9,22,31,45,True,0
Benjamin Chilwell,DEF,Leicester,0,0,9,0,30.0,161,277,1,0,6.2,15.6,2020-02-28T20:00:00Z,90,14,0,0,0,0,28,0,709219,0,1,16.0,2,33366,46867,13501,56,False,0
Ben Davies,DEF,Spurs,0,0,12,0,30.5,329,278,3,0,6.2,9.6,2020-03-01T14:00:00Z,90,20,0,0,0,0,28,0,9156,3,2,22.0,0,213,281,68,53,True,1
Ben Foster,GK,Watford,0,0,23,1,0.0,366,279,0,0,1.0,10.2,2020-02-29T17:30:00Z,90,10,0,0,0,0,28,1,311848,0,3,0.0,6,-18961,1502,20463,49,True,0
Ben Gibson,DEF,Burnley,0,0,0,0,0.0,89,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,13,0,0,0,0,28,0,192444,0,0,0.0,0,-3616,2285,5901,39,False,0
Ben Godfrey,DEF,Norwich,0,0,26,1,0.3,273,277,0,0,3.5,17.8,2020-02-28T20:00:00Z,90,9,0,0,0,0,28,0,10967,0,1,17.0,6,18,116,98,44,True,0
Ben Johnson,DEF,West Ham,0,0,0,0,0.0,384,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,187571,1,3,0.0,0,13093,19243,6150,39,True,0
Ben Mee,DEF,Burnley,0,0,19,1,0.2,83,276,0,0,3.0,21.0,2020-02-29T15:00:00Z,90,13,0,0,0,0,28,0,92726,0,0,9.0,5,5075,7714,2639,50,False,1
Beram Kayal,MID,Brighton,0,0,0,0,0.0,56,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,7,0,0,0,0,28,0,12336,1,0,0.0,0,-277,173,450,43,True,0
Bernardo Costa Da Rosa,MID,West Ham,0,0,0,0,0.0,595,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,379,1,3,0.0,0,20,41,21,45,True,0
Bernardo Fernandes da Silva Junior,DEF,Brighton,0,0,0,0,0.0,39,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,7,0,0,0,0,28,0,8924,1,0,0.0,0,-337,77,414,43,True,0
Bernard Anício Caldeira Duarte,MID,Everton,0,0,2,0,1.4,152,274,0,0,0.2,0.8,2020-03-01T14:00:00Z,27,12,0,0,0,0,28,0,51946,1,1,0.0,1,-179,1299,1478,64,True,0
Bernard Ashley-Seal,FWD,Wolves,0,0,0,0,0.0,559,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,17,0,0,0,0,28,0,3837,3,2,0.0,0,140,317,177,45,False,0
Billy Gilmour,MID,Chelsea,0,0,0,0,0.0,533,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,3,0,0,0,0,28,0,1969,2,2,0.0,0,5,57,52,45,False,0
Brandon Austin,GK,Spurs,0,0,0,0,0.0,558,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,20,0,0,0,0,28,0,13747,3,2,0.0,0,-202,144,346,40,True,0
Brandon Pierrick,MID,Crystal Palace,0,0,0,0,0.0,580,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,4,0,0,0,0,28,0,346,1,0,0.0,0,2,23,21,45,False,0
Brandon Williams,DEF,Man Utd,0,0,3,0,0.3,549,274,0,0,0.1,0.2,2020-03-01T14:00:00Z,1,8,0,0,0,0,28,0,410870,1,1,0.0,1,-14768,13627,28395,41,False,0
Bruno André Cavaco Jordao,MID,Wolves,0,0,0,0,0.0,609,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,17,0,0,0,0,28,0,627,3,2,0.0,0,52,100,48,45,False,0
Bruno Miguel Borges Fernandes,MID,Man Utd,0,3,26,0,24.5,618,274,1,1,13.3,51.6,2020-03-01T14:00:00Z,90,8,0,0,0,0,28,0,863003,1,1,57.0,10,449136,455077,5941,82,False,0
Callum Hudson-Odoi,MID,Chelsea,0,0,0,0,0.0,116,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,3,0,0,0,0,28,0,41120,2,2,0.0,0,-9277,113,9390,53,False,0
Callum Slattery,MID,Southampton,0,0,0,0,0.0,327,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,19,0,0,0,0,28,0,21426,1,3,0.0,0,-165,299,464,44,False,0
Callum Wilson,FWD,Bournemouth,0,0,1,0,2.4,67,272,2,0,5.6,11.2,2020-02-29T15:00:00Z,90,6,0,0,0,0,28,0,357440,2,2,42.0,1,-6845,5788,12633,74,True,1
Caoimhin Kelleher,GK,Liverpool,0,0,0,0,0.0,531,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,18,0,0,0,0,28,0,2164,0,3,0.0,0,-13,7,20,44,False,0
Carlos Sánchez,MID,West Ham,0,0,0,0,0.0,397,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,37344,1,3,0.0,0,333,1951,1618,43,True,0
Cenk Tosun,FWD,Crystal Palace,0,0,6,0,10.5,146,273,0,0,1.7,4.4,2020-02-29T12:30:00Z,3,4,0,0,0,0,28,0,11391,1,0,2.0,1,-314,288,602,57,False,0
Charlie Austin,FWD,Southampton,0,0,0,0,0.0,312,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,19,0,0,0,0,28,0,3451,1,3,0.0,0,-3,23,26,60,False,0
Charlie Daniels,DEF,Bournemouth,0,0,0,0,0.0,60,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,5411,2,2,0.0,0,-26,10,36,42,True,0
Charlie Taylor,DEF,Burnley,0,0,23,1,10.9,87,276,0,0,2.6,15.2,2020-02-29T15:00:00Z,90,13,0,0,0,0,28,0,166460,0,0,0.0,6,44548,48714,4166,42,False,0
Cheikhou Kouyaté,MID,Crystal Palace,0,0,2,1,2.9,139,273,0,0,5.8,22.0,2020-02-29T12:30:00Z,90,4,0,0,0,0,28,0,16826,1,0,33.0,3,-1485,167,1652,49,False,0
Che Adams,FWD,Southampton,0,0,0,0,0.0,437,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,19,0,0,0,0,28,0,23677,1,3,0.0,0,71,343,272,53,False,0
Christian Atsu,MID,Newcastle,0,0,0,0,0.0,267,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,5,0,0,0,0,28,0,8193,0,0,0.0,0,-212,9,221,53,True,0
Christian Benteke,FWD,Crystal Palace,1,0,12,1,24.3,129,273,0,0,9.7,22.4,2020-02-29T12:30:00Z,86,4,0,0,0,0,28,0,40891,1,0,50.0,4,153,1368,1215,57,False,1
Christian Eriksen,MID,Spurs,0,0,0,0,0.0,343,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,20,0,0,0,0,28,0,182458,3,2,0.0,0,-1531,39,1570,86,True,0
Christian Fuchs,DEF,Leicester,0,0,0,0,0.0,163,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,14,0,0,0,0,28,0,26411,0,1,0.0,0,510,919,409,42,False,0
Christian Kabasele,DEF,Watford,0,1,29,1,10.0,354,279,0,0,4.3,33.0,2020-02-29T17:30:00Z,90,10,0,0,0,0,28,0,31200,0,3,0.0,7,-1543,417,1960,43,True,0
Christian Pulisic,MID,Chelsea,0,0,0,0,0.0,431,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,3,0,0,0,0,28,0,259101,2,2,0.0,0,-4476,85,4561,69,False,0
Christian Saydee,MID,Bournemouth,0,0,0,0,0.0,564,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,476,2,2,0.0,0,-4,30,34,45,True,0
Christoph Zimmermann,DEF,Norwich,0,0,0,0,0.0,275,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,9,0,0,0,0,28,0,2882,0,1,0.0,0,-332,14,346,44,True,0
Chris Mepham,DEF,Bournemouth,0,0,0,0,0.0,61,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,47415,2,2,0.0,0,-693,10,703,43,True,0
Chris Smalling,DEF,Man Utd,0,0,0,0,0.0,223,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,8,0,0,0,0,28,0,9083,1,1,0.0,0,-4,11,15,52,False,0
Chris Wood,FWD,Burnley,0,0,1,0,2.6,91,276,0,0,0.6,0.0,2020-02-29T15:00:00Z,32,13,0,0,0,0,28,0,101100,0,0,5.0,1,-14437,5397,19834,61,False,0
Ciaran Clark,DEF,Newcastle,0,0,0,0,0.0,259,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,5,0,0,0,0,28,0,18482,0,0,0.0,0,-2281,13,2294,43,True,0
Connor Wickham,FWD,Crystal Palace,0,0,0,0,0.0,130,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,4,0,0,0,0,28,0,146794,1,0,0.0,0,-1684,489,2173,44,False,0
Conor Coady,DEF,Wolves,0,0,10,0,0.0,403,278,2,0,1.2,11.6,2020-03-01T14:00:00Z,90,17,0,0,0,0,28,0,134284,3,2,0.0,1,7755,11666,3911,50,False,0
Craig Cathcart,DEF,Watford,0,0,26,1,0.1,358,279,0,0,2.2,21.6,2020-02-29T17:30:00Z,90,10,0,0,0,0,28,0,218635,0,3,0.0,6,-13148,2724,15872,44,True,0
Craig Dawson,DEF,Watford,0,0,0,0,0.0,439,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,10,0,0,0,0,28,0,12270,0,3,0.0,0,-128,84,212,48,True,0
Curtis Jones,MID,Liverpool,0,0,0,0,0.0,569,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,18,0,0,0,0,28,0,447,0,3,0.0,0,-23,22,45,45,False,0
César Azpilicueta,DEF,Chelsea,0,0,19,0,42.3,105,272,2,0,9.7,31.0,2020-02-29T15:00:00Z,90,3,0,0,0,0,28,0,467609,2,2,24.0,1,10620,20293,9673,58,False,0
Dale Stephens,MID,Brighton,0,0,0,0,0.0,57,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,7,0,0,0,0,28,0,127413,1,0,0.0,0,-5022,352,5374,44,True,0
Daniel Amartey,MID,Leicester,0,0,0,0,0.0,178,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,14,0,0,0,0,28,0,18540,0,1,0.0,0,-352,88,440,43,False,0
Daniel Castelo Podence,MID,Wolves,0,0,3,0,0.0,619,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,1,17,0,0,0,0,28,0,1470,3,2,0.0,1,-318,147,465,53,False,0
Daniel James,MID,Man Utd,0,0,0,0,0.0,243,274,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,8,0,0,0,0,28,0,460555,1,1,0.0,0,-9608,8699,18307,59,False,0
Daniel N'Lundulu,FWD,Southampton,0,0,0,0,0.0,535,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,19,0,0,0,0,28,0,7124,1,3,0.0,0,36,170,134,45,False,0
Danny Ings,FWD,Southampton,0,0,3,0,0.8,313,280,1,0,2.5,0.6,2020-02-29T15:00:00Z,36,19,0,0,0,0,28,0,2526786,1,3,24.0,1,30165,108040,77875,71,False,0
Danny Rose,DEF,Newcastle,0,0,20,1,12.0,332,276,0,0,2.8,14.0,2020-02-29T15:00:00Z,90,5,0,0,0,0,28,0,99656,0,0,2.0,5,576,1461,885,53,True,1
Danny Ward,GK,Leicester,0,0,0,0,0.0,170,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,14,0,0,0,0,28,0,11991,0,1,0.0,0,-31,49,80,42,False,0
Danny Welbeck,FWD,Watford,0,0,0,0,0.0,512,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,10,0,0,0,0,28,0,8708,0,3,0.0,0,6,123,117,58,True,0
Dan Burn,DEF,Brighton,0,0,16,0,21.8,475,273,1,0,5.4,28.6,2020-02-29T12:30:00Z,90,7,0,0,0,0,28,0,14047,1,0,4.0,2,416,642,226,45,True,0
Dan Gosling,MID,Bournemouth,0,0,4,0,0.1,81,272,1,0,0.3,3.2,2020-02-29T15:00:00Z,9,6,0,0,0,0,28,0,5578,2,2,0.0,1,-230,291,521,49,True,0
Darren Randolph,GK,West Ham,0,0,0,0,0.0,606,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,7495,1,3,0.0,0,-928,146,1074,42,True,0
Daryl Janmaat,DEF,Watford,0,0,0,0,0.0,359,279,0,0,0.0,0.0,2020-02-29T17:30:00Z,0,10,0,0,0,0,28,0,45159,0,3,0.0,0,-182,1854,2036,40,True,0
Davide Zappacosta,DEF,Chelsea,0,0,0,0,0.0,109,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,3,0,0,0,0,28,0,11597,2,2,0.0,0,-25,11,36,43,False,0
David Brooks,MID,Bournemouth,0,0,0,0,0.0,76,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,6720,2,2,0.0,0,-24,8,32,62,True,0
David Button,GK,Brighton,0,0,0,0,0.0,48,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,7,0,0,0,0,28,0,1548586,1,0,0.0,0,-9877,19060,28937,39,True,0
David de Gea,GK,Man Utd,0,0,12,0,0.0,235,274,1,0,2.8,28.0,2020-03-01T14:00:00Z,90,8,0,0,0,0,28,4,846963,1,1,0.0,3,1635,8354,6719,54,False,0
David Martin,GK,West Ham,0,0,0,0,0.0,553,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,122384,1,3,0.0,0,-4176,2513,6689,40,True,0
Davinson Sánchez,DEF,Spurs,0,0,18,0,1.1,333,278,3,0,2.3,21.2,2020-03-01T14:00:00Z,90,20,0,0,0,0,28,0,66675,3,2,1.0,1,275,953,678,53,True,0
Davy Pröpper,MID,Brighton,0,0,17,0,43.6,54,273,1,0,7.3,27.2,2020-02-29T12:30:00Z,90,7,0,0,0,0,28,0,27387,1,0,2.0,2,593,1412,819,48,True,0
