name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Daniel Drinkwater,MID,Burnley,0,0,0,0,0.0,120,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,46638,0,1,0.0,0,-494,303,797,44,False,0
Daniel James,MID,Man Utd,0,0,0,0,0.0,243,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,816547,1,4,0.0,0,-52469,21266,73735,62,True,0
Daniel N'Lundulu,FWD,Southampton,0,0,0,0,0.0,535,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,6,0,0,0,0,19,0,6803,2,0,0.0,0,-107,82,189,45,False,0
Danilo Luiz da Silva,DEF,Man City,0,0,0,0,0.0,209,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,3189,2,3,0.0,0,-10,15,25,50,False,0
Danny Ings,FWD,Southampton,0,0,3,0,0.2,313,183,0,0,0.3,3.2,2019-12-26T15:00:00Z,21,6,0,0,0,0,19,0,1038350,2,0,0.0,1,132369,171616,39247,65,False,0
Danny Rose,DEF,Spurs,0,0,0,0,0.0,332,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,102936,1,2,0.0,0,-1083,726,1809,53,True,0
Danny Ward,GK,Leicester,0,0,0,0,0.0,170,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,10,0,0,0,0,19,0,12220,4,0,0.0,0,-113,35,148,43,True,0
Danny Welbeck,FWD,Watford,0,0,0,0,0.0,512,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,8395,1,1,0.0,0,-73,12,85,58,False,0
Dan Burn,DEF,Brighton,0,0,11,0,0.8,475,189,2,0,2.6,23.0,2019-12-26T12:30:00Z,90,17,0,0,0,0,19,0,20418,1,2,2.0,0,-324,524,848,45,False,1
Dan Gosling,MID,Bournemouth,0,1,25,0,2.9,81,182,1,1,8.9,52.6,2019-12-26T15:00:00Z,69,1,0,0,0,0,19,0,1870,1,1,33.0,8,-97,133,230,49,True,0
Daryl Janmaat,DEF,Watford,0,0,0,0,0.0,359,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,61224,1,1,0.0,0,-6175,660,6835,41,False,0
Davide Zappacosta,DEF,Chelsea,0,0,0,0,0.0,109,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,16,0,0,0,0,19,0,12020,2,0,0.0,0,-68,17,85,43,True,0
David Brooks,MID,Bournemouth,0,0,0,0,0.0,76,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,7008,1,1,0.0,0,-32,38,70,63,True,0
David Button,GK,Brighton,0,0,0,0,0.0,48,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,1491485,1,2,0.0,0,-13845,5188,19033,40,False,0
David de Gea,GK,Man Utd,0,0,8,0,0.0,235,187,1,0,1.1,11.4,2019-12-26T17:30:00Z,90,13,0,0,0,0,19,1,919000,1,4,0.0,2,-26039,4109,30148,55,True,0
David Luiz Moreira Marinho,DEF,Arsenal,0,0,11,0,18.4,106,182,1,0,4.1,18.0,2019-12-26T15:00:00Z,90,3,0,0,0,0,19,0,357783,1,1,5.0,2,360,3950,3590,57,False,0
David Martin,GK,West Ham,0,0,0,0,0.0,553,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,134851,1,2,0.0,0,241,6363,6122,41,False,0
David McGoldrick,FWD,Sheffield Utd,0,0,7,0,25.6,303,188,1,0,3.6,8.2,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,18749,1,1,2.0,2,43,1429,1386,54,True,0
David Silva,MID,Man City,0,0,0,0,0.0,219,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,373996,2,3,0.0,0,-60154,1238,61392,75,False,0
Davinson Sánchez,DEF,Spurs,0,0,10,0,0.8,333,189,1,0,1.3,8.4,2019-12-26T12:30:00Z,90,4,0,0,0,0,19,0,69408,1,2,4.0,1,295,1463,1168,53,True,1
Davy Pröpper,MID,Brighton,0,0,0,0,0.0,54,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,26567,1,2,0.0,0,-534,276,810,49,False,0
DeAndre Yedlin,DEF,Newcastle,0,0,0,0,0.3,253,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,27,12,0,0,0,0,19,0,7766,1,4,0.0,0,-72,313,385,44,False,1
Dean Henderson,GK,Sheffield Utd,0,0,10,0,0.0,471,188,1,0,0.9,9.2,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,1,691962,1,1,0.0,2,112019,117172,5153,48,True,0
Declan Rice,MID,West Ham,0,0,14,0,6.3,395,184,2,0,5.2,26.8,2019-12-26T15:00:00Z,90,7,0,0,0,0,19,0,99969,1,2,19.0,2,-457,1886,2343,47,False,0
Dejan Lovren,DEF,Liverpool,0,0,0,0,0.0,186,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,9,0,0,0,0,19,0,20409,4,0,0.0,0,-3999,14,4013,53,False,0
Demarai Gray,MID,Leicester,0,0,0,0,0.0,175,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,10,0,0,0,0,19,0,18097,4,0,0.0,0,-152,112,264,51,True,0
Dennis Praet,MID,Leicester,0,0,4,0,4.9,517,186,2,0,0.9,0.0,2019-12-26T20:00:00Z,71,10,0,0,0,0,19,0,4362,4,0,5.0,2,-48,83,131,53,True,0
Dennis Srbeny,FWD,Norwich,0,0,0,0,0.0,279,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,2,0,0,0,0,19,0,3286,0,1,0.0,0,-37,71,108,52,False,0
Diego Rico,DEF,Bournemouth,0,0,0,0,0.0,65,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,1023839,1,1,0.0,0,-88202,6433,94635,44,True,0
Dimitri Foulquier,DEF,Watford,0,0,0,0,0.0,542,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,15187,1,1,0.0,0,18,607,589,40,False,0
Diogo Jota,FWD,Wolves,0,0,2,0,14.5,410,190,2,0,5.3,4.4,2019-12-27T19:45:00Z,78,11,0,0,0,0,19,0,238937,2,3,34.0,2,-9988,3543,13531,61,True,0
Divock Origi,FWD,Liverpool,0,0,2,0,1.3,188,186,0,0,0.5,2.0,2019-12-26T20:00:00Z,20,9,0,0,0,0,19,0,200502,4,0,2.0,1,-1708,4193,5901,52,False,0
Djibril Sidibé,DEF,Everton,1,3,36,1,44.8,511,185,0,0,11.4,37.8,2019-12-26T15:00:00Z,89,5,0,0,0,0,19,0,25814,0,1,31.0,12,5622,6475,853,53,True,0
Domingos Quina,MID,Watford,0,0,0,0,0.0,375,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,6676,1,1,0.0,0,-61,85,146,44,False,0
Dominic Calvert-Lewin,FWD,Everton,0,1,26,1,2.6,147,185,0,1,8.5,31.2,2019-12-26T15:00:00Z,90,5,0,0,0,0,19,0,110171,0,1,51.0,7,8505,16867,8362,57,True,0
Dominic Solanke,FWD,Bournemouth,0,0,0,0,0.0,69,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,24412,1,1,0.0,0,-446,210,656,52,True,0
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,8,1,4.2,470,181,0,0,2.1,12.2,2019-12-26T15:00:00Z,90,14,0,0,0,0,19,0,254650,0,1,5.0,2,-2139,9744,11883,44,True,1
Dwight Gayle,FWD,Newcastle,0,0,-1,0,0.8,554,187,4,0,0.7,0.0,2019-12-26T17:30:00Z,58,12,0,0,0,0,19,0,3495,1,4,6.0,1,-71,140,211,50,False,0
Dwight McNeil,MID,Burnley,0,0,10,0,43.3,97,185,1,0,5.4,10.4,2019-12-26T15:00:00Z,90,8,0,0,0,0,19,0,50600,0,1,0.0,2,-3581,2186,5767,60,False,0
Ederson Santana de Moraes,GK,Man City,0,0,-7,0,0.0,212,190,3,0,0.0,0.0,2019-12-27T19:45:00Z,11,20,0,0,0,1,19,0,992176,2,3,0.0,-3,-7890,8155,16045,60,False,0
Edward Nketiah,FWD,Arsenal,0,0,0,0,0.0,13,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,42682,1,1,0.0,0,-964,408,1372,43,False,0
Eldin Jakupovic,GK,Leicester,0,0,0,0,0.0,169,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,10,0,0,0,0,19,0,6513,4,0,0.0,0,-46,17,63,43,True,0
Emerson Palmieri dos Santos,DEF,Chelsea,0,0,11,0,29.5,107,183,2,0,4.5,9.2,2019-12-26T15:00:00Z,90,16,0,0,0,0,19,0,59596,2,0,6.0,1,-1377,572,1949,55,True,0
Emile Smith Rowe,MID,Arsenal,0,0,0,0,0.0,576,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,556,1,1,0.0,0,352,413,61,45,False,0
Emiliano Buendía,MID,Norwich,0,0,17,0,72.3,283,181,1,0,10.1,17.2,2019-12-26T15:00:00Z,75,2,0,0,0,0,19,0,57316,0,1,11.0,2,585,2279,1694,60,False,0
Emiliano Martínez,GK,Arsenal,0,0,0,0,0.0,427,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,18043,1,1,0.0,0,-121,84,205,43,False,0
Emil Krafth,DEF,Newcastle,0,0,4,0,0.0,519,187,0,0,0.5,5.0,2019-12-26T17:30:00Z,2,12,0,0,0,0,19,0,4893,1,4,0.0,1,-50,44,94,43,False,0
Enda Stevens,DEF,Sheffield Utd,0,0,14,0,24.4,291,188,1,0,4.8,14.6,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,198681,1,1,9.0,2,9252,15176,5924,51,True,0
Eric Bailly,DEF,Man Utd,0,0,0,0,0.0,228,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,2251,1,4,0.0,0,10,21,11,49,True,0
Eric Dier,MID,Spurs,0,0,4,0,0.0,350,189,0,0,0.5,5.4,2019-12-26T12:30:00Z,14,4,0,0,0,0,19,0,14652,1,2,0.0,1,-24,396,420,49,True,0
Eric Garcia,DEF,Man City,0,0,6,0,0.3,544,190,3,0,1.1,10.8,2019-12-27T19:45:00Z,45,20,0,0,0,0,19,0,1963,2,3,0.0,0,1,92,91,45,False,0
Erik Lamela,MID,Spurs,0,0,0,0,0.0,346,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,83002,1,2,0.0,0,-1163,54,1217,57,True,0
Erik Pieters,DEF,Burnley,0,0,0,0,0.0,447,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,449147,0,1,0.0,0,-19540,1774,21314,45,False,0
Ethan Ampadu,MID,Chelsea,0,0,0,0,0.0,121,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,16,0,0,0,0,19,0,1302,2,0,0.0,0,25,59,34,44,True,0
Etienne Capoue,MID,Watford,0,0,16,0,1.4,373,188,1,0,2.7,25.6,2019-12-26T15:00:00Z,90,15,0,0,0,0,19,0,20519,1,1,0.0,2,46,505,459,48,False,0
Ezequiel Schelotto,DEF,Brighton,0,0,11,0,1.5,546,189,2,0,1.5,9.2,2019-12-26T12:30:00Z,82,17,0,0,0,0,19,0,38707,1,2,4.0,1,1810,4042,2232,40,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,24,1,0.4,452,181,0,0,2.7,6.8,2019-12-26T15:00:00Z,90,14,0,0,0,0,19,0,6452,0,1,20.0,6,-299,148,447,43,True,0
Fabian Delph,DEF,Everton,0,2,27,1,32.9,205,185,0,0,5.3,11.8,2019-12-26T15:00:00Z,90,5,0,0,0,0,19,0,12599,0,1,8.0,8,472,562,90,53,True,0
Fabian Schär,DEF,Newcastle,0,0,7,0,0.3,252,187,4,0,1.2,10.4,2019-12-26T17:30:00Z,87,12,0,0,0,0,19,0,104925,1,4,1.0,-1,-1056,978,2034,50,False,1
Fabio Henrique Tavares,MID,Liverpool,0,0,0,0,0.0,197,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,9,0,0,0,0,19,0,75472,4,0,0.0,0,-1227,89,1316,54,False,0
Fabián Balbuena,DEF,West Ham,0,0,10,0,0.1,382,184,2,0,1.6,16.0,2019-12-26T15:00:00Z,90,7,0,0,0,0,19,0,26605,1,2,0.0,1,1831,2568,737,43,False,0
Federico Fernández,DEF,Newcastle,0,0,9,0,0.0,254,187,4,0,2.1,14.4,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,0,51117,1,4,7.0,0,7284,10195,2911,44,False,0
Felipe Anderson Pereira Gomes,MID,West Ham,0,0,6,0,3.4,390,184,1,0,1.0,7.0,2019-12-26T15:00:00Z,15,7,0,0,0,0,19,0,206820,1,2,0.0,1,-2950,487,3437,66,False,0
Fernando Luiz Rosa,MID,Man City,0,0,14,0,10.6,221,190,3,0,3.3,22.2,2019-12-27T19:45:00Z,90,20,0,0,0,0,19,0,49565,2,3,0.0,2,360,1488,1128,52,False,0
Fikayo Tomori,DEF,Chelsea,0,0,12,0,5.4,529,183,2,0,4.6,23.6,2019-12-26T15:00:00Z,90,16,0,0,0,0,19,0,345572,2,0,17.0,0,16006,25491,9485,48,True,1
Florian Lejeune,DEF,Newcastle,0,0,14,0,0.5,257,187,4,0,1.5,14.2,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,0,764,1,4,0.0,0,222,255,33,44,False,0
Florin Andone,FWD,Brighton,0,0,0,0,0.0,46,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,28013,1,2,0.0,0,-280,6,286,48,False,0
Francisco Femenía Far,DEF,Watford,0,0,14,0,1.8,357,188,1,0,1.5,12.8,2019-12-26T15:00:00Z,90,15,0,0,0,0,19,0,41218,1,1,0.0,2,9568,10982,1414,42,False,0
Fraser Forster,GK,Southampton,0,0,0,0,0.0,317,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,6,0,0,0,0,19,0,24474,2,0,0.0,0,-304,35,339,43,False,0
Frederick Woodman,GK,Newcastle,0,0,0,0,0.0,264,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,61445,1,4,0.0,0,-251,573,824,40,False,0
Frederico Rodrigues de Paula Santos,MID,Man Utd,0,0,13,0,47.1,244,187,1,0,7.2,17.2,2019-12-26T17:30:00Z,90,13,0,0,0,0,19,0,14851,1,4,8.0,2,-89,890,979,53,True,0
Frédéric Guilbert,DEF,Aston Villa,0,0,0,0,0.0,458,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,14,0,0,0,0,19,0,66349,0,1,0.0,0,-1106,2354,3460,44,True,0
Gabriel Fernando de Jesus,FWD,Man City,0,0,0,0,0.0,211,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,234501,2,3,0.0,0,-18175,16825,35000,96,False,0
Gabriel Teodoro Martinelli Silva,FWD,Arsenal,0,0,0,0,0.0,504,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,138311,1,1,0.0,0,-275,9857,10132,45,False,0
Gary Cahill,DEF,Crystal Palace,0,0,0,0,0.0,503,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,19,0,0,0,0,19,0,97632,1,2,0.0,0,-12005,71,12076,45,True,0
Gavin Kilkenny,MID,Bournemouth,0,0,0,0,0.0,565,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,172,1,1,0.0,0,-4,17,21,45,True,0
Gaëtan Bong,DEF,Brighton,0,0,0,0,0.0,41,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,7949,1,2,0.0,0,-74,36,110,43,False,0
Georges-Kévin Nkoudou,MID,Spurs,0,0,0,0,0.0,527,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,857,1,2,0.0,0,5,11,6,50,True,0
George Baldock,DEF,Sheffield Utd,1,1,18,0,16.7,294,188,1,0,2.4,5.4,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,747590,1,1,2.0,6,114012,125086,11074,50,True,0
Georginio Wijnaldum,MID,Liverpool,0,0,18,1,9.3,199,186,0,0,2.5,11.2,2019-12-26T20:00:00Z,90,9,0,0,0,0,19,0,163398,4,0,4.0,3,-2523,4614,7137,54,False,0
Gerard Deulofeu,FWD,Watford,0,0,16,0,14.5,363,188,1,1,9.1,29.8,2019-12-26T15:00:00Z,90,15,0,0,0,0,19,0,145023,1,1,47.0,5,-1599,4637,6236,61,False,1
Giovani Lo Celso,MID,Spurs,0,0,0,0,2.8,523,189,0,0,0.8,5.4,2019-12-26T12:30:00Z,34,4,0,0,0,0,19,0,17280,1,2,0.0,1,4,249,245,73,True,0
Glenn Murray,FWD,Brighton,0,0,0,0,0.0,44,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,55245,1,2,0.0,0,-678,282,960,55,False,0
Grady Diangana,MID,West Ham,0,0,0,0,0.0,398,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,4771,1,2,0.0,0,-36,96,132,44,False,0
Granit Xhaka,MID,Arsenal,0,0,15,0,41.3,18,182,1,0,7.1,25.8,2019-12-26T15:00:00Z,90,3,0,0,0,0,19,0,44246,1,1,4.0,2,179,630,451,51,False,0
Grant Hanley,DEF,Norwich,0,0,14,0,0.3,277,181,1,0,4.5,25.4,2019-12-26T15:00:00Z,90,2,0,0,0,0,19,0,142855,0,1,19.0,2,120,2561,2441,40,False,0
Gylfi Sigurdsson,MID,Everton,0,0,19,1,69.3,151,185,0,0,9.4,15.8,2019-12-26T15:00:00Z,90,5,0,0,0,0,19,0,190080,0,1,9.0,3,1271,3772,2501,73,True,0
Hamza Choudhury,MID,Leicester,0,0,2,0,0.9,180,186,1,0,0.3,1.8,2019-12-26T20:00:00Z,14,10,0,0,0,0,19,0,58271,4,0,0.0,1,1381,4302,2921,43,True,0
Harry Kane,FWD,Spurs,0,2,33,0,17.8,338,189,1,1,13.0,47.2,2019-12-26T12:30:00Z,90,4,0,0,0,0,19,0,1488141,1,2,65.0,8,65848,105492,39644,110,True,0
Harry Lewis,GK,Southampton,0,0,0,0,0.0,548,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,6,0,0,0,0,19,0,9310,2,0,0.0,0,435,740,305,40,False,0
Harry Maguire,DEF,Man Utd,0,0,20,0,3.2,160,187,1,0,5.5,27.2,2019-12-26T17:30:00Z,90,13,0,0,0,0,19,0,782476,1,4,25.0,2,-14637,4567,19204,53,True,0
Harry Wilson,MID,Bournemouth,0,0,4,0,11.0,505,182,0,0,4.8,8.6,2019-12-26T15:00:00Z,24,1,0,0,0,0,19,0,155391,1,1,28.0,1,-29287,808,30095,59,True,0
Harry Winks,MID,Spurs,0,0,13,0,6.9,347,189,1,0,1.8,11.2,2019-12-26T12:30:00Z,67,4,0,0,0,0,19,0,19348,1,2,0.0,1,-229,193,422,52,True,1
Harvey Barnes,MID,Leicester,0,0,1,0,11.4,172,186,1,0,1.5,1.4,2019-12-26T20:00:00Z,57,10,0,0,0,0,19,0,49259,4,0,2.0,1,-7404,718,8122,59,True,0
Harvey Elliott,MID,Liverpool,0,0,0,0,0.0,550,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,9,0,0,0,0,19,0,641,4,0,0.0,0,-20,47,67,45,False,0
Henrikh Mkhitaryan,MID,Arsenal,0,0,0,0,0.0,16,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,57255,1,1,0.0,0,-178,18,196,68,False,0
Henri Lansbury,MID,Aston Villa,0,0,3,0,0.0,35,181,0,0,0.1,1.0,2019-12-26T15:00:00Z,1,14,0,0,0,0,19,0,35600,0,1,0.0,1,-879,114,993,44,True,0
Heung-Min Son,MID,Spurs,0,0,0,0,0.0,342,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,667759,1,2,0.0,0,-1017000,12073,1029073,99,True,0
Heurelho da Silva Gomes,GK,Watford,0,0,0,0,0.0,513,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,14189,1,1,0.0,0,-84,99,183,44,False,0
Hugo Lloris,GK,Spurs,0,0,0,0,0.0,340,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,246863,1,2,0.0,0,-2496,55,2551,53,True,0
Héctor Bellerín,DEF,Arsenal,0,0,0,0,0.0,2,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,18242,1,1,0.0,0,-698,130,828,54,False,0
Hélder Costa,MID,Wolves,0,0,0,0,0.0,418,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,11,0,0,0,0,19,0,1249,2,3,0.0,0,36,55,19,49,True,0
Ibrahim Amadou,MID,Norwich,0,0,0,0,0.0,507,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,2,0,0,0,0,19,0,7505,0,1,0.0,0,-87,151,238,45,False,0
Idrissa Gueye,MID,Everton,0,0,0,0,0.0,156,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,5,0,0,0,0,19,0,1303,0,1,0.0,0,2,11,9,50,True,0
Ilkay Gündogan,MID,Man City,0,0,3,0,2.2,222,190,2,0,0.3,0.4,2019-12-27T19:45:00Z,23,20,0,0,0,0,19,0,89177,2,3,0.0,1,-1212,1671,2883,52,False,0
Isaac Hayden,MID,Newcastle,0,0,0,0,0.0,271,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,269717,1,4,0.0,0,-5269,3390,8659,44,False,0
Isaac Success Ajayi,FWD,Watford,0,0,0,0,0.0,365,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,26332,1,1,0.0,0,-186,283,469,48,False,0
Ismaïla Sarr,MID,Watford,0,0,3,0,5.2,525,188,1,0,1.1,2.0,2019-12-26T15:00:00Z,45,15,0,0,0,0,19,0,16445,1,1,4.0,1,7072,8095,1023,62,False,0
Issa Diop,DEF,West Ham,0,0,0,0,0.0,381,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,174641,1,2,0.0,0,-4794,579,5373,45,False,0
Ivan Cavaleiro,MID,Wolves,0,0,0,0,0.0,419,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,11,0,0,0,0,19,0,716,2,3,0.0,0,48,62,14,49,True,0
Jack Colback,MID,Newcastle,0,0,0,0,0.0,482,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,9816,1,4,0.0,0,-200,52,252,44,False,0
Jack Cork,MID,Burnley,0,0,5,0,3.6,102,185,1,0,1.7,6.0,2019-12-26T15:00:00Z,87,8,0,0,0,0,19,0,12908,0,1,7.0,2,-116,150,266,49,False,0
Jack Grealish,MID,Aston Villa,1,0,24,1,33.8,29,181,0,0,7.8,29.0,2019-12-26T15:00:00Z,90,14,0,0,0,0,19,0,1082993,0,1,15.0,6,251932,269691,17759,63,True,0
Jack O'Connell,DEF,Sheffield Utd,0,0,14,0,22.2,293,188,1,0,5.3,23.2,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,165175,1,1,8.0,2,22639,26648,4009,46,True,0
Jack Simpson,DEF,Bournemouth,0,0,14,0,12.0,66,182,1,0,4.3,13.2,2019-12-26T15:00:00Z,90,1,0,0,0,0,19,0,515218,1,1,18.0,2,7412,16811,9399,39,True,0
Jack Stacey,DEF,Bournemouth,1,3,29,0,11.8,446,182,1,0,5.7,37.2,2019-12-26T15:00:00Z,90,1,0,0,0,0,19,0,7058,1,1,8.0,8,106,297,191,43,True,0
Jack Stephens,DEF,Southampton,0,0,23,1,0.2,308,183,0,0,3.2,30.2,2019-12-26T15:00:00Z,90,6,0,0,0,0,19,0,12949,2,0,2.0,6,3122,3678,556,43,False,0
Jack Wilshere,MID,West Ham,0,0,0,0,0.0,394,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,15374,1,2,0.0,0,-179,20,199,47,False,0
Jacob Murphy,MID,Newcastle,0,0,0,0,0.0,483,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,568,1,4,0.0,0,-3,5,8,48,False,0
Jairo Riedewald,MID,Crystal Palace,0,0,4,0,2.1,539,184,0,0,1.0,7.8,2019-12-26T15:00:00Z,25,19,0,0,0,0,19,0,928,1,2,0.0,1,-3,32,35,45,True,0
Jake Eastwood,GK,Sheffield Utd,0,0,0,0,0.0,299,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,18,0,0,0,0,19,0,8899,1,1,0.0,0,-185,0,185,43,True,0
Jamaal Lascelles,DEF,Newcastle,0,0,0,0,0.0,258,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,188600,1,4,0.0,0,-8942,84,9026,43,False,0
Jamal Lewis,DEF,Norwich,0,0,0,0,0.0,276,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,2,0,0,0,0,19,0,18485,0,1,0.0,0,-282,267,549,45,False,0
James Chester,DEF,Aston Villa,0,0,0,0,0.0,23,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,14,0,0,0,0,19,0,4208,0,1,0.0,0,16,102,86,43,True,0
James Daly,FWD,Crystal Palace,0,0,0,0,0.0,581,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,19,0,0,0,0,19,0,226,1,2,0.0,0,128,156,28,45,True,0
James Garner,MID,Man Utd,0,0,0,0,0.0,250,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,18747,1,4,0.0,0,2025,2875,850,43,True,0
James Justin,DEF,Leicester,0,0,0,0,0.0,433,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,10,0,0,0,0,19,0,7120,4,0,0.0,0,-81,51,132,48,True,0
James Maddison,MID,Leicester,0,0,-1,0,1.7,171,186,3,0,0.5,0.8,2019-12-26T20:00:00Z,75,10,0,0,0,0,19,0,1912889,4,0,2.0,1,-62565,55589,118154,78,True,1
James McArthur,MID,Crystal Palace,0,0,10,0,9.6,138,184,1,0,3.1,9.4,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,0,53329,1,2,12.0,2,493,2629,2136,52,True,0
James McCarthy,MID,Crystal Palace,0,0,3,0,0.3,157,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,2,19,0,0,0,0,19,0,42247,1,2,0.0,1,-276,794,1070,44,True,0
James Milner,MID,Liverpool,0,0,21,0,1.0,200,186,0,1,5.4,36.0,2019-12-26T20:00:00Z,20,9,0,0,0,0,19,0,41848,4,0,17.0,6,-26,717,743,53,False,0
James Tarkowski,DEF,Burnley,0,0,13,0,0.2,84,185,1,0,3.3,33.2,2019-12-26T15:00:00Z,90,8,0,0,0,0,19,0,321790,0,1,0.0,2,11310,22327,11017,51,False,0
