season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2014/15,176420,40,39,1,225,0,0,0,7,0,0,0,1,0,0,0,26,0.0,0.0,0.0,0.0
2020/21,176420,45,45,79,2931,1,3,6,63,1,0,0,5,0,0,2,393,474.4,275.0,276.0,102.7
