season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2018/19,197030,45,45,28,688,3,0,1,17,0,0,1,2,0,0,2,82,150.0,149.5,244.0,53.1
2020/21,197030,50,48,8,307,0,0,0,9,0,0,0,1,1,0,0,14,22.6,76.8,39.0,13.2
