season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,27436,55,54,65,1810,2,2,7,18,0,0,0,2,0,0,6,201,303.4,268.4,584.0,115.2
2020/21,27436,55,52,100,2391,8,1,9,37,0,0,0,7,0,0,12,344,464.4,320.2,860.0,164.6
