season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2017/18,197937,55,49,23,356,0,2,0,11,0,0,0,0,0,0,0,75,77.4,73.9,75.0,22.5
2020/21,197937,45,41,46,1260,1,2,1,21,0,0,0,2,0,0,0,114,113.8,191.8,364.0,65.9
